ДњТы,МђГЦ,ШеЦк,ЪеХЬМл(дЊ),
300201.SZ,КЃТзем,20110407,2.158,
300201.SZ,КЃТзем,20110408,2.1741,
300201.SZ,КЃТзем,20110411,2.0616,
300201.SZ,КЃТзем,20110412,2.0871,
300201.SZ,КЃТзем,20110413,2.0862,
300201.SZ,КЃТзем,20110414,2.0313,
300201.SZ,КЃТзем,20110415,2.0427,
300201.SZ,КЃТзем,20110418,2.0748,
300201.SZ,КЃТзем,20110419,2.0096,
300201.SZ,КЃТзем,20110420,2.0086,
300201.SZ,КЃТзем,20110421,2.0105,
300201.SZ,КЃТзем,20110422,1.8839,
300201.SZ,КЃТзем,20110425,1.8546,
300201.SZ,КЃТзем,20110426,1.8064,
300201.SZ,КЃТзем,20110427,1.796,
300201.SZ,КЃТзем,20110428,1.7185,
300201.SZ,КЃТзем,20110429,1.7411,
300201.SZ,КЃТзем,20110503,1.7515,
300201.SZ,КЃТзем,20110504,1.7128,
300201.SZ,КЃТзем,20110505,1.7166,
300201.SZ,КЃТзем,20110506,1.7081,
300201.SZ,КЃТзем,20110509,1.7411,
300201.SZ,КЃТзем,20110510,1.7411,
300201.SZ,КЃТзем,20110511,1.7298,
300201.SZ,КЃТзем,20110512,1.7052,
300201.SZ,КЃТзем,20110513,1.7374,
300201.SZ,КЃТзем,20110516,1.7771,
300201.SZ,КЃТзем,20110517,1.7723,
300201.SZ,КЃТзем,20110518,1.7771,
300201.SZ,КЃТзем,20110519,1.7487,
300201.SZ,КЃТзем,20110520,1.7232,
300201.SZ,КЃТзем,20110523,1.6684,
300201.SZ,КЃТзем,20110524,1.6891,
300201.SZ,КЃТзем,20110525,1.6646,
300201.SZ,КЃТзем,20110526,1.6438,
300201.SZ,КЃТзем,20110527,1.6126,
300201.SZ,КЃТзем,20110530,1.6135,
300201.SZ,КЃТзем,20110531,1.6277,
300201.SZ,КЃТзем,20110601,1.6343,
300201.SZ,КЃТзем,20110602,1.6031,
300201.SZ,КЃТзем,20110603,1.6542,
300201.SZ,КЃТзем,20110607,1.6674,
300201.SZ,КЃТзем,20110608,1.6627,
300201.SZ,КЃТзем,20110609,1.6428,
300201.SZ,КЃТзем,20110610,1.6334,
300201.SZ,КЃТзем,20110613,1.6258,
300201.SZ,КЃТзем,20110614,1.6438,
300201.SZ,КЃТзем,20110615,1.6173,
300201.SZ,КЃТзем,20110616,1.605,
300201.SZ,КЃТзем,20110617,1.5956,
300201.SZ,КЃТзем,20110620,1.57,
300201.SZ,КЃТзем,20110621,1.6012,
300201.SZ,КЃТзем,20110622,1.5748,
300201.SZ,КЃТзем,20110623,1.6154,
300201.SZ,КЃТзем,20110624,1.6391,
300201.SZ,КЃТзем,20110627,1.6419,
300201.SZ,КЃТзем,20110628,1.6353,
300201.SZ,КЃТзем,20110629,1.6277,
300201.SZ,КЃТзем,20110630,1.6655,
300201.SZ,КЃТзем,20110701,1.6882,
300201.SZ,КЃТзем,20110704,1.7005,
300201.SZ,КЃТзем,20110705,1.709,
300201.SZ,КЃТзем,20110706,1.7147,
300201.SZ,КЃТзем,20110707,1.7336,
300201.SZ,КЃТзем,20110708,1.7024,
300201.SZ,КЃТзем,20110711,1.7156,
300201.SZ,КЃТзем,20110712,1.7014,
300201.SZ,КЃТзем,20110713,1.7118,
300201.SZ,КЃТзем,20110714,1.7288,
300201.SZ,КЃТзем,20110715,1.7525,
300201.SZ,КЃТзем,20110718,1.7364,
300201.SZ,КЃТзем,20110719,1.6995,
300201.SZ,КЃТзем,20110720,1.7024,
300201.SZ,КЃТзем,20110721,1.6731,
300201.SZ,КЃТзем,20110722,1.7279,
300201.SZ,КЃТзем,20110725,1.7043,
300201.SZ,КЃТзем,20110726,1.691,
300201.SZ,КЃТзем,20110727,1.761,
300201.SZ,КЃТзем,20110728,1.8262,
300201.SZ,КЃТзем,20110729,1.795,
300201.SZ,КЃТзем,20110801,1.8101,
300201.SZ,КЃТзем,20110802,1.8139,
300201.SZ,КЃТзем,20110803,1.8234,
300201.SZ,КЃТзем,20110804,1.8035,
300201.SZ,КЃТзем,20110805,1.7771,
300201.SZ,КЃТзем,20110808,1.7109,
300201.SZ,КЃТзем,20110809,1.7241,
300201.SZ,КЃТзем,20110810,1.7582,
300201.SZ,КЃТзем,20110811,1.7761,
300201.SZ,КЃТзем,20110812,1.7988,
300201.SZ,КЃТзем,20110815,1.8328,
300201.SZ,КЃТзем,20110816,1.829,
300201.SZ,КЃТзем,20110817,1.8952,
300201.SZ,КЃТзем,20110818,1.9434,
300201.SZ,КЃТзем,20110819,1.916,
300201.SZ,КЃТзем,20110822,1.8716,
300201.SZ,КЃТзем,20110823,1.933,
300201.SZ,КЃТзем,20110824,1.899,
300201.SZ,КЃТзем,20110825,1.8669,
300201.SZ,КЃТзем,20110826,1.8848,
300201.SZ,КЃТзем,20110829,1.898,
300201.SZ,КЃТзем,20110830,1.8376,
300201.SZ,КЃТзем,20110831,1.7931,
300201.SZ,КЃТзем,20110901,1.7695,
300201.SZ,КЃТзем,20110902,1.7875,
300201.SZ,КЃТзем,20110905,1.7752,
300201.SZ,КЃТзем,20110906,1.8111,
300201.SZ,КЃТзем,20110907,1.8338,
300201.SZ,КЃТзем,20110908,1.7837,
300201.SZ,КЃТзем,20110909,1.7648,
300201.SZ,КЃТзем,20110913,1.7355,
300201.SZ,КЃТзем,20110914,1.7534,
300201.SZ,КЃТзем,20110915,1.7667,
300201.SZ,КЃТзем,20110916,1.7771,
300201.SZ,КЃТзем,20110919,1.7997,
300201.SZ,КЃТзем,20110920,1.8064,
300201.SZ,КЃТзем,20110921,1.829,
300201.SZ,КЃТзем,20110922,1.7704,
300201.SZ,КЃТзем,20110923,1.7383,
300201.SZ,КЃТзем,20110926,1.7109,
300201.SZ,КЃТзем,20110927,1.7137,
300201.SZ,КЃТзем,20110928,1.7185,
300201.SZ,КЃТзем,20110929,1.6731,
300201.SZ,КЃТзем,20110930,1.674,
300201.SZ,КЃТзем,20111010,1.675,
300201.SZ,КЃТзем,20111011,1.6655,
300201.SZ,КЃТзем,20111012,1.7128,
300201.SZ,КЃТзем,20111013,1.7251,
300201.SZ,КЃТзем,20111014,1.7137,
300201.SZ,КЃТзем,20111017,1.7005,
300201.SZ,КЃТзем,20111018,1.6542,
300201.SZ,КЃТзем,20111019,1.6447,
300201.SZ,КЃТзем,20111020,1.589,
300201.SZ,КЃТзем,20111021,1.5653,
300201.SZ,КЃТзем,20111024,1.553,
300201.SZ,КЃТзем,20111025,1.6097,
300201.SZ,КЃТзем,20111026,1.623,
300201.SZ,КЃТзем,20111027,1.623,
300201.SZ,КЃТзем,20111028,1.6381,
300201.SZ,КЃТзем,20111031,1.6589,
300201.SZ,КЃТзем,20111101,1.6589,
300201.SZ,КЃТзем,20111102,1.6731,
300201.SZ,КЃТзем,20111103,1.6693,
300201.SZ,КЃТзем,20111104,1.6759,
300201.SZ,КЃТзем,20111107,1.6759,
300201.SZ,КЃТзем,20111108,1.6655,
300201.SZ,КЃТзем,20111109,1.6967,
300201.SZ,КЃТзем,20111110,1.6986,
300201.SZ,КЃТзем,20111111,1.691,
300201.SZ,КЃТзем,20111114,1.7411,
300201.SZ,КЃТзем,20111115,1.761,
300201.SZ,КЃТзем,20111116,1.7014,
300201.SZ,КЃТзем,20111117,1.7194,
300201.SZ,КЃТзем,20111118,1.6702,
300201.SZ,КЃТзем,20111121,1.6589,
300201.SZ,КЃТзем,20111122,1.6684,
300201.SZ,КЃТзем,20111123,1.6589,
300201.SZ,КЃТзем,20111124,1.6513,
300201.SZ,КЃТзем,20111125,1.64,
300201.SZ,КЃТзем,20111128,1.6353,
300201.SZ,КЃТзем,20111129,1.6825,
300201.SZ,КЃТзем,20111130,1.6145,
300201.SZ,КЃТзем,20111201,1.6145,
300201.SZ,КЃТзем,20111202,1.5804,
300201.SZ,КЃТзем,20111205,1.5738,
300201.SZ,КЃТзем,20111206,1.5776,
300201.SZ,КЃТзем,20111207,1.5927,
300201.SZ,КЃТзем,20111208,1.5975,
300201.SZ,КЃТзем,20111209,1.5814,
300201.SZ,КЃТзем,20111212,1.5871,
300201.SZ,КЃТзем,20111213,1.5786,
300201.SZ,КЃТзем,20111214,1.5634,
300201.SZ,КЃТзем,20111215,1.4963,
300201.SZ,КЃТзем,20111216,1.4888,
300201.SZ,КЃТзем,20111219,1.4935,
300201.SZ,КЃТзем,20111220,1.4859,
300201.SZ,КЃТзем,20111221,1.4557,
300201.SZ,КЃТзем,20111222,1.4528,
300201.SZ,КЃТзем,20111223,1.4642,
300201.SZ,КЃТзем,20111226,1.4727,
300201.SZ,КЃТзем,20111227,1.4387,
300201.SZ,КЃТзем,20111228,1.4216,
300201.SZ,КЃТзем,20111229,1.4349,
300201.SZ,КЃТзем,20111230,1.4434,
300201.SZ,КЃТзем,20120104,1.4131,
300201.SZ,КЃТзем,20120105,1.3148,
300201.SZ,КЃТзем,20120106,1.3347,
300201.SZ,КЃТзем,20120109,1.3782,
300201.SZ,КЃТзем,20120110,1.4179,
300201.SZ,КЃТзем,20120111,1.4235,
300201.SZ,КЃТзем,20120112,1.4131,
300201.SZ,КЃТзем,20120113,1.347,
300201.SZ,КЃТзем,20120116,1.2959,
300201.SZ,КЃТзем,20120117,1.3158,
300201.SZ,КЃТзем,20120118,1.2477,
300201.SZ,КЃТзем,20120119,1.2562,
300201.SZ,КЃТзем,20120120,1.2666,
300201.SZ,КЃТзем,20120130,1.2628,
300201.SZ,КЃТзем,20120131,1.2742,
300201.SZ,КЃТзем,20120201,1.2789,
300201.SZ,КЃТзем,20120202,1.3101,
300201.SZ,КЃТзем,20120203,1.3101,
300201.SZ,КЃТзем,20120206,1.433,
300201.SZ,КЃТзем,20120207,1.4358,
300201.SZ,КЃТзем,20120208,1.4434,
300201.SZ,КЃТзем,20120209,1.4424,
300201.SZ,КЃТзем,20120210,1.4273,
300201.SZ,КЃТзем,20120213,1.4519,
300201.SZ,КЃТзем,20120214,1.4396,
300201.SZ,КЃТзем,20120215,1.4481,
300201.SZ,КЃТзем,20120216,1.4727,
300201.SZ,КЃТзем,20120217,1.5653,
300201.SZ,КЃТзем,20120220,1.5389,
300201.SZ,КЃТзем,20120221,1.5587,
300201.SZ,КЃТзем,20120222,1.5625,
300201.SZ,КЃТзем,20120223,1.5757,
300201.SZ,КЃТзем,20120224,1.5729,
300201.SZ,КЃТзем,20120227,1.5994,
300201.SZ,КЃТзем,20120228,1.7591,
300201.SZ,КЃТзем,20120229,1.8347,
300201.SZ,КЃТзем,20120301,1.7771,
300201.SZ,КЃТзем,20120302,1.796,
300201.SZ,КЃТзем,20120305,1.8461,
300201.SZ,КЃТзем,20120306,1.7884,
300201.SZ,КЃТзем,20120307,1.7685,
300201.SZ,КЃТзем,20120308,1.7818,
300201.SZ,КЃТзем,20120309,1.8045,
300201.SZ,КЃТзем,20120312,1.8357,
300201.SZ,КЃТзем,20120313,1.9812,
300201.SZ,КЃТзем,20120314,1.8404,
300201.SZ,КЃТзем,20120315,1.812,
300201.SZ,КЃТзем,20120316,1.9264,
300201.SZ,КЃТзем,20120319,1.9945,
300201.SZ,КЃТзем,20120320,1.917,
300201.SZ,КЃТзем,20120321,1.9236,
300201.SZ,КЃТзем,20120322,1.9066,
300201.SZ,КЃТзем,20120323,1.8716,
300201.SZ,КЃТзем,20120326,1.8149,
300201.SZ,КЃТзем,20120327,1.7771,
300201.SZ,КЃТзем,20120328,1.692,
300201.SZ,КЃТзем,20120329,1.6542,
300201.SZ,КЃТзем,20120330,1.6995,
300201.SZ,КЃТзем,20120405,1.7279,
300201.SZ,КЃТзем,20120406,1.692,
300201.SZ,КЃТзем,20120409,1.7175,
300201.SZ,КЃТзем,20120410,1.7175,
300201.SZ,КЃТзем,20120411,1.7062,
300201.SZ,КЃТзем,20120412,1.6806,
300201.SZ,КЃТзем,20120413,1.658,
300201.SZ,КЃТзем,20120416,1.6419,
300201.SZ,КЃТзем,20120417,1.674,
300201.SZ,КЃТзем,20120418,1.6825,
300201.SZ,КЃТзем,20120419,1.6778,
300201.SZ,КЃТзем,20120420,1.6939,
300201.SZ,КЃТзем,20120423,1.5691,
300201.SZ,КЃТзем,20120424,1.5077,
300201.SZ,КЃТзем,20120425,1.5313,
300201.SZ,КЃТзем,20120426,1.5303,
300201.SZ,КЃТзем,20120427,1.5455,
300201.SZ,КЃТзем,20120502,1.5036,
300201.SZ,КЃТзем,20120503,1.5016,
300201.SZ,КЃТзем,20120504,1.5538,
300201.SZ,КЃТзем,20120507,1.5831,
300201.SZ,КЃТзем,20120508,1.5768,
300201.SZ,КЃТзем,20120509,1.5267,
300201.SZ,КЃТзем,20120510,1.5517,
300201.SZ,КЃТзем,20120511,1.5141,
300201.SZ,КЃТзем,20120514,1.5078,
300201.SZ,КЃТзем,20120515,1.4995,
300201.SZ,КЃТзем,20120516,1.4932,
300201.SZ,КЃТзем,20120517,1.5162,
300201.SZ,КЃТзем,20120518,1.4723,
300201.SZ,КЃТзем,20120521,1.4367,
300201.SZ,КЃТзем,20120522,1.4597,
300201.SZ,КЃТзем,20120523,1.4284,
300201.SZ,КЃТзем,20120524,1.4305,
300201.SZ,КЃТзем,20120525,1.3991,
300201.SZ,КЃТзем,20120528,1.4033,
300201.SZ,КЃТзем,20120529,1.4346,
300201.SZ,КЃТзем,20120530,1.4367,
300201.SZ,КЃТзем,20120531,1.4388,
300201.SZ,КЃТзем,20120601,1.4346,
300201.SZ,КЃТзем,20120604,1.3531,
300201.SZ,КЃТзем,20120605,1.3552,
300201.SZ,КЃТзем,20120606,1.3447,
300201.SZ,КЃТзем,20120607,1.3468,
300201.SZ,КЃТзем,20120608,1.3593,
300201.SZ,КЃТзем,20120611,1.397,
300201.SZ,КЃТзем,20120612,1.3886,
300201.SZ,КЃТзем,20120613,1.4116,
300201.SZ,КЃТзем,20120614,1.3886,
300201.SZ,КЃТзем,20120615,1.3886,
300201.SZ,КЃТзем,20120618,1.4074,
300201.SZ,КЃТзем,20120619,1.4179,
300201.SZ,КЃТзем,20120620,1.4848,
300201.SZ,КЃТзем,20120621,1.4305,
300201.SZ,КЃТзем,20120625,1.4305,
300201.SZ,КЃТзем,20120626,1.3593,
300201.SZ,КЃТзем,20120627,1.3573,
300201.SZ,КЃТзем,20120628,1.3468,
300201.SZ,КЃТзем,20120629,1.3782,
300201.SZ,КЃТзем,20120702,1.3803,
300201.SZ,КЃТзем,20120703,1.3949,
300201.SZ,КЃТзем,20120704,1.4263,
300201.SZ,КЃТзем,20120705,1.3698,
300201.SZ,КЃТзем,20120706,1.3782,
300201.SZ,КЃТзем,20120709,1.351,
300201.SZ,КЃТзем,20120710,1.3614,
300201.SZ,КЃТзем,20120711,1.3384,
300201.SZ,КЃТзем,20120712,1.351,
300201.SZ,КЃТзем,20120713,1.3656,
300201.SZ,КЃТзем,20120716,1.3573,
300201.SZ,КЃТзем,20120717,1.3259,
300201.SZ,КЃТзем,20120718,1.3363,
300201.SZ,КЃТзем,20120719,1.3531,
300201.SZ,КЃТзем,20120720,1.3071,
300201.SZ,КЃТзем,20120723,1.2757,
300201.SZ,КЃТзем,20120724,1.2778,
300201.SZ,КЃТзем,20120725,1.2736,
300201.SZ,КЃТзем,20120726,1.2443,
300201.SZ,КЃТзем,20120727,1.2171,
300201.SZ,КЃТзем,20120730,1.19,
300201.SZ,КЃТзем,20120731,1.1711,
300201.SZ,КЃТзем,20120801,1.1879,
300201.SZ,КЃТзем,20120802,1.1732,
300201.SZ,КЃТзем,20120803,1.2025,
300201.SZ,КЃТзем,20120806,1.2297,
300201.SZ,КЃТзем,20120807,1.2548,
300201.SZ,КЃТзем,20120808,1.2464,
300201.SZ,КЃТзем,20120809,1.2611,
300201.SZ,КЃТзем,20120810,1.259,
300201.SZ,КЃТзем,20120813,1.2297,
300201.SZ,КЃТзем,20120814,1.2443,
300201.SZ,КЃТзем,20120815,1.2485,
300201.SZ,КЃТзем,20120816,1.2464,
300201.SZ,КЃТзем,20120817,1.2422,
300201.SZ,КЃТзем,20120820,1.2443,
300201.SZ,КЃТзем,20120821,1.2715,
300201.SZ,КЃТзем,20120822,1.2652,
300201.SZ,КЃТзем,20120823,1.3196,
300201.SZ,КЃТзем,20120824,1.3782,
300201.SZ,КЃТзем,20120827,1.2945,
300201.SZ,КЃТзем,20120828,1.3175,
300201.SZ,КЃТзем,20120829,1.3092,
300201.SZ,КЃТзем,20120830,1.2611,
300201.SZ,КЃТзем,20120831,1.2464,
300201.SZ,КЃТзем,20120903,1.2736,
300201.SZ,КЃТзем,20120904,1.2694,
300201.SZ,КЃТзем,20120905,1.3259,
300201.SZ,КЃТзем,20120906,1.3343,
300201.SZ,КЃТзем,20120907,1.3907,
300201.SZ,КЃТзем,20120910,1.4074,
300201.SZ,КЃТзем,20120911,1.3844,
300201.SZ,КЃТзем,20120912,1.4221,
300201.SZ,КЃТзем,20120913,1.4012,
300201.SZ,КЃТзем,20120914,1.3803,
300201.SZ,КЃТзем,20120917,1.3384,
300201.SZ,КЃТзем,20120918,1.3343,
300201.SZ,КЃТзем,20120919,1.3489,
300201.SZ,КЃТзем,20120920,1.3071,
300201.SZ,КЃТзем,20120921,1.2799,
300201.SZ,КЃТзем,20120924,1.2882,
300201.SZ,КЃТзем,20120925,1.2799,
300201.SZ,КЃТзем,20120926,1.2192,
300201.SZ,КЃТзем,20120927,1.2673,
300201.SZ,КЃТзем,20120928,1.2945,
300201.SZ,КЃТзем,20121008,1.3175,
300201.SZ,КЃТзем,20121009,1.3405,
300201.SZ,КЃТзем,20121010,1.3447,
300201.SZ,КЃТзем,20121011,1.3029,
300201.SZ,КЃТзем,20121012,1.3322,
300201.SZ,КЃТзем,20121015,1.3092,
300201.SZ,КЃТзем,20121016,1.3154,
300201.SZ,КЃТзем,20121017,1.3363,
300201.SZ,КЃТзем,20121018,1.351,
300201.SZ,КЃТзем,20121019,1.3301,
300201.SZ,КЃТзем,20121022,1.3426,
300201.SZ,КЃТзем,20121023,1.3175,
300201.SZ,КЃТзем,20121024,1.3133,
300201.SZ,КЃТзем,20121025,1.2987,
300201.SZ,КЃТзем,20121026,1.2611,
300201.SZ,КЃТзем,20121029,1.2611,
300201.SZ,КЃТзем,20121030,1.2757,
300201.SZ,КЃТзем,20121031,1.3029,
300201.SZ,КЃТзем,20121101,1.3196,
300201.SZ,КЃТзем,20121102,1.3259,
300201.SZ,КЃТзем,20121105,1.3363,
300201.SZ,КЃТзем,20121106,1.3782,
300201.SZ,КЃТзем,20121107,1.443,
300201.SZ,КЃТзем,20121108,1.3698,
300201.SZ,КЃТзем,20121109,1.4284,
300201.SZ,КЃТзем,20121112,1.4095,
300201.SZ,КЃТзем,20121113,1.3991,
300201.SZ,КЃТзем,20121114,1.3928,
300201.SZ,КЃТзем,20121115,1.4116,
300201.SZ,КЃТзем,20121116,1.4346,
300201.SZ,КЃТзем,20121119,1.5036,
300201.SZ,КЃТзем,20121120,1.5329,
300201.SZ,КЃТзем,20121121,1.5204,
300201.SZ,КЃТзем,20121122,1.4744,
300201.SZ,КЃТзем,20121123,1.4911,
300201.SZ,КЃТзем,20121126,1.4242,
300201.SZ,КЃТзем,20121127,1.374,
300201.SZ,КЃТзем,20121128,1.3865,
300201.SZ,КЃТзем,20121129,1.3677,
300201.SZ,КЃТзем,20121130,1.3803,
300201.SZ,КЃТзем,20121203,1.2527,
300201.SZ,КЃТзем,20121204,1.2255,
300201.SZ,КЃТзем,20121205,1.2694,
300201.SZ,КЃТзем,20121206,1.2736,
300201.SZ,КЃТзем,20121207,1.2924,
300201.SZ,КЃТзем,20121210,1.3363,
300201.SZ,КЃТзем,20121211,1.3175,
300201.SZ,КЃТзем,20121212,1.3133,
300201.SZ,КЃТзем,20121213,1.2799,
300201.SZ,КЃТзем,20121214,1.3531,
300201.SZ,КЃТзем,20121217,1.3593,
300201.SZ,КЃТзем,20121218,1.3447,
300201.SZ,КЃТзем,20121219,1.3573,
300201.SZ,КЃТзем,20121220,1.3677,
300201.SZ,КЃТзем,20121221,1.3761,
300201.SZ,КЃТзем,20121224,1.3803,
300201.SZ,КЃТзем,20121225,1.4158,
300201.SZ,КЃТзем,20121226,1.4806,
300201.SZ,КЃТзем,20121227,1.4911,
300201.SZ,КЃТзем,20121228,1.5371,
300201.SZ,КЃТзем,20121231,1.6061,
300201.SZ,КЃТзем,20130104,1.5622,
300201.SZ,КЃТзем,20130107,1.5225,
300201.SZ,КЃТзем,20130108,1.5267,
300201.SZ,КЃТзем,20130109,1.5308,
300201.SZ,КЃТзем,20130110,1.5099,
300201.SZ,КЃТзем,20130111,1.466,
300201.SZ,КЃТзем,20130114,1.5099,
300201.SZ,КЃТзем,20130115,1.5413,
300201.SZ,КЃТзем,20130116,1.5078,
300201.SZ,КЃТзем,20130117,1.5455,
300201.SZ,КЃТзем,20130118,1.5538,
300201.SZ,КЃТзем,20130121,1.512,
300201.SZ,КЃТзем,20130122,1.4681,
300201.SZ,КЃТзем,20130123,1.4827,
300201.SZ,КЃТзем,20130124,1.4221,
300201.SZ,КЃТзем,20130125,1.4367,
300201.SZ,КЃТзем,20130128,1.466,
300201.SZ,КЃТзем,20130129,1.4995,
300201.SZ,КЃТзем,20130130,1.5371,
300201.SZ,КЃТзем,20130131,1.5622,
300201.SZ,КЃТзем,20130201,1.6459,
300201.SZ,КЃТзем,20130204,1.6605,
300201.SZ,КЃТзем,20130205,1.6877,
300201.SZ,КЃТзем,20130206,1.6647,
300201.SZ,КЃТзем,20130207,1.673,
300201.SZ,КЃТзем,20130208,1.694,
300201.SZ,КЃТзем,20130218,1.7044,
300201.SZ,КЃТзем,20130219,1.6898,
300201.SZ,КЃТзем,20130220,1.7755,
300201.SZ,КЃТзем,20130221,1.8048,
300201.SZ,КЃТзем,20130222,1.8926,
300201.SZ,КЃТзем,20130225,1.9094,
300201.SZ,КЃТзем,20130226,1.8529,
300201.SZ,КЃТзем,20130227,1.9846,
300201.SZ,КЃТзем,20130228,1.9324,
300201.SZ,КЃТзем,20130301,1.9303,
300201.SZ,КЃТзем,20130304,1.9135,
300201.SZ,КЃТзем,20130305,1.9616,
300201.SZ,КЃТзем,20130306,1.9867,
300201.SZ,КЃТзем,20130307,1.9261,
300201.SZ,КЃТзем,20130308,1.8864,
300201.SZ,КЃТзем,20130311,1.8968,
300201.SZ,КЃТзем,20130312,1.8466,
300201.SZ,КЃТзем,20130313,1.8592,
300201.SZ,КЃТзем,20130314,1.8592,
300201.SZ,КЃТзем,20130315,1.8989,
300201.SZ,КЃТзем,20130318,1.855,
300201.SZ,КЃТзем,20130319,1.8257,
300201.SZ,КЃТзем,20130320,1.8654,
300201.SZ,КЃТзем,20130321,1.8968,
300201.SZ,КЃТзем,20130322,1.9219,
300201.SZ,КЃТзем,20130325,1.8989,
300201.SZ,КЃТзем,20130326,1.901,
300201.SZ,КЃТзем,20130327,1.8884,
300201.SZ,КЃТзем,20130328,1.8424,
300201.SZ,КЃТзем,20130329,1.8424,
300201.SZ,КЃТзем,20130401,1.878,
300201.SZ,КЃТзем,20130402,1.8592,
300201.SZ,КЃТзем,20130403,1.855,
300201.SZ,КЃТзем,20130408,1.8299,
300201.SZ,КЃТзем,20130409,1.8403,
300201.SZ,КЃТзем,20130410,1.8424,
300201.SZ,КЃТзем,20130411,1.8424,
300201.SZ,КЃТзем,20130412,1.8027,
300201.SZ,КЃТзем,20130415,1.7818,
300201.SZ,КЃТзем,20130416,1.7964,
300201.SZ,КЃТзем,20130417,1.8048,
300201.SZ,КЃТзем,20130418,1.7985,
300201.SZ,КЃТзем,20130419,1.8864,
300201.SZ,КЃТзем,20130422,1.9219,
300201.SZ,КЃТзем,20130423,1.9658,
300201.SZ,КЃТзем,20130424,2.0139,
300201.SZ,КЃТзем,20130425,2.1101,
300201.SZ,КЃТзем,20130426,2.0369,
300201.SZ,КЃТзем,20130502,2.0516,
300201.SZ,КЃТзем,20130503,2.0704,
300201.SZ,КЃТзем,20130506,2.1603,
300201.SZ,КЃТзем,20130507,2.108,
300201.SZ,КЃТзем,20130508,2.1373,
300201.SZ,КЃТзем,20130509,2.1164,
300201.SZ,КЃТзем,20130510,2.1687,
300201.SZ,КЃТзем,20130513,2.1687,
300201.SZ,КЃТзем,20130514,2.198,
300201.SZ,КЃТзем,20130515,2.2042,
300201.SZ,КЃТзем,20130516,2.108,
300201.SZ,КЃТзем,20130517,2.0746,
300201.SZ,КЃТзем,20130520,2.2502,
300201.SZ,КЃТзем,20130521,2.2041,
300201.SZ,КЃТзем,20130522,2.1706,
300201.SZ,КЃТзем,20130523,2.179,
300201.SZ,КЃТзем,20130524,2.1581,
300201.SZ,КЃТзем,20130527,2.179,
300201.SZ,КЃТзем,20130528,2.0952,
300201.SZ,КЃТзем,20130529,2.0994,
300201.SZ,КЃТзем,20130530,2.0994,
300201.SZ,КЃТзем,20130531,2.0868,
300201.SZ,КЃТзем,20130603,2.0994,
300201.SZ,КЃТзем,20130604,2.0994,
300201.SZ,КЃТзем,20130605,2.1036,
300201.SZ,КЃТзем,20130606,2.1161,
300201.SZ,КЃТзем,20130607,1.9611,
300201.SZ,КЃТзем,20130613,1.8186,
300201.SZ,КЃТзем,20130614,1.8857,
300201.SZ,КЃТзем,20130617,1.8941,
300201.SZ,КЃТзем,20130618,1.9276,
300201.SZ,КЃТзем,20130619,1.9066,
300201.SZ,КЃТзем,20130620,1.8312,
300201.SZ,КЃТзем,20130621,1.8647,
300201.SZ,КЃТзем,20130624,1.7348,
300201.SZ,КЃТзем,20130625,1.7306,
300201.SZ,КЃТзем,20130626,1.8312,
300201.SZ,КЃТзем,20130627,1.7725,
300201.SZ,КЃТзем,20130628,1.7725,
300201.SZ,КЃТзем,20130701,1.7935,
300201.SZ,КЃТзем,20130702,1.8144,
300201.SZ,КЃТзем,20130703,1.7935,
300201.SZ,КЃТзем,20130704,1.848,
300201.SZ,КЃТзем,20130705,1.7516,
300201.SZ,КЃТзем,20130708,1.6091,
300201.SZ,КЃТзем,20130709,1.6217,
300201.SZ,КЃТзем,20130710,1.6049,
300201.SZ,КЃТзем,20130711,1.6259,
300201.SZ,КЃТзем,20130712,1.6049,
300201.SZ,КЃТзем,20130715,1.651,
300201.SZ,КЃТзем,20130716,1.7264,
300201.SZ,КЃТзем,20130717,1.6845,
300201.SZ,КЃТзем,20130718,1.7683,
300201.SZ,КЃТзем,20130719,1.76,
300201.SZ,КЃТзем,20130722,1.7851,
300201.SZ,КЃТзем,20130723,1.9653,
300201.SZ,КЃТзем,20130724,2.0281,
300201.SZ,КЃТзем,20130725,1.8773,
300201.SZ,КЃТзем,20130726,1.8522,
300201.SZ,КЃТзем,20130729,1.848,
300201.SZ,КЃТзем,20130730,1.7767,
300201.SZ,КЃТзем,20130731,1.7893,
300201.SZ,КЃТзем,20130801,1.848,
300201.SZ,КЃТзем,20130802,1.8815,
300201.SZ,КЃТзем,20130805,1.9402,
300201.SZ,КЃТзем,20130806,2.024,
300201.SZ,КЃТзем,20130807,1.9234,
300201.SZ,КЃТзем,20130808,1.9276,
300201.SZ,КЃТзем,20130809,1.9234,
300201.SZ,КЃТзем,20130812,1.9276,
300201.SZ,КЃТзем,20130813,1.9779,
300201.SZ,КЃТзем,20130814,1.9653,
300201.SZ,КЃТзем,20130815,1.9402,
300201.SZ,КЃТзем,20130816,1.8899,
300201.SZ,КЃТзем,20130819,1.9569,
300201.SZ,КЃТзем,20130820,1.9527,
300201.SZ,КЃТзем,20130821,1.9779,
300201.SZ,КЃТзем,20130822,1.9569,
300201.SZ,КЃТзем,20130823,1.8982,
300201.SZ,КЃТзем,20130826,1.9569,
300201.SZ,КЃТзем,20130827,1.936,
300201.SZ,КЃТзем,20130828,2.0072,
300201.SZ,КЃТзем,20130829,2.0784,
