ґъВл,јтіЖ,ИХЖЪ,КХЕМјЫ(ФЄ),
002601.SZ,Бътю°ЫАы,20130808,4.4663,
002601.SZ,Бътю°ЫАы,20130809,4.5588,
002601.SZ,Бътю°ЫАы,20130812,4.6567,
002601.SZ,Бътю°ЫАы,20130813,4.7862,
002601.SZ,Бътю°ЫАы,20130814,4.7175,
002601.SZ,Бътю°ЫАы,20130815,4.9052,
002601.SZ,Бътю°ЫАы,20130816,4.8021,
002601.SZ,Бътю°ЫАы,20130819,4.7492,
002601.SZ,Бътю°ЫАы,20130820,4.6196,
002601.SZ,Бътю°ЫАы,20130821,4.617,
002601.SZ,Бътю°ЫАы,20130822,5.0242,
002601.SZ,Бътю°ЫАы,20130823,5.3283,
002601.SZ,Бътю°ЫАы,20130826,5.3442,
002601.SZ,Бътю°ЫАы,20130827,5.6589,
002601.SZ,Бътю°ЫАы,20130828,5.5002,
002601.SZ,Бътю°ЫАы,20130829,5.5028,
002601.SZ,Бътю°ЫАы,20130830,5.4314,
002601.SZ,Бътю°ЫАы,20130902,5.5134,
002601.SZ,Бътю°ЫАы,20130903,5.5161,
002601.SZ,Бътю°ЫАы,20130904,5.7593,
002601.SZ,Бътю°ЫАы,20130905,5.7699,
002601.SZ,Бътю°ЫАы,20130906,5.7699,
002601.SZ,Бътю°ЫАы,20130909,5.8387,
002601.SZ,Бътю°ЫАы,20130910,5.5081,
002601.SZ,Бътю°ЫАы,20130911,5.4262,
002601.SZ,Бътю°ЫАы,20130912,5.2305,
002601.SZ,Бътю°ЫАы,20130913,5.2807,
002601.SZ,Бътю°ЫАы,20130916,5.3944,
002601.SZ,Бътю°ЫАы,20130917,5.4024,
002601.SZ,Бътю°ЫАы,20130918,5.2754,
002601.SZ,Бътю°ЫАы,20130923,5.3944,
002601.SZ,Бътю°ЫАы,20130924,5.4737,
002601.SZ,Бътю°ЫАы,20130925,5.3045,
002601.SZ,Бътю°ЫАы,20130926,5.0507,
002601.SZ,Бътю°ЫАы,20130927,4.9713,
002601.SZ,Бътю°ЫАы,20130930,5.0374,
002601.SZ,Бътю°ЫАы,20131008,5.1141,
002601.SZ,Бътю°ЫАы,20131009,5.1485,
002601.SZ,Бътю°ЫАы,20131010,5.6139,
002601.SZ,Бътю°ЫАы,20131011,5.6218,
002601.SZ,Бътю°ЫАы,20131014,5.5531,
002601.SZ,Бътю°ЫАы,20131015,5.6932,
002601.SZ,Бътю°ЫАы,20131016,5.36,
002601.SZ,Бътю°ЫАы,20131017,5.368,
002601.SZ,Бътю°ЫАы,20131018,5.3495,
002601.SZ,Бътю°ЫАы,20131021,5.6165,
002601.SZ,Бътю°ЫАы,20131022,5.8572,
002601.SZ,Бътю°ЫАы,20131023,5.6562,
002601.SZ,Бътю°ЫАы,20131024,5.6562,
002601.SZ,Бътю°ЫАы,20131025,5.6562,
002601.SZ,Бътю°ЫАы,20131028,5.6562,
002601.SZ,Бътю°ЫАы,20131029,5.6562,
002601.SZ,Бътю°ЫАы,20131030,5.6562,
002601.SZ,Бътю°ЫАы,20131031,5.6562,
002601.SZ,Бътю°ЫАы,20131101,5.6562,
002601.SZ,Бътю°ЫАы,20131104,5.6562,
002601.SZ,Бътю°ЫАы,20131105,5.6562,
002601.SZ,Бътю°ЫАы,20131106,5.6562,
002601.SZ,Бътю°ЫАы,20131107,5.3468,
002601.SZ,Бътю°ЫАы,20131108,5.3468,
002601.SZ,Бътю°ЫАы,20131111,5.4447,
002601.SZ,Бътю°ЫАы,20131112,5.4552,
002601.SZ,Бътю°ЫАы,20131113,5.5213,
002601.SZ,Бътю°ЫАы,20131114,5.5213,
002601.SZ,Бътю°ЫАы,20131115,5.6298,
002601.SZ,Бътю°ЫАы,20131118,5.7382,
002601.SZ,Бътю°ЫАы,20131119,5.3733,
002601.SZ,Бътю°ЫАы,20131120,5.4209,
002601.SZ,Бътю°ЫАы,20131121,5.3627,
002601.SZ,Бътю°ЫАы,20131122,5.249,
002601.SZ,Бътю°ЫАы,20131125,5.2384,
002601.SZ,Бътю°ЫАы,20131126,5.2701,
002601.SZ,Бътю°ЫАы,20131127,5.3495,
002601.SZ,Бътю°ЫАы,20131128,5.4024,
002601.SZ,Бътю°ЫАы,20131129,5.3733,
002601.SZ,Бътю°ЫАы,20131202,4.9713,
002601.SZ,Бътю°ЫАы,20131203,5.0321,
002601.SZ,Бътю°ЫАы,20131204,5.1511,
002601.SZ,Бътю°ЫАы,20131205,5.1829,
002601.SZ,Бътю°ЫАы,20131206,5.2067,
002601.SZ,Бътю°ЫАы,20131209,5.1882,
002601.SZ,Бътю°ЫАы,20131210,5.1829,
002601.SZ,Бътю°ЫАы,20131211,5.2093,
002601.SZ,Бътю°ЫАы,20131212,5.1062,
002601.SZ,Бътю°ЫАы,20131213,5.0903,
002601.SZ,Бътю°ЫАы,20131216,4.9475,
002601.SZ,Бътю°ЫАы,20131217,4.9396,
002601.SZ,Бътю°ЫАы,20131218,4.8603,
002601.SZ,Бътю°ЫАы,20131219,4.8127,
002601.SZ,Бътю°ЫАы,20131220,4.7571,
002601.SZ,Бътю°ЫАы,20131223,4.6223,
002601.SZ,Бътю°ЫАы,20131224,4.6752,
002601.SZ,Бътю°ЫАы,20131225,4.7333,
002601.SZ,Бътю°ЫАы,20131226,4.5641,
002601.SZ,Бътю°ЫАы,20131227,4.6276,
002601.SZ,Бътю°ЫАы,20131230,4.6196,
002601.SZ,Бътю°ЫАы,20131231,4.6091,
002601.SZ,Бътю°ЫАы,20140102,4.7069,
002601.SZ,Бътю°ЫАы,20140103,4.6778,
002601.SZ,Бътю°ЫАы,20140106,4.5456,
002601.SZ,Бътю°ЫАы,20140107,4.5615,
002601.SZ,Бътю°ЫАы,20140108,4.5456,
002601.SZ,Бътю°ЫАы,20140109,4.3658,
002601.SZ,Бътю°ЫАы,20140110,4.1992,
002601.SZ,Бътю°ЫАы,20140113,4.2256,
002601.SZ,Бътю°ЫАы,20140114,4.2838,
002601.SZ,Бътю°ЫАы,20140115,4.305,
002601.SZ,Бътю°ЫАы,20140116,4.342,
002601.SZ,Бътю°ЫАы,20140117,4.2574,
002601.SZ,Бътю°ЫАы,20140120,4.4054,
002601.SZ,Бътю°ЫАы,20140121,4.3975,
002601.SZ,Бътю°ЫАы,20140122,4.4901,
002601.SZ,Бътю°ЫАы,20140123,4.4848,
002601.SZ,Бътю°ЫАы,20140124,4.5191,
002601.SZ,Бътю°ЫАы,20140127,4.6038,
002601.SZ,Бътю°ЫАы,20140128,4.5694,
002601.SZ,Бътю°ЫАы,20140129,4.6699,
002601.SZ,Бътю°ЫАы,20140130,4.691,
002601.SZ,Бътю°ЫАы,20140207,4.6223,
002601.SZ,Бътю°ЫАы,20140210,4.7783,
002601.SZ,Бътю°ЫАы,20140211,4.7386,
002601.SZ,Бътю°ЫАы,20140212,4.7439,
002601.SZ,Бътю°ЫАы,20140213,4.7095,
002601.SZ,Бътю°ЫАы,20140214,4.8232,
002601.SZ,Бътю°ЫАы,20140217,4.8629,
002601.SZ,Бътю°ЫАы,20140218,4.9396,
002601.SZ,Бътю°ЫАы,20140219,4.8841,
002601.SZ,Бътю°ЫАы,20140220,4.736,
002601.SZ,Бътю°ЫАы,20140221,4.8391,
002601.SZ,Бътю°ЫАы,20140224,4.8312,
002601.SZ,Бътю°ЫАы,20140225,4.5879,
002601.SZ,Бътю°ЫАы,20140226,4.5641,
002601.SZ,Бътю°ЫАы,20140227,4.4689,
002601.SZ,Бътю°ЫАы,20140228,4.5535,
002601.SZ,Бътю°ЫАы,20140303,4.6143,
002601.SZ,Бътю°ЫАы,20140304,4.6408,
002601.SZ,Бътю°ЫАы,20140305,4.6302,
002601.SZ,Бътю°ЫАы,20140306,4.5403,
002601.SZ,Бътю°ЫАы,20140307,4.4742,
002601.SZ,Бътю°ЫАы,20140310,4.2785,
002601.SZ,Бътю°ЫАы,20140311,4.3261,
002601.SZ,Бътю°ЫАы,20140312,4.2759,
002601.SZ,Бътю°ЫАы,20140313,4.3155,
002601.SZ,Бътю°ЫАы,20140314,4.3631,
002601.SZ,Бътю°ЫАы,20140317,4.4398,
002601.SZ,Бътю°ЫАы,20140318,4.4134,
002601.SZ,Бътю°ЫАы,20140319,4.5033,
002601.SZ,Бътю°ЫАы,20140320,4.4081,
002601.SZ,Бътю°ЫАы,20140321,4.4901,
002601.SZ,Бътю°ЫАы,20140324,4.5403,
002601.SZ,Бътю°ЫАы,20140325,4.5218,
002601.SZ,Бътю°ЫАы,20140326,4.4821,
002601.SZ,Бътю°ЫАы,20140327,4.416,
002601.SZ,Бътю°ЫАы,20140328,4.3102,
002601.SZ,Бътю°ЫАы,20140331,4.3261,
002601.SZ,Бътю°ЫАы,20140401,4.3605,
002601.SZ,Бътю°ЫАы,20140402,4.3446,
002601.SZ,Бътю°ЫАы,20140403,4.3314,
002601.SZ,Бътю°ЫАы,20140404,4.3631,
002601.SZ,Бътю°ЫАы,20140408,4.4478,
002601.SZ,Бътю°ЫАы,20140409,4.461,
002601.SZ,Бътю°ЫАы,20140410,4.4425,
002601.SZ,Бътю°ЫАы,20140411,4.3737,
002601.SZ,Бътю°ЫАы,20140414,4.3975,
002601.SZ,Бътю°ЫАы,20140415,4.5297,
002601.SZ,Бътю°ЫАы,20140416,4.4953,
002601.SZ,Бътю°ЫАы,20140417,4.5535,
002601.SZ,Бътю°ЫАы,20140418,4.5615,
002601.SZ,Бътю°ЫАы,20140421,4.4002,
002601.SZ,Бътю°ЫАы,20140422,4.3631,
002601.SZ,Бътю°ЫАы,20140423,4.3843,
002601.SZ,Бътю°ЫАы,20140424,4.3578,
002601.SZ,Бътю°ЫАы,20140425,4.3314,
002601.SZ,Бътю°ЫАы,20140428,4.1965,
002601.SZ,Бътю°ЫАы,20140429,4.2521,
002601.SZ,Бътю°ЫАы,20140430,4.3314,
002601.SZ,Бътю°ЫАы,20140505,4.2917,
002601.SZ,Бътю°ЫАы,20140506,4.3499,
002601.SZ,Бътю°ЫАы,20140507,4.2574,
002601.SZ,Бътю°ЫАы,20140508,4.4081,
002601.SZ,Бътю°ЫАы,20140509,4.424,
002601.SZ,Бътю°ЫАы,20140512,4.6249,
002601.SZ,Бътю°ЫАы,20140513,4.5429,
002601.SZ,Бътю°ЫАы,20140514,4.5139,
002601.SZ,Бътю°ЫАы,20140515,4.4504,
002601.SZ,Бътю°ЫАы,20140516,4.4768,
002601.SZ,Бътю°ЫАы,20140519,4.5429,
002601.SZ,Бътю°ЫАы,20140520,4.4821,
002601.SZ,Бътю°ЫАы,20140521,4.5086,
002601.SZ,Бътю°ЫАы,20140522,4.4927,
002601.SZ,Бътю°ЫАы,20140523,4.5641,
002601.SZ,Бътю°ЫАы,20140526,4.5906,
002601.SZ,Бътю°ЫАы,20140527,4.4978,
002601.SZ,Бътю°ЫАы,20140528,4.5508,
002601.SZ,Бътю°ЫАы,20140529,4.4395,
002601.SZ,Бътю°ЫАы,20140530,4.344,
002601.SZ,Бътю°ЫАы,20140603,4.3519,
002601.SZ,Бътю°ЫАы,20140604,4.3599,
002601.SZ,Бътю°ЫАы,20140605,4.4342,
002601.SZ,Бътю°ЫАы,20140606,4.6039,
002601.SZ,Бътю°ЫАы,20140609,4.5614,
002601.SZ,Бътю°ЫАы,20140610,4.6039,
002601.SZ,Бътю°ЫАы,20140611,4.6171,
002601.SZ,Бътю°ЫАы,20140612,4.6569,
002601.SZ,Бътю°ЫАы,20140613,4.649,
002601.SZ,Бътю°ЫАы,20140616,4.7338,
002601.SZ,Бътю°ЫАы,20140617,4.6331,
002601.SZ,Бътю°ЫАы,20140618,4.763,
002601.SZ,Бътю°ЫАы,20140619,4.5668,
002601.SZ,Бътю°ЫАы,20140620,4.6224,
002601.SZ,Бътю°ЫАы,20140623,4.6967,
002601.SZ,Бътю°ЫАы,20140624,4.6728,
002601.SZ,Бътю°ЫАы,20140625,4.7842,
002601.SZ,Бътю°ЫАы,20140626,4.8744,
002601.SZ,Бътю°ЫАы,20140627,4.8585,
002601.SZ,Бътю°ЫАы,20140630,4.9062,
002601.SZ,Бътю°ЫАы,20140701,4.8585,
002601.SZ,Бътю°ЫАы,20140702,4.8134,
002601.SZ,Бътю°ЫАы,20140703,4.8373,
002601.SZ,Бътю°ЫАы,20140704,4.9089,
002601.SZ,Бътю°ЫАы,20140707,4.9168,
002601.SZ,Бътю°ЫАы,20140708,4.9539,
002601.SZ,Бътю°ЫАы,20140709,4.9858,
002601.SZ,Бътю°ЫАы,20140710,4.9327,
002601.SZ,Бътю°ЫАы,20140711,5.1528,
002601.SZ,Бътю°ЫАы,20140714,5.4976,
002601.SZ,Бътю°ЫАы,20140715,5.5241,
002601.SZ,Бътю°ЫАы,20140716,5.3756,
002601.SZ,Бътю°ЫАы,20140717,5.4631,
002601.SZ,Бътю°ЫАы,20140718,5.5719,
002601.SZ,Бътю°ЫАы,20140721,5.784,
002601.SZ,Бътю°ЫАы,20140722,5.7787,
002601.SZ,Бътю°ЫАы,20140723,5.7867,
002601.SZ,Бътю°ЫАы,20140724,5.7814,
002601.SZ,Бътю°ЫАы,20140725,5.7045,
002601.SZ,Бътю°ЫАы,20140728,5.7124,
002601.SZ,Бътю°ЫАы,20140729,5.906,
002601.SZ,Бътю°ЫАы,20140730,5.7814,
002601.SZ,Бътю°ЫАы,20140731,5.7018,
002601.SZ,Бътю°ЫАы,20140801,5.8079,
002601.SZ,Бътю°ЫАы,20140804,6.0678,
002601.SZ,Бътю°ЫАы,20140805,6.0943,
002601.SZ,Бътю°ЫАы,20140806,6.0519,
002601.SZ,Бътю°ЫАы,20140807,5.9246,
002601.SZ,Бътю°ЫАы,20140808,5.9776,
002601.SZ,Бътю°ЫАы,20140811,6.1871,
002601.SZ,Бътю°ЫАы,20140812,6.1924,
002601.SZ,Бътю°ЫАы,20140813,6.1871,
002601.SZ,Бътю°ЫАы,20140814,5.9988,
002601.SZ,Бътю°ЫАы,20140815,6.0201,
002601.SZ,Бътю°ЫАы,20140818,5.9458,
002601.SZ,Бътю°ЫАы,20140819,5.914,
002601.SZ,Бътю°ЫАы,20140820,5.8556,
002601.SZ,Бътю°ЫАы,20140821,5.8821,
002601.SZ,Бътю°ЫАы,20140822,5.9378,
002601.SZ,Бътю°ЫАы,20140825,5.8477,
002601.SZ,Бътю°ЫАы,20140826,5.54,
002601.SZ,Бътю°ЫАы,20140827,5.5772,
002601.SZ,Бътю°ЫАы,20140828,5.4499,
002601.SZ,Бътю°ЫАы,20140829,5.5268,
002601.SZ,Бътю°ЫАы,20140901,5.6169,
002601.SZ,Бътю°ЫАы,20140902,5.7283,
002601.SZ,Бътю°ЫАы,20140903,5.792,
002601.SZ,Бътю°ЫАы,20140904,5.8052,
002601.SZ,Бътю°ЫАы,20140905,5.8052,
002601.SZ,Бътю°ЫАы,20140909,5.7416,
002601.SZ,Бътю°ЫАы,20140910,5.8742,
002601.SZ,Бътю°ЫАы,20140911,5.7602,
002601.SZ,Бътю°ЫАы,20140912,6.0492,
002601.SZ,Бътю°ЫАы,20140915,6.0731,
002601.SZ,Бътю°ЫАы,20140916,5.6886,
002601.SZ,Бътю°ЫАы,20140917,5.723,
002601.SZ,Бътю°ЫАы,20140918,5.7681,
002601.SZ,Бътю°ЫАы,20140919,5.7681,
002601.SZ,Бътю°ЫАы,20140922,5.5851,
002601.SZ,Бътю°ЫАы,20140923,5.6435,
002601.SZ,Бътю°ЫАы,20140924,5.8795,
002601.SZ,Бътю°ЫАы,20140925,6.0254,
002601.SZ,Бътю°ЫАы,20140926,5.9935,
002601.SZ,Бътю°ЫАы,20140929,6.2269,
002601.SZ,Бътю°ЫАы,20140930,6.2057,
002601.SZ,Бътю°ЫАы,20141008,6.1845,
002601.SZ,Бътю°ЫАы,20141009,6.3648,
002601.SZ,Бътю°ЫАы,20141010,6.219,
002601.SZ,Бътю°ЫАы,20141013,6.1235,
002601.SZ,Бътю°ЫАы,20141014,6.4391,
002601.SZ,Бътю°ЫАы,20141015,6.4364,
002601.SZ,Бътю°ЫАы,20141016,6.1924,
002601.SZ,Бътю°ЫАы,20141017,6.1924,
002601.SZ,Бътю°ЫАы,20141020,6.4735,
002601.SZ,Бътю°ЫАы,20141021,6.3516,
002601.SZ,Бътю°ЫАы,20141022,6.4125,
002601.SZ,Бътю°ЫАы,20141023,6.2428,
002601.SZ,Бътю°ЫАы,20141024,6.1473,
002601.SZ,Бътю°ЫАы,20141027,6.2004,
002601.SZ,Бътю°ЫАы,20141028,6.4417,
002601.SZ,Бътю°ЫАы,20141029,6.4842,
002601.SZ,Бътю°ЫАы,20141030,6.4709,
002601.SZ,Бътю°ЫАы,20141031,6.5478,
002601.SZ,Бътю°ЫАы,20141103,6.8395,
002601.SZ,Бътю°ЫАы,20141104,6.7653,
002601.SZ,Бътю°ЫАы,20141105,6.63,
002601.SZ,Бътю°ЫАы,20141106,6.7069,
002601.SZ,Бътю°ЫАы,20141107,6.4842,
002601.SZ,Бътю°ЫАы,20141110,6.4948,
002601.SZ,Бътю°ЫАы,20141111,6.3118,
002601.SZ,Бътю°ЫАы,20141112,6.4099,
002601.SZ,Бътю°ЫАы,20141113,6.142,
002601.SZ,Бътю°ЫАы,20141114,6.1818,
002601.SZ,Бътю°ЫАы,20141117,6.2163,
002601.SZ,Бътю°ЫАы,20141118,6.1288,
002601.SZ,Бътю°ЫАы,20141119,6.2269,
002601.SZ,Бътю°ЫАы,20141120,6.2163,
002601.SZ,Бътю°ЫАы,20141121,6.3701,
002601.SZ,Бътю°ЫАы,20141124,6.4046,
002601.SZ,Бътю°ЫАы,20141125,6.4364,
002601.SZ,Бътю°ЫАы,20141126,6.0731,
002601.SZ,Бътю°ЫАы,20141127,5.9723,
002601.SZ,Бътю°ЫАы,20141128,5.9935,
002601.SZ,Бътю°ЫАы,20141201,5.9166,
002601.SZ,Бътю°ЫАы,20141202,5.9723,
002601.SZ,Бътю°ЫАы,20141203,6.0704,
002601.SZ,Бътю°ЫАы,20141204,6.0917,
002601.SZ,Бътю°ЫАы,20141205,5.8265,
002601.SZ,Бътю°ЫАы,20141208,5.7442,
002601.SZ,Бътю°ЫАы,20141209,5.4764,
002601.SZ,Бътю°ЫАы,20141210,5.6832,
002601.SZ,Бътю°ЫАы,20141211,5.7124,
002601.SZ,Бътю°ЫАы,20141212,5.7602,
002601.SZ,Бътю°ЫАы,20141215,5.7893,
002601.SZ,Бътю°ЫАы,20141216,5.9538,
002601.SZ,Бътю°ЫАы,20141217,5.7045,
002601.SZ,Бътю°ЫАы,20141218,5.6673,
002601.SZ,Бътю°ЫАы,20141219,5.556,
002601.SZ,Бътю°ЫАы,20141222,5.3146,
002601.SZ,Бътю°ЫАы,20141223,5.3305,
002601.SZ,Бътю°ЫАы,20141224,5.4897,
002601.SZ,Бътю°ЫАы,20141225,5.5241,
002601.SZ,Бътю°ЫАы,20141226,5.4897,
002601.SZ,Бътю°ЫАы,20141229,5.3703,
002601.SZ,Бътю°ЫАы,20141230,5.5666,
002601.SZ,Бътю°ЫАы,20141231,5.5825,
002601.SZ,Бътю°ЫАы,20150105,5.6806,
002601.SZ,Бътю°ЫАы,20150106,5.7204,
002601.SZ,Бътю°ЫАы,20150107,5.662,
002601.SZ,Бътю°ЫАы,20150108,5.6939,
002601.SZ,Бътю°ЫАы,20150109,5.6276,
002601.SZ,Бътю°ЫАы,20150112,5.6488,
002601.SZ,Бътю°ЫАы,20150113,5.7549,
002601.SZ,Бътю°ЫАы,20150114,5.6435,
002601.SZ,Бътю°ЫАы,20150115,5.662,
002601.SZ,Бътю°ЫАы,20150116,5.7442,
002601.SZ,Бътю°ЫАы,20150119,5.7442,
002601.SZ,Бътю°ЫАы,20150120,5.7442,
002601.SZ,Бътю°ЫАы,20150121,5.7442,
002601.SZ,Бътю°ЫАы,20150122,5.7442,
002601.SZ,Бътю°ЫАы,20150123,5.7442,
002601.SZ,Бътю°ЫАы,20150126,5.7442,
002601.SZ,Бътю°ЫАы,20150127,6.3197,
002601.SZ,Бътю°ЫАы,20150128,6.3038,
002601.SZ,Бътю°ЫАы,20150129,6.2269,
002601.SZ,Бътю°ЫАы,20150130,6.3913,
002601.SZ,Бътю°ЫАы,20150202,6.5292,
002601.SZ,Бътю°ЫАы,20150203,6.4152,
002601.SZ,Бътю°ЫАы,20150204,6.2799,
002601.SZ,Бътю°ЫАы,20150205,6.386,
002601.SZ,Бътю°ЫАы,20150206,6.4125,
002601.SZ,Бътю°ЫАы,20150209,6.6433,
002601.SZ,Бътю°ЫАы,20150210,6.5505,
002601.SZ,Бътю°ЫАы,20150211,6.7361,
002601.SZ,Бътю°ЫАы,20150212,6.7096,
002601.SZ,Бътю°ЫАы,20150213,6.8448,
002601.SZ,Бътю°ЫАы,20150216,6.8581,
002601.SZ,Бътю°ЫАы,20150217,6.699,
002601.SZ,Бътю°ЫАы,20150225,6.8183,
002601.SZ,Бътю°ЫАы,20150226,7.2373,
002601.SZ,Бътю°ЫАы,20150227,7.5343,
002601.SZ,Бътю°ЫАы,20150302,7.7492,
002601.SZ,Бътю°ЫАы,20150303,7.6086,
002601.SZ,Бътю°ЫАы,20150304,7.6113,
002601.SZ,Бътю°ЫАы,20150305,7.5317,
002601.SZ,Бътю°ЫАы,20150306,7.1631,
002601.SZ,Бътю°ЫАы,20150309,7.2771,
002601.SZ,Бътю°ЫАы,20150310,7.2532,
002601.SZ,Бътю°ЫАы,20150311,7.1922,
002601.SZ,Бътю°ЫАы,20150312,7.7306,
002601.SZ,Бътю°ЫАы,20150313,7.6457,
002601.SZ,Бътю°ЫАы,20150316,7.8977,
002601.SZ,Бътю°ЫАы,20150317,7.7094,
002601.SZ,Бътю°ЫАы,20150318,7.7226,
002601.SZ,Бътю°ЫАы,20150319,7.7916,
002601.SZ,Бътю°ЫАы,20150320,8.0409,
002601.SZ,Бътю°ЫАы,20150323,8.0647,
002601.SZ,Бътю°ЫАы,20150324,7.7704,
002601.SZ,Бътю°ЫАы,20150325,7.8234,
002601.SZ,Бътю°ЫАы,20150326,7.7332,
002601.SZ,Бътю°ЫАы,20150327,7.7279,
002601.SZ,Бътю°ЫАы,20150330,7.8897,
002601.SZ,Бътю°ЫАы,20150331,7.7783,
002601.SZ,Бътю°ЫАы,20150401,8.1496,
002601.SZ,Бътю°ЫАы,20150402,8.5156,
002601.SZ,Бътю°ЫАы,20150403,8.8922,
002601.SZ,Бътю°ЫАы,20150407,8.8922,
002601.SZ,Бътю°ЫАы,20150408,8.8922,
002601.SZ,Бътю°ЫАы,20150409,8.8922,
002601.SZ,Бътю°ЫАы,20150410,8.8922,
002601.SZ,Бътю°ЫАы,20150413,8.8922,
002601.SZ,Бътю°ЫАы,20150414,8.8922,
002601.SZ,Бътю°ЫАы,20150415,8.8922,
002601.SZ,Бътю°ЫАы,20150416,8.8922,
002601.SZ,Бътю°ЫАы,20150417,8.8922,
002601.SZ,Бътю°ЫАы,20150420,8.8922,
002601.SZ,Бътю°ЫАы,20150421,8.8922,
002601.SZ,Бътю°ЫАы,20150422,8.8922,
002601.SZ,Бътю°ЫАы,20150423,8.8922,
002601.SZ,Бътю°ЫАы,20150424,8.8922,
002601.SZ,Бътю°ЫАы,20150427,8.8922,
002601.SZ,Бътю°ЫАы,20150428,8.8922,
002601.SZ,Бътю°ЫАы,20150429,8.8922,
002601.SZ,Бътю°ЫАы,20150430,8.8922,
002601.SZ,Бътю°ЫАы,20150504,8.8922,
002601.SZ,Бътю°ЫАы,20150505,8.8922,
002601.SZ,Бътю°ЫАы,20150506,8.8922,
002601.SZ,Бътю°ЫАы,20150507,8.8922,
002601.SZ,Бътю°ЫАы,20150508,8.8922,
002601.SZ,Бътю°ЫАы,20150511,8.8922,
002601.SZ,Бътю°ЫАы,20150512,8.8922,
002601.SZ,Бътю°ЫАы,20150513,8.8922,
002601.SZ,Бътю°ЫАы,20150514,8.8922,
002601.SZ,Бътю°ЫАы,20150515,8.8922,
002601.SZ,Бътю°ЫАы,20150518,8.8922,
002601.SZ,Бътю°ЫАы,20150519,8.8922,
002601.SZ,Бътю°ЫАы,20150520,8.8922,
002601.SZ,Бътю°ЫАы,20150521,8.8922,
002601.SZ,Бътю°ЫАы,20150522,8.8922,
002601.SZ,Бътю°ЫАы,20150525,8.8922,
002601.SZ,Бътю°ЫАы,20150526,8.8922,
002601.SZ,Бътю°ЫАы,20150527,8.8922,
002601.SZ,Бътю°ЫАы,20150528,8.8922,
002601.SZ,Бътю°ЫАы,20150529,8.8922,
002601.SZ,Бътю°ЫАы,20150601,8.8922,
002601.SZ,Бътю°ЫАы,20150602,8.8922,
002601.SZ,Бътю°ЫАы,20150603,8.8922,
002601.SZ,Бътю°ЫАы,20150604,8.8922,
002601.SZ,Бътю°ЫАы,20150605,8.8922,
002601.SZ,Бътю°ЫАы,20150608,9.7806,
002601.SZ,Бътю°ЫАы,20150609,10.7595,
002601.SZ,Бътю°ЫАы,20150610,11.8367,
002601.SZ,Бътю°ЫАы,20150611,13.0204,
002601.SZ,Бътю°ЫАы,20150612,13.0204,
002601.SZ,Бътю°ЫАы,20150615,14.3238,
002601.SZ,Бътю°ЫАы,20150616,15.7575,
002601.SZ,Бътю°ЫАы,20150617,15.1616,
002601.SZ,Бътю°ЫАы,20150618,15.0287,
002601.SZ,Бътю°ЫАы,20150619,13.5284,
002601.SZ,Бътю°ЫАы,20150623,14.3903,
002601.SZ,Бътю°ЫАы,20150624,14.4461,
002601.SZ,Бътю°ЫАы,20150625,13.0869,
002601.SZ,Бътю°ЫАы,20150626,11.7782,
002601.SZ,Бътю°ЫАы,20150629,11.1106,
002601.SZ,Бътю°ЫАы,20150630,12.1027,
002601.SZ,Бътю°ЫАы,20150701,11.6904,
002601.SZ,Бътю°ЫАы,20150702,10.5227,
002601.SZ,Бътю°ЫАы,20150703,9.4694,
002601.SZ,Бътю°ЫАы,20150706,8.6182,
002601.SZ,Бътю°ЫАы,20150707,7.7564,
002601.SZ,Бътю°ЫАы,20150708,7.9,
002601.SZ,Бътю°ЫАы,20150709,8.69,
002601.SZ,Бътю°ЫАы,20150710,9.5598,
002601.SZ,Бътю°ЫАы,20150713,10.5147,
002601.SZ,Бътю°ЫАы,20150714,10.3897,
002601.SZ,Бътю°ЫАы,20150715,9.3497,
002601.SZ,Бътю°ЫАы,20150716,10.278,
002601.SZ,Бътю°ЫАы,20150717,10.7993,
002601.SZ,Бътю°ЫАы,20150720,10.6211,
002601.SZ,Бътю°ЫАы,20150721,10.5201,
002601.SZ,Бътю°ЫАы,20150722,10.5334,
002601.SZ,Бътю°ЫАы,20150723,10.7515,
002601.SZ,Бътю°ЫАы,20150724,10.669,
002601.SZ,Бътю°ЫАы,20150727,9.6024,
002601.SZ,Бътю°ЫАы,20150728,9.0491,
002601.SZ,Бътю°ЫАы,20150729,9.4321,
002601.SZ,Бътю°ЫАы,20150730,9.1661,
002601.SZ,Бътю°ЫАы,20150731,9.2619,
002601.SZ,Бътю°ЫАы,20150803,8.4187,
002601.SZ,Бътю°ЫАы,20150804,9.0252,
002601.SZ,Бътю°ЫАы,20150805,9.081,
002601.SZ,Бътю°ЫАы,20150806,9.1901,
002601.SZ,Бътю°ЫАы,20150807,9.6237,
002601.SZ,Бътю°ЫАы,20150810,10.3817,
002601.SZ,Бътю°ЫАы,20150811,10.7727,
002601.SZ,Бътю°ЫАы,20150812,10.3259,
002601.SZ,Бътю°ЫАы,20150813,10.3605,
002601.SZ,Бътю°ЫАы,20150814,10.2328,
002601.SZ,Бътю°ЫАы,20150817,10.2354,
002601.SZ,Бътю°ЫАы,20150818,9.2114,
002601.SZ,Бътю°ЫАы,20150819,9.2034,
002601.SZ,Бътю°ЫАы,20150820,8.9906,
002601.SZ,Бътю°ЫАы,20150821,8.4187,
