ДњТы,МђГЦ,ШеЦк,ЪеХЬМл(дЊ),
002788.SZ,№ибрвНвЉ,20180313,27.81,
002788.SZ,№ибрвНвЉ,20180314,27.54,
002788.SZ,№ибрвНвЉ,20180315,26.89,
002788.SZ,№ибрвНвЉ,20180316,26.8,
002788.SZ,№ибрвНвЉ,20180319,27.36,
002788.SZ,№ибрвНвЉ,20180320,29.05,
002788.SZ,№ибрвНвЉ,20180321,28.44,
002788.SZ,№ибрвНвЉ,20180322,28.24,
002788.SZ,№ибрвНвЉ,20180323,29.47,
002788.SZ,№ибрвНвЉ,20180326,30.49,
