����,���,����,���̼�(Ԫ),
000726.SZ,³̩A,20030827,2.0934,
000726.SZ,³̩A,20030828,2.0667,
000726.SZ,³̩A,20030829,2.0667,
000726.SZ,³̩A,20030901,2.0786,
000726.SZ,³̩A,20030902,2.0667,
000726.SZ,³̩A,20030903,2.0786,
000726.SZ,³̩A,20030904,2.0399,
000726.SZ,³̩A,20030905,2.0221,
000726.SZ,³̩A,20030908,2.0191,
000726.SZ,³̩A,20030909,1.9894,
000726.SZ,³̩A,20030910,1.9923,
000726.SZ,³̩A,20030911,1.9834,
000726.SZ,³̩A,20030912,1.9685,
000726.SZ,³̩A,20030915,1.9448,
000726.SZ,³̩A,20030916,1.9566,
000726.SZ,³̩A,20030917,1.9358,
000726.SZ,³̩A,20030918,1.9477,
000726.SZ,³̩A,20030919,1.9685,
000726.SZ,³̩A,20030922,1.9507,
000726.SZ,³̩A,20030923,1.9656,
000726.SZ,³̩A,20030924,1.9626,
000726.SZ,³̩A,20030925,1.9507,
000726.SZ,³̩A,20030926,1.9239,
000726.SZ,³̩A,20030929,1.9031,
000726.SZ,³̩A,20030930,1.915,
000726.SZ,³̩A,20031008,1.8764,
000726.SZ,³̩A,20031009,1.8615,
000726.SZ,³̩A,20031010,1.921,
000726.SZ,³̩A,20031013,1.9239,
000726.SZ,³̩A,20031014,1.918,
000726.SZ,³̩A,20031015,1.9239,
000726.SZ,³̩A,20031016,1.9061,
000726.SZ,³̩A,20031017,1.8912,
000726.SZ,³̩A,20031020,1.8734,
000726.SZ,³̩A,20031021,1.9566,
000726.SZ,³̩A,20031022,2.0161,
000726.SZ,³̩A,20031023,2.0042,
000726.SZ,³̩A,20031024,2.0221,
000726.SZ,³̩A,20031027,2.0072,
000726.SZ,³̩A,20031028,2.025,
000726.SZ,³̩A,20031029,2.0756,
000726.SZ,³̩A,20031030,2.0577,
000726.SZ,³̩A,20031031,2.0577,
000726.SZ,³̩A,20031103,2.0875,
000726.SZ,³̩A,20031104,2.147,
000726.SZ,³̩A,20031105,2.1142,
000726.SZ,³̩A,20031106,2.1202,
000726.SZ,³̩A,20031107,2.0518,
000726.SZ,³̩A,20031110,2.0756,
000726.SZ,³̩A,20031111,2.0637,
000726.SZ,³̩A,20031112,2.028,
000726.SZ,³̩A,20031113,2.0815,
000726.SZ,³̩A,20031114,2.0845,
000726.SZ,³̩A,20031117,2.0905,
000726.SZ,³̩A,20031118,2.0607,
000726.SZ,³̩A,20031119,2.0518,
000726.SZ,³̩A,20031120,2.0518,
000726.SZ,³̩A,20031121,2.031,
000726.SZ,³̩A,20031124,2.0845,
000726.SZ,³̩A,20031125,2.0875,
000726.SZ,³̩A,20031126,2.0815,
000726.SZ,³̩A,20031127,2.0548,
000726.SZ,³̩A,20031128,2.0637,
000726.SZ,³̩A,20031201,2.1053,
000726.SZ,³̩A,20031202,2.1024,
000726.SZ,³̩A,20031203,2.1053,
000726.SZ,³̩A,20031204,2.1559,
000726.SZ,³̩A,20031205,2.1678,
000726.SZ,³̩A,20031208,2.1529,
000726.SZ,³̩A,20031209,2.147,
000726.SZ,³̩A,20031210,2.1589,
000726.SZ,³̩A,20031211,2.147,
000726.SZ,³̩A,20031212,2.141,
000726.SZ,³̩A,20031215,2.147,
000726.SZ,³̩A,20031216,2.1291,
000726.SZ,³̩A,20031217,2.1351,
000726.SZ,³̩A,20031218,2.1589,
000726.SZ,³̩A,20031219,2.1826,
000726.SZ,³̩A,20031222,2.2391,
000726.SZ,³̩A,20031223,2.2421,
000726.SZ,³̩A,20031224,2.3343,
000726.SZ,³̩A,20031225,2.4146,
000726.SZ,³̩A,20031226,2.373,
000726.SZ,³̩A,20031229,2.3908,
000726.SZ,³̩A,20031230,2.4562,
000726.SZ,³̩A,20031231,2.4265,
000726.SZ,³̩A,20040102,2.4057,
000726.SZ,³̩A,20040105,2.4949,
000726.SZ,³̩A,20040106,2.4413,
000726.SZ,³̩A,20040107,2.4681,
000726.SZ,³̩A,20040108,2.59,
000726.SZ,³̩A,20040109,2.5276,
000726.SZ,³̩A,20040112,2.5722,
000726.SZ,³̩A,20040113,2.5484,
000726.SZ,³̩A,20040114,2.4711,
000726.SZ,³̩A,20040115,2.4265,
000726.SZ,³̩A,20040116,2.4532,
000726.SZ,³̩A,20040129,2.4651,
000726.SZ,³̩A,20040130,2.4057,
000726.SZ,³̩A,20040202,2.4503,
000726.SZ,³̩A,20040203,2.5068,
000726.SZ,³̩A,20040204,2.5127,
000726.SZ,³̩A,20040205,2.4919,
000726.SZ,³̩A,20040206,2.4681,
000726.SZ,³̩A,20040209,2.5246,
000726.SZ,³̩A,20040210,2.5424,
000726.SZ,³̩A,20040211,2.4741,
000726.SZ,³̩A,20040212,2.4562,
000726.SZ,³̩A,20040213,2.59,
000726.SZ,³̩A,20040216,2.593,
000726.SZ,³̩A,20040217,2.6436,
000726.SZ,³̩A,20040218,2.6911,
000726.SZ,³̩A,20040219,2.7001,
000726.SZ,³̩A,20040220,2.6465,
000726.SZ,³̩A,20040223,2.5633,
000726.SZ,³̩A,20040224,2.6079,
000726.SZ,³̩A,20040225,2.5157,
000726.SZ,³̩A,20040226,2.4859,
000726.SZ,³̩A,20040227,2.5157,
000726.SZ,³̩A,20040301,2.5484,
000726.SZ,³̩A,20040302,2.596,
000726.SZ,³̩A,20040303,2.5484,
000726.SZ,³̩A,20040304,2.5841,
000726.SZ,³̩A,20040305,2.5633,
000726.SZ,³̩A,20040308,2.483,
000726.SZ,³̩A,20040309,2.5038,
000726.SZ,³̩A,20040310,2.5097,
000726.SZ,³̩A,20040311,2.5276,
000726.SZ,³̩A,20040312,2.5187,
000726.SZ,³̩A,20040315,2.5871,
000726.SZ,³̩A,20040316,2.6198,
000726.SZ,³̩A,20040317,2.6108,
000726.SZ,³̩A,20040318,2.5633,
000726.SZ,³̩A,20040319,2.6049,
000726.SZ,³̩A,20040322,2.706,
000726.SZ,³̩A,20040323,2.703,
000726.SZ,³̩A,20040324,2.6554,
000726.SZ,³̩A,20040325,2.6792,
000726.SZ,³̩A,20040326,2.6852,
000726.SZ,³̩A,20040329,2.7684,
000726.SZ,³̩A,20040330,2.7922,
000726.SZ,³̩A,20040331,2.7982,
000726.SZ,³̩A,20040401,2.8249,
000726.SZ,³̩A,20040402,2.8725,
000726.SZ,³̩A,20040405,2.932,
000726.SZ,³̩A,20040406,3.0182,
000726.SZ,³̩A,20040407,2.9588,
000726.SZ,³̩A,20040408,2.929,
000726.SZ,³̩A,20040409,2.8725,
000726.SZ,³̩A,20040412,2.9409,
000726.SZ,³̩A,20040413,2.9409,
000726.SZ,³̩A,20040414,2.8725,
000726.SZ,³̩A,20040415,2.8844,
000726.SZ,³̩A,20040416,2.9379,
000726.SZ,³̩A,20040419,3.1342,
000726.SZ,³̩A,20040420,3.0777,
000726.SZ,³̩A,20040421,3.0599,
000726.SZ,³̩A,20040422,3.0747,
000726.SZ,³̩A,20040423,3.0718,
000726.SZ,³̩A,20040426,3.152,
000726.SZ,³̩A,20040427,3.2323,
000726.SZ,³̩A,20040428,3.271,
000726.SZ,³̩A,20040429,3.0718,
000726.SZ,³̩A,20040430,3.2531,
000726.SZ,³̩A,20040510,3.152,
000726.SZ,³̩A,20040511,3.042,
000726.SZ,³̩A,20040512,3.042,
000726.SZ,³̩A,20040513,3.1818,
000726.SZ,³̩A,20040514,3.2234,
000726.SZ,³̩A,20040517,3.2145,
000726.SZ,³̩A,20040518,3.2026,
000726.SZ,³̩A,20040519,3.2977,
000726.SZ,³̩A,20040520,3.2115,
000726.SZ,³̩A,20040521,3.2323,
000726.SZ,³̩A,20040524,3.2531,
000726.SZ,³̩A,20040525,3.2115,
000726.SZ,³̩A,20040526,3.1848,
000726.SZ,³̩A,20040527,3.268,
000726.SZ,³̩A,20040528,3.3665,
000726.SZ,³̩A,20040531,3.4003,
000726.SZ,³̩A,20040601,3.4311,
000726.SZ,³̩A,20040602,3.4034,
000726.SZ,³̩A,20040603,3.3388,
000726.SZ,³̩A,20040604,3.2711,
000726.SZ,³̩A,20040607,3.2034,
000726.SZ,³̩A,20040608,3.2003,
000726.SZ,³̩A,20040609,3.1819,
000726.SZ,³̩A,20040610,3.2095,
000726.SZ,³̩A,20040611,3.2557,
000726.SZ,³̩A,20040614,3.2157,
000726.SZ,³̩A,20040615,3.308,
000726.SZ,³̩A,20040616,3.3234,
000726.SZ,³̩A,20040617,3.2619,
000726.SZ,³̩A,20040618,3.2003,
000726.SZ,³̩A,20040621,3.2003,
000726.SZ,³̩A,20040622,3.2003,
000726.SZ,³̩A,20040623,3.0188,
000726.SZ,³̩A,20040624,3.0649,
000726.SZ,³̩A,20040625,3.0218,
000726.SZ,³̩A,20040628,3.0465,
000726.SZ,³̩A,20040629,3.1049,
000726.SZ,³̩A,20040630,3.1234,
000726.SZ,³̩A,20040701,3.2372,
000726.SZ,³̩A,20040702,3.228,
000726.SZ,³̩A,20040705,3.3172,
000726.SZ,³̩A,20040706,3.3172,
000726.SZ,³̩A,20040707,3.2957,
000726.SZ,³̩A,20040708,3.2957,
000726.SZ,³̩A,20040709,3.2926,
000726.SZ,³̩A,20040712,3.3142,
000726.SZ,³̩A,20040713,3.3542,
000726.SZ,³̩A,20040714,3.388,
000726.SZ,³̩A,20040715,3.4927,
000726.SZ,³̩A,20040716,3.5696,
000726.SZ,³̩A,20040719,3.5665,
000726.SZ,³̩A,20040720,3.545,
000726.SZ,³̩A,20040721,3.468,
000726.SZ,³̩A,20040722,3.4988,
000726.SZ,³̩A,20040723,3.508,
000726.SZ,³̩A,20040726,3.4619,
000726.SZ,³̩A,20040727,3.4526,
000726.SZ,³̩A,20040728,3.4773,
000726.SZ,³̩A,20040729,3.508,
000726.SZ,³̩A,20040730,3.4711,
000726.SZ,³̩A,20040802,3.3696,
000726.SZ,³̩A,20040803,3.3049,
000726.SZ,³̩A,20040804,3.3696,
000726.SZ,³̩A,20040805,3.308,
000726.SZ,³̩A,20040806,3.2188,
000726.SZ,³̩A,20040809,3.2926,
000726.SZ,³̩A,20040810,3.348,
000726.SZ,³̩A,20040811,3.3573,
000726.SZ,³̩A,20040812,3.3419,
000726.SZ,³̩A,20040813,3.4496,
000726.SZ,³̩A,20040816,3.4465,
000726.SZ,³̩A,20040817,3.3942,
000726.SZ,³̩A,20040818,3.4003,
000726.SZ,³̩A,20040819,3.3696,
000726.SZ,³̩A,20040820,3.3696,
000726.SZ,³̩A,20040823,3.3357,
000726.SZ,³̩A,20040824,3.3265,
000726.SZ,³̩A,20040825,3.3357,
000726.SZ,³̩A,20040826,3.3234,
000726.SZ,³̩A,20040827,3.3419,
000726.SZ,³̩A,20040830,3.2619,
000726.SZ,³̩A,20040831,3.2803,
000726.SZ,³̩A,20040901,3.2249,
000726.SZ,³̩A,20040902,3.228,
000726.SZ,³̩A,20040903,3.2588,
000726.SZ,³̩A,20040906,3.1849,
000726.SZ,³̩A,20040907,3.0834,
000726.SZ,³̩A,20040908,3.0772,
000726.SZ,³̩A,20040909,3.0157,
000726.SZ,³̩A,20040910,3.0311,
000726.SZ,³̩A,20040913,2.9603,
000726.SZ,³̩A,20040914,3.0741,
000726.SZ,³̩A,20040915,3.2065,
000726.SZ,³̩A,20040916,3.1819,
000726.SZ,³̩A,20040917,3.2742,
000726.SZ,³̩A,20040920,3.3419,
000726.SZ,³̩A,20040921,3.268,
000726.SZ,³̩A,20040922,3.1972,
000726.SZ,³̩A,20040923,3.3511,
000726.SZ,³̩A,20040924,3.3172,
000726.SZ,³̩A,20040927,3.3573,
000726.SZ,³̩A,20040928,3.5419,
000726.SZ,³̩A,20040929,3.5665,
000726.SZ,³̩A,20040930,3.628,
000726.SZ,³̩A,20041008,3.8311,
000726.SZ,³̩A,20041011,3.7727,
000726.SZ,³̩A,20041012,3.5942,
000726.SZ,³̩A,20041013,3.6896,
000726.SZ,³̩A,20041014,3.5634,
000726.SZ,³̩A,20041015,3.5634,
000726.SZ,³̩A,20041018,3.505,
000726.SZ,³̩A,20041019,3.4834,
000726.SZ,³̩A,20041020,3.5019,
000726.SZ,³̩A,20041021,3.5634,
000726.SZ,³̩A,20041022,3.625,
000726.SZ,³̩A,20041025,3.585,
000726.SZ,³̩A,20041026,3.585,
000726.SZ,³̩A,20041027,3.7204,
000726.SZ,³̩A,20041028,3.6896,
000726.SZ,³̩A,20041029,3.6527,
000726.SZ,³̩A,20041101,3.5696,
000726.SZ,³̩A,20041102,3.5911,
000726.SZ,³̩A,20041103,3.5757,
000726.SZ,³̩A,20041104,3.4465,
000726.SZ,³̩A,20041105,3.3726,
000726.SZ,³̩A,20041108,3.3726,
000726.SZ,³̩A,20041109,3.3849,
000726.SZ,³̩A,20041110,3.5727,
000726.SZ,³̩A,20041111,3.5265,
000726.SZ,³̩A,20041112,3.5019,
000726.SZ,³̩A,20041115,3.4742,
000726.SZ,³̩A,20041116,3.3911,
000726.SZ,³̩A,20041117,3.2896,
000726.SZ,³̩A,20041118,3.3511,
000726.SZ,³̩A,20041119,3.2926,
000726.SZ,³̩A,20041122,3.3049,
000726.SZ,³̩A,20041123,3.2311,
000726.SZ,³̩A,20041124,3.2495,
000726.SZ,³̩A,20041125,3.2034,
000726.SZ,³̩A,20041126,3.2219,
000726.SZ,³̩A,20041129,3.1695,
000726.SZ,³̩A,20041130,3.2188,
000726.SZ,³̩A,20041201,3.2065,
000726.SZ,³̩A,20041202,3.2065,
000726.SZ,³̩A,20041203,3.2003,
000726.SZ,³̩A,20041206,3.1849,
000726.SZ,³̩A,20041207,3.108,
000726.SZ,³̩A,20041208,3.1234,
000726.SZ,³̩A,20041209,3.1603,
000726.SZ,³̩A,20041210,3.1572,
000726.SZ,³̩A,20041213,3.2372,
000726.SZ,³̩A,20041214,3.2311,
000726.SZ,³̩A,20041215,3.2619,
000726.SZ,³̩A,20041216,3.2034,
000726.SZ,³̩A,20041217,3.1511,
000726.SZ,³̩A,20041220,3.0772,
000726.SZ,³̩A,20041221,3.0741,
000726.SZ,³̩A,20041222,3.1695,
000726.SZ,³̩A,20041223,3.1265,
000726.SZ,³̩A,20041224,3.1511,
000726.SZ,³̩A,20041227,3.1511,
000726.SZ,³̩A,20041228,3.1388,
000726.SZ,³̩A,20041229,3.0834,
000726.SZ,³̩A,20041230,3.0003,
000726.SZ,³̩A,20041231,2.948,
000726.SZ,³̩A,20050104,2.9511,
000726.SZ,³̩A,20050105,2.9788,
000726.SZ,³̩A,20050106,2.9511,
000726.SZ,³̩A,20050107,2.9603,
000726.SZ,³̩A,20050110,3.0588,
000726.SZ,³̩A,20050111,3.0557,
000726.SZ,³̩A,20050112,3.0372,
000726.SZ,³̩A,20050113,3.0218,
000726.SZ,³̩A,20050114,3.0218,
000726.SZ,³̩A,20050117,2.9511,
000726.SZ,³̩A,20050118,2.9449,
000726.SZ,³̩A,20050119,2.8741,
000726.SZ,³̩A,20050120,2.8741,
000726.SZ,³̩A,20050121,2.8618,
000726.SZ,³̩A,20050124,2.9418,
000726.SZ,³̩A,20050125,2.9388,
000726.SZ,³̩A,20050126,2.9388,
000726.SZ,³̩A,20050127,3.0095,
000726.SZ,³̩A,20050128,3.0095,
000726.SZ,³̩A,20050131,2.9418,
000726.SZ,³̩A,20050201,2.9849,
000726.SZ,³̩A,20050202,3.0772,
000726.SZ,³̩A,20050203,3.0618,
000726.SZ,³̩A,20050204,3.1942,
000726.SZ,³̩A,20050216,3.2003,
000726.SZ,³̩A,20050217,3.1695,
000726.SZ,³̩A,20050218,3.2003,
000726.SZ,³̩A,20050221,3.2803,
000726.SZ,³̩A,20050222,3.3265,
000726.SZ,³̩A,20050223,3.3296,
000726.SZ,³̩A,20050224,3.3573,
000726.SZ,³̩A,20050225,3.3911,
000726.SZ,³̩A,20050228,3.3511,
000726.SZ,³̩A,20050301,3.3234,
000726.SZ,³̩A,20050302,3.2834,
000726.SZ,³̩A,20050303,3.2865,
000726.SZ,³̩A,20050304,3.2957,
000726.SZ,³̩A,20050307,3.3757,
000726.SZ,³̩A,20050308,3.4157,
000726.SZ,³̩A,20050309,3.4157,
000726.SZ,³̩A,20050310,3.3388,
000726.SZ,³̩A,20050311,3.3388,
000726.SZ,³̩A,20050314,3.3973,
000726.SZ,³̩A,20050315,3.3296,
000726.SZ,³̩A,20050316,3.2003,
000726.SZ,³̩A,20050317,3.2003,
000726.SZ,³̩A,20050318,3.148,
000726.SZ,³̩A,20050321,3.0988,
000726.SZ,³̩A,20050322,3.1142,
000726.SZ,³̩A,20050323,3.1388,
000726.SZ,³̩A,20050324,3.0772,
000726.SZ,³̩A,20050325,3.0895,
000726.SZ,³̩A,20050328,3.0341,
000726.SZ,³̩A,20050329,3.0126,
000726.SZ,³̩A,20050330,2.9849,
000726.SZ,³̩A,20050331,2.908,
000726.SZ,³̩A,20050401,2.8957,
000726.SZ,³̩A,20050404,2.9449,
000726.SZ,³̩A,20050405,2.8495,
000726.SZ,³̩A,20050406,2.7264,
000726.SZ,³̩A,20050407,2.8064,
000726.SZ,³̩A,20050408,2.8557,
000726.SZ,³̩A,20050411,2.868,
000726.SZ,³̩A,20050412,2.7726,
000726.SZ,³̩A,20050413,2.908,
000726.SZ,³̩A,20050414,2.9572,
000726.SZ,³̩A,20050415,2.9603,
000726.SZ,³̩A,20050418,2.9757,
000726.SZ,³̩A,20050419,2.9541,
000726.SZ,³̩A,20050420,2.9634,
000726.SZ,³̩A,20050421,2.8003,
000726.SZ,³̩A,20050422,2.8987,
000726.SZ,³̩A,20050425,2.8926,
000726.SZ,³̩A,20050426,2.8772,
000726.SZ,³̩A,20050427,2.8495,
000726.SZ,³̩A,20050428,2.8403,
000726.SZ,³̩A,20050429,2.8218,
000726.SZ,³̩A,20050509,2.6895,
000726.SZ,³̩A,20050510,2.7141,
000726.SZ,³̩A,20050511,2.6803,
000726.SZ,³̩A,20050512,2.6741,
000726.SZ,³̩A,20050513,2.7018,
000726.SZ,³̩A,20050516,2.708,
000726.SZ,³̩A,20050517,2.7418,
000726.SZ,³̩A,20050518,2.7295,
000726.SZ,³̩A,20050519,2.7449,
000726.SZ,³̩A,20050520,2.6772,
000726.SZ,³̩A,20050523,2.4095,
000726.SZ,³̩A,20050524,2.4002,
000726.SZ,³̩A,20050525,2.4618,
000726.SZ,³̩A,20050526,2.4864,
000726.SZ,³̩A,20050527,2.4618,
000726.SZ,³̩A,20050530,2.5172,
000726.SZ,³̩A,20050531,2.4249,
000726.SZ,³̩A,20050601,2.3787,
000726.SZ,³̩A,20050602,2.2341,
000726.SZ,³̩A,20050603,2.1941,
000726.SZ,³̩A,20050606,2.2341,
000726.SZ,³̩A,20050607,2.3018,
000726.SZ,³̩A,20050608,2.4833,
000726.SZ,³̩A,20050609,2.4525,
000726.SZ,³̩A,20050610,2.3633,
000726.SZ,³̩A,20050613,2.4002,
000726.SZ,³̩A,20050614,2.4218,
000726.SZ,³̩A,20050615,2.3141,
000726.SZ,³̩A,20050616,2.2464,
000726.SZ,³̩A,20050617,2.2187,
000726.SZ,³̩A,20050620,2.3048,
000726.SZ,³̩A,20050621,2.3079,
000726.SZ,³̩A,20050622,2.3079,
000726.SZ,³̩A,20050623,2.311,
000726.SZ,³̩A,20050624,2.3079,
000726.SZ,³̩A,20050627,2.4341,
000726.SZ,³̩A,20050628,2.4341,
000726.SZ,³̩A,20050629,2.4064,
000726.SZ,³̩A,20050630,2.3448,
000726.SZ,³̩A,20050701,2.2618,
000726.SZ,³̩A,20050704,2.3356,
000726.SZ,³̩A,20050705,2.3079,
000726.SZ,³̩A,20050706,2.3233,
000726.SZ,³̩A,20050707,2.3356,
000726.SZ,³̩A,20050708,2.2679,
000726.SZ,³̩A,20050711,2.2741,
000726.SZ,³̩A,20050712,2.2587,
000726.SZ,³̩A,20050713,2.2464,
000726.SZ,³̩A,20050714,2.2679,
000726.SZ,³̩A,20050715,2.2031,
000726.SZ,³̩A,20050718,2.2258,
000726.SZ,³̩A,20050719,2.2517,
000726.SZ,³̩A,20050720,2.2485,
000726.SZ,³̩A,20050721,2.2647,
000726.SZ,³̩A,20050722,2.1999,
000726.SZ,³̩A,20050725,2.1804,
000726.SZ,³̩A,20050726,2.2031,
000726.SZ,³̩A,20050727,2.4137,
000726.SZ,³̩A,20050728,2.4558,
000726.SZ,³̩A,20050729,2.4169,
000726.SZ,³̩A,20050801,2.4558,
000726.SZ,³̩A,20050802,2.5206,
000726.SZ,³̩A,20050803,2.5465,
000726.SZ,³̩A,20050804,2.4817,
000726.SZ,³̩A,20050805,2.5368,
000726.SZ,³̩A,20050808,2.4947,
000726.SZ,³̩A,20050809,2.472,
000726.SZ,³̩A,20050810,2.4785,
000726.SZ,³̩A,20050811,2.5757,
000726.SZ,³̩A,20050812,2.5044,
000726.SZ,³̩A,20050815,2.6308,
000726.SZ,³̩A,20050816,2.6437,
000726.SZ,³̩A,20050817,2.6826,
000726.SZ,³̩A,20050818,2.6275,
000726.SZ,³̩A,20050819,2.5401,
000726.SZ,³̩A,20050822,2.5887,
000726.SZ,³̩A,20050823,2.6016,
000726.SZ,³̩A,20050824,2.5789,
000726.SZ,³̩A,20050825,2.5498,
000726.SZ,³̩A,20050826,2.4753,
000726.SZ,³̩A,20050829,2.4817,
000726.SZ,³̩A,20050830,2.4526,
000726.SZ,³̩A,20050831,2.5077,
000726.SZ,³̩A,20050901,2.5757,
000726.SZ,³̩A,20050902,2.5725,
000726.SZ,³̩A,20050905,2.6049,
000726.SZ,³̩A,20050906,2.5303,
000726.SZ,³̩A,20050907,2.5757,
000726.SZ,³̩A,20050908,2.5498,
000726.SZ,³̩A,20050909,2.5919,
000726.SZ,³̩A,20050912,2.5109,
000726.SZ,³̩A,20050913,2.5336,
000726.SZ,³̩A,20050914,2.5563,
000726.SZ,³̩A,20050915,2.5757,
000726.SZ,³̩A,20050916,2.5757,
000726.SZ,³̩A,20050919,2.5854,
000726.SZ,³̩A,20050920,2.5109,
000726.SZ,³̩A,20050921,2.3975,
000726.SZ,³̩A,20050922,2.3878,
000726.SZ,³̩A,20050923,2.3684,
000726.SZ,³̩A,20050926,2.3295,
000726.SZ,³̩A,20050927,2.2226,
000726.SZ,³̩A,20050928,2.2031,
000726.SZ,³̩A,20050929,2.2971,
000726.SZ,³̩A,20050930,2.2679,
000726.SZ,³̩A,20051010,2.1999,
000726.SZ,³̩A,20051011,2.2517,
000726.SZ,³̩A,20051012,2.2809,
000726.SZ,³̩A,20051013,2.255,
000726.SZ,³̩A,20051014,2.2679,
000726.SZ,³̩A,20051017,2.1837,
000726.SZ,³̩A,20051018,2.1772,
000726.SZ,³̩A,20051019,2.2712,
000726.SZ,³̩A,20051020,2.2517,
000726.SZ,³̩A,20051021,2.255,
000726.SZ,³̩A,20051024,2.2776,
000726.SZ,³̩A,20051025,2.2193,
000726.SZ,³̩A,20051026,2.1416,
000726.SZ,³̩A,20051027,2.148,
000726.SZ,³̩A,20051028,2.1837,
000726.SZ,³̩A,20051031,2.1804,
000726.SZ,³̩A,20051101,2.1869,
000726.SZ,³̩A,20051102,2.1966,
000726.SZ,³̩A,20051103,2.1642,
000726.SZ,³̩A,20051104,2.1707,
000726.SZ,³̩A,20051107,2.2355,
000726.SZ,³̩A,20051108,2.2647,
000726.SZ,³̩A,20051109,2.242,
000726.SZ,³̩A,20051110,2.148,
000726.SZ,³̩A,20051111,2.1513,
000726.SZ,³̩A,20051114,2.1545,
000726.SZ,³̩A,20051115,2.0638,
000726.SZ,³̩A,20051116,2.0282,
000726.SZ,³̩A,20051117,2.0087,
000726.SZ,³̩A,20051118,2.0735,
000726.SZ,³̩A,20051121,2.0962,
000726.SZ,³̩A,20051122,2.093,
000726.SZ,³̩A,20051123,2.1156,
000726.SZ,³̩A,20051124,2.1124,
000726.SZ,³̩A,20051125,2.0703,
000726.SZ,³̩A,20051128,2.0087,
000726.SZ,³̩A,20051129,1.9893,
000726.SZ,³̩A,20051130,2.012,
000726.SZ,³̩A,20051201,1.999,
000726.SZ,³̩A,20051202,2.0022,
000726.SZ,³̩A,20051205,1.9569,
000726.SZ,³̩A,20051206,1.9958,
000726.SZ,³̩A,20051207,2.0087,
000726.SZ,³̩A,20051208,1.9925,
000726.SZ,³̩A,20051209,2.0573,
000726.SZ,³̩A,20051212,2.0476,
000726.SZ,³̩A,20051213,2.0541,
000726.SZ,³̩A,20051214,2.0735,
000726.SZ,³̩A,20051215,2.0735,
000726.SZ,³̩A,20051216,2.08,
000726.SZ,³̩A,20051219,2.093,
000726.SZ,³̩A,20051220,2.093,
000726.SZ,³̩A,20051221,2.0606,
000726.SZ,³̩A,20051222,2.0897,
000726.SZ,³̩A,20051223,2.1448,
000726.SZ,³̩A,20051226,2.161,
000726.SZ,³̩A,20051227,2.1545,
000726.SZ,³̩A,20051228,2.1448,
000726.SZ,³̩A,20051229,2.1642,
000726.SZ,³̩A,20051230,2.1383,
000726.SZ,³̩A,20060104,2.1902,
000726.SZ,³̩A,20060105,2.255,
000726.SZ,³̩A,20060106,2.2582,
000726.SZ,³̩A,20060109,2.2647,
000726.SZ,³̩A,20060110,2.2744,
000726.SZ,³̩A,20060111,2.1966,
000726.SZ,³̩A,20060112,2.2258,
000726.SZ,³̩A,20060113,2.2809,
000726.SZ,³̩A,20060116,2.2517,
000726.SZ,³̩A,20060117,2.2485,
000726.SZ,³̩A,20060118,2.323,
000726.SZ,³̩A,20060119,2.3295,
000726.SZ,³̩A,20060120,2.2582,
000726.SZ,³̩A,20060123,2.2938,
000726.SZ,³̩A,20060124,2.2744,
000726.SZ,³̩A,20060125,2.2452,
000726.SZ,³̩A,20060206,2.2971,
000726.SZ,³̩A,20060207,2.4137,
000726.SZ,³̩A,20060208,2.4396,
000726.SZ,³̩A,20060209,2.3943,
000726.SZ,³̩A,20060210,2.4364,
000726.SZ,³̩A,20060213,2.4105,
000726.SZ,³̩A,20060214,2.4202,
000726.SZ,³̩A,20060215,2.4105,
000726.SZ,³̩A,20060216,2.3489,
000726.SZ,³̩A,20060217,2.3036,
000726.SZ,³̩A,20060220,2.3036,
000726.SZ,³̩A,20060221,2.2355,
000726.SZ,³̩A,20060222,2.242,
000726.SZ,³̩A,20060223,2.2614,
000726.SZ,³̩A,20060224,2.2971,
000726.SZ,³̩A,20060227,2.2485,
000726.SZ,³̩A,20060228,2.2809,
000726.SZ,³̩A,20060301,2.3813,
000726.SZ,³̩A,20060302,2.3036,
000726.SZ,³̩A,20060303,2.336,
000726.SZ,³̩A,20060306,2.336,
000726.SZ,³̩A,20060307,2.2485,
000726.SZ,³̩A,20060308,2.2096,
000726.SZ,³̩A,20060309,2.1999,
000726.SZ,³̩A,20060310,2.161,
000726.SZ,³̩A,20060313,2.1804,
000726.SZ,³̩A,20060314,2.1772,
000726.SZ,³̩A,20060315,2.2226,
000726.SZ,³̩A,20060316,2.242,
000726.SZ,³̩A,20060317,2.2226,
000726.SZ,³̩A,20060320,2.2647,
000726.SZ,³̩A,20060321,2.2614,
000726.SZ,³̩A,20060322,2.2614,
000726.SZ,³̩A,20060323,2.2582,
000726.SZ,³̩A,20060324,2.2031,
000726.SZ,³̩A,20060327,2.2161,
000726.SZ,³̩A,20060328,2.2485,
000726.SZ,³̩A,20060329,2.255,
000726.SZ,³̩A,20060330,2.1934,
000726.SZ,³̩A,20060331,2.2161,
000726.SZ,³̩A,20060403,2.2388,
000726.SZ,³̩A,20060404,2.3327,
000726.SZ,³̩A,20060405,2.3392,
000726.SZ,³̩A,20060406,2.3003,
000726.SZ,³̩A,20060407,2.2874,
000726.SZ,³̩A,20060410,2.2874,
000726.SZ,³̩A,20060411,2.2874,
000726.SZ,³̩A,20060412,2.2874,
000726.SZ,³̩A,20060413,2.2874,
000726.SZ,³̩A,20060414,2.2874,
000726.SZ,³̩A,20060417,2.2874,
