ДњТы,МђГЦ,ШеЦк,ЪеХЬМл(дЊ),
300344.SZ,ЬЋПежЧдь,20160720,9.1946,
300344.SZ,ЬЋПежЧдь,20160721,9.0448,
300344.SZ,ЬЋПежЧдь,20160722,8.8878,
300344.SZ,ЬЋПежЧдь,20160725,8.7523,
300344.SZ,ЬЋПежЧдь,20160726,8.9449,
300344.SZ,ЬЋПежЧдь,20160727,8.0818,
300344.SZ,ЬЋПежЧдь,20160728,8.146,
300344.SZ,ЬЋПежЧдь,20160729,8.1175,
300344.SZ,ЬЋПежЧдь,20160801,8.0176,
300344.SZ,ЬЋПежЧдь,20160802,8.1032,
300344.SZ,ЬЋПежЧдь,20160803,8.0604,
300344.SZ,ЬЋПежЧдь,20160804,8.2744,
300344.SZ,ЬЋПежЧдь,20160805,8.3671,
300344.SZ,ЬЋПежЧдь,20160808,8.6667,
300344.SZ,ЬЋПежЧдь,20160809,8.8236,
300344.SZ,ЬЋПежЧдь,20160810,8.7166,
300344.SZ,ЬЋПежЧдь,20160811,8.467,
300344.SZ,ЬЋПежЧдь,20160812,8.5597,
300344.SZ,ЬЋПежЧдь,20160815,8.9592,
300344.SZ,ЬЋПежЧдь,20160816,8.8593,
300344.SZ,ЬЋПежЧдь,20160817,9.059,
300344.SZ,ЬЋПежЧдь,20160818,9.4585,
300344.SZ,ЬЋПежЧдь,20160819,9.4513,
300344.SZ,ЬЋПежЧдь,20160822,9.2088,
300344.SZ,ЬЋПежЧдь,20160823,9.38,
300344.SZ,ЬЋПежЧдь,20160824,9.6653,
300344.SZ,ЬЋПежЧдь,20160825,9.6297,
300344.SZ,ЬЋПежЧдь,20160826,10.0006,
300344.SZ,ЬЋПежЧдь,20160829,10.6568,
300344.SZ,ЬЋПежЧдь,20160830,10.5142,
300344.SZ,ЬЋПежЧдь,20160831,11.2132,
300344.SZ,ЬЋПежЧдь,20160901,11.2346,
300344.SZ,ЬЋПежЧдь,20160902,10.6283,
300344.SZ,ЬЋПежЧдь,20160905,10.9136,
300344.SZ,ЬЋПежЧдь,20160906,10.721,
300344.SZ,ЬЋПежЧдь,20160907,10.828,
300344.SZ,ЬЋПежЧдь,20160908,10.9564,
300344.SZ,ЬЋПежЧдь,20160909,11.1276,
300344.SZ,ЬЋПежЧдь,20160912,11.2703,
300344.SZ,ЬЋПежЧдь,20160913,11.1134,
300344.SZ,ЬЋПежЧдь,20160914,11.4201,
300344.SZ,ЬЋПежЧдь,20160919,12.3902,
300344.SZ,ЬЋПежЧдь,20160920,12.6113,
300344.SZ,ЬЋПежЧдь,20160921,12.754,
300344.SZ,ЬЋПежЧдь,20160922,12.5542,
300344.SZ,ЬЋПежЧдь,20160923,12.0407,
300344.SZ,ЬЋПежЧдь,20160926,11.8909,
300344.SZ,ЬЋПежЧдь,20160927,11.6983,
300344.SZ,ЬЋПежЧдь,20160928,11.8766,
300344.SZ,ЬЋПежЧдь,20160929,12.326,
300344.SZ,ЬЋПежЧдь,20160930,12.3117,
300344.SZ,ЬЋПежЧдь,20161010,12.3759,
300344.SZ,ЬЋПежЧдь,20161011,12.433,
300344.SZ,ЬЋПежЧдь,20161012,13.3032,
300344.SZ,ЬЋПежЧдь,20161013,13.0179,
300344.SZ,ЬЋПежЧдь,20161014,12.6327,
300344.SZ,ЬЋПежЧдь,20161017,12.2832,
300344.SZ,ЬЋПежЧдь,20161018,12.4758,
300344.SZ,ЬЋПежЧдь,20161019,12.2546,
300344.SZ,ЬЋПежЧдь,20161020,11.9693,
300344.SZ,ЬЋПежЧдь,20161021,11.8338,
300344.SZ,ЬЋПежЧдь,20161024,11.8267,
300344.SZ,ЬЋПежЧдь,20161025,11.9479,
300344.SZ,ЬЋПежЧдь,20161026,11.7553,
300344.SZ,ЬЋПежЧдь,20161027,11.7411,
300344.SZ,ЬЋПежЧдь,20161028,11.7054,
300344.SZ,ЬЋПежЧдь,20161031,11.6911,
300344.SZ,ЬЋПежЧдь,20161101,11.7625,
300344.SZ,ЬЋПежЧдь,20161102,11.7268,
300344.SZ,ЬЋПежЧдь,20161103,11.7054,
300344.SZ,ЬЋПежЧдь,20161104,11.6555,
300344.SZ,ЬЋПежЧдь,20161107,11.6626,
300344.SZ,ЬЋПежЧдь,20161108,11.7197,
300344.SZ,ЬЋПежЧдь,20161109,11.577,
300344.SZ,ЬЋПежЧдь,20161110,11.6769,
300344.SZ,ЬЋПежЧдь,20161111,12.2546,
300344.SZ,ЬЋПежЧдь,20161114,12.4758,
300344.SZ,ЬЋПежЧдь,20161115,12.326,
300344.SZ,ЬЋПежЧдь,20161116,12.3474,
300344.SZ,ЬЋПежЧдь,20161117,11.9765,
300344.SZ,ЬЋПежЧдь,20161118,11.8766,
300344.SZ,ЬЋПежЧдь,20161121,12.0264,
300344.SZ,ЬЋПежЧдь,20161122,12.1833,
300344.SZ,ЬЋПежЧдь,20161123,12.219,
300344.SZ,ЬЋПежЧдь,20161124,11.8267,
300344.SZ,ЬЋПежЧдь,20161125,11.8623,
300344.SZ,ЬЋПежЧдь,20161128,11.8837,
300344.SZ,ЬЋПежЧдь,20161129,11.5699,
300344.SZ,ЬЋПежЧдь,20161130,10.9778,
300344.SZ,ЬЋПежЧдь,20161201,11.4129,
300344.SZ,ЬЋПежЧдь,20161202,11.0492,
300344.SZ,ЬЋПежЧдь,20161205,10.6283,
300344.SZ,ЬЋПежЧдь,20161206,10.7068,
300344.SZ,ЬЋПежЧдь,20161207,10.8209,
300344.SZ,ЬЋПежЧдь,20161208,10.5784,
300344.SZ,ЬЋПежЧдь,20161209,10.5213,
300344.SZ,ЬЋПежЧдь,20161212,9.4727,
300344.SZ,ЬЋПежЧдь,20161213,9.2159,
300344.SZ,ЬЋПежЧдь,20161214,9.059,
300344.SZ,ЬЋПежЧдь,20161215,9.9649,
300344.SZ,ЬЋПежЧдь,20161216,10.022,
300344.SZ,ЬЋПежЧдь,20161219,10.3644,
300344.SZ,ЬЋПежЧдь,20161220,10.8566,
300344.SZ,ЬЋПежЧдь,20161221,10.6354,
300344.SZ,ЬЋПежЧдь,20161222,10.6426,
300344.SZ,ЬЋПежЧдь,20161223,10.4856,
300344.SZ,ЬЋПежЧдь,20161226,10.7852,
300344.SZ,ЬЋПежЧдь,20161227,11.3773,
300344.SZ,ЬЋПежЧдь,20161228,11.4771,
300344.SZ,ЬЋПежЧдь,20161229,11.363,
300344.SZ,ЬЋПежЧдь,20161230,11.3701,
300344.SZ,ЬЋПежЧдь,20170103,11.6983,
300344.SZ,ЬЋПежЧдь,20170104,11.6626,
300344.SZ,ЬЋПежЧдь,20170105,11.7696,
300344.SZ,ЬЋПежЧдь,20170106,11.8623,
300344.SZ,ЬЋПежЧдь,20170109,12.0906,
300344.SZ,ЬЋПежЧдь,20170110,12.1262,
300344.SZ,ЬЋПежЧдь,20170111,11.577,
300344.SZ,ЬЋПежЧдь,20170112,11.5913,
300344.SZ,ЬЋПежЧдь,20170113,11.4129,
300344.SZ,ЬЋПежЧдь,20170116,11.3202,
300344.SZ,ЬЋПежЧдь,20170117,11.0206,
300344.SZ,ЬЋПежЧдь,20170118,11.4129,
300344.SZ,ЬЋПежЧдь,20170119,11.3773,
300344.SZ,ЬЋПежЧдь,20170120,11.47,
300344.SZ,ЬЋПежЧдь,20170123,11.4486,
300344.SZ,ЬЋПежЧдь,20170124,11.1704,
300344.SZ,ЬЋПежЧдь,20170125,11.3487,
300344.SZ,ЬЋПежЧдь,20170126,11.5271,
300344.SZ,ЬЋПежЧдь,20170203,11.2917,
300344.SZ,ЬЋПежЧдь,20170206,11.2703,
300344.SZ,ЬЋПежЧдь,20170207,11.0563,
300344.SZ,ЬЋПежЧдь,20170208,11.1419,
300344.SZ,ЬЋПежЧдь,20170209,11.2417,
300344.SZ,ЬЋПежЧдь,20170210,11.1062,
300344.SZ,ЬЋПежЧдь,20170213,10.8138,
300344.SZ,ЬЋПежЧдь,20170214,10.6283,
300344.SZ,ЬЋПежЧдь,20170215,10.2288,
300344.SZ,ЬЋПежЧдь,20170216,10.7282,
300344.SZ,ЬЋПежЧдь,20170217,10.4357,
300344.SZ,ЬЋПежЧдь,20170220,10.4143,
300344.SZ,ЬЋПежЧдь,20170221,10.6283,
300344.SZ,ЬЋПежЧдь,20170222,10.7638,
300344.SZ,ЬЋПежЧдь,20170223,10.8423,
300344.SZ,ЬЋПежЧдь,20170224,10.8494,
300344.SZ,ЬЋПежЧдь,20170227,11.1633,
300344.SZ,ЬЋПежЧдь,20170228,11.5556,
300344.SZ,ЬЋПежЧдь,20170301,11.3773,
300344.SZ,ЬЋПежЧдь,20170302,11.149,
300344.SZ,ЬЋПежЧдь,20170303,11.1918,
300344.SZ,ЬЋПежЧдь,20170306,11.3345,
300344.SZ,ЬЋПежЧдь,20170307,11.4486,
300344.SZ,ЬЋПежЧдь,20170308,11.4486,
300344.SZ,ЬЋПежЧдь,20170309,11.4129,
300344.SZ,ЬЋПежЧдь,20170310,11.2489,
300344.SZ,ЬЋПежЧдь,20170313,11.7981,
300344.SZ,ЬЋПежЧдь,20170314,11.5627,
300344.SZ,ЬЋПежЧдь,20170315,11.3416,
300344.SZ,ЬЋПежЧдь,20170316,11.2774,
300344.SZ,ЬЋПежЧдь,20170317,12.4044,
300344.SZ,ЬЋПежЧдь,20170320,12.0478,
300344.SZ,ЬЋПежЧдь,20170321,12.1619,
300344.SZ,ЬЋПежЧдь,20170322,11.9123,
300344.SZ,ЬЋПежЧдь,20170323,11.6269,
300344.SZ,ЬЋПежЧдь,20170324,11.4557,
300344.SZ,ЬЋПежЧдь,20170327,11.0634,
300344.SZ,ЬЋПежЧдь,20170328,11.5199,
300344.SZ,ЬЋПежЧдь,20170329,11.0492,
300344.SZ,ЬЋПежЧдь,20170330,10.614,
300344.SZ,ЬЋПежЧдь,20170331,10.614,
300344.SZ,ЬЋПежЧдь,20170405,11.6769,
300344.SZ,ЬЋПежЧдь,20170406,12.0478,
300344.SZ,ЬЋПежЧдь,20170407,12.1619,
300344.SZ,ЬЋПежЧдь,20170410,12.4116,
300344.SZ,ЬЋПежЧдь,20170411,12.8039,
300344.SZ,ЬЋПежЧдь,20170412,11.7339,
300344.SZ,ЬЋПежЧдь,20170413,12.1405,
300344.SZ,ЬЋПежЧдь,20170414,11.3131,
300344.SZ,ЬЋПежЧдь,20170417,10.4999,
300344.SZ,ЬЋПежЧдь,20170418,10.7567,
300344.SZ,ЬЋПежЧдь,20170419,10.7852,
300344.SZ,ЬЋПежЧдь,20170420,10.293,
300344.SZ,ЬЋПежЧдь,20170421,10.2574,
300344.SZ,ЬЋПежЧдь,20170424,10.0577,
300344.SZ,ЬЋПежЧдь,20170425,10.6996,
300344.SZ,ЬЋПежЧдь,20170426,10.7424,
300344.SZ,ЬЋПежЧдь,20170427,10.3644,
300344.SZ,ЬЋПежЧдь,20170428,10.4357,
300344.SZ,ЬЋПежЧдь,20170502,10.8994,
300344.SZ,ЬЋПежЧдь,20170503,11.9907,
300344.SZ,ЬЋПежЧдь,20170504,11.7625,
300344.SZ,ЬЋПежЧдь,20170505,11.4129,
300344.SZ,ЬЋПежЧдь,20170508,11.8267,
300344.SZ,ЬЋПежЧдь,20170509,11.9836,
300344.SZ,ЬЋПежЧдь,20170510,13.1819,
300344.SZ,ЬЋПежЧдь,20170511,13.0892,
300344.SZ,ЬЋПежЧдь,20170512,13.3246,
300344.SZ,ЬЋПежЧдь,20170515,14.6585,
300344.SZ,ЬЋПежЧдь,20170516,16.1279,
300344.SZ,ЬЋПежЧдь,20170517,17.74,
300344.SZ,ЬЋПежЧдь,20170518,18.4105,
300344.SZ,ЬЋПежЧдь,20170519,18.2536,
300344.SZ,ЬЋПежЧдь,20170522,16.5488,
300344.SZ,ЬЋПежЧдь,20170523,16.1136,
300344.SZ,ЬЋПежЧдь,20170524,16.9696,
300344.SZ,ЬЋПежЧдь,20170525,18.6673,
300344.SZ,ЬЋПежЧдь,20170526,17.1479,
300344.SZ,ЬЋПежЧдь,20170531,15.6928,
300344.SZ,ЬЋПежЧдь,20170601,14.1235,
300344.SZ,ЬЋПежЧдь,20170602,14.2519,
300344.SZ,ЬЋПежЧдь,20170605,14.0023,
300344.SZ,ЬЋПежЧдь,20170606,13.6599,
300344.SZ,ЬЋПежЧдь,20170607,14.3518,
300344.SZ,ЬЋПежЧдь,20170608,14.2947,
300344.SZ,ЬЋПежЧдь,20170609,13.9595,
300344.SZ,ЬЋПежЧдь,20170612,13.1534,
300344.SZ,ЬЋПежЧдь,20170613,13.4815,
300344.SZ,ЬЋПежЧдь,20170614,13.6599,
300344.SZ,ЬЋПежЧдь,20170615,13.5101,
300344.SZ,ЬЋПежЧдь,20170616,14.259,
300344.SZ,ЬЋПежЧдь,20170619,14.1877,
300344.SZ,ЬЋПежЧдь,20170620,14.4088,
300344.SZ,ЬЋПежЧдь,20170621,15.1721,
300344.SZ,ЬЋПежЧдь,20170622,14.1092,
300344.SZ,ЬЋПежЧдь,20170623,13.5743,
300344.SZ,ЬЋПежЧдь,20170626,13.6456,
300344.SZ,ЬЋПежЧдь,20170627,13.56,
300344.SZ,ЬЋПежЧдь,20170628,13.28,
300344.SZ,ЬЋПежЧдь,20170629,13.65,
300344.SZ,ЬЋПежЧдь,20170630,13.87,
300344.SZ,ЬЋПежЧдь,20170703,13.77,
300344.SZ,ЬЋПежЧдь,20170704,14.02,
300344.SZ,ЬЋПежЧдь,20170705,13.93,
300344.SZ,ЬЋПежЧдь,20170706,13.35,
300344.SZ,ЬЋПежЧдь,20170707,12.81,
300344.SZ,ЬЋПежЧдь,20170710,12.91,
300344.SZ,ЬЋПежЧдь,20170711,12.01,
300344.SZ,ЬЋПежЧдь,20170712,12.63,
300344.SZ,ЬЋПежЧдь,20170713,12.14,
300344.SZ,ЬЋПежЧдь,20170714,11.92,
300344.SZ,ЬЋПежЧдь,20170717,10.73,
300344.SZ,ЬЋПежЧдь,20170718,10.67,
300344.SZ,ЬЋПежЧдь,20170719,10.93,
300344.SZ,ЬЋПежЧдь,20170720,10.69,
300344.SZ,ЬЋПежЧдь,20170721,10.7,
300344.SZ,ЬЋПежЧдь,20170724,10.83,
300344.SZ,ЬЋПежЧдь,20170725,10.9,
300344.SZ,ЬЋПежЧдь,20170726,11.01,
300344.SZ,ЬЋПежЧдь,20170727,11.48,
300344.SZ,ЬЋПежЧдь,20170728,11.16,
300344.SZ,ЬЋПежЧдь,20170731,11.04,
300344.SZ,ЬЋПежЧдь,20170801,11.35,
300344.SZ,ЬЋПежЧдь,20170802,12.49,
300344.SZ,ЬЋПежЧдь,20170803,12.93,
300344.SZ,ЬЋПежЧдь,20170804,13.1,
300344.SZ,ЬЋПежЧдь,20170807,12.9,
300344.SZ,ЬЋПежЧдь,20170808,12.98,
300344.SZ,ЬЋПежЧдь,20170809,13.2,
300344.SZ,ЬЋПежЧдь,20170810,12.98,
300344.SZ,ЬЋПежЧдь,20170811,13.96,
300344.SZ,ЬЋПежЧдь,20170814,15.36,
300344.SZ,ЬЋПежЧдь,20170815,14.93,
300344.SZ,ЬЋПежЧдь,20170816,15.02,
300344.SZ,ЬЋПежЧдь,20170817,15.25,
300344.SZ,ЬЋПежЧдь,20170818,14.71,
300344.SZ,ЬЋПежЧдь,20170821,14.78,
300344.SZ,ЬЋПежЧдь,20170822,13.89,
300344.SZ,ЬЋПежЧдь,20170823,13.75,
300344.SZ,ЬЋПежЧдь,20170824,14.34,
300344.SZ,ЬЋПежЧдь,20170825,14.41,
300344.SZ,ЬЋПежЧдь,20170828,15.15,
300344.SZ,ЬЋПежЧдь,20170829,15.9,
300344.SZ,ЬЋПежЧдь,20170830,15.82,
300344.SZ,ЬЋПежЧдь,20170831,15.81,
300344.SZ,ЬЋПежЧдь,20170901,15.74,
300344.SZ,ЬЋПежЧдь,20170904,15.49,
300344.SZ,ЬЋПежЧдь,20170905,15.94,
300344.SZ,ЬЋПежЧдь,20170906,15.92,
300344.SZ,ЬЋПежЧдь,20170907,16.13,
300344.SZ,ЬЋПежЧдь,20170908,15.2,
300344.SZ,ЬЋПежЧдь,20170911,15.07,
300344.SZ,ЬЋПежЧдь,20170912,15.25,
300344.SZ,ЬЋПежЧдь,20170913,14.8,
300344.SZ,ЬЋПежЧдь,20170914,14.99,
300344.SZ,ЬЋПежЧдь,20170915,15.53,
300344.SZ,ЬЋПежЧдь,20170918,15.1,
300344.SZ,ЬЋПежЧдь,20170919,14.7,
300344.SZ,ЬЋПежЧдь,20170920,14.78,
300344.SZ,ЬЋПежЧдь,20170921,14.24,
300344.SZ,ЬЋПежЧдь,20170922,14.42,
300344.SZ,ЬЋПежЧдь,20170925,14.09,
300344.SZ,ЬЋПежЧдь,20170926,14.3,
300344.SZ,ЬЋПежЧдь,20170927,14.53,
300344.SZ,ЬЋПежЧдь,20170928,14.76,
300344.SZ,ЬЋПежЧдь,20170929,15.66,
300344.SZ,ЬЋПежЧдь,20171009,15.8,
300344.SZ,ЬЋПежЧдь,20171010,15.42,
300344.SZ,ЬЋПежЧдь,20171011,15.06,
300344.SZ,ЬЋПежЧдь,20171012,15.05,
300344.SZ,ЬЋПежЧдь,20171013,15.07,
300344.SZ,ЬЋПежЧдь,20171016,13.85,
300344.SZ,ЬЋПежЧдь,20171017,13.2,
300344.SZ,ЬЋПежЧдь,20171018,12.95,
300344.SZ,ЬЋПежЧдь,20171019,12.6,
300344.SZ,ЬЋПежЧдь,20171020,12.73,
300344.SZ,ЬЋПежЧдь,20171023,13.98,
300344.SZ,ЬЋПежЧдь,20171024,13.26,
300344.SZ,ЬЋПежЧдь,20171025,13.18,
300344.SZ,ЬЋПежЧдь,20171026,13.23,
300344.SZ,ЬЋПежЧдь,20171027,13.01,
300344.SZ,ЬЋПежЧдь,20171030,11.74,
300344.SZ,ЬЋПежЧдь,20171031,11.89,
300344.SZ,ЬЋПежЧдь,20171101,12.01,
300344.SZ,ЬЋПежЧдь,20171102,12.14,
300344.SZ,ЬЋПежЧдь,20171103,11.84,
300344.SZ,ЬЋПежЧдь,20171106,12.05,
300344.SZ,ЬЋПежЧдь,20171107,12.21,
300344.SZ,ЬЋПежЧдь,20171108,12.19,
300344.SZ,ЬЋПежЧдь,20171109,12.29,
300344.SZ,ЬЋПежЧдь,20171110,12.11,
300344.SZ,ЬЋПежЧдь,20171113,12.19,
300344.SZ,ЬЋПежЧдь,20171114,12.26,
300344.SZ,ЬЋПежЧдь,20171115,12.42,
300344.SZ,ЬЋПежЧдь,20171116,12.1,
300344.SZ,ЬЋПежЧдь,20171117,10.94,
300344.SZ,ЬЋПежЧдь,20171120,10.94,
300344.SZ,ЬЋПежЧдь,20171121,10.78,
300344.SZ,ЬЋПежЧдь,20171122,11.24,
300344.SZ,ЬЋПежЧдь,20171123,10.9,
300344.SZ,ЬЋПежЧдь,20171124,11.09,
300344.SZ,ЬЋПежЧдь,20171127,11.57,
300344.SZ,ЬЋПежЧдь,20171128,11.57,
300344.SZ,ЬЋПежЧдь,20171129,11.5,
300344.SZ,ЬЋПежЧдь,20171130,11.38,
300344.SZ,ЬЋПежЧдь,20171201,11.44,
300344.SZ,ЬЋПежЧдь,20171204,10.79,
300344.SZ,ЬЋПежЧдь,20171205,10.14,
300344.SZ,ЬЋПежЧдь,20171206,10.35,
300344.SZ,ЬЋПежЧдь,20171207,10.31,
300344.SZ,ЬЋПежЧдь,20171208,10.32,
300344.SZ,ЬЋПежЧдь,20171211,10.52,
300344.SZ,ЬЋПежЧдь,20171212,10.13,
300344.SZ,ЬЋПежЧдь,20171213,10.33,
300344.SZ,ЬЋПежЧдь,20171214,10.27,
300344.SZ,ЬЋПежЧдь,20171215,10.78,
300344.SZ,ЬЋПежЧдь,20171218,11.25,
300344.SZ,ЬЋПежЧдь,20171219,11.18,
300344.SZ,ЬЋПежЧдь,20171220,11.24,
300344.SZ,ЬЋПежЧдь,20171221,11.22,
300344.SZ,ЬЋПежЧдь,20171222,11.26,
300344.SZ,ЬЋПежЧдь,20171225,11.21,
300344.SZ,ЬЋПежЧдь,20171226,11.22,
300344.SZ,ЬЋПежЧдь,20171227,11.16,
300344.SZ,ЬЋПежЧдь,20171228,10.99,
300344.SZ,ЬЋПежЧдь,20171229,11.2,
300344.SZ,ЬЋПежЧдь,20180102,11.35,
300344.SZ,ЬЋПежЧдь,20180103,11.91,
300344.SZ,ЬЋПежЧдь,20180104,11.63,
300344.SZ,ЬЋПежЧдь,20180105,11.51,
300344.SZ,ЬЋПежЧдь,20180108,11.29,
300344.SZ,ЬЋПежЧдь,20180109,11.4,
300344.SZ,ЬЋПежЧдь,20180110,10.93,
300344.SZ,ЬЋПежЧдь,20180111,10.58,
300344.SZ,ЬЋПежЧдь,20180112,10.59,
300344.SZ,ЬЋПежЧдь,20180115,10.36,
300344.SZ,ЬЋПежЧдь,20180116,10.33,
300344.SZ,ЬЋПежЧдь,20180117,10.26,
300344.SZ,ЬЋПежЧдь,20180118,10.54,
300344.SZ,ЬЋПежЧдь,20180119,10.3,
300344.SZ,ЬЋПежЧдь,20180122,10.32,
300344.SZ,ЬЋПежЧдь,20180123,10.45,
300344.SZ,ЬЋПежЧдь,20180124,10.55,
300344.SZ,ЬЋПежЧдь,20180125,10.42,
300344.SZ,ЬЋПежЧдь,20180126,10.35,
300344.SZ,ЬЋПежЧдь,20180129,10.21,
300344.SZ,ЬЋПежЧдь,20180130,10.05,
300344.SZ,ЬЋПежЧдь,20180131,9.05,
300344.SZ,ЬЋПежЧдь,20180201,8.21,
300344.SZ,ЬЋПежЧдь,20180202,8.28,
300344.SZ,ЬЋПежЧдь,20180205,8.27,
300344.SZ,ЬЋПежЧдь,20180206,7.7,
300344.SZ,ЬЋПежЧдь,20180207,7.88,
300344.SZ,ЬЋПежЧдь,20180208,8.12,
300344.SZ,ЬЋПежЧдь,20180209,8.1,
300344.SZ,ЬЋПежЧдь,20180212,8.42,
300344.SZ,ЬЋПежЧдь,20180213,8.3,
300344.SZ,ЬЋПежЧдь,20180214,8.4,
300344.SZ,ЬЋПежЧдь,20180222,8.62,
300344.SZ,ЬЋПежЧдь,20180223,8.75,
300344.SZ,ЬЋПежЧдь,20180226,8.97,
300344.SZ,ЬЋПежЧдь,20180227,8.99,
300344.SZ,ЬЋПежЧдь,20180228,8.81,
300344.SZ,ЬЋПежЧдь,20180301,8.93,
300344.SZ,ЬЋПежЧдь,20180302,8.88,
300344.SZ,ЬЋПежЧдь,20180305,8.85,
300344.SZ,ЬЋПежЧдь,20180306,8.88,
300344.SZ,ЬЋПежЧдь,20180307,8.87,
300344.SZ,ЬЋПежЧдь,20180308,9.76,
300344.SZ,ЬЋПежЧдь,20180309,10.74,
300344.SZ,ЬЋПежЧдь,20180312,11.81,
300344.SZ,ЬЋПежЧдь,20180313,11.05,
300344.SZ,ЬЋПежЧдь,20180314,10.85,
300344.SZ,ЬЋПежЧдь,20180315,10.47,
300344.SZ,ЬЋПежЧдь,20180316,10.84,
300344.SZ,ЬЋПежЧдь,20180319,11.04,
300344.SZ,ЬЋПежЧдь,20180320,11.72,
300344.SZ,ЬЋПежЧдь,20180321,11.33,
300344.SZ,ЬЋПежЧдь,20180322,11.44,
300344.SZ,ЬЋПежЧдь,20180323,10.3,
300344.SZ,ЬЋПежЧдь,20180326,10.63,
