����,���,����,���̼�(Ԫ),
600696.SH,STƥ͹,19990802,3.7883,
600696.SH,STƥ͹,19990803,3.8247,
600696.SH,STƥ͹,19990804,3.7459,
600696.SH,STƥ͹,19990805,3.7944,
600696.SH,STƥ͹,19990806,3.7762,
600696.SH,STƥ͹,19990809,3.8974,
600696.SH,STƥ͹,19990810,3.9277,
600696.SH,STƥ͹,19990811,3.7822,
600696.SH,STƥ͹,19990812,3.7338,
600696.SH,STƥ͹,19990813,3.6792,
600696.SH,STƥ͹,19990816,3.758,
600696.SH,STƥ͹,19990817,3.9156,
600696.SH,STƥ͹,19990818,4.0489,
600696.SH,STƥ͹,19990819,4.1217,
600696.SH,STƥ͹,19990820,4.0793,
600696.SH,STƥ͹,19990823,4.2368,
600696.SH,STƥ͹,19990824,4.152,
600696.SH,STƥ͹,19990825,4.0247,
600696.SH,STƥ͹,19990826,4.0732,
600696.SH,STƥ͹,19990827,4.0186,
600696.SH,STƥ͹,19990830,4.152,
600696.SH,STƥ͹,19990831,4.0793,
600696.SH,STƥ͹,19990901,3.9701,
600696.SH,STƥ͹,19990902,4.0065,
600696.SH,STƥ͹,19990903,3.8853,
600696.SH,STƥ͹,19990906,3.7762,
600696.SH,STƥ͹,19990907,3.8065,
600696.SH,STƥ͹,19990908,3.861,
600696.SH,STƥ͹,19990909,4.0308,
600696.SH,STƥ͹,19990910,3.9701,
600696.SH,STƥ͹,19990913,4.2126,
600696.SH,STƥ͹,19990914,4.2672,
600696.SH,STƥ͹,19990915,4.1641,
600696.SH,STƥ͹,19990916,4.0853,
600696.SH,STƥ͹,19990917,4.0974,
600696.SH,STƥ͹,19990920,4.1217,
600696.SH,STƥ͹,19990921,4.0611,
600696.SH,STƥ͹,19990922,4.0611,
600696.SH,STƥ͹,19990923,3.952,
600696.SH,STƥ͹,19990924,3.9823,
600696.SH,STƥ͹,19990927,3.9701,
600696.SH,STƥ͹,19990928,3.9641,
600696.SH,STƥ͹,19990929,3.9095,
600696.SH,STƥ͹,19990930,3.8732,
600696.SH,STƥ͹,19991008,3.7883,
600696.SH,STƥ͹,19991011,3.7883,
600696.SH,STƥ͹,19991012,3.7944,
600696.SH,STƥ͹,19991013,3.6671,
600696.SH,STƥ͹,19991014,3.6731,
600696.SH,STƥ͹,19991015,3.7519,
600696.SH,STƥ͹,19991018,3.6489,
600696.SH,STƥ͹,19991019,3.5398,
600696.SH,STƥ͹,19991020,3.5762,
600696.SH,STƥ͹,19991021,3.5155,
600696.SH,STƥ͹,19991022,3.6065,
600696.SH,STƥ͹,19991025,3.5459,
600696.SH,STƥ͹,19991026,3.564,
600696.SH,STƥ͹,19991027,3.7277,
600696.SH,STƥ͹,19991028,3.6065,
600696.SH,STƥ͹,19991029,3.6004,
600696.SH,STƥ͹,19991101,3.558,
600696.SH,STƥ͹,19991102,3.5519,
600696.SH,STƥ͹,19991103,3.5337,
600696.SH,STƥ͹,19991104,3.4974,
600696.SH,STƥ͹,19991105,3.5155,
600696.SH,STƥ͹,19991108,3.564,
600696.SH,STƥ͹,19991109,3.5155,
600696.SH,STƥ͹,19991110,3.461,
600696.SH,STƥ͹,19991111,3.3943,
600696.SH,STƥ͹,19991112,3.4186,
600696.SH,STƥ͹,19991115,3.3943,
600696.SH,STƥ͹,19991116,3.3883,
600696.SH,STƥ͹,19991117,3.4549,
600696.SH,STƥ͹,19991118,3.5216,
600696.SH,STƥ͹,19991119,3.4913,
600696.SH,STƥ͹,19991122,3.4368,
600696.SH,STƥ͹,19991123,3.4974,
600696.SH,STƥ͹,19991124,3.461,
600696.SH,STƥ͹,19991125,3.4731,
600696.SH,STƥ͹,19991126,3.4428,
600696.SH,STƥ͹,19991129,3.4307,
600696.SH,STƥ͹,19991130,3.4489,
600696.SH,STƥ͹,19991201,3.5034,
600696.SH,STƥ͹,19991202,3.4489,
600696.SH,STƥ͹,19991203,3.5337,
600696.SH,STƥ͹,19991206,3.5762,
600696.SH,STƥ͹,19991207,3.5034,
600696.SH,STƥ͹,19991208,3.5034,
600696.SH,STƥ͹,19991209,3.4671,
600696.SH,STƥ͹,19991210,3.4852,
600696.SH,STƥ͹,19991213,3.4489,
600696.SH,STƥ͹,19991214,3.4004,
600696.SH,STƥ͹,19991215,3.4731,
600696.SH,STƥ͹,19991216,3.4246,
600696.SH,STƥ͹,19991217,3.3943,
600696.SH,STƥ͹,19991221,3.4489,
600696.SH,STƥ͹,19991222,3.558,
600696.SH,STƥ͹,19991223,3.4489,
600696.SH,STƥ͹,19991224,3.3943,
600696.SH,STƥ͹,19991227,3.2125,
600696.SH,STƥ͹,19991228,3.1276,
600696.SH,STƥ͹,19991229,3.1458,
600696.SH,STƥ͹,19991230,3.1519,
600696.SH,STƥ͹,20000104,3.2185,
600696.SH,STƥ͹,20000105,3.2428,
600696.SH,STƥ͹,20000106,3.3276,
600696.SH,STƥ͹,20000107,3.4307,
600696.SH,STƥ͹,20000110,3.4004,
600696.SH,STƥ͹,20000111,3.3337,
600696.SH,STƥ͹,20000112,3.2004,
600696.SH,STƥ͹,20000113,3.1701,
600696.SH,STƥ͹,20000114,3.164,
600696.SH,STƥ͹,20000117,3.1519,
600696.SH,STƥ͹,20000118,3.164,
600696.SH,STƥ͹,20000119,3.0731,
600696.SH,STƥ͹,20000120,3.1397,
600696.SH,STƥ͹,20000121,3.061,
600696.SH,STƥ͹,20000124,2.9397,
600696.SH,STƥ͹,20000125,2.9761,
600696.SH,STƥ͹,20000126,2.97,
600696.SH,STƥ͹,20000127,2.9215,
600696.SH,STƥ͹,20000128,2.9337,
600696.SH,STƥ͹,20000214,3.2004,
600696.SH,STƥ͹,20000215,3.0367,
600696.SH,STƥ͹,20000216,3.1761,
600696.SH,STƥ͹,20000217,3.0731,
600696.SH,STƥ͹,20000218,3.0003,
600696.SH,STƥ͹,20000221,3.0367,
600696.SH,STƥ͹,20000222,3.061,
600696.SH,STƥ͹,20000223,3.0731,
600696.SH,STƥ͹,20000224,3.0913,
600696.SH,STƥ͹,20000225,3.3822,
600696.SH,STƥ͹,20000228,3.3883,
600696.SH,STƥ͹,20000229,3.3458,
600696.SH,STƥ͹,20000301,3.4852,
600696.SH,STƥ͹,20000302,3.5216,
600696.SH,STƥ͹,20000303,3.3943,
600696.SH,STƥ͹,20000306,3.2973,
600696.SH,STƥ͹,20000307,3.3519,
600696.SH,STƥ͹,20000308,3.6853,
600696.SH,STƥ͹,20000309,3.661,
600696.SH,STƥ͹,20000310,3.5155,
600696.SH,STƥ͹,20000313,3.661,
600696.SH,STƥ͹,20000314,3.5034,
600696.SH,STƥ͹,20000315,3.5155,
600696.SH,STƥ͹,20000316,3.2367,
600696.SH,STƥ͹,20000317,3.3095,
600696.SH,STƥ͹,20000320,3.3761,
600696.SH,STƥ͹,20000321,3.3822,
600696.SH,STƥ͹,20000322,3.5155,
600696.SH,STƥ͹,20000323,3.4671,
600696.SH,STƥ͹,20000324,3.5155,
600696.SH,STƥ͹,20000327,3.758,
600696.SH,STƥ͹,20000328,3.7216,
600696.SH,STƥ͹,20000329,3.661,
600696.SH,STƥ͹,20000330,3.7277,
600696.SH,STƥ͹,20000331,3.8429,
600696.SH,STƥ͹,20000403,3.9156,
600696.SH,STƥ͹,20000404,3.7338,
600696.SH,STƥ͹,20000405,3.758,
600696.SH,STƥ͹,20000406,3.8247,
600696.SH,STƥ͹,20000407,3.861,
600696.SH,STƥ͹,20000410,3.855,
600696.SH,STƥ͹,20000411,3.8489,
600696.SH,STƥ͹,20000412,3.9701,
600696.SH,STƥ͹,20000413,3.9398,
600696.SH,STƥ͹,20000414,3.958,
600696.SH,STƥ͹,20000417,4.0126,
600696.SH,STƥ͹,20000418,3.9823,
600696.SH,STƥ͹,20000419,4.0611,
600696.SH,STƥ͹,20000420,4.1338,
600696.SH,STƥ͹,20000421,4.3459,
600696.SH,STƥ͹,20000424,4.3763,
600696.SH,STƥ͹,20000425,4.3156,
600696.SH,STƥ͹,20000426,4.0429,
600696.SH,STƥ͹,20000427,4.0005,
600696.SH,STƥ͹,20000428,4.0368,
600696.SH,STƥ͹,20000508,4.0368,
600696.SH,STƥ͹,20000509,3.8368,
600696.SH,STƥ͹,20000510,3.6428,
600696.SH,STƥ͹,20000511,3.5943,
600696.SH,STƥ͹,20000512,3.4368,
600696.SH,STƥ͹,20000515,3.4428,
600696.SH,STƥ͹,20000516,3.6125,
600696.SH,STƥ͹,20000517,3.5701,
600696.SH,STƥ͹,20000518,3.6489,
600696.SH,STƥ͹,20000519,3.7034,
600696.SH,STƥ͹,20000522,3.7883,
600696.SH,STƥ͹,20000523,3.7459,
600696.SH,STƥ͹,20000524,3.7519,
600696.SH,STƥ͹,20000525,3.8489,
600696.SH,STƥ͹,20000526,3.9338,
600696.SH,STƥ͹,20000529,4.1277,
600696.SH,STƥ͹,20000530,4.1277,
600696.SH,STƥ͹,20000531,4.0671,
600696.SH,STƥ͹,20000601,4.1217,
600696.SH,STƥ͹,20000602,4.2672,
600696.SH,STƥ͹,20000605,4.3338,
600696.SH,STƥ͹,20000606,4.3459,
600696.SH,STƥ͹,20000607,4.3035,
600696.SH,STƥ͹,20000608,4.255,
600696.SH,STƥ͹,20000609,4.3944,
600696.SH,STƥ͹,20000612,4.6126,
600696.SH,STƥ͹,20000613,4.5945,
600696.SH,STƥ͹,20000614,4.6308,
600696.SH,STƥ͹,20000615,4.6672,
600696.SH,STƥ͹,20000616,4.4369,
600696.SH,STƥ͹,20000619,4.2126,
600696.SH,STƥ͹,20000620,4.2187,
600696.SH,STƥ͹,20000621,4.3156,
600696.SH,STƥ͹,20000622,4.3035,
600696.SH,STƥ͹,20000623,4.2429,
600696.SH,STƥ͹,20000626,4.1277,
600696.SH,STƥ͹,20000627,4.2005,
600696.SH,STƥ͹,20000628,4.2611,
600696.SH,STƥ͹,20000629,4.1702,
600696.SH,STƥ͹,20000630,4.0914,
600696.SH,STƥ͹,20000703,4.0489,
600696.SH,STƥ͹,20000704,4.0611,
600696.SH,STƥ͹,20000705,4.1217,
600696.SH,STƥ͹,20000706,4.2429,
600696.SH,STƥ͹,20000707,4.1944,
600696.SH,STƥ͹,20000710,4.1217,
600696.SH,STƥ͹,20000711,4.1096,
600696.SH,STƥ͹,20000712,4.1884,
600696.SH,STƥ͹,20000713,4.152,
600696.SH,STƥ͹,20000714,4.1762,
600696.SH,STƥ͹,20000717,4.3035,
600696.SH,STƥ͹,20000718,4.4611,
600696.SH,STƥ͹,20000719,4.4672,
600696.SH,STƥ͹,20000720,4.649,
600696.SH,STƥ͹,20000721,4.7884,
600696.SH,STƥ͹,20000724,4.9278,
600696.SH,STƥ͹,20000725,4.8975,
600696.SH,STƥ͹,20000726,4.94,
600696.SH,STƥ͹,20000727,4.7945,
600696.SH,STƥ͹,20000728,5.0369,
600696.SH,STƥ͹,20000731,5.2915,
600696.SH,STƥ͹,20000801,5.2127,
600696.SH,STƥ͹,20000802,5.3946,
600696.SH,STƥ͹,20000803,5.54,
600696.SH,STƥ͹,20000804,5.3946,
600696.SH,STƥ͹,20000807,5.4673,
600696.SH,STƥ͹,20000808,5.5158,
600696.SH,STƥ͹,20000809,5.5158,
600696.SH,STƥ͹,20000810,5.3097,
600696.SH,STƥ͹,20000811,5.3885,
600696.SH,STƥ͹,20000814,5.5158,
600696.SH,STƥ͹,20000815,5.4249,
600696.SH,STƥ͹,20000816,5.3885,
600696.SH,STƥ͹,20000817,5.3946,
600696.SH,STƥ͹,20000818,5.5097,
600696.SH,STƥ͹,20000821,5.5461,
600696.SH,STƥ͹,20000822,5.4612,
600696.SH,STƥ͹,20000823,5.3824,
600696.SH,STƥ͹,20000824,5.5461,
600696.SH,STƥ͹,20000825,5.534,
600696.SH,STƥ͹,20000828,5.8128,
600696.SH,STƥ͹,20000829,5.8067,
600696.SH,STƥ͹,20000830,5.8188,
600696.SH,STƥ͹,20000831,5.5279,
600696.SH,STƥ͹,20000901,5.3703,
600696.SH,STƥ͹,20000904,5.5764,
600696.SH,STƥ͹,20000905,5.4249,
600696.SH,STƥ͹,20000906,5.4249,
600696.SH,STƥ͹,20000907,5.4915,
600696.SH,STƥ͹,20000908,5.6188,
600696.SH,STƥ͹,20000911,5.6855,
600696.SH,STƥ͹,20000912,5.8249,
600696.SH,STƥ͹,20000913,5.7825,
600696.SH,STƥ͹,20000914,5.734,
600696.SH,STƥ͹,20000915,5.7704,
600696.SH,STƥ͹,20000918,5.6976,
600696.SH,STƥ͹,20000919,5.4127,
600696.SH,STƥ͹,20000920,5.5158,
600696.SH,STƥ͹,20000921,5.4552,
600696.SH,STƥ͹,20000922,5.4309,
600696.SH,STƥ͹,20000925,5.2854,
600696.SH,STƥ͹,20000926,5.2733,
600696.SH,STƥ͹,20000927,5.4733,
600696.SH,STƥ͹,20000928,5.3824,
600696.SH,STƥ͹,20000929,5.3582,
600696.SH,STƥ͹,20001009,5.6249,
600696.SH,STƥ͹,20001010,5.9037,
600696.SH,STƥ͹,20001011,6.0492,
600696.SH,STƥ͹,20001012,6.0613,
600696.SH,STƥ͹,20001013,6.0189,
600696.SH,STƥ͹,20001016,6.0916,
600696.SH,STƥ͹,20001017,6.1704,
600696.SH,STƥ͹,20001018,5.9886,
600696.SH,STƥ͹,20001019,5.6916,
600696.SH,STƥ͹,20001020,5.8491,
600696.SH,STƥ͹,20001023,5.9279,
600696.SH,STƥ͹,20001024,5.8249,
600696.SH,STƥ͹,20001025,5.8795,
600696.SH,STƥ͹,20001026,5.8188,
600696.SH,STƥ͹,20001027,5.9583,
600696.SH,STƥ͹,20001030,6.0734,
600696.SH,STƥ͹,20001031,5.9886,
600696.SH,STƥ͹,20001101,5.9158,
600696.SH,STƥ͹,20001102,5.837,
600696.SH,STƥ͹,20001103,5.9037,
600696.SH,STƥ͹,20001106,5.934,
600696.SH,STƥ͹,20001107,6.0916,
600696.SH,STƥ͹,20001108,6.1583,
600696.SH,STƥ͹,20001109,6.1219,
600696.SH,STƥ͹,20001110,6.0613,
600696.SH,STƥ͹,20001113,6.3644,
600696.SH,STƥ͹,20001114,6.4856,
600696.SH,STƥ͹,20001115,6.3765,
600696.SH,STƥ͹,20001116,6.4553,
600696.SH,STƥ͹,20001117,6.2916,
600696.SH,STƥ͹,20001120,6.2249,
600696.SH,STƥ͹,20001121,6.2916,
600696.SH,STƥ͹,20001122,6.3522,
600696.SH,STƥ͹,20001123,6.2613,
600696.SH,STƥ͹,20001124,6.0674,
600696.SH,STƥ͹,20001127,6.0795,
600696.SH,STƥ͹,20001128,6.231,
600696.SH,STƥ͹,20001129,6.1765,
600696.SH,STƥ͹,20001130,6.1825,
600696.SH,STƥ͹,20001201,6.3037,
600696.SH,STƥ͹,20001204,6.3219,
600696.SH,STƥ͹,20001205,6.1825,
600696.SH,STƥ͹,20001206,6.1098,
600696.SH,STƥ͹,20001207,6.0128,
600696.SH,STƥ͹,20001208,6.0855,
600696.SH,STƥ͹,20001211,6.0855,
600696.SH,STƥ͹,20001212,6.3886,
600696.SH,STƥ͹,20001213,6.3522,
600696.SH,STƥ͹,20001214,6.3401,
600696.SH,STƥ͹,20001215,6.2189,
600696.SH,STƥ͹,20001218,6.0977,
600696.SH,STƥ͹,20001219,6.1037,
600696.SH,STƥ͹,20001220,6.1643,
600696.SH,STƥ͹,20001221,6.0795,
600696.SH,STƥ͹,20001222,6.0674,
600696.SH,STƥ͹,20001225,5.9825,
600696.SH,STƥ͹,20001226,5.8734,
600696.SH,STƥ͹,20001227,5.8673,
600696.SH,STƥ͹,20001228,5.7643,
600696.SH,STƥ͹,20001229,5.8067,
600696.SH,STƥ͹,20010102,6.0977,
600696.SH,STƥ͹,20010103,6.2371,
600696.SH,STƥ͹,20010104,6.1704,
600696.SH,STƥ͹,20010105,6.1219,
600696.SH,STƥ͹,20010108,6.1704,
600696.SH,STƥ͹,20010109,6.1765,
600696.SH,STƥ͹,20010110,6.2128,
600696.SH,STƥ͹,20010111,6.2492,
600696.SH,STƥ͹,20010112,6.3098,
600696.SH,STƥ͹,20010115,6.1037,
600696.SH,STƥ͹,20010116,6.1098,
600696.SH,STƥ͹,20010117,6.1219,
600696.SH,STƥ͹,20010118,6.1946,
600696.SH,STƥ͹,20010119,6.2431,
600696.SH,STƥ͹,20010205,6.1643,
600696.SH,STƥ͹,20010206,5.9643,
600696.SH,STƥ͹,20010207,5.9704,
600696.SH,STƥ͹,20010208,5.7219,
600696.SH,STƥ͹,20010209,5.8795,
600696.SH,STƥ͹,20010212,5.9704,
600696.SH,STƥ͹,20010213,5.9704,
600696.SH,STƥ͹,20010214,6.128,
600696.SH,STƥ͹,20010215,6.0007,
600696.SH,STƥ͹,20010216,5.9886,
600696.SH,STƥ͹,20010219,6.0734,
600696.SH,STƥ͹,20010220,6.0128,
600696.SH,STƥ͹,20010221,5.8795,
600696.SH,STƥ͹,20010222,5.8795,
600696.SH,STƥ͹,20010223,5.9886,
600696.SH,STƥ͹,20010226,6.0189,
600696.SH,STƥ͹,20010227,6.0492,
600696.SH,STƥ͹,20010228,6.0492,
600696.SH,STƥ͹,20010301,6.1098,
600696.SH,STƥ͹,20010302,6.1219,
600696.SH,STƥ͹,20010305,6.0916,
600696.SH,STƥ͹,20010306,5.9946,
600696.SH,STƥ͹,20010307,6.0007,
600696.SH,STƥ͹,20010308,5.9098,
600696.SH,STƥ͹,20010309,5.9583,
600696.SH,STƥ͹,20010312,5.8734,
600696.SH,STƥ͹,20010313,5.8795,
600696.SH,STƥ͹,20010314,6.0007,
600696.SH,STƥ͹,20010315,6.0007,
600696.SH,STƥ͹,20010316,6.0431,
600696.SH,STƥ͹,20010319,6.3037,
600696.SH,STƥ͹,20010320,6.3825,
600696.SH,STƥ͹,20010321,6.3644,
600696.SH,STƥ͹,20010322,6.3886,
600696.SH,STƥ͹,20010323,6.7402,
600696.SH,STƥ͹,20010326,6.9038,
600696.SH,STƥ͹,20010327,6.9644,
600696.SH,STƥ͹,20010328,7.1523,
600696.SH,STƥ͹,20010329,7.0614,
600696.SH,STƥ͹,20010330,7.1281,
600696.SH,STƥ͹,20010402,7.0614,
600696.SH,STƥ͹,20010403,7.0917,
600696.SH,STƥ͹,20010404,7.1948,
600696.SH,STƥ͹,20010405,7.5706,
600696.SH,STƥ͹,20010406,7.4796,
600696.SH,STƥ͹,20010409,7.8676,
600696.SH,STƥ͹,20010410,7.8676,
600696.SH,STƥ͹,20010411,7.6312,
600696.SH,STƥ͹,20010412,7.6615,
600696.SH,STƥ͹,20010413,8.0191,
600696.SH,STƥ͹,20010416,8.11,
600696.SH,STƥ͹,20010417,8.0191,
600696.SH,STƥ͹,20010418,7.9767,
600696.SH,STƥ͹,20010419,8.0918,
600696.SH,STƥ͹,20010420,7.516,
600696.SH,STƥ͹,20010423,7.3827,
600696.SH,STƥ͹,20010424,7.6978,
600696.SH,STƥ͹,20010425,7.3827,
600696.SH,STƥ͹,20010426,7.4069,
600696.SH,STƥ͹,20010427,7.4008,
600696.SH,STƥ͹,20010430,7.6372,
600696.SH,STƥ͹,20010508,7.7827,
600696.SH,STƥ͹,20010509,7.71,
600696.SH,STƥ͹,20010510,7.6494,
600696.SH,STƥ͹,20010511,7.6736,
600696.SH,STƥ͹,20010514,7.7585,
600696.SH,STƥ͹,20010515,7.5948,
600696.SH,STƥ͹,20010516,7.5463,
600696.SH,STƥ͹,20010517,7.4433,
600696.SH,STƥ͹,20010518,7.6069,
600696.SH,STƥ͹,20010521,7.5645,
600696.SH,STƥ͹,20010522,7.4857,
600696.SH,STƥ͹,20010523,7.4554,
600696.SH,STƥ͹,20010524,7.6554,
600696.SH,STƥ͹,20010525,7.7585,
600696.SH,STƥ͹,20010528,7.5766,
600696.SH,STƥ͹,20010529,7.4736,
600696.SH,STƥ͹,20010530,7.6312,
600696.SH,STƥ͹,20010531,7.6251,
600696.SH,STƥ͹,20010601,7.6918,
600696.SH,STƥ͹,20010604,7.8494,
600696.SH,STƥ͹,20010605,8.0191,
600696.SH,STƥ͹,20010606,8.0312,
600696.SH,STƥ͹,20010607,7.7888,
600696.SH,STƥ͹,20010608,7.6736,
600696.SH,STƥ͹,20010611,7.6372,
600696.SH,STƥ͹,20010612,7.6615,
600696.SH,STƥ͹,20010613,7.7463,
600696.SH,STƥ͹,20010614,7.4918,
600696.SH,STƥ͹,20010615,7.5099,
600696.SH,STƥ͹,20010618,7.219,
600696.SH,STƥ͹,20010619,6.9523,
600696.SH,STƥ͹,20010620,6.9523,
600696.SH,STƥ͹,20010621,7.1584,
600696.SH,STƥ͹,20010622,7.3039,
600696.SH,STƥ͹,20010625,7.3039,
600696.SH,STƥ͹,20010626,7.1887,
600696.SH,STƥ͹,20010627,7.0796,
600696.SH,STƥ͹,20010628,7.1038,
600696.SH,STƥ͹,20010629,7.2432,
600696.SH,STƥ͹,20010702,7.3705,
600696.SH,STƥ͹,20010703,7.4675,
600696.SH,STƥ͹,20010704,7.4251,
600696.SH,STƥ͹,20010705,7.3948,
600696.SH,STƥ͹,20010706,7.4554,
600696.SH,STƥ͹,20010709,7.3281,
600696.SH,STƥ͹,20010710,7.3948,
600696.SH,STƥ͹,20010711,7.3948,
600696.SH,STƥ͹,20010712,7.3827,
600696.SH,STƥ͹,20010713,7.2614,
600696.SH,STƥ͹,20010716,7.0129,
600696.SH,STƥ͹,20010717,7.0614,
600696.SH,STƥ͹,20010718,7.1341,
600696.SH,STƥ͹,20010719,7.0311,
600696.SH,STƥ͹,20010720,7.1705,
600696.SH,STƥ͹,20010723,7.2372,
600696.SH,STƥ͹,20010724,7.2857,
600696.SH,STƥ͹,20010725,7.3342,
600696.SH,STƥ͹,20010726,7.1887,
600696.SH,STƥ͹,20010727,7.2129,
600696.SH,STƥ͹,20010730,7.2129,
600696.SH,STƥ͹,20010731,6.4977,
600696.SH,STƥ͹,20010801,7.0311,
600696.SH,STƥ͹,20010802,6.9584,
600696.SH,STƥ͹,20010803,7.2736,
600696.SH,STƥ͹,20010806,7.0614,
600696.SH,STƥ͹,20010807,7.0796,
600696.SH,STƥ͹,20010808,7.1281,
600696.SH,STƥ͹,20010809,7.3523,
600696.SH,STƥ͹,20010810,7.5099,
600696.SH,STƥ͹,20010813,7.4554,
600696.SH,STƥ͹,20010814,7.5706,
600696.SH,STƥ͹,20010815,7.619,
600696.SH,STƥ͹,20010816,7.6857,
600696.SH,STƥ͹,20010817,7.5099,
600696.SH,STƥ͹,20010820,7.5645,
600696.SH,STƥ͹,20010821,7.4615,
600696.SH,STƥ͹,20010822,7.1463,
600696.SH,STƥ͹,20010823,7.219,
600696.SH,STƥ͹,20010824,6.9584,
600696.SH,STƥ͹,20010827,6.6068,
600696.SH,STƥ͹,20010828,6.7947,
600696.SH,STƥ͹,20010829,6.7826,
600696.SH,STƥ͹,20010830,6.6917,
600696.SH,STƥ͹,20010831,6.6917,
600696.SH,STƥ͹,20010903,6.5826,
600696.SH,STƥ͹,20010904,6.6674,
600696.SH,STƥ͹,20010905,6.6553,
600696.SH,STƥ͹,20010906,6.6371,
600696.SH,STƥ͹,20010907,6.1946,
600696.SH,STƥ͹,20010910,6.2734,
600696.SH,STƥ͹,20010911,6.2734,
600696.SH,STƥ͹,20010912,6.3765,
600696.SH,STƥ͹,20010913,6.2431,
600696.SH,STƥ͹,20010914,6.0916,
600696.SH,STƥ͹,20010917,5.9461,
600696.SH,STƥ͹,20010918,6.0128,
600696.SH,STƥ͹,20010919,6.1219,
600696.SH,STƥ͹,20010920,6.0128,
600696.SH,STƥ͹,20010921,6.0128,
600696.SH,STƥ͹,20010924,5.9401,
600696.SH,STƥ͹,20010925,5.837,
600696.SH,STƥ͹,20010926,5.5643,
600696.SH,STƥ͹,20010927,5.2067,
600696.SH,STƥ͹,20010928,5.2188,
600696.SH,STƥ͹,20011008,5.14,
600696.SH,STƥ͹,20011009,5.243,
600696.SH,STƥ͹,20011010,4.94,
600696.SH,STƥ͹,20011011,4.8733,
600696.SH,STƥ͹,20011012,5.0612,
600696.SH,STƥ͹,20011015,5.0551,
600696.SH,STƥ͹,20011016,5.1824,
600696.SH,STƥ͹,20011017,5.2491,
600696.SH,STƥ͹,20011018,5.0733,
600696.SH,STƥ͹,20011019,4.849,
600696.SH,STƥ͹,20011022,4.8309,
600696.SH,STƥ͹,20011023,5.3158,
600696.SH,STƥ͹,20011024,5.4552,
600696.SH,STƥ͹,20011025,5.2188,
600696.SH,STƥ͹,20011026,5.1945,
600696.SH,STƥ͹,20011029,5.3642,
600696.SH,STƥ͹,20011030,5.3036,
600696.SH,STƥ͹,20011031,5.2976,
600696.SH,STƥ͹,20011101,5.4976,
600696.SH,STƥ͹,20011102,5.4309,
600696.SH,STƥ͹,20011105,5.3582,
600696.SH,STƥ͹,20011106,5.3218,
600696.SH,STƥ͹,20011107,4.8551,
600696.SH,STƥ͹,20011108,4.9703,
600696.SH,STƥ͹,20011109,5.0794,
600696.SH,STƥ͹,20011112,5.0006,
600696.SH,STƥ͹,20011113,5.0006,
600696.SH,STƥ͹,20011114,5.0066,
600696.SH,STƥ͹,20011115,5.0127,
600696.SH,STƥ͹,20011116,5.1824,
600696.SH,STƥ͹,20011119,5.3036,
600696.SH,STƥ͹,20011120,5.4552,
600696.SH,STƥ͹,20011121,5.4067,
600696.SH,STƥ͹,20011122,5.4491,
600696.SH,STƥ͹,20011123,5.4249,
600696.SH,STƥ͹,20011126,5.4855,
600696.SH,STƥ͹,20011127,5.5764,
600696.SH,STƥ͹,20011128,5.5946,
600696.SH,STƥ͹,20011129,5.6976,
600696.SH,STƥ͹,20011130,5.7946,
600696.SH,STƥ͹,20011203,5.7704,
600696.SH,STƥ͹,20011204,5.7522,
600696.SH,STƥ͹,20011205,5.7037,
600696.SH,STƥ͹,20011206,5.6916,
600696.SH,STƥ͹,20011207,5.6794,
600696.SH,STƥ͹,20011210,5.9704,
600696.SH,STƥ͹,20011211,5.8673,
600696.SH,STƥ͹,20011212,5.9643,
600696.SH,STƥ͹,20011213,5.6794,
600696.SH,STƥ͹,20011214,5.5461,
600696.SH,STƥ͹,20011217,5.3946,
600696.SH,STƥ͹,20011218,5.5461,
600696.SH,STƥ͹,20011219,5.5037,
600696.SH,STƥ͹,20011220,5.4249,
600696.SH,STƥ͹,20011221,5.4249,
600696.SH,STƥ͹,20011224,5.3885,
600696.SH,STƥ͹,20011225,5.3158,
600696.SH,STƥ͹,20011226,5.3764,
600696.SH,STƥ͹,20011227,5.1703,
600696.SH,STƥ͹,20011228,5.1703,
600696.SH,STƥ͹,20011231,5.1036,
600696.SH,STƥ͹,20020104,4.9945,
600696.SH,STƥ͹,20020107,4.9157,
600696.SH,STƥ͹,20020108,4.9218,
600696.SH,STƥ͹,20020109,4.9157,
600696.SH,STƥ͹,20020110,4.8672,
600696.SH,STƥ͹,20020111,4.7763,
600696.SH,STƥ͹,20020114,4.6733,
600696.SH,STƥ͹,20020115,4.4975,
600696.SH,STƥ͹,20020116,4.5823,
600696.SH,STƥ͹,20020117,4.3763,
600696.SH,STƥ͹,20020118,4.1459,
600696.SH,STƥ͹,20020121,3.8974,
600696.SH,STƥ͹,20020122,3.7944,
600696.SH,STƥ͹,20020123,4.0368,
600696.SH,STƥ͹,20020124,4.1277,
600696.SH,STƥ͹,20020125,4.0247,
600696.SH,STƥ͹,20020128,3.7034,
600696.SH,STƥ͹,20020129,3.8307,
600696.SH,STƥ͹,20020130,3.861,
600696.SH,STƥ͹,20020131,4.249,
600696.SH,STƥ͹,20020201,4.3702,
600696.SH,STƥ͹,20020204,4.3884,
600696.SH,STƥ͹,20020205,4.3581,
600696.SH,STƥ͹,20020206,4.2005,
600696.SH,STƥ͹,20020207,4.2247,
600696.SH,STƥ͹,20020208,4.249,
600696.SH,STƥ͹,20020225,4.4308,
600696.SH,STƥ͹,20020226,4.4126,
