ґъВл,јтіЖ,ИХЖЪ,КХЕМјЫ(ФЄ),
002658.SZ,С©µПБъ,20120309,5.9468,
002658.SZ,С©µПБъ,20120312,5.9402,
002658.SZ,С©µПБъ,20120313,6.1723,
002658.SZ,С©µПБъ,20120314,5.6285,
002658.SZ,С©µПБъ,20120315,5.361,
002658.SZ,С©µПБъ,20120316,5.4759,
002658.SZ,С©µПБъ,20120319,5.4251,
002658.SZ,С©µПБъ,20120320,5.4649,
002658.SZ,С©µПБъ,20120321,5.0648,
002658.SZ,С©µПБъ,20120322,4.9962,
002658.SZ,С©µПБъ,20120323,5.0625,
002658.SZ,С©µПБъ,20120326,4.9719,
002658.SZ,С©µПБъ,20120327,4.8547,
002658.SZ,С©µПБъ,20120328,4.3684,
002658.SZ,С©µПБъ,20120329,4.3816,
002658.SZ,С©µПБъ,20120330,4.4214,
002658.SZ,С©µПБъ,20120405,4.5054,
002658.SZ,С©µПБъ,20120406,4.459,
002658.SZ,С©µПБъ,20120409,4.7066,
002658.SZ,С©µПБъ,20120410,4.7641,
002658.SZ,С©µПБъ,20120411,4.6867,
002658.SZ,С©µПБъ,20120412,4.6337,
002658.SZ,С©µПБъ,20120413,4.6071,
002658.SZ,С©µПБъ,20120416,4.6359,
002658.SZ,С©µПБъ,20120417,4.2733,
002658.SZ,С©µПБъ,20120418,4.364,
002658.SZ,С©µПБъ,20120419,4.4214,
002658.SZ,С©µПБъ,20120420,4.417,
002658.SZ,С©µПБъ,20120423,4.2335,
002658.SZ,С©µПБъ,20120424,4.1119,
002658.SZ,С©µПБъ,20120425,4.1208,
002658.SZ,С©µПБъ,20120426,4.2357,
002658.SZ,С©µПБъ,20120427,4.2092,
002658.SZ,С©µПБъ,20120502,4.3441,
002658.SZ,С©µПБъ,20120503,4.3573,
002658.SZ,С©µПБъ,20120504,4.4988,
002658.SZ,С©µПБъ,20120507,4.5541,
002658.SZ,С©µПБъ,20120508,4.5099,
002658.SZ,С©µПБъ,20120509,4.3485,
002658.SZ,С©µПБъ,20120510,4.3485,
002658.SZ,С©µПБъ,20120511,4.3617,
002658.SZ,С©µПБъ,20120514,4.3617,
002658.SZ,С©µПБъ,20120515,4.2313,
002658.SZ,С©µПБъ,20120516,4.207,
002658.SZ,С©µПБъ,20120517,4.2822,
002658.SZ,С©µПБъ,20120518,4.4657,
002658.SZ,С©µПБъ,20120521,4.4612,
002658.SZ,С©µПБъ,20120522,4.4546,
002658.SZ,С©µПБъ,20120523,4.574,
002658.SZ,С©µПБъ,20120524,4.5054,
002658.SZ,С©µПБъ,20120525,4.4966,
002658.SZ,С©µПБъ,20120528,4.4524,
002658.SZ,С©µПБъ,20120529,4.5806,
002658.SZ,С©µПБъ,20120530,4.7685,
002658.SZ,С©µПБъ,20120531,4.8393,
002658.SZ,С©µПБъ,20120601,4.7818,
002658.SZ,С©µПБъ,20120604,4.6956,
002658.SZ,С©µПБъ,20120605,4.8901,
002658.SZ,С©µПБъ,20120606,4.7,
002658.SZ,С©µПБъ,20120607,4.616,
002658.SZ,С©µПБъ,20120608,4.5895,
002658.SZ,С©µПБъ,20120611,4.8636,
002658.SZ,С©µПБъ,20120612,4.7088,
002658.SZ,С©µПБъ,20120613,5.0493,
002658.SZ,С©µПБъ,20120614,5.1488,
002658.SZ,С©µПБъ,20120615,5.0869,
002658.SZ,С©µПБъ,20120618,5.1045,
002658.SZ,С©µПБъ,20120619,4.952,
002658.SZ,С©µПБъ,20120620,5.0029,
002658.SZ,С©µПБъ,20120621,5.0979,
002658.SZ,С©µПБъ,20120625,4.9564,
002658.SZ,С©µПБъ,20120626,4.8371,
002658.SZ,С©µПБъ,20120627,4.8371,
002658.SZ,С©µПБъ,20120628,4.9233,
002658.SZ,С©µПБъ,20120629,5.1222,
002658.SZ,С©µПБъ,20120702,5.3057,
002658.SZ,С©µПБъ,20120703,5.2836,
002658.SZ,С©µПБъ,20120704,5.3124,
002658.SZ,С©µПБъ,20120705,5.1797,
002658.SZ,С©µПБъ,20120706,5.2814,
002658.SZ,С©µПБъ,20120709,5.1045,
002658.SZ,С©µПБъ,20120710,5.025,
002658.SZ,С©µПБъ,20120711,5.0935,
002658.SZ,С©µПБъ,20120712,5.414,
002658.SZ,С©µПБъ,20120713,5.3787,
002658.SZ,С©µПБъ,20120716,5.2814,
002658.SZ,С©µПБъ,20120717,5.372,
002658.SZ,С©µПБъ,20120718,5.4494,
002658.SZ,С©µПБъ,20120719,5.3897,
002658.SZ,С©µПБъ,20120720,5.3853,
002658.SZ,С©µПБъ,20120723,5.2969,
002658.SZ,С©µПБъ,20120724,5.3499,
002658.SZ,С©µПБъ,20120725,5.0847,
002658.SZ,С©µПБъ,20120726,4.7973,
002658.SZ,С©µПБъ,20120727,4.8503,
002658.SZ,С©µПБъ,20120730,4.5762,
002658.SZ,С©µПБъ,20120731,4.5585,
002658.SZ,С©µПБъ,20120801,4.6093,
002658.SZ,С©µПБъ,20120802,4.5806,
002658.SZ,С©µПБъ,20120803,4.7309,
002658.SZ,С©µПБъ,20120806,4.8326,
002658.SZ,С©µПБъ,20120807,4.8061,
002658.SZ,С©µПБъ,20120808,4.7508,
002658.SZ,С©µПБъ,20120809,4.8813,
002658.SZ,С©µПБъ,20120810,4.8658,
002658.SZ,С©µПБъ,20120813,4.7862,
002658.SZ,С©µПБъ,20120814,4.8636,
002658.SZ,С©µПБъ,20120815,4.6978,
002658.SZ,С©µПБъ,20120816,4.6005,
002658.SZ,С©µПБъ,20120817,4.543,
002658.SZ,С©µПБъ,20120820,4.5895,
002658.SZ,С©µПБъ,20120821,4.7442,
002658.SZ,С©µПБъ,20120822,4.7309,
002658.SZ,С©µПБъ,20120823,4.8039,
002658.SZ,С©µПБъ,20120824,4.6005,
002658.SZ,С©µПБъ,20120827,4.6425,
002658.SZ,С©µПБъ,20120828,4.7354,
002658.SZ,С©µПБъ,20120829,4.8194,
002658.SZ,С©µПБъ,20120830,4.6801,
002658.SZ,С©µПБъ,20120831,4.658,
002658.SZ,С©µПБъ,20120903,4.7641,
002658.SZ,С©µПБъ,20120904,4.6889,
002658.SZ,С©µПБъ,20120905,4.7928,
002658.SZ,С©µПБъ,20120906,4.8746,
002658.SZ,С©µПБъ,20120907,5.0736,
002658.SZ,С©µПБъ,20120910,5.1289,
002658.SZ,С©µПБъ,20120911,5.1178,
002658.SZ,С©µПБъ,20120912,5.0625,
002658.SZ,С©µПБъ,20120913,4.9741,
002658.SZ,С©µПБъ,20120914,5.1289,
002658.SZ,С©µПБъ,20120917,4.9277,
002658.SZ,С©µПБъ,20120918,4.8857,
002658.SZ,С©µПБъ,20120919,4.9653,
002658.SZ,С©µПБъ,20120920,4.753,
002658.SZ,С©µПБъ,20120921,4.6425,
002658.SZ,С©µПБъ,20120924,4.5872,
002658.SZ,С©µПБъ,20120925,4.417,
002658.SZ,С©µПБъ,20120926,4.3927,
002658.SZ,С©µПБъ,20120927,4.4944,
002658.SZ,С©µПБъ,20120928,4.6093,
002658.SZ,С©µПБъ,20121008,4.6093,
002658.SZ,С©µПБъ,20121009,4.6779,
002658.SZ,С©µПБъ,20121010,4.658,
002658.SZ,С©µПБъ,20121011,4.7088,
002658.SZ,С©µПБъ,20121012,4.6226,
002658.SZ,С©µПБъ,20121015,4.5143,
002658.SZ,С©µПБъ,20121016,4.4767,
002658.SZ,С©µПБъ,20121017,4.4811,
002658.SZ,С©µПБъ,20121018,4.5276,
002658.SZ,С©µПБъ,20121019,4.4944,
002658.SZ,С©µПБъ,20121022,4.5121,
002658.SZ,С©µПБъ,20121023,4.5607,
002658.SZ,С©µПБъ,20121024,4.5099,
002658.SZ,С©µПБъ,20121025,4.5961,
002658.SZ,С©µПБъ,20121026,4.6558,
002658.SZ,С©µПБъ,20121029,4.7,
002658.SZ,С©µПБъ,20121030,4.6911,
002658.SZ,С©µПБъ,20121031,4.7199,
002658.SZ,С©µПБъ,20121101,4.7577,
002658.SZ,С©µПБъ,20121102,4.7221,
002658.SZ,С©µПБъ,20121105,4.7956,
002658.SZ,С©µПБъ,20121106,4.7867,
002658.SZ,С©µПБъ,20121107,4.7399,
002658.SZ,С©µПБъ,20121108,4.5485,
002658.SZ,С©µПБъ,20121109,4.5217,
002658.SZ,С©µПБъ,20121112,4.5707,
002658.SZ,С©µПБъ,20121113,4.4483,
002658.SZ,С©µПБъ,20121114,4.5062,
002658.SZ,С©µПБъ,20121115,4.4794,
002658.SZ,С©µПБъ,20121116,4.5529,
002658.SZ,С©µПБъ,20121119,4.6976,
002658.SZ,С©µПБъ,20121120,4.6531,
002658.SZ,С©µПБъ,20121121,4.6086,
002658.SZ,С©µПБъ,20121122,4.4839,
002658.SZ,С©µПБъ,20121123,4.4728,
002658.SZ,С©µПБъ,20121126,4.3258,
002658.SZ,С©µПБъ,20121127,4.003,
002658.SZ,С©µПБъ,20121128,3.8471,
002658.SZ,С©µПБъ,20121129,3.7715,
002658.SZ,С©µПБъ,20121130,3.8004,
002658.SZ,С©µПБъ,20121203,3.6935,
002658.SZ,С©µПБъ,20121204,3.8338,
002658.SZ,С©µПБъ,20121205,3.9718,
002658.SZ,С©µПБъ,20121206,3.9407,
002658.SZ,С©µПБъ,20121207,4.052,
002658.SZ,С©µПБъ,20121210,4.1232,
002658.SZ,С©µПБъ,20121211,4.0742,
002658.SZ,С©µПБъ,20121212,4.1299,
002658.SZ,С©µПБъ,20121213,4.0431,
002658.SZ,С©µПБъ,20121214,4.1989,
002658.SZ,С©µПБъ,20121217,4.2457,
002658.SZ,С©µПБъ,20121218,4.2323,
002658.SZ,С©µПБъ,20121219,4.2301,
002658.SZ,С©µПБъ,20121220,4.3525,
002658.SZ,С©µПБъ,20121221,4.5908,
002658.SZ,С©µПБъ,20121224,4.7421,
002658.SZ,С©µПБъ,20121225,4.8112,
002658.SZ,С©µПБъ,20121226,4.9292,
002658.SZ,С©µПБъ,20121227,4.7934,
002658.SZ,С©µПБъ,20121228,5.0472,
002658.SZ,С©µПБъ,20121231,5.0872,
002658.SZ,С©µПБъ,20130104,5.036,
002658.SZ,С©µПБъ,20130107,5.0761,
002658.SZ,С©µПБъ,20130108,5.0316,
002658.SZ,С©µПБъ,20130109,4.898,
002658.SZ,С©µПБъ,20130110,4.8512,
002658.SZ,С©µПБъ,20130111,4.8535,
002658.SZ,С©µПБъ,20130114,5.1206,
002658.SZ,С©µПБъ,20130115,5.439,
002658.SZ,С©µПБъ,20130116,5.2987,
002658.SZ,С©µПБъ,20130117,5.1941,
002658.SZ,С©µПБъ,20130118,5.2342,
002658.SZ,С©µПБъ,20130121,5.4768,
002658.SZ,С©µПБъ,20130122,5.2987,
002658.SZ,С©µПБъ,20130123,5.3032,
002658.SZ,С©µПБъ,20130124,5.1206,
002658.SZ,С©µПБъ,20130125,5.134,
002658.SZ,С©µПБъ,20130128,5.2408,
002658.SZ,С©µПБъ,20130129,5.2965,
002658.SZ,С©µПБъ,20130130,5.2498,
002658.SZ,С©µПБъ,20130131,5.4323,
002658.SZ,С©µПБъ,20130201,5.4323,
002658.SZ,С©µПБъ,20130204,5.2075,
002658.SZ,С©µПБъ,20130205,5.1963,
002658.SZ,С©µПБъ,20130206,5.2408,
002658.SZ,С©µПБъ,20130207,5.3255,
002658.SZ,С©µПБъ,20130208,5.4123,
002658.SZ,С©µПБъ,20130218,5.5614,
002658.SZ,С©µПБъ,20130219,5.5614,
002658.SZ,С©µПБъ,20130220,5.9132,
002658.SZ,С©µПБъ,20130221,6.1024,
002658.SZ,С©µПБъ,20130222,6.0112,
002658.SZ,С©µПБъ,20130225,6.3563,
002658.SZ,С©µПБъ,20130226,6.078,
002658.SZ,С©µПБъ,20130227,5.9666,
002658.SZ,С©µПБъ,20130228,6.2405,
002658.SZ,С©µПБъ,20130301,6.619,
002658.SZ,С©µПБъ,20130304,6.4297,
002658.SZ,С©µПБъ,20130305,6.4542,
002658.SZ,С©µПБъ,20130306,6.4164,
002658.SZ,С©µПБъ,20130307,6.4475,
002658.SZ,С©µПБъ,20130308,6.1871,
002658.SZ,С©µПБъ,20130311,6.1937,
002658.SZ,С©µПБъ,20130312,5.8442,
002658.SZ,С©µПБъ,20130313,5.7351,
002658.SZ,С©µПБъ,20130314,5.7796,
002658.SZ,С©µПБъ,20130315,5.8486,
002658.SZ,С©µПБъ,20130318,5.9422,
002658.SZ,С©µПБъ,20130319,5.8999,
002658.SZ,С©µПБъ,20130320,6.1336,
002658.SZ,С©µПБъ,20130321,6.3006,
002658.SZ,С©µПБъ,20130322,6.305,
002658.SZ,С©µПБъ,20130325,6.3652,
002658.SZ,С©µПБъ,20130326,6.2472,
002658.SZ,С©µПБъ,20130327,6.334,
002658.SZ,С©µПБъ,20130328,6.3696,
002658.SZ,С©µПБъ,20130329,6.2783,
002658.SZ,С©µПБъ,20130401,6.4008,
002658.SZ,С©µПБъ,20130402,5.9644,
002658.SZ,С©µПБъ,20130403,5.8108,
002658.SZ,С©µПБъ,20130408,5.8754,
002658.SZ,С©µПБъ,20130409,5.8776,
002658.SZ,С©µПБъ,20130410,5.8108,
002658.SZ,С©µПБъ,20130411,5.8108,
002658.SZ,С©µПБъ,20130412,5.7396,
002658.SZ,С©µПБъ,20130415,5.5815,
002658.SZ,С©µПБъ,20130416,5.6527,
002658.SZ,С©µПБъ,20130417,5.7752,
002658.SZ,С©µПБъ,20130418,5.911,
002658.SZ,С©µПБъ,20130419,6.0846,
002658.SZ,С©µПБъ,20130422,6.196,
002658.SZ,С©µПБъ,20130423,6.0557,
002658.SZ,С©µПБъ,20130424,6.1225,
002658.SZ,С©µПБъ,20130425,5.9043,
002658.SZ,С©µПБъ,20130426,5.5837,
002658.SZ,С©µПБъ,20130502,5.7551,
002658.SZ,С©µПБъ,20130503,5.9911,
002658.SZ,С©µПБъ,20130506,6.1403,
002658.SZ,С©µПБъ,20130507,6.423,
002658.SZ,С©µПБъ,20130508,6.5678,
002658.SZ,С©µПБъ,20130509,7.2245,
002658.SZ,С©µПБъ,20130510,7.4093,
002658.SZ,С©µПБъ,20130513,7.3692,
002658.SZ,С©µПБъ,20130514,7.0353,
002658.SZ,С©µПБъ,20130515,7.4806,
002658.SZ,С©µПБъ,20130516,7.2379,
002658.SZ,С©µПБъ,20130517,7.4449,
002658.SZ,С©µПБъ,20130520,7.8479,
002658.SZ,С©µПБъ,20130521,7.9659,
002658.SZ,С©µПБъ,20130522,7.5696,
002658.SZ,С©µПБъ,20130523,7.5808,
002658.SZ,С©µПБъ,20130524,7.7054,
002658.SZ,С©µПБъ,20130527,8.0283,
002658.SZ,С©µПБъ,20130528,7.7878,
002658.SZ,С©µПБъ,20130529,7.9414,
002658.SZ,С©µПБъ,20130530,7.9659,
002658.SZ,С©µПБъ,20130531,8.2375,
002658.SZ,С©µПБъ,20130603,8.1262,
002658.SZ,С©µПБъ,20130604,7.5273,
002658.SZ,С©µПБъ,20130605,7.4583,
002658.SZ,С©µПБъ,20130606,7.3448,
002658.SZ,С©µПБъ,20130607,7.1911,
002658.SZ,С©µПБъ,20130613,7.1689,
002658.SZ,С©µПБъ,20130614,7.5785,
002658.SZ,С©µПБъ,20130617,7.7032,
002658.SZ,С©µПБъ,20130618,7.6809,
002658.SZ,С©µПБъ,20130619,7.908,
002658.SZ,С©µПБъ,20130620,7.6141,
002658.SZ,С©µПБъ,20130621,7.4939,
002658.SZ,С©µПБъ,20130624,6.9908,
002658.SZ,С©µПБъ,20130625,7.1199,
002658.SZ,С©µПБъ,20130626,7.5429,
002658.SZ,С©µПБъ,20130627,7.7878,
002658.SZ,С©µПБъ,20130628,7.7477,
002658.SZ,С©µПБъ,20130701,8.0193,
002658.SZ,С©µПБъ,20130702,8.1307,
002658.SZ,С©µПБъ,20130703,7.9347,
002658.SZ,С©µПБъ,20130704,7.7156,
002658.SZ,С©µПБъ,20130705,7.5993,
002658.SZ,С©µПБъ,20130708,6.8523,
002658.SZ,С©µПБъ,20130709,6.8031,
002658.SZ,С©µПБъ,20130710,7.2907,
002658.SZ,С©µПБъ,20130711,7.4427,
002658.SZ,С©µПБъ,20130712,7.559,
002658.SZ,С©µПБъ,20130715,7.7156,
002658.SZ,С©µПБъ,20130716,7.8945,
002658.SZ,С©µПБъ,20130717,7.6127,
002658.SZ,С©µПБъ,20130718,7.6485,
002658.SZ,С©µПБъ,20130719,7.9258,
002658.SZ,С©µПБъ,20130722,8.7175,
002658.SZ,С©µПБъ,20130723,9.4823,
002658.SZ,С©µПБъ,20130724,9.8804,
002658.SZ,С©µПБъ,20130725,9.3258,
002658.SZ,С©µПБъ,20130726,9.366,
002658.SZ,С©µПБъ,20130729,8.9724,
002658.SZ,С©µПБъ,20130730,9.0753,
002658.SZ,С©µПБъ,20130731,9.7596,
002658.SZ,С©µПБъ,20130801,10.037,
002658.SZ,С©µПБъ,20130802,9.706,
002658.SZ,С©µПБъ,20130805,10.2025,
002658.SZ,С©µПБъ,20130806,10.1309,
002658.SZ,С©µПБъ,20130807,9.9296,
002658.SZ,С©µПБъ,20130808,9.9699,
002658.SZ,С©µПБъ,20130809,10.0727,
002658.SZ,С©µПБъ,20130812,10.113,
002658.SZ,С©µПБъ,20130813,9.9609,
002658.SZ,С©µПБъ,20130814,9.8357,
002658.SZ,С©µПБъ,20130815,9.4376,
002658.SZ,С©µПБъ,20130816,9.4421,
002658.SZ,С©µПБъ,20130819,9.5986,
002658.SZ,С©µПБъ,20130820,9.858,
002658.SZ,С©µПБъ,20130821,9.9788,
002658.SZ,С©µПБъ,20130822,9.6836,
002658.SZ,С©µПБъ,20130823,10.028,
002658.SZ,С©µПБъ,20130826,10.0772,
002658.SZ,С©µПБъ,20130827,9.943,
002658.SZ,С©µПБъ,20130828,9.6926,
002658.SZ,С©µПБъ,20130829,9.6612,
002658.SZ,С©µПБъ,20130830,8.789,
002658.SZ,С©µПБъ,20130902,8.968,
002658.SZ,С©µПБъ,20130903,9.0127,
002658.SZ,С©µПБъ,20130904,8.7801,
002658.SZ,С©µПБъ,20130905,9.1021,
002658.SZ,С©µПБъ,20130906,9.0529,
002658.SZ,С©µПБъ,20130909,9.6836,
002658.SZ,С©µПБъ,20130910,10.2606,
002658.SZ,С©µПБъ,20130911,10.1085,
002658.SZ,С©µПБъ,20130912,9.8312,
002658.SZ,С©µПБъ,20130913,9.9072,
002658.SZ,С©µПБъ,20130916,9.7015,
002658.SZ,С©µПБъ,20130917,9.4242,
002658.SZ,С©µПБъ,20130918,9.7418,
002658.SZ,С©µПБъ,20130923,9.8402,
002658.SZ,С©µПБъ,20130924,10.0056,
002658.SZ,С©µПБъ,20130925,9.5986,
002658.SZ,С©µПБъ,20130926,9.451,
002658.SZ,С©µПБъ,20130927,9.451,
002658.SZ,С©µПБъ,20130930,9.8402,
002658.SZ,С©µПБъ,20131008,10.0012,
002658.SZ,С©µПБъ,20131009,10.3679,
002658.SZ,С©µПБъ,20131010,10.1041,
002658.SZ,С©µПБъ,20131011,10.2561,
002658.SZ,С©µПБъ,20131014,11.2267,
002658.SZ,С©µПБъ,20131015,11.2133,
002658.SZ,С©µПБъ,20131016,11.182,
002658.SZ,С©µПБъ,20131017,11.5935,
002658.SZ,С©µПБъ,20131018,11.6203,
002658.SZ,С©µПБъ,20131021,12.4389,
002658.SZ,С©µПБъ,20131022,11.9782,
002658.SZ,С©µПБъ,20131023,11.7635,
002658.SZ,С©µПБъ,20131024,11.182,
002658.SZ,С©µПБъ,20131025,11.428,
002658.SZ,С©µПБъ,20131028,11.0925,
002658.SZ,С©µПБъ,20131029,10.6095,
002658.SZ,С©µПБъ,20131030,10.7168,
002658.SZ,С©µПБъ,20131031,10.2964,
002658.SZ,С©µПБъ,20131101,10.2248,
002658.SZ,С©µПБъ,20131104,10.6363,
002658.SZ,С©µПБъ,20131105,10.9897,
002658.SZ,С©µПБъ,20131106,10.8242,
002658.SZ,С©µПБъ,20131107,11.0076,
002658.SZ,С©µПБъ,20131108,11.2491,
002658.SZ,С©µПБъ,20131111,10.9494,
002658.SZ,С©µПБъ,20131112,11.1775,
002658.SZ,С©µПБъ,20131113,10.7392,
002658.SZ,С©µПБъ,20131114,10.6989,
002658.SZ,С©µПБъ,20131115,11.0254,
002658.SZ,С©µПБъ,20131118,11.258,
002658.SZ,С©µПБъ,20131119,11.3296,
002658.SZ,С©µПБъ,20131120,11.3251,
002658.SZ,С©µПБъ,20131121,11.1104,
002658.SZ,С©µПБъ,20131122,10.9718,
002658.SZ,С©µПБъ,20131125,11.0165,
002658.SZ,С©µПБъ,20131126,10.7302,
002658.SZ,С©µПБъ,20131127,11.0702,
002658.SZ,С©µПБъ,20131128,11.3028,
002658.SZ,С©µПБъ,20131129,11.5398,
002658.SZ,С©µПБъ,20131202,10.4574,
002658.SZ,С©µПБъ,20131203,10.6274,
002658.SZ,С©µПБъ,20131204,10.6632,
002658.SZ,С©µПБъ,20131205,10.8421,
002658.SZ,С©µПБъ,20131206,10.851,
002658.SZ,С©µПБъ,20131209,11.1462,
002658.SZ,С©µПБъ,20131210,10.9136,
002658.SZ,С©µПБъ,20131211,10.8868,
002658.SZ,С©µПБъ,20131212,10.8555,
002658.SZ,С©µПБъ,20131213,10.6542,
002658.SZ,С©µПБъ,20131216,10.605,
002658.SZ,С©µПБъ,20131217,10.3009,
002658.SZ,С©µПБъ,20131218,10.3009,
002658.SZ,С©µПБъ,20131219,10.2427,
002658.SZ,С©µПБъ,20131220,10.1801,
002658.SZ,С©µПБъ,20131223,10.359,
002658.SZ,С©µПБъ,20131224,10.3769,
002658.SZ,С©µПБъ,20131225,10.5469,
002658.SZ,С©µПБъ,20131226,10.2203,
002658.SZ,С©µПБъ,20131227,10.3411,
002658.SZ,С©µПБъ,20131230,10.1667,
002658.SZ,С©µПБъ,20131231,10.1533,
002658.SZ,С©µПБъ,20140102,10.2517,
002658.SZ,С©µПБъ,20140103,10.2114,
002658.SZ,С©µПБъ,20140106,9.612,
002658.SZ,С©µПБъ,20140107,9.6299,
002658.SZ,С©µПБъ,20140108,9.8759,
002658.SZ,С©µПБъ,20140109,9.8804,
002658.SZ,С©µПБъ,20140110,9.4376,
002658.SZ,С©µПБъ,20140113,8.8382,
002658.SZ,С©µПБъ,20140114,9.0485,
002658.SZ,С©µПБъ,20140115,9.0843,
002658.SZ,С©µПБъ,20140116,9.1513,
002658.SZ,С©µПБъ,20140117,9.0798,
002658.SZ,С©µПБъ,20140120,9.7373,
002658.SZ,С©µПБъ,20140121,9.7418,
002658.SZ,С©µПБъ,20140122,10.0191,
002658.SZ,С©µПБъ,20140123,10.0012,
002658.SZ,С©µПБъ,20140124,10.2874,
002658.SZ,С©µПБъ,20140127,9.9833,
002658.SZ,С©µПБъ,20140128,9.9386,
002658.SZ,С©µПБъ,20140129,10.037,
002658.SZ,С©µПБъ,20140130,10.0862,
002658.SZ,С©µПБъ,20140207,10.3769,
002658.SZ,С©µПБъ,20140210,10.8421,
002658.SZ,С©µПБъ,20140211,11.0076,
002658.SZ,С©µПБъ,20140212,11.2088,
002658.SZ,С©µПБъ,20140213,11.0702,
002658.SZ,С©µПБъ,20140214,11.0925,
002658.SZ,С©µПБъ,20140217,11.2491,
002658.SZ,С©µПБъ,20140218,10.9852,
002658.SZ,С©µПБъ,20140219,10.9181,
002658.SZ,С©µПБъ,20140220,10.5916,
002658.SZ,С©µПБъ,20140221,10.8465,
002658.SZ,С©µПБъ,20140224,11.012,
002658.SZ,С©µПБъ,20140225,10.3948,
002658.SZ,С©µПБъ,20140226,10.0996,
002658.SZ,С©µПБъ,20140227,9.8402,
002658.SZ,С©µПБъ,20140228,10.1488,
002658.SZ,С©µПБъ,20140303,11.1641,
002658.SZ,С©µПБъ,20140304,11.0836,
002658.SZ,С©µПБъ,20140305,10.9807,
002658.SZ,С©µПБъ,20140306,10.9002,
002658.SZ,С©µПБъ,20140307,10.6229,
002658.SZ,С©µПБъ,20140310,10.3322,
002658.SZ,С©µПБъ,20140311,10.2069,
002658.SZ,С©µПБъ,20140312,9.9922,
002658.SZ,С©µПБъ,20140313,10.2025,
002658.SZ,С©µПБъ,20140314,10.0146,
002658.SZ,С©µПБъ,20140317,10.2248,
002658.SZ,С©µПБъ,20140318,10.4395,
002658.SZ,С©µПБъ,20140319,10.2517,
002658.SZ,С©µПБъ,20140320,9.791,
002658.SZ,С©µПБъ,20140321,9.9251,
002658.SZ,С©µПБъ,20140324,9.8446,
002658.SZ,С©µПБъ,20140325,9.7194,
002658.SZ,С©µПБъ,20140326,10.037,
002658.SZ,С©µПБъ,20140327,9.9743,
002658.SZ,С©µПБъ,20140328,9.4644,
002658.SZ,С©µПБъ,20140331,9.29,
002658.SZ,С©µПБъ,20140401,9.366,
002658.SZ,С©µПБъ,20140402,9.3303,
002658.SZ,С©µПБъ,20140403,9.4779,
002658.SZ,С©µПБъ,20140404,9.5584,
002658.SZ,С©µПБъ,20140408,9.7015,
002658.SZ,С©µПБъ,20140409,9.7418,
002658.SZ,С©µПБъ,20140410,9.7552,
002658.SZ,С©µПБъ,20140411,9.536,
002658.SZ,С©µПБъ,20140414,9.621,
002658.SZ,С©µПБъ,20140415,9.46,
002658.SZ,С©µПБъ,20140416,9.6612,
002658.SZ,С©µПБъ,20140417,9.5399,
002658.SZ,С©µПБъ,20140418,9.6028,
002658.SZ,С©µПБъ,20140421,9.4411,
002658.SZ,С©µПБъ,20140422,9.3018,
002658.SZ,С©µПБъ,20140423,9.5624,
002658.SZ,С©µПБъ,20140424,9.6118,
002658.SZ,С©µПБъ,20140425,9.3512,
002658.SZ,С©µПБъ,20140428,8.6906,
002658.SZ,С©µПБъ,20140429,8.7895,
002658.SZ,С©µПБъ,20140430,8.812,
002658.SZ,С©µПБъ,20140505,8.9378,
002658.SZ,С©µПБъ,20140506,8.9647,
002658.SZ,С©µПБъ,20140507,8.7131,
002658.SZ,С©µПБъ,20140508,8.7356,
002658.SZ,С©µПБъ,20140509,8.5423,
002658.SZ,С©µПБъ,20140512,8.7356,
002658.SZ,С©µПБъ,20140513,8.7401,
002658.SZ,С©µПБъ,20140514,8.7445,
002658.SZ,С©µПБъ,20140515,8.5154,
002658.SZ,С©µПБъ,20140516,8.2278,
002658.SZ,С©µПБъ,20140519,8.4704,
002658.SZ,С©µПБъ,20140520,8.5154,
002658.SZ,С©µПБъ,20140521,8.5828,
002658.SZ,С©µПБъ,20140522,8.5513,
002658.SZ,С©µПБъ,20140523,8.6906,
002658.SZ,С©µПБъ,20140526,8.7895,
002658.SZ,С©µПБъ,20140527,8.6771,
002658.SZ,С©µПБъ,20140528,8.8389,
002658.SZ,С©µПБъ,20140529,8.6502,
002658.SZ,С©µПБъ,20140530,8.5378,
002658.SZ,С©µПБъ,20140603,8.4929,
002658.SZ,С©µПБъ,20140604,8.8749,
002658.SZ,С©µПБъ,20140605,8.9198,
002658.SZ,С©µПБъ,20140606,8.8838,
002658.SZ,С©µПБъ,20140609,8.8209,
002658.SZ,С©µПБъ,20140610,8.9063,
002658.SZ,С©µПБъ,20140611,8.9647,
002658.SZ,С©µПБъ,20140612,8.7985,
002658.SZ,С©µПБъ,20140613,9.0411,
002658.SZ,С©µПБъ,20140616,9.1445,
002658.SZ,С©µПБъ,20140617,9.2209,
002658.SZ,С©µПБъ,20140618,9.0232,
002658.SZ,С©µПБъ,20140619,9.2209,
002658.SZ,С©µПБъ,20140620,9.2838,
002658.SZ,С©µПБъ,20140623,9.2928,
002658.SZ,С©µПБъ,20140624,9.2568,
002658.SZ,С©µПБъ,20140625,9.3557,
002658.SZ,С©µПБъ,20140626,9.3602,
002658.SZ,С©µПБъ,20140627,9.3018,
002658.SZ,С©µПБъ,20140630,9.2433,
002658.SZ,С©µПБъ,20140701,9.4995,
002658.SZ,С©µПБъ,20140702,9.459,
