����,���,����,���̼�(Ԫ),
002557.SZ,ǢǢʳƷ,20130321,12.6247,
002557.SZ,ǢǢʳƷ,20130322,12.5842,
002557.SZ,ǢǢʳƷ,20130325,12.3294,
002557.SZ,ǢǢʳƷ,20130326,12.451,
002557.SZ,ǢǢʳƷ,20130327,12.4858,
002557.SZ,ǢǢʳƷ,20130328,12.8216,
002557.SZ,ǢǢʳƷ,20130329,12.7637,
002557.SZ,ǢǢʳƷ,20130401,13.3197,
002557.SZ,ǢǢʳƷ,20130402,13.0938,
002557.SZ,ǢǢʳƷ,20130403,12.2309,
002557.SZ,ǢǢʳƷ,20130408,11.8371,
002557.SZ,ǢǢʳƷ,20130409,11.8429,
002557.SZ,ǢǢʳƷ,20130410,11.5823,
002557.SZ,ǢǢʳƷ,20130411,11.397,
002557.SZ,ǢǢʳƷ,20130412,11.3217,
002557.SZ,ǢǢʳƷ,20130415,10.9916,
002557.SZ,ǢǢʳƷ,20130416,10.8874,
002557.SZ,ǢǢʳƷ,20130417,10.8874,
002557.SZ,ǢǢʳƷ,20130418,10.511,
002557.SZ,ǢǢʳƷ,20130419,10.6673,
002557.SZ,ǢǢʳƷ,20130422,10.8237,
002557.SZ,ǢǢʳƷ,20130423,10.7079,
002557.SZ,ǢǢʳƷ,20130424,10.8932,
002557.SZ,ǢǢʳƷ,20130425,10.6557,
002557.SZ,ǢǢʳƷ,20130426,10.511,
002557.SZ,ǢǢʳƷ,20130502,10.5052,
002557.SZ,ǢǢʳƷ,20130503,10.5978,
002557.SZ,ǢǢʳƷ,20130506,10.7252,
002557.SZ,ǢǢʳƷ,20130507,11.1133,
002557.SZ,ǢǢʳƷ,20130508,11.2233,
002557.SZ,ǢǢʳƷ,20130509,11.5128,
002557.SZ,ǢǢʳƷ,20130510,11.2175,
002557.SZ,ǢǢʳƷ,20130513,11.3912,
002557.SZ,ǢǢʳƷ,20130514,11.4086,
002557.SZ,ǢǢʳƷ,20130515,11.5881,
002557.SZ,ǢǢʳƷ,20130516,11.6171,
002557.SZ,ǢǢʳƷ,20130517,11.8545,
002557.SZ,ǢǢʳƷ,20130520,12.1615,
002557.SZ,ǢǢʳƷ,20130521,12.1499,
002557.SZ,ǢǢʳƷ,20130522,12.092,
002557.SZ,ǢǢʳƷ,20130523,11.9588,
002557.SZ,ǢǢʳƷ,20130524,11.9877,
002557.SZ,ǢǢʳƷ,20130527,11.6866,
002557.SZ,ǢǢʳƷ,20130528,11.7526,
002557.SZ,ǢǢʳƷ,20130529,11.7706,
002557.SZ,ǢǢʳƷ,20130530,11.7226,
002557.SZ,ǢǢʳƷ,20130531,11.6686,
002557.SZ,ǢǢʳƷ,20130603,11.8966,
002557.SZ,ǢǢʳƷ,20130604,11.6926,
002557.SZ,ǢǢʳƷ,20130605,11.6866,
002557.SZ,ǢǢʳƷ,20130606,11.5066,
002557.SZ,ǢǢʳƷ,20130607,11.4706,
002557.SZ,ǢǢʳƷ,20130613,11.3326,
002557.SZ,ǢǢʳƷ,20130614,11.3506,
002557.SZ,ǢǢʳƷ,20130617,11.3686,
002557.SZ,ǢǢʳƷ,20130618,11.6386,
002557.SZ,ǢǢʳƷ,20130619,11.6206,
002557.SZ,ǢǢʳƷ,20130620,11.3806,
002557.SZ,ǢǢʳƷ,20130621,11.3686,
002557.SZ,ǢǢʳƷ,20130624,10.9547,
002557.SZ,ǢǢʳƷ,20130625,10.3427,
002557.SZ,ǢǢʳƷ,20130626,10.6187,
002557.SZ,ǢǢʳƷ,20130627,10.4987,
002557.SZ,ǢǢʳƷ,20130628,10.1928,
002557.SZ,ǢǢʳƷ,20130701,10.2468,
002557.SZ,ǢǢʳƷ,20130702,10.4987,
002557.SZ,ǢǢʳƷ,20130703,10.4867,
002557.SZ,ǢǢʳƷ,20130704,10.4327,
002557.SZ,ǢǢʳƷ,20130705,10.3787,
002557.SZ,ǢǢʳƷ,20130708,10.2348,
002557.SZ,ǢǢʳƷ,20130709,10.0668,
002557.SZ,ǢǢʳƷ,20130710,10.0608,
002557.SZ,ǢǢʳƷ,20130711,10.4987,
002557.SZ,ǢǢʳƷ,20130712,10.4747,
002557.SZ,ǢǢʳƷ,20130715,10.4867,
002557.SZ,ǢǢʳƷ,20130716,10.5707,
002557.SZ,ǢǢʳƷ,20130717,10.4267,
002557.SZ,ǢǢʳƷ,20130718,10.3607,
002557.SZ,ǢǢʳƷ,20130719,10.1688,
002557.SZ,ǢǢʳƷ,20130722,10.0968,
002557.SZ,ǢǢʳƷ,20130723,10.1928,
002557.SZ,ǢǢʳƷ,20130724,10.0788,
002557.SZ,ǢǢʳƷ,20130725,9.8988,
002557.SZ,ǢǢʳƷ,20130726,9.2809,
002557.SZ,ǢǢʳƷ,20130729,9.1729,
002557.SZ,ǢǢʳƷ,20130730,9.3349,
002557.SZ,ǢǢʳƷ,20130731,9.3589,
002557.SZ,ǢǢʳƷ,20130801,9.5088,
002557.SZ,ǢǢʳƷ,20130802,9.7128,
002557.SZ,ǢǢʳƷ,20130805,9.9288,
002557.SZ,ǢǢʳƷ,20130806,10.0428,
002557.SZ,ǢǢʳƷ,20130807,9.8988,
002557.SZ,ǢǢʳƷ,20130808,9.8088,
002557.SZ,ǢǢʳƷ,20130809,9.9408,
002557.SZ,ǢǢʳƷ,20130812,10.0488,
002557.SZ,ǢǢʳƷ,20130813,10.1868,
002557.SZ,ǢǢʳƷ,20130814,10.0308,
002557.SZ,ǢǢʳƷ,20130815,9.9288,
002557.SZ,ǢǢʳƷ,20130816,9.7908,
002557.SZ,ǢǢʳƷ,20130819,9.8088,
002557.SZ,ǢǢʳƷ,20130820,10.4027,
002557.SZ,ǢǢʳƷ,20130821,10.8287,
002557.SZ,ǢǢʳƷ,20130822,10.7147,
002557.SZ,ǢǢʳƷ,20130823,10.4447,
002557.SZ,ǢǢʳƷ,20130826,10.6847,
002557.SZ,ǢǢʳƷ,20130827,10.6007,
002557.SZ,ǢǢʳƷ,20130828,10.3787,
002557.SZ,ǢǢʳƷ,20130829,10.5407,
002557.SZ,ǢǢʳƷ,20130830,10.3187,
002557.SZ,ǢǢʳƷ,20130902,10.3007,
002557.SZ,ǢǢʳƷ,20130903,10.5167,
002557.SZ,ǢǢʳƷ,20130904,10.6607,
002557.SZ,ǢǢʳƷ,20130905,10.8647,
002557.SZ,ǢǢʳƷ,20130906,11.3146,
002557.SZ,ǢǢʳƷ,20130909,11.8126,
002557.SZ,ǢǢʳƷ,20130910,11.7946,
002557.SZ,ǢǢʳƷ,20130911,11.5306,
002557.SZ,ǢǢʳƷ,20130912,11.4466,
002557.SZ,ǢǢʳƷ,20130913,12.0285,
002557.SZ,ǢǢʳƷ,20130916,12.6225,
002557.SZ,ǢǢʳƷ,20130917,12.4785,
002557.SZ,ǢǢʳƷ,20130918,12.7664,
002557.SZ,ǢǢʳƷ,20130923,13.0664,
002557.SZ,ǢǢʳƷ,20130924,13.1384,
002557.SZ,ǢǢʳƷ,20130925,13.4984,
002557.SZ,ǢǢʳƷ,20130926,13.1984,
002557.SZ,ǢǢʳƷ,20130927,13.4204,
002557.SZ,ǢǢʳƷ,20130930,13.3904,
002557.SZ,ǢǢʳƷ,20131008,13.3064,
002557.SZ,ǢǢʳƷ,20131009,13.1924,
002557.SZ,ǢǢʳƷ,20131010,12.5865,
002557.SZ,ǢǢʳƷ,20131011,12.7245,
002557.SZ,ǢǢʳƷ,20131014,12.7424,
002557.SZ,ǢǢʳƷ,20131015,14.0143,
002557.SZ,ǢǢʳƷ,20131016,14.1763,
002557.SZ,ǢǢʳƷ,20131017,13.9723,
002557.SZ,ǢǢʳƷ,20131018,13.5164,
002557.SZ,ǢǢʳƷ,20131021,14.4882,
002557.SZ,ǢǢʳƷ,20131022,14.2843,
002557.SZ,ǢǢʳƷ,20131023,13.4084,
002557.SZ,ǢǢʳƷ,20131024,12.6885,
002557.SZ,ǢǢʳƷ,20131025,12.7784,
002557.SZ,ǢǢʳƷ,20131028,12.9104,
002557.SZ,ǢǢʳƷ,20131029,12.5385,
002557.SZ,ǢǢʳƷ,20131030,12.9584,
002557.SZ,ǢǢʳƷ,20131031,12.2205,
002557.SZ,ǢǢʳƷ,20131101,12.1725,
002557.SZ,ǢǢʳƷ,20131104,11.9745,
002557.SZ,ǢǢʳƷ,20131105,11.9685,
002557.SZ,ǢǢʳƷ,20131106,11.9026,
002557.SZ,ǢǢʳƷ,20131107,11.8186,
002557.SZ,ǢǢʳƷ,20131108,11.6266,
002557.SZ,ǢǢʳƷ,20131111,11.9925,
002557.SZ,ǢǢʳƷ,20131112,12.1485,
002557.SZ,ǢǢʳƷ,20131113,12.1125,
002557.SZ,ǢǢʳƷ,20131114,12.4185,
002557.SZ,ǢǢʳƷ,20131115,12.3885,
002557.SZ,ǢǢʳƷ,20131118,12.8684,
002557.SZ,ǢǢʳƷ,20131119,12.7784,
002557.SZ,ǢǢʳƷ,20131120,12.3585,
002557.SZ,ǢǢʳƷ,20131121,12.2385,
002557.SZ,ǢǢʳƷ,20131122,12.2265,
002557.SZ,ǢǢʳƷ,20131125,12.4005,
002557.SZ,ǢǢʳƷ,20131126,12.3765,
002557.SZ,ǢǢʳƷ,20131127,12.4065,
002557.SZ,ǢǢʳƷ,20131128,12.7185,
002557.SZ,ǢǢʳƷ,20131129,13.2584,
002557.SZ,ǢǢʳƷ,20131202,12.5025,
002557.SZ,ǢǢʳƷ,20131203,12.8624,
002557.SZ,ǢǢʳƷ,20131204,12.9284,
002557.SZ,ǢǢʳƷ,20131205,12.5985,
002557.SZ,ǢǢʳƷ,20131206,12.4485,
002557.SZ,ǢǢʳƷ,20131209,12.6945,
002557.SZ,ǢǢʳƷ,20131210,13.0364,
002557.SZ,ǢǢʳƷ,20131211,13.1504,
002557.SZ,ǢǢʳƷ,20131212,13.6123,
002557.SZ,ǢǢʳƷ,20131213,14.2183,
002557.SZ,ǢǢʳƷ,20131216,14.0923,
002557.SZ,ǢǢʳƷ,20131217,13.5044,
002557.SZ,ǢǢʳƷ,20131218,13.5883,
002557.SZ,ǢǢʳƷ,20131219,13.0184,
002557.SZ,ǢǢʳƷ,20131220,13.1984,
002557.SZ,ǢǢʳƷ,20131223,13.8343,
002557.SZ,ǢǢʳƷ,20131224,14.2663,
002557.SZ,ǢǢʳƷ,20131225,14.2963,
002557.SZ,ǢǢʳƷ,20131226,13.8583,
002557.SZ,ǢǢʳƷ,20131227,14.8122,
002557.SZ,ǢǢʳƷ,20131230,14.8782,
002557.SZ,ǢǢʳƷ,20131231,14.4822,
002557.SZ,ǢǢʳƷ,20140102,14.6262,
002557.SZ,ǢǢʳƷ,20140103,14.3383,
002557.SZ,ǢǢʳƷ,20140106,14.0383,
002557.SZ,ǢǢʳƷ,20140107,13.9723,
002557.SZ,ǢǢʳƷ,20140108,13.6543,
002557.SZ,ǢǢʳƷ,20140109,13.1084,
002557.SZ,ǢǢʳƷ,20140110,13.0004,
002557.SZ,ǢǢʳƷ,20140113,12.6825,
002557.SZ,ǢǢʳƷ,20140114,13.1024,
002557.SZ,ǢǢʳƷ,20140115,13.0364,
002557.SZ,ǢǢʳƷ,20140116,12.9644,
002557.SZ,ǢǢʳƷ,20140117,12.5445,
002557.SZ,ǢǢʳƷ,20140120,12.4905,
002557.SZ,ǢǢʳƷ,20140121,12.5865,
002557.SZ,ǢǢʳƷ,20140122,13.3364,
002557.SZ,ǢǢʳƷ,20140123,13.0784,
002557.SZ,ǢǢʳƷ,20140124,13.1264,
002557.SZ,ǢǢʳƷ,20140127,12.7065,
002557.SZ,ǢǢʳƷ,20140128,12.7724,
002557.SZ,ǢǢʳƷ,20140129,12.6165,
002557.SZ,ǢǢʳƷ,20140130,12.2625,
002557.SZ,ǢǢʳƷ,20140207,12.4665,
002557.SZ,ǢǢʳƷ,20140210,12.7784,
002557.SZ,ǢǢʳƷ,20140211,13.0364,
002557.SZ,ǢǢʳƷ,20140212,13.1504,
002557.SZ,ǢǢʳƷ,20140213,12.9944,
002557.SZ,ǢǢʳƷ,20140214,12.9584,
002557.SZ,ǢǢʳƷ,20140217,13.1684,
002557.SZ,ǢǢʳƷ,20140218,13.1864,
002557.SZ,ǢǢʳƷ,20140219,12.9884,
002557.SZ,ǢǢʳƷ,20140220,12.6585,
002557.SZ,ǢǢʳƷ,20140221,12.3465,
002557.SZ,ǢǢʳƷ,20140224,12.6105,
002557.SZ,ǢǢʳƷ,20140225,12.0705,
002557.SZ,ǢǢʳƷ,20140226,11.4886,
002557.SZ,ǢǢʳƷ,20140227,11.4886,
002557.SZ,ǢǢʳƷ,20140228,11.5126,
002557.SZ,ǢǢʳƷ,20140303,11.9565,
002557.SZ,ǢǢʳƷ,20140304,11.9865,
002557.SZ,ǢǢʳƷ,20140305,11.9805,
002557.SZ,ǢǢʳƷ,20140306,11.7526,
002557.SZ,ǢǢʳƷ,20140307,11.5786,
002557.SZ,ǢǢʳƷ,20140310,11.3386,
002557.SZ,ǢǢʳƷ,20140311,11.4586,
002557.SZ,ǢǢʳƷ,20140312,11.5066,
002557.SZ,ǢǢʳƷ,20140313,11.9985,
002557.SZ,ǢǢʳƷ,20140314,11.8426,
002557.SZ,ǢǢʳƷ,20140317,12.0345,
002557.SZ,ǢǢʳƷ,20140318,12.4185,
002557.SZ,ǢǢʳƷ,20140319,12.7424,
002557.SZ,ǢǢʳƷ,20140320,12.3345,
002557.SZ,ǢǢʳƷ,20140321,12.3945,
002557.SZ,ǢǢʳƷ,20140324,12.1245,
002557.SZ,ǢǢʳƷ,20140325,12.5925,
002557.SZ,ǢǢʳƷ,20140326,12.4905,
002557.SZ,ǢǢʳƷ,20140327,12.5085,
002557.SZ,ǢǢʳƷ,20140328,12.4725,
002557.SZ,ǢǢʳƷ,20140331,11.7466,
002557.SZ,ǢǢʳƷ,20140401,11.9505,
002557.SZ,ǢǢʳƷ,20140402,11.5726,
002557.SZ,ǢǢʳƷ,20140403,11.5186,
002557.SZ,ǢǢʳƷ,20140404,11.5186,
002557.SZ,ǢǢʳƷ,20140408,11.6086,
002557.SZ,ǢǢʳƷ,20140409,11.6626,
002557.SZ,ǢǢʳƷ,20140410,11.6626,
002557.SZ,ǢǢʳƷ,20140411,11.8366,
002557.SZ,ǢǢʳƷ,20140414,11.7946,
002557.SZ,ǢǢʳƷ,20140415,11.6746,
002557.SZ,ǢǢʳƷ,20140416,11.5006,
002557.SZ,ǢǢʳƷ,20140417,11.4826,
002557.SZ,ǢǢʳƷ,20140418,11.5546,
002557.SZ,ǢǢʳƷ,20140421,11.5426,
002557.SZ,ǢǢʳƷ,20140422,10.3907,
002557.SZ,ǢǢʳƷ,20140423,10.2348,
002557.SZ,ǢǢʳƷ,20140424,10.0968,
002557.SZ,ǢǢʳƷ,20140425,10.0308,
002557.SZ,ǢǢʳƷ,20140428,9.8148,
002557.SZ,ǢǢʳƷ,20140429,9.8868,
002557.SZ,ǢǢʳƷ,20140430,10.0788,
002557.SZ,ǢǢʳƷ,20140505,10.0608,
002557.SZ,ǢǢʳƷ,20140506,10.0188,
002557.SZ,ǢǢʳƷ,20140507,9.8568,
002557.SZ,ǢǢʳƷ,20140508,9.5688,
002557.SZ,ǢǢʳƷ,20140509,9.7188,
002557.SZ,ǢǢʳƷ,20140512,9.9948,
002557.SZ,ǢǢʳƷ,20140513,9.9708,
002557.SZ,ǢǢʳƷ,20140514,9.9348,
002557.SZ,ǢǢʳƷ,20140515,9.8628,
002557.SZ,ǢǢʳƷ,20140516,9.7728,
002557.SZ,ǢǢʳƷ,20140519,9.7068,
002557.SZ,ǢǢʳƷ,20140520,9.7788,
002557.SZ,ǢǢʳƷ,20140521,9.8688,
002557.SZ,ǢǢʳƷ,20140522,9.6768,
002557.SZ,ǢǢʳƷ,20140523,9.7968,
002557.SZ,ǢǢʳƷ,20140526,9.9888,
002557.SZ,ǢǢʳƷ,20140527,10.0368,
002557.SZ,ǢǢʳƷ,20140528,10.2288,
002557.SZ,ǢǢʳƷ,20140529,10.0368,
002557.SZ,ǢǢʳƷ,20140530,9.9708,
002557.SZ,ǢǢʳƷ,20140603,10.0848,
002557.SZ,ǢǢʳƷ,20140604,10.0008,
002557.SZ,ǢǢʳƷ,20140605,10.2168,
002557.SZ,ǢǢʳƷ,20140606,10.4807,
002557.SZ,ǢǢʳƷ,20140609,10.5707,
002557.SZ,ǢǢʳƷ,20140610,10.4534,
002557.SZ,ǢǢʳƷ,20140611,10.4781,
002557.SZ,ǢǢʳƷ,20140612,10.3484,
002557.SZ,ǢǢʳƷ,20140613,10.3978,
002557.SZ,ǢǢʳƷ,20140616,10.5398,
002557.SZ,ǢǢʳƷ,20140617,10.299,
002557.SZ,ǢǢʳƷ,20140618,10.0706,
002557.SZ,ǢǢʳƷ,20140619,10.12,
002557.SZ,ǢǢʳƷ,20140620,9.9903,
002557.SZ,ǢǢʳƷ,20140623,10.015,
002557.SZ,ǢǢʳƷ,20140624,10.2682,
002557.SZ,ǢǢʳƷ,20140625,10.0582,
002557.SZ,ǢǢʳƷ,20140626,10.1755,
002557.SZ,ǢǢʳƷ,20140627,10.2435,
002557.SZ,ǢǢʳƷ,20140630,10.2373,
002557.SZ,ǢǢʳƷ,20140701,10.3052,
002557.SZ,ǢǢʳƷ,20140702,10.4966,
002557.SZ,ǢǢʳƷ,20140703,10.5028,
002557.SZ,ǢǢʳƷ,20140704,10.4349,
002557.SZ,ǢǢʳƷ,20140707,10.404,
002557.SZ,ǢǢʳƷ,20140708,10.509,
002557.SZ,ǢǢʳƷ,20140709,10.3855,
002557.SZ,ǢǢʳƷ,20140710,10.2929,
002557.SZ,ǢǢʳƷ,20140711,10.3484,
002557.SZ,ǢǢʳƷ,20140714,10.5275,
002557.SZ,ǢǢʳƷ,20140715,11.0461,
002557.SZ,ǢǢʳƷ,20140716,10.6325,
002557.SZ,ǢǢʳƷ,20140717,10.509,
002557.SZ,ǢǢʳƷ,20140718,10.6942,
002557.SZ,ǢǢʳƷ,20140721,10.5954,
002557.SZ,ǢǢʳƷ,20140722,10.6263,
002557.SZ,ǢǢʳƷ,20140723,10.4719,
002557.SZ,ǢǢʳƷ,20140724,10.4966,
002557.SZ,ǢǢʳƷ,20140725,10.5337,
002557.SZ,ǢǢʳƷ,20140728,10.7004,
002557.SZ,ǢǢʳƷ,20140729,10.8547,
002557.SZ,ǢǢʳƷ,20140730,10.7559,
002557.SZ,ǢǢʳƷ,20140731,11.0461,
002557.SZ,ǢǢʳƷ,20140801,11.2005,
002557.SZ,ǢǢʳƷ,20140804,11.3117,
002557.SZ,ǢǢʳƷ,20140805,11.2993,
002557.SZ,ǢǢʳƷ,20140806,11.2746,
002557.SZ,ǢǢʳƷ,20140807,11.0894,
002557.SZ,ǢǢʳƷ,20140808,11.3055,
002557.SZ,ǢǢʳƷ,20140811,11.3549,
002557.SZ,ǢǢʳƷ,20140812,11.3487,
002557.SZ,ǢǢʳƷ,20140813,11.2561,
002557.SZ,ǢǢʳƷ,20140814,11.1141,
002557.SZ,ǢǢʳƷ,20140815,11.3055,
002557.SZ,ǢǢʳƷ,20140818,11.466,
002557.SZ,ǢǢʳƷ,20140819,11.3302,
002557.SZ,ǢǢʳƷ,20140820,11.3055,
002557.SZ,ǢǢʳƷ,20140821,11.219,
002557.SZ,ǢǢʳƷ,20140822,11.2993,
002557.SZ,ǢǢʳƷ,20140825,11.0647,
002557.SZ,ǢǢʳƷ,20140826,10.8362,
002557.SZ,ǢǢʳƷ,20140827,10.8177,
002557.SZ,ǢǢʳƷ,20140828,10.8115,
002557.SZ,ǢǢʳƷ,20140829,10.9844,
002557.SZ,ǢǢʳƷ,20140901,11.0894,
002557.SZ,ǢǢʳƷ,20140902,11.1635,
002557.SZ,ǢǢʳƷ,20140903,11.182,
002557.SZ,ǢǢʳƷ,20140904,11.2437,
002557.SZ,ǢǢʳƷ,20140905,11.2437,
002557.SZ,ǢǢʳƷ,20140909,11.324,
002557.SZ,ǢǢʳƷ,20140910,11.2561,
002557.SZ,ǢǢʳƷ,20140911,11.2314,
002557.SZ,ǢǢʳƷ,20140912,11.3117,
002557.SZ,ǢǢʳƷ,20140915,11.5339,
002557.SZ,ǢǢʳƷ,20140916,11.0708,
002557.SZ,ǢǢʳƷ,20140917,11.1388,
002557.SZ,ǢǢʳƷ,20140918,11.1943,
002557.SZ,ǢǢʳƷ,20140919,11.3117,
002557.SZ,ǢǢʳƷ,20140922,11.0955,
002557.SZ,ǢǢʳƷ,20140923,11.1943,
002557.SZ,ǢǢʳƷ,20140924,11.3981,
002557.SZ,ǢǢʳƷ,20140925,11.3363,
002557.SZ,ǢǢʳƷ,20140926,11.6204,
002557.SZ,ǢǢʳƷ,20140929,11.6945,
002557.SZ,ǢǢʳƷ,20140930,11.6327,
002557.SZ,ǢǢʳƷ,20141008,11.7871,
002557.SZ,ǢǢʳƷ,20141009,11.6574,
002557.SZ,ǢǢʳƷ,20141010,11.5586,
002557.SZ,ǢǢʳƷ,20141013,11.4722,
002557.SZ,ǢǢʳƷ,20141014,11.6327,
002557.SZ,ǢǢʳƷ,20141015,11.5648,
002557.SZ,ǢǢʳƷ,20141016,11.8859,
002557.SZ,ǢǢʳƷ,20141017,11.75,
002557.SZ,ǢǢʳƷ,20141020,12.0032,
002557.SZ,ǢǢʳƷ,20141021,12.0958,
002557.SZ,ǢǢʳƷ,20141022,12.0279,
002557.SZ,ǢǢʳƷ,20141023,11.8674,
002557.SZ,ǢǢʳƷ,20141024,12.0773,
002557.SZ,ǢǢʳƷ,20141027,12.2625,
002557.SZ,ǢǢʳƷ,20141028,12.5651,
002557.SZ,ǢǢʳƷ,20141029,12.9047,
002557.SZ,ǢǢʳƷ,20141030,12.8367,
002557.SZ,ǢǢʳƷ,20141031,12.7812,
002557.SZ,ǢǢʳƷ,20141103,13.0035,
002557.SZ,ǢǢʳƷ,20141104,12.9355,
002557.SZ,ǢǢʳƷ,20141105,12.7318,
002557.SZ,ǢǢʳƷ,20141106,12.8861,
002557.SZ,ǢǢʳƷ,20141107,12.88,
002557.SZ,ǢǢʳƷ,20141110,12.9849,
002557.SZ,ǢǢʳƷ,20141111,12.8059,
002557.SZ,ǢǢʳƷ,20141112,12.9047,
002557.SZ,ǢǢʳƷ,20141113,12.8429,
002557.SZ,ǢǢʳƷ,20141114,12.8429,
002557.SZ,ǢǢʳƷ,20141117,12.9541,
002557.SZ,ǢǢʳƷ,20141118,12.8738,
002557.SZ,ǢǢʳƷ,20141119,12.7503,
002557.SZ,ǢǢʳƷ,20141120,12.6577,
002557.SZ,ǢǢʳƷ,20141121,12.6886,
002557.SZ,ǢǢʳƷ,20141124,13.1146,
002557.SZ,ǢǢʳƷ,20141125,13.7691,
002557.SZ,ǢǢʳƷ,20141126,14.6767,
002557.SZ,ǢǢʳƷ,20141127,13.7691,
002557.SZ,ǢǢʳƷ,20141128,13.2319,
002557.SZ,ǢǢʳƷ,20141201,13.2257,
002557.SZ,ǢǢʳƷ,20141202,13.2196,
002557.SZ,ǢǢʳƷ,20141203,13.0529,
002557.SZ,ǢǢʳƷ,20141204,13.0899,
002557.SZ,ǢǢʳƷ,20141205,12.4663,
002557.SZ,ǢǢʳƷ,20141208,12.5342,
002557.SZ,ǢǢʳƷ,20141209,11.6327,
002557.SZ,ǢǢʳƷ,20141210,12.0958,
002557.SZ,ǢǢʳƷ,20141211,12.2749,
002557.SZ,ǢǢʳƷ,20141212,12.3922,
002557.SZ,ǢǢʳƷ,20141215,12.4972,
002557.SZ,ǢǢʳƷ,20141216,12.3984,
002557.SZ,ǢǢʳƷ,20141217,12.0155,
002557.SZ,ǢǢʳƷ,20141218,12.0711,
002557.SZ,ǢǢʳƷ,20141219,11.7686,
002557.SZ,ǢǢʳƷ,20141222,11.1758,
002557.SZ,ǢǢʳƷ,20141223,11.2993,
002557.SZ,ǢǢʳƷ,20141224,11.6204,
002557.SZ,ǢǢʳƷ,20141225,11.608,
002557.SZ,ǢǢʳƷ,20141226,11.6821,
002557.SZ,ǢǢʳƷ,20141229,11.7192,
002557.SZ,ǢǢʳƷ,20141230,11.466,
002557.SZ,ǢǢʳƷ,20141231,11.6759,
002557.SZ,ǢǢʳƷ,20150105,12.0649,
002557.SZ,ǢǢʳƷ,20150106,12.3119,
002557.SZ,ǢǢʳƷ,20150107,12.1884,
002557.SZ,ǢǢʳƷ,20150108,12.1637,
002557.SZ,ǢǢʳƷ,20150109,12.1329,
002557.SZ,ǢǢʳƷ,20150112,11.997,
002557.SZ,ǢǢʳƷ,20150113,12.3119,
002557.SZ,ǢǢʳƷ,20150114,12.349,
002557.SZ,ǢǢʳƷ,20150115,12.2749,
002557.SZ,ǢǢʳƷ,20150116,12.5712,
002557.SZ,ǢǢʳƷ,20150119,12.1884,
002557.SZ,ǢǢʳƷ,20150120,12.491,
002557.SZ,ǢǢʳƷ,20150121,12.7318,
002557.SZ,ǢǢʳƷ,20150122,12.7812,
002557.SZ,ǢǢʳƷ,20150123,12.6639,
002557.SZ,ǢǢʳƷ,20150126,12.8923,
002557.SZ,ǢǢʳƷ,20150127,13.1331,
002557.SZ,ǢǢʳƷ,20150128,13.0529,
002557.SZ,ǢǢʳƷ,20150129,12.8429,
002557.SZ,ǢǢʳƷ,20150130,12.8182,
002557.SZ,ǢǢʳƷ,20150202,12.6762,
002557.SZ,ǢǢʳƷ,20150203,12.7874,
002557.SZ,ǢǢʳƷ,20150204,12.4292,
002557.SZ,ǢǢʳƷ,20150205,12.4045,
002557.SZ,ǢǢʳƷ,20150206,12.3366,
002557.SZ,ǢǢʳƷ,20150209,12.0896,
002557.SZ,ǢǢʳƷ,20150210,12.4539,
002557.SZ,ǢǢʳƷ,20150211,12.4539,
002557.SZ,ǢǢʳƷ,20150212,13.059,
002557.SZ,ǢǢʳƷ,20150213,13.2319,
002557.SZ,ǢǢʳƷ,20150216,13.2751,
002557.SZ,ǢǢʳƷ,20150217,13.1269,
002557.SZ,ǢǢʳƷ,20150225,12.8923,
002557.SZ,ǢǢʳƷ,20150226,13.1146,
002557.SZ,ǢǢʳƷ,20150227,13.1208,
002557.SZ,ǢǢʳƷ,20150302,13.3369,
002557.SZ,ǢǢʳƷ,20150303,13.0467,
002557.SZ,ǢǢʳƷ,20150304,13.1455,
002557.SZ,ǢǢʳƷ,20150305,13.2751,
002557.SZ,ǢǢʳƷ,20150306,13.7876,
002557.SZ,ǢǢʳƷ,20150309,13.7691,
002557.SZ,ǢǢʳƷ,20150310,14.1396,
002557.SZ,ǢǢʳƷ,20150311,13.9914,
002557.SZ,ǢǢʳƷ,20150312,14.0778,
002557.SZ,ǢǢʳƷ,20150313,14.6953,
002557.SZ,ǢǢʳƷ,20150316,14.7323,
002557.SZ,ǢǢʳƷ,20150317,14.5039,
002557.SZ,ǢǢʳƷ,20150318,15.4671,
002557.SZ,ǢǢʳƷ,20150319,15.1954,
002557.SZ,ǢǢʳƷ,20150320,15.3189,
002557.SZ,ǢǢʳƷ,20150323,15.2757,
002557.SZ,ǢǢʳƷ,20150324,15.6214,
002557.SZ,ǢǢʳƷ,20150325,15.7202,
002557.SZ,ǢǢʳƷ,20150326,15.7264,
002557.SZ,ǢǢʳƷ,20150327,15.7635,
002557.SZ,ǢǢʳƷ,20150330,15.5412,
002557.SZ,ǢǢʳƷ,20150331,15.7758,
002557.SZ,ǢǢʳƷ,20150401,16.1524,
002557.SZ,ǢǢʳƷ,20150402,16.9366,
002557.SZ,ǢǢʳƷ,20150403,17.5355,
002557.SZ,ǢǢʳƷ,20150407,17.4923,
002557.SZ,ǢǢʳƷ,20150408,16.5723,
002557.SZ,ǢǢʳƷ,20150409,17.1774,
002557.SZ,ǢǢʳƷ,20150410,17.2762,
002557.SZ,ǢǢʳƷ,20150413,17.8134,
002557.SZ,ǢǢʳƷ,20150414,17.5664,
