ด๚ย๋,ผ๒ณฦ,ศีฦฺ,สีลฬผÛ(ิช),
600711.SH,สขออฟ๓าต,20000418,2.0584,
600711.SH,สขออฟ๓าต,20000419,2.0484,
600711.SH,สขออฟ๓าต,20000420,2.0956,
600711.SH,สขออฟ๓าต,20000421,2.0621,
600711.SH,สขออฟ๓าต,20000424,1.99,
600711.SH,สขออฟ๓าต,20000425,1.9887,
600711.SH,สขออฟ๓าต,20000426,2.0136,
600711.SH,สขออฟ๓าต,20000427,1.9589,
600711.SH,สขออฟ๓าต,20000428,1.9925,
600711.SH,สขออฟ๓าต,20000508,1.9465,
600711.SH,สขออฟ๓าต,20000509,2.036,
600711.SH,สขออฟ๓าต,20000510,1.9689,
600711.SH,สขออฟ๓าต,20000511,1.9838,
600711.SH,สขออฟ๓าต,20000512,1.9378,
600711.SH,สขออฟ๓าต,20000515,1.908,
600711.SH,สขออฟ๓าต,20000516,1.9465,
600711.SH,สขออฟ๓าต,20000517,1.9564,
600711.SH,สขออฟ๓าต,20000518,2.0248,
600711.SH,สขออฟ๓าต,20000519,2.0298,
600711.SH,สขออฟ๓าต,20000522,2.0932,
600711.SH,สขออฟ๓าต,20000523,2.0633,
600711.SH,สขออฟ๓าต,20000524,2.0845,
600711.SH,สขออฟ๓าต,20000525,2.1317,
600711.SH,สขออฟ๓าต,20000526,2.0758,
600711.SH,สขออฟ๓าต,20000529,2.0758,
600711.SH,สขออฟ๓าต,20000530,2.0981,
600711.SH,สขออฟ๓าต,20000531,2.1752,
600711.SH,สขออฟ๓าต,20000601,2.1416,
600711.SH,สขออฟ๓าต,20000602,2.0944,
600711.SH,สขออฟ๓าต,20000605,2.0671,
600711.SH,สขออฟ๓าต,20000606,2.0882,
600711.SH,สขออฟ๓าต,20000607,2.0758,
600711.SH,สขออฟ๓าต,20000608,2.113,
600711.SH,สขออฟ๓าต,20000609,2.1628,
600711.SH,สขออฟ๓าต,20000612,2.3094,
600711.SH,สขออฟ๓าต,20000613,2.2498,
600711.SH,สขออฟ๓าต,20000614,2.2262,
600711.SH,สขออฟ๓าต,20000615,2.256,
600711.SH,สขออฟ๓าต,20000616,2.2038,
600711.SH,สขออฟ๓าต,20000619,2.1503,
600711.SH,สขออฟ๓าต,20000620,2.1752,
600711.SH,สขออฟ๓าต,20000621,2.1653,
600711.SH,สขออฟ๓าต,20000622,2.1777,
600711.SH,สขออฟ๓าต,20000623,2.1876,
600711.SH,สขออฟ๓าต,20000626,2.1876,
600711.SH,สขออฟ๓าต,20000627,2.1466,
600711.SH,สขออฟ๓าต,20000628,2.1255,
600711.SH,สขออฟ๓าต,20000629,2.0758,
600711.SH,สขออฟ๓าต,20000630,2.1019,
600711.SH,สขออฟ๓าต,20000703,2.0397,
600711.SH,สขออฟ๓าต,20000704,2.0695,
600711.SH,สขออฟ๓าต,20000705,2.082,
600711.SH,สขออฟ๓าต,20000706,2.0621,
600711.SH,สขออฟ๓าต,20000707,2.0385,
600711.SH,สขออฟ๓าต,20000710,2.0111,
600711.SH,สขออฟ๓าต,20000711,1.9962,
600711.SH,สขออฟ๓าต,20000712,2.0198,
600711.SH,สขออฟ๓าต,20000713,1.9887,
600711.SH,สขออฟ๓าต,20000714,2.0149,
600711.SH,สขออฟ๓าต,20000717,2.031,
600711.SH,สขออฟ๓าต,20000718,2.036,
600711.SH,สขออฟ๓าต,20000719,2.0584,
600711.SH,สขออฟ๓าต,20000720,2.1006,
600711.SH,สขออฟ๓าต,20000721,2.0944,
600711.SH,สขออฟ๓าต,20000724,2.0521,
600711.SH,สขออฟ๓าต,20000725,2.0509,
600711.SH,สขออฟ๓าต,20000726,2.0758,
600711.SH,สขออฟ๓าต,20000727,2.0621,
600711.SH,สขออฟ๓าต,20000728,2.1491,
600711.SH,สขออฟ๓าต,20000731,2.128,
600711.SH,สขออฟ๓าต,20000801,2.1839,
600711.SH,สขออฟ๓าต,20000802,2.1416,
600711.SH,สขออฟ๓าต,20000803,2.128,
600711.SH,สขออฟ๓าต,20000804,2.1019,
600711.SH,สขออฟ๓าต,20000807,2.0981,
600711.SH,สขออฟ๓าต,20000808,2.1255,
600711.SH,สขออฟ๓าต,20000809,2.1901,
600711.SH,สขออฟ๓าต,20000810,2.1976,
600711.SH,สขออฟ๓าต,20000811,2.2846,
600711.SH,สขออฟ๓าต,20000814,2.2721,
600711.SH,สขออฟ๓าต,20000815,2.3679,
600711.SH,สขออฟ๓าต,20000816,2.3604,
600711.SH,สขออฟ๓าต,20000817,2.3666,
600711.SH,สขออฟ๓าต,20000818,2.2784,
600711.SH,สขออฟ๓าต,20000821,2.2995,
600711.SH,สขออฟ๓าต,20000822,2.3244,
600711.SH,สขออฟ๓าต,20000823,2.4996,
600711.SH,สขออฟ๓าต,20000824,2.5468,
600711.SH,สขออฟ๓าต,20000825,2.4611,
600711.SH,สขออฟ๓าต,20000828,2.6214,
600711.SH,สขออฟ๓าต,20000829,2.6053,
600711.SH,สขออฟ๓าต,20000830,2.4984,
600711.SH,สขออฟ๓าต,20000831,2.3679,
600711.SH,สขออฟ๓าต,20000901,2.302,
600711.SH,สขออฟ๓าต,20000904,2.4051,
600711.SH,สขออฟ๓าต,20000905,2.3231,
600711.SH,สขออฟ๓าต,20000906,2.3244,
600711.SH,สขออฟ๓าต,20000907,2.4002,
600711.SH,สขออฟ๓าต,20000908,2.3815,
600711.SH,สขออฟ๓าต,20000911,2.3989,
600711.SH,สขออฟ๓าต,20000912,2.3741,
600711.SH,สขออฟ๓าต,20000913,2.3616,
600711.SH,สขออฟ๓าต,20000914,2.3467,
600711.SH,สขออฟ๓าต,20000915,2.3318,
600711.SH,สขออฟ๓าต,20000918,2.2597,
600711.SH,สขออฟ๓าต,20000919,2.2125,
600711.SH,สขออฟ๓าต,20000920,2.2373,
600711.SH,สขออฟ๓าต,20000921,2.2137,
600711.SH,สขออฟ๓าต,20000922,2.2001,
600711.SH,สขออฟ๓าต,20000925,2.1503,
600711.SH,สขออฟ๓าต,20000926,2.164,
600711.SH,สขออฟ๓าต,20000927,2.2224,
600711.SH,สขออฟ๓าต,20000928,2.1628,
600711.SH,สขออฟ๓าต,20000929,2.2249,
600711.SH,สขออฟ๓าต,20001009,2.2883,
600711.SH,สขออฟ๓าต,20001010,2.3256,
600711.SH,สขออฟ๓าต,20001011,2.3181,
600711.SH,สขออฟ๓าต,20001012,2.2871,
600711.SH,สขออฟ๓าต,20001013,2.3803,
600711.SH,สขออฟ๓าต,20001016,2.3766,
600711.SH,สขออฟ๓าต,20001017,2.3865,
600711.SH,สขออฟ๓าต,20001018,2.4014,
600711.SH,สขออฟ๓าต,20001019,2.343,
600711.SH,สขออฟ๓าต,20001020,2.3666,
600711.SH,สขออฟ๓าต,20001023,2.4362,
600711.SH,สขออฟ๓าต,20001024,2.5033,
600711.SH,สขออฟ๓าต,20001025,2.5058,
600711.SH,สขออฟ๓าต,20001026,2.4723,
600711.SH,สขออฟ๓าต,20001027,2.4399,
600711.SH,สขออฟ๓าต,20001030,2.4859,
600711.SH,สขออฟ๓าต,20001031,2.4213,
600711.SH,สขออฟ๓าต,20001101,2.3977,
600711.SH,สขออฟ๓าต,20001102,2.4238,
600711.SH,สขออฟ๓าต,20001103,2.4611,
600711.SH,สขออฟ๓าต,20001106,2.4474,
600711.SH,สขออฟ๓าต,20001107,2.4424,
600711.SH,สขออฟ๓าต,20001108,2.4847,
600711.SH,สขออฟ๓าต,20001109,2.4785,
600711.SH,สขออฟ๓าต,20001110,2.5195,
600711.SH,สขออฟ๓าต,20001113,2.4859,
600711.SH,สขออฟ๓าต,20001114,2.4673,
600711.SH,สขออฟ๓าต,20001115,2.4797,
600711.SH,สขออฟ๓าต,20001116,2.5605,
600711.SH,สขออฟ๓าต,20001117,2.5332,
600711.SH,สขออฟ๓าต,20001120,2.5593,
600711.SH,สขออฟ๓าต,20001121,2.5357,
600711.SH,สขออฟ๓าต,20001122,2.5294,
600711.SH,สขออฟ๓าต,20001123,2.5978,
600711.SH,สขออฟ๓าต,20001124,2.4996,
600711.SH,สขออฟ๓าต,20001127,2.5232,
600711.SH,สขออฟ๓าต,20001128,2.6376,
600711.SH,สขออฟ๓าต,20001129,2.655,
600711.SH,สขออฟ๓าต,20001130,2.6413,
600711.SH,สขออฟ๓าต,20001201,2.8489,
600711.SH,สขออฟ๓าต,20001204,2.9583,
600711.SH,สขออฟ๓าต,20001205,2.9458,
600711.SH,สขออฟ๓าต,20001206,2.9831,
600711.SH,สขออฟ๓าต,20001207,2.9446,
600711.SH,สขออฟ๓าต,20001208,2.8588,
600711.SH,สขออฟ๓าต,20001211,2.8787,
600711.SH,สขออฟ๓าต,20001212,2.9023,
600711.SH,สขออฟ๓าต,20001213,2.9023,
600711.SH,สขออฟ๓าต,20001214,2.8116,
600711.SH,สขออฟ๓าต,20001215,2.7333,
600711.SH,สขออฟ๓าต,20001218,2.7445,
600711.SH,สขออฟ๓าต,20001219,2.7494,
600711.SH,สขออฟ๓าต,20001220,2.7842,
600711.SH,สขออฟ๓าต,20001221,2.8091,
600711.SH,สขออฟ๓าต,20001222,2.9396,
600711.SH,สขออฟ๓าต,20001225,2.9148,
600711.SH,สขออฟ๓าต,20001226,2.8613,
600711.SH,สขออฟ๓าต,20001227,2.8029,
600711.SH,สขออฟ๓าต,20001228,2.7656,
600711.SH,สขออฟ๓าต,20001229,2.8278,
600711.SH,สขออฟ๓าต,20010102,2.8191,
600711.SH,สขออฟ๓าต,20010103,2.8128,
600711.SH,สขออฟ๓าต,20010104,2.8713,
600711.SH,สขออฟ๓าต,20010105,2.8837,
600711.SH,สขออฟ๓าต,20010108,2.7706,
600711.SH,สขออฟ๓าต,20010109,2.7246,
600711.SH,สขออฟ๓าต,20010110,2.7246,
600711.SH,สขออฟ๓าต,20010111,2.7122,
600711.SH,สขออฟ๓าต,20010112,2.7072,
600711.SH,สขออฟ๓าต,20010115,2.6028,
600711.SH,สขออฟ๓าต,20010116,2.5481,
600711.SH,สขออฟ๓าต,20010117,2.4897,
600711.SH,สขออฟ๓าต,20010118,2.4822,
600711.SH,สขออฟ๓าต,20010119,2.5332,
600711.SH,สขออฟ๓าต,20010205,2.4611,
600711.SH,สขออฟ๓าต,20010206,2.4424,
600711.SH,สขออฟ๓าต,20010207,2.3803,
600711.SH,สขออฟ๓าต,20010208,2.3803,
600711.SH,สขออฟ๓าต,20010209,2.3616,
600711.SH,สขออฟ๓าต,20010212,2.4039,
600711.SH,สขออฟ๓าต,20010213,2.4362,
600711.SH,สขออฟ๓าต,20010214,2.4238,
600711.SH,สขออฟ๓าต,20010215,2.4573,
600711.SH,สขออฟ๓าต,20010216,2.4611,
600711.SH,สขออฟ๓าต,20010219,2.4959,
600711.SH,สขออฟ๓าต,20010220,2.4424,
600711.SH,สขออฟ๓าต,20010221,2.3803,
600711.SH,สขออฟ๓าต,20010222,2.3828,
600711.SH,สขออฟ๓าต,20010223,2.4151,
600711.SH,สขออฟ๓าต,20010226,2.4723,
600711.SH,สขออฟ๓าต,20010227,2.4611,
600711.SH,สขออฟ๓าต,20010228,2.4275,
600711.SH,สขออฟ๓าต,20010301,2.6227,
600711.SH,สขออฟ๓าต,20010302,2.7159,
600711.SH,สขออฟ๓าต,20010305,2.6972,
600711.SH,สขออฟ๓าต,20010306,2.696,
600711.SH,สขออฟ๓าต,20010307,2.7097,
600711.SH,สขออฟ๓าต,20010308,2.6711,
600711.SH,สขออฟ๓าต,20010309,2.6674,
600711.SH,สขออฟ๓าต,20010312,2.6637,
600711.SH,สขออฟ๓าต,20010313,2.5916,
600711.SH,สขออฟ๓าต,20010314,2.6127,
600711.SH,สขออฟ๓าต,20010315,2.6251,
600711.SH,สขออฟ๓าต,20010316,2.6152,
600711.SH,สขออฟ๓าต,20010319,2.6587,
600711.SH,สขออฟ๓าต,20010320,2.6898,
600711.SH,สขออฟ๓าต,20010321,2.6587,
600711.SH,สขออฟ๓าต,20010322,2.6724,
600711.SH,สขออฟ๓าต,20010323,2.6935,
600711.SH,สขออฟ๓าต,20010326,2.8091,
600711.SH,สขออฟ๓าต,20010327,2.7842,
600711.SH,สขออฟ๓าต,20010328,2.7482,
600711.SH,สขออฟ๓าต,20010329,2.7159,
600711.SH,สขออฟ๓าต,20010330,2.7594,
600711.SH,สขออฟ๓าต,20010402,2.7594,
600711.SH,สขออฟ๓าต,20010403,2.7905,
600711.SH,สขออฟ๓าต,20010404,2.7283,
600711.SH,สขออฟ๓าต,20010405,2.7233,
600711.SH,สขออฟ๓าต,20010406,2.7134,
600711.SH,สขออฟ๓าต,20010409,2.7159,
600711.SH,สขออฟ๓าต,20010410,2.7644,
600711.SH,สขออฟ๓าต,20010411,2.7619,
600711.SH,สขออฟ๓าต,20010412,2.7594,
600711.SH,สขออฟ๓าต,20010413,2.7345,
600711.SH,สขออฟ๓าต,20010416,2.7258,
600711.SH,สขออฟ๓าต,20010417,2.8104,
600711.SH,สขออฟ๓าต,20010418,2.8153,
600711.SH,สขออฟ๓าต,20010419,2.8688,
600711.SH,สขออฟ๓าต,20010420,2.7842,
600711.SH,สขออฟ๓าต,20010423,2.8588,
600711.SH,สขออฟ๓าต,20010424,2.8899,
600711.SH,สขออฟ๓าต,20010425,2.8899,
600711.SH,สขออฟ๓าต,20010426,2.834,
600711.SH,สขออฟ๓าต,20010427,2.8278,
600711.SH,สขออฟ๓าต,20010430,2.834,
600711.SH,สขออฟ๓าต,20010508,2.8812,
600711.SH,สขออฟ๓าต,20010509,2.865,
600711.SH,สขออฟ๓าต,20010510,2.9085,
600711.SH,สขออฟ๓าต,20010511,2.8812,
600711.SH,สขออฟ๓าต,20010514,2.8737,
600711.SH,สขออฟ๓าต,20010515,2.9048,
600711.SH,สขออฟ๓าต,20010516,2.9956,
600711.SH,สขออฟ๓าต,20010517,2.9583,
600711.SH,สขออฟ๓าต,20010518,3.0092,
600711.SH,สขออฟ๓าต,20010521,3.1795,
600711.SH,สขออฟ๓าต,20010522,3.1683,
600711.SH,สขออฟ๓าต,20010523,3.0937,
600711.SH,สขออฟ๓าต,20010524,3.0639,
600711.SH,สขออฟ๓าต,20010525,3.1049,
600711.SH,สขออฟ๓าต,20010528,3.0639,
600711.SH,สขออฟ๓าต,20010529,2.9956,
600711.SH,สขออฟ๓าต,20010530,3.0328,
600711.SH,สขออฟ๓าต,20010531,3.0838,
600711.SH,สขออฟ๓าต,20010601,3.0453,
600711.SH,สขออฟ๓าต,20010604,3.0577,
600711.SH,สขออฟ๓าต,20010605,3.1074,
600711.SH,สขออฟ๓าต,20010606,3.1571,
600711.SH,สขออฟ๓าต,20010607,3.1024,
600711.SH,สขออฟ๓าต,20010608,3.0142,
600711.SH,สขออฟ๓าต,20010611,2.9732,
600711.SH,สขออฟ๓าต,20010612,2.9732,
600711.SH,สขออฟ๓าต,20010613,3.0179,
600711.SH,สขออฟ๓าต,20010614,2.9185,
600711.SH,สขออฟ๓าต,20010615,2.9197,
600711.SH,สขออฟ๓าต,20010618,2.8526,
600711.SH,สขออฟ๓าต,20010619,2.8377,
600711.SH,สขออฟ๓าต,20010620,2.8713,
600711.SH,สขออฟ๓าต,20010621,2.916,
600711.SH,สขออฟ๓าต,20010622,2.911,
600711.SH,สขออฟ๓าต,20010625,2.9645,
600711.SH,สขออฟ๓าต,20010626,2.9583,
600711.SH,สขออฟ๓าต,20010627,2.9359,
600711.SH,สขออฟ๓าต,20010628,2.8924,
600711.SH,สขออฟ๓าต,20010629,2.8862,
600711.SH,สขออฟ๓าต,20010702,2.8464,
600711.SH,สขออฟ๓าต,20010703,2.8961,
600711.SH,สขออฟ๓าต,20010704,2.875,
600711.SH,สขออฟ๓าต,20010705,2.8464,
600711.SH,สขออฟ๓าต,20010706,2.8464,
600711.SH,สขออฟ๓าต,20010709,2.8675,
600711.SH,สขออฟ๓าต,20010710,2.916,
600711.SH,สขออฟ๓าต,20010711,2.8837,
600711.SH,สขออฟ๓าต,20010712,2.8824,
600711.SH,สขออฟ๓าต,20010713,2.8775,
600711.SH,สขออฟ๓าต,20010716,2.9148,
600711.SH,สขออฟ๓าต,20010717,2.875,
600711.SH,สขออฟ๓าต,20010718,2.9085,
600711.SH,สขออฟ๓าต,20010719,2.9881,
600711.SH,สขออฟ๓าต,20010720,3.1024,
600711.SH,สขออฟ๓าต,20010723,3.1074,
600711.SH,สขออฟ๓าต,20010724,3.1049,
600711.SH,สขออฟ๓าต,20010725,3.0925,
600711.SH,สขออฟ๓าต,20010726,3.0378,
600711.SH,สขออฟ๓าต,20010727,2.9458,
600711.SH,สขออฟ๓าต,20010730,2.7967,
600711.SH,สขออฟ๓าต,20010731,2.7731,
600711.SH,สขออฟ๓าต,20010801,2.8539,
600711.SH,สขออฟ๓าต,20010802,2.8563,
600711.SH,สขออฟ๓าต,20010803,2.9148,
600711.SH,สขออฟ๓าต,20010806,2.9073,
600711.SH,สขออฟ๓าต,20010807,2.9433,
600711.SH,สขออฟ๓าต,20010808,2.9769,
600711.SH,สขออฟ๓าต,20010809,3.0055,
600711.SH,สขออฟ๓าต,20010810,2.9806,
600711.SH,สขออฟ๓าต,20010813,3.0005,
600711.SH,สขออฟ๓าต,20010814,2.9893,
600711.SH,สขออฟ๓าต,20010815,3.0055,
600711.SH,สขออฟ๓าต,20010816,2.9719,
600711.SH,สขออฟ๓าต,20010817,2.9309,
600711.SH,สขออฟ๓าต,20010820,2.9371,
600711.SH,สขออฟ๓าต,20010821,2.9695,
600711.SH,สขออฟ๓าต,20010822,2.8949,
600711.SH,สขออฟ๓าต,20010823,2.865,
600711.SH,สขออฟ๓าต,20010824,2.8551,
600711.SH,สขออฟ๓าต,20010827,2.783,
600711.SH,สขออฟ๓าต,20010828,2.5953,
600711.SH,สขออฟ๓าต,20010829,2.5916,
600711.SH,สขออฟ๓าต,20010830,2.5729,
600711.SH,สขออฟ๓าต,20010831,2.5481,
600711.SH,สขออฟ๓าต,20010903,2.4611,
600711.SH,สขออฟ๓าต,20010904,2.5307,
600711.SH,สขออฟ๓าต,20010905,2.5729,
600711.SH,สขออฟ๓าต,20010906,2.5605,
600711.SH,สขออฟ๓าต,20010907,2.4486,
600711.SH,สขออฟ๓าต,20010910,2.5108,
600711.SH,สขออฟ๓าต,20010911,2.4996,
600711.SH,สขออฟ๓าต,20010912,2.4723,
600711.SH,สขออฟ๓าต,20010913,2.471,
600711.SH,สขออฟ๓าต,20010914,2.43,
600711.SH,สขออฟ๓าต,20010917,2.3592,
600711.SH,สขออฟ๓าต,20010918,2.3467,
600711.SH,สขออฟ๓าต,20010919,2.3691,
600711.SH,สขออฟ๓าต,20010920,2.3256,
600711.SH,สขออฟ๓าต,20010921,2.3355,
600711.SH,สขออฟ๓าต,20010924,2.3616,
600711.SH,สขออฟ๓าต,20010925,2.3616,
600711.SH,สขออฟ๓าต,20010926,2.3368,
600711.SH,สขออฟ๓าต,20010927,2.3368,
600711.SH,สขออฟ๓าต,20010928,2.3492,
600711.SH,สขออฟ๓าต,20011008,2.2995,
600711.SH,สขออฟ๓าต,20011009,2.2982,
600711.SH,สขออฟ๓าต,20011010,2.2498,
600711.SH,สขออฟ๓าต,20011011,2.2386,
600711.SH,สขออฟ๓าต,20011012,2.2498,
600711.SH,สขออฟ๓าต,20011015,2.2485,
600711.SH,สขออฟ๓าต,20011016,2.205,
600711.SH,สขออฟ๓าต,20011017,2.1379,
600711.SH,สขออฟ๓าต,20011018,2.0944,
600711.SH,สขออฟ๓าต,20011019,2.0062,
600711.SH,สขออฟ๓าต,20011022,1.9266,
600711.SH,สขออฟ๓าต,20011023,1.9266,
600711.SH,สขออฟ๓าต,20011024,2.1193,
600711.SH,สขออฟ๓าต,20011025,2.2249,
600711.SH,สขออฟ๓าต,20011026,2.1963,
600711.SH,สขออฟ๓าต,20011029,2.2286,
600711.SH,สขออฟ๓าต,20011030,2.2038,
600711.SH,สขออฟ๓าต,20011031,2.1864,
600711.SH,สขออฟ๓าต,20011101,2.1938,
600711.SH,สขออฟ๓าต,20011102,2.1764,
600711.SH,สขออฟ๓าต,20011105,2.1255,
600711.SH,สขออฟ๓าต,20011106,2.1193,
600711.SH,สขออฟ๓าต,20011107,2.0111,
600711.SH,สขออฟ๓าต,20011108,2.113,
600711.SH,สขออฟ๓าต,20011109,2.1304,
600711.SH,สขออฟ๓าต,20011112,2.113,
600711.SH,สขออฟ๓าต,20011113,2.0981,
600711.SH,สขออฟ๓าต,20011114,2.113,
600711.SH,สขออฟ๓าต,20011115,2.0894,
600711.SH,สขออฟ๓าต,20011116,2.1006,
600711.SH,สขออฟ๓าต,20011119,2.1441,
600711.SH,สขออฟ๓าต,20011120,2.21,
600711.SH,สขออฟ๓าต,20011121,2.2137,
600711.SH,สขออฟ๓าต,20011122,2.2299,
600711.SH,สขออฟ๓าต,20011123,2.2125,
600711.SH,สขออฟ๓าต,20011126,2.2697,
600711.SH,สขออฟ๓าต,20011127,2.2746,
600711.SH,สขออฟ๓าต,20011128,2.2995,
600711.SH,สขออฟ๓าต,20011129,2.3604,
600711.SH,สขออฟ๓าต,20011130,2.3703,
600711.SH,สขออฟ๓าต,20011203,2.3828,
600711.SH,สขออฟ๓าต,20011204,2.4337,
600711.SH,สขออฟ๓าต,20011205,2.3952,
600711.SH,สขออฟ๓าต,20011206,2.3741,
600711.SH,สขออฟ๓าต,20011207,2.3766,
600711.SH,สขออฟ๓าต,20011210,2.3393,
600711.SH,สขออฟ๓าต,20011211,2.3069,
600711.SH,สขออฟ๓าต,20011212,2.2746,
600711.SH,สขออฟ๓าต,20011213,2.2361,
600711.SH,สขออฟ๓าต,20011214,2.2224,
600711.SH,สขออฟ๓าต,20011217,2.1938,
600711.SH,สขออฟ๓าต,20011218,2.2398,
600711.SH,สขออฟ๓าต,20011219,2.2373,
600711.SH,สขออฟ๓าต,20011220,2.1628,
600711.SH,สขออฟ๓าต,20011221,2.2125,
600711.SH,สขออฟ๓าต,20011224,2.2386,
600711.SH,สขออฟ๓าต,20011225,2.2585,
600711.SH,สขออฟ๓าต,20011226,2.2721,
600711.SH,สขออฟ๓าต,20011227,2.2709,
600711.SH,สขออฟ๓าต,20011228,2.2634,
600711.SH,สขออฟ๓าต,20011231,2.2262,
600711.SH,สขออฟ๓าต,20020104,2.1839,
600711.SH,สขออฟ๓าต,20020107,2.1603,
600711.SH,สขออฟ๓าต,20020108,2.1205,
600711.SH,สขออฟ๓าต,20020109,2.0894,
600711.SH,สขออฟ๓าต,20020110,2.1566,
600711.SH,สขออฟ๓าต,20020111,2.0671,
600711.SH,สขออฟ๓าต,20020114,1.9863,
600711.SH,สขออฟ๓าต,20020115,1.9701,
600711.SH,สขออฟ๓าต,20020116,1.99,
600711.SH,สขออฟ๓าต,20020117,1.9092,
600711.SH,สขออฟ๓าต,20020118,1.8868,
600711.SH,สขออฟ๓าต,20020121,1.7998,
600711.SH,สขออฟ๓าต,20020122,1.8085,
600711.SH,สขออฟ๓าต,20020123,1.9726,
600711.SH,สขออฟ๓าต,20020124,1.9639,
600711.SH,สขออฟ๓าต,20020125,1.9564,
600711.SH,สขออฟ๓าต,20020128,1.8471,
600711.SH,สขออฟ๓าต,20020129,1.9254,
600711.SH,สขออฟ๓าต,20020130,1.9651,
600711.SH,สขออฟ๓าต,20020131,2.0782,
600711.SH,สขออฟ๓าต,20020201,2.0608,
600711.SH,สขออฟ๓าต,20020204,2.0894,
600711.SH,สขออฟ๓าต,20020205,2.0658,
600711.SH,สขออฟ๓าต,20020206,1.9937,
600711.SH,สขออฟ๓าต,20020207,2.0608,
600711.SH,สขออฟ๓าต,20020208,2.041,
600711.SH,สขออฟ๓าต,20020225,2.041,
600711.SH,สขออฟ๓าต,20020226,2.1043,
600711.SH,สขออฟ๓าต,20020227,2.1081,
600711.SH,สขออฟ๓าต,20020228,2.1255,
600711.SH,สขออฟ๓าต,20020301,2.0782,
600711.SH,สขออฟ๓าต,20020304,2.1367,
600711.SH,สขออฟ๓าต,20020305,2.2001,
600711.SH,สขออฟ๓าต,20020306,2.1889,
600711.SH,สขออฟ๓าต,20020307,2.2249,
600711.SH,สขออฟ๓าต,20020308,2.2498,
600711.SH,สขออฟ๓าต,20020311,2.2721,
600711.SH,สขออฟ๓าต,20020312,2.2075,
600711.SH,สขออฟ๓าต,20020313,2.1876,
600711.SH,สขออฟ๓าต,20020314,2.2423,
600711.SH,สขออฟ๓าต,20020315,2.1814,
600711.SH,สขออฟ๓าต,20020318,2.21,
600711.SH,สขออฟ๓าต,20020319,2.2647,
600711.SH,สขออฟ๓าต,20020320,2.2846,
600711.SH,สขออฟ๓าต,20020321,2.2759,
600711.SH,สขออฟ๓าต,20020322,2.2423,
600711.SH,สขออฟ๓าต,20020325,2.2398,
600711.SH,สขออฟ๓าต,20020326,2.2112,
600711.SH,สขออฟ๓าต,20020327,2.2311,
600711.SH,สขออฟ๓าต,20020328,2.2299,
600711.SH,สขออฟ๓าต,20020329,2.1653,
600711.SH,สขออฟ๓าต,20020401,2.1752,
600711.SH,สขออฟ๓าต,20020402,2.1851,
600711.SH,สขออฟ๓าต,20020403,2.21,
600711.SH,สขออฟ๓าต,20020404,2.2386,
600711.SH,สขออฟ๓าต,20020405,2.2373,
600711.SH,สขออฟ๓าต,20020408,2.2349,
600711.SH,สขออฟ๓าต,20020409,2.2597,
600711.SH,สขออฟ๓าต,20020410,2.2473,
600711.SH,สขออฟ๓าต,20020411,2.205,
600711.SH,สขออฟ๓าต,20020412,2.215,
600711.SH,สขออฟ๓าต,20020415,2.2088,
600711.SH,สขออฟ๓าต,20020416,2.1976,
600711.SH,สขออฟ๓าต,20020417,2.1938,
600711.SH,สขออฟ๓าต,20020418,2.174,
600711.SH,สขออฟ๓าต,20020419,2.1876,
600711.SH,สขออฟ๓าต,20020422,2.1851,
600711.SH,สขออฟ๓าต,20020423,2.1814,
600711.SH,สขออฟ๓าต,20020424,2.1876,
600711.SH,สขออฟ๓าต,20020425,2.1839,
600711.SH,สขออฟ๓าต,20020426,2.2249,
600711.SH,สขออฟ๓าต,20020429,2.4225,
600711.SH,สขออฟ๓าต,20020430,2.3355,
600711.SH,สขออฟ๓าต,20020508,2.2995,
600711.SH,สขออฟ๓าต,20020509,2.2995,
600711.SH,สขออฟ๓าต,20020510,2.256,
600711.SH,สขออฟ๓าต,20020513,2.2721,
600711.SH,สขออฟ๓าต,20020514,2.2336,
600711.SH,สขออฟ๓าต,20020515,2.2112,
600711.SH,สขออฟ๓าต,20020516,2.0994,
600711.SH,สขออฟ๓าต,20020517,2.1416,
600711.SH,สขออฟ๓าต,20020520,2.113,
600711.SH,สขออฟ๓าต,20020521,2.1764,
600711.SH,สขออฟ๓าต,20020522,2.1317,
600711.SH,สขออฟ๓าต,20020523,2.1653,
600711.SH,สขออฟ๓าต,20020524,2.1367,
600711.SH,สขออฟ๓าต,20020527,2.1379,
600711.SH,สขออฟ๓าต,20020528,2.1951,
600711.SH,สขออฟ๓าต,20020529,2.1304,
600711.SH,สขออฟ๓าต,20020530,2.1292,
600711.SH,สขออฟ๓าต,20020531,2.113,
600711.SH,สขออฟ๓าต,20020603,2.0534,
600711.SH,สขออฟ๓าต,20020604,2.0534,
600711.SH,สขออฟ๓าต,20020605,2.0086,
600711.SH,สขออฟ๓าต,20020606,2.0857,
600711.SH,สขออฟ๓าต,20020607,2.0758,
600711.SH,สขออฟ๓าต,20020610,2.0434,
600711.SH,สขออฟ๓าต,20020611,2.0832,
600711.SH,สขออฟ๓าต,20020612,2.0745,
600711.SH,สขออฟ๓าต,20020613,2.0633,
600711.SH,สขออฟ๓าต,20020614,2.0472,
600711.SH,สขออฟ๓าต,20020617,2.0521,
600711.SH,สขออฟ๓าต,20020618,2.0907,
600711.SH,สขออฟ๓าต,20020619,2.0633,
