ґъВл,јтіЖ,ИХЖЪ,КХЕМјЫ(ФЄ),
002081.SZ,Ѕру«тл,20090206,1.1969,
002081.SZ,Ѕру«тл,20090209,1.2752,
002081.SZ,Ѕру«тл,20090210,1.366,
002081.SZ,Ѕру«тл,20090211,1.3655,
002081.SZ,Ѕру«тл,20090212,1.3682,
002081.SZ,Ѕру«тл,20090213,1.3994,
002081.SZ,Ѕру«тл,20090216,1.4054,
002081.SZ,Ѕру«тл,20090217,1.3409,
002081.SZ,Ѕру«тл,20090218,1.3042,
002081.SZ,Ѕру«тл,20090219,1.3299,
002081.SZ,Ѕру«тл,20090220,1.3447,
002081.SZ,Ѕру«тл,20090223,1.4044,
002081.SZ,Ѕру«тл,20090224,1.3874,
002081.SZ,Ѕру«тл,20090225,1.348,
002081.SZ,Ѕру«тл,20090226,1.3359,
002081.SZ,Ѕру«тл,20090227,1.3327,
002081.SZ,Ѕру«тл,20090302,1.3513,
002081.SZ,Ѕру«тл,20090303,1.4864,
002081.SZ,Ѕру«тл,20090304,1.5237,
002081.SZ,Ѕру«тл,20090305,1.5707,
002081.SZ,Ѕру«тл,20090306,1.4339,
002081.SZ,Ѕру«тл,20090309,1.3699,
002081.SZ,Ѕру«тл,20090310,1.3901,
002081.SZ,Ѕру«тл,20090311,1.3354,
002081.SZ,Ѕру«тл,20090312,1.3354,
002081.SZ,Ѕру«тл,20090313,1.3535,
002081.SZ,Ѕру«тл,20090316,1.3852,
002081.SZ,Ѕру«тл,20090317,1.4131,
002081.SZ,Ѕру«тл,20090318,1.4175,
002081.SZ,Ѕру«тл,20090319,1.447,
002081.SZ,Ѕру«тл,20090320,1.4317,
002081.SZ,Ѕру«тл,20090323,1.4334,
002081.SZ,Ѕру«тл,20090324,1.4711,
002081.SZ,Ѕру«тл,20090325,1.4602,
002081.SZ,Ѕру«тл,20090326,1.4717,
002081.SZ,Ѕру«тл,20090327,1.4963,
002081.SZ,Ѕру«тл,20090330,1.4963,
002081.SZ,Ѕру«тл,20090331,1.4667,
002081.SZ,Ѕру«тл,20090401,1.4859,
002081.SZ,Ѕру«тл,20090402,1.5406,
002081.SZ,Ѕру«тл,20090403,1.5242,
002081.SZ,Ѕру«тл,20090407,1.5598,
002081.SZ,Ѕру«тл,20090408,1.5319,
002081.SZ,Ѕру«тл,20090409,1.557,
002081.SZ,Ѕру«тл,20090410,1.6605,
002081.SZ,Ѕру«тл,20090413,1.7459,
002081.SZ,Ѕру«тл,20090414,1.8564,
002081.SZ,Ѕру«тл,20090415,1.8384,
002081.SZ,Ѕру«тл,20090416,1.8663,
002081.SZ,Ѕру«тл,20090417,1.8871,
002081.SZ,Ѕру«тл,20090420,1.8778,
002081.SZ,Ѕру«тл,20090421,1.8061,
002081.SZ,Ѕру«тл,20090422,1.6252,
002081.SZ,Ѕру«тл,20090423,1.6103,
002081.SZ,Ѕру«тл,20090424,1.5699,
002081.SZ,Ѕру«тл,20090427,1.5203,
002081.SZ,Ѕру«тл,20090428,1.5468,
002081.SZ,Ѕру«тл,20090429,1.5591,
002081.SZ,Ѕру«тл,20090430,1.5608,
002081.SZ,Ѕру«тл,20090504,1.5971,
002081.SZ,Ѕру«тл,20090505,1.6847,
002081.SZ,Ѕру«тл,20090506,1.7235,
002081.SZ,Ѕру«тл,20090507,1.6772,
002081.SZ,Ѕру«тл,20090508,1.6128,
002081.SZ,Ѕру«тл,20090511,1.5451,
002081.SZ,Ѕру«тл,20090512,1.5798,
002081.SZ,Ѕру«тл,20090513,1.5666,
002081.SZ,Ѕру«тл,20090514,1.5517,
002081.SZ,Ѕру«тл,20090515,1.5806,
002081.SZ,Ѕру«тл,20090518,1.6004,
002081.SZ,Ѕру«тл,20090519,1.593,
002081.SZ,Ѕру«тл,20090520,1.5856,
002081.SZ,Ѕру«тл,20090521,1.5856,
002081.SZ,Ѕру«тл,20090522,1.5691,
002081.SZ,Ѕру«тл,20090525,1.6029,
002081.SZ,Ѕру«тл,20090526,1.6781,
002081.SZ,Ѕру«тл,20090527,1.7012,
002081.SZ,Ѕру«тл,20090601,1.6772,
002081.SZ,Ѕру«тл,20090602,1.6393,
002081.SZ,Ѕру«тл,20090603,1.5938,
002081.SZ,Ѕру«тл,20090604,1.5691,
002081.SZ,Ѕру«тл,20090605,1.5492,
002081.SZ,Ѕру«тл,20090608,1.5443,
002081.SZ,Ѕру«тл,20090609,1.5525,
002081.SZ,Ѕру«тл,20090610,1.6723,
002081.SZ,Ѕру«тл,20090611,1.6137,
002081.SZ,Ѕру«тл,20090612,1.598,
002081.SZ,Ѕру«тл,20090615,1.5757,
002081.SZ,Ѕру«тл,20090616,1.541,
002081.SZ,Ѕру«тл,20090617,1.5616,
002081.SZ,Ѕру«тл,20090618,1.5591,
002081.SZ,Ѕру«тл,20090619,1.56,
002081.SZ,Ѕру«тл,20090622,1.5435,
002081.SZ,Ѕру«тл,20090623,1.5335,
002081.SZ,Ѕру«тл,20090624,1.5435,
002081.SZ,Ѕру«тл,20090625,1.5724,
002081.SZ,Ѕру«тл,20090626,1.5492,
002081.SZ,Ѕру«тл,20090629,1.5402,
002081.SZ,Ѕру«тл,20090630,1.5079,
002081.SZ,Ѕру«тл,20090701,1.503,
002081.SZ,Ѕру«тл,20090702,1.5278,
002081.SZ,Ѕру«тл,20090703,1.5112,
002081.SZ,Ѕру«тл,20090706,1.4997,
002081.SZ,Ѕру«тл,20090707,1.5509,
002081.SZ,Ѕру«тл,20090708,1.5847,
002081.SZ,Ѕру«тл,20090709,1.6426,
002081.SZ,Ѕру«тл,20090710,1.7177,
002081.SZ,Ѕру«тл,20090713,1.6682,
002081.SZ,Ѕру«тл,20090714,1.6748,
002081.SZ,Ѕру«тл,20090715,1.6905,
002081.SZ,Ѕру«тл,20090716,1.6632,
002081.SZ,Ѕру«тл,20090717,1.6426,
002081.SZ,Ѕру«тл,20090720,1.6929,
002081.SZ,Ѕру«тл,20090721,1.6335,
002081.SZ,Ѕру«тл,20090722,1.6483,
002081.SZ,Ѕру«тл,20090723,1.6417,
002081.SZ,Ѕру«тл,20090724,1.65,
002081.SZ,Ѕру«тл,20090727,1.6871,
002081.SZ,Ѕру«тл,20090728,1.7326,
002081.SZ,Ѕру«тл,20090729,1.7499,
002081.SZ,Ѕру«тл,20090730,1.816,
002081.SZ,Ѕру«тл,20090731,1.8705,
002081.SZ,Ѕру«тл,20090803,1.8771,
002081.SZ,Ѕру«тл,20090804,1.9341,
002081.SZ,Ѕру«тл,20090805,1.8994,
002081.SZ,Ѕру«тл,20090806,1.811,
002081.SZ,Ѕру«тл,20090807,1.7342,
002081.SZ,Ѕру«тл,20090810,1.8531,
002081.SZ,Ѕру«тл,20090811,1.7978,
002081.SZ,Ѕру«тл,20090812,1.726,
002081.SZ,Ѕру«тл,20090813,1.7425,
002081.SZ,Ѕру«тл,20090814,1.6533,
002081.SZ,Ѕру«тл,20090817,1.5517,
002081.SZ,Ѕру«тл,20090818,1.5773,
002081.SZ,Ѕру«тл,20090819,1.4378,
002081.SZ,Ѕру«тл,20090820,1.5005,
002081.SZ,Ѕру«тл,20090821,1.5236,
002081.SZ,Ѕру«тл,20090824,1.5732,
002081.SZ,Ѕру«тл,20090825,1.5757,
002081.SZ,Ѕру«тл,20090826,1.6186,
002081.SZ,Ѕру«тл,20090827,1.6269,
002081.SZ,Ѕру«тл,20090828,1.5732,
002081.SZ,Ѕру«тл,20090831,1.4163,
002081.SZ,Ѕру«тл,20090901,1.4369,
002081.SZ,Ѕру«тл,20090902,1.4518,
002081.SZ,Ѕру«тл,20090903,1.5055,
002081.SZ,Ѕру«тл,20090904,1.5311,
002081.SZ,Ѕру«тл,20090907,1.5608,
002081.SZ,Ѕру«тл,20090908,1.5872,
002081.SZ,Ѕру«тл,20090909,1.6112,
002081.SZ,Ѕру«тл,20090910,1.5715,
002081.SZ,Ѕру«тл,20090911,1.5856,
002081.SZ,Ѕру«тл,20090914,1.6682,
002081.SZ,Ѕру«тл,20090915,1.7383,
002081.SZ,Ѕру«тл,20090916,1.7177,
002081.SZ,Ѕру«тл,20090917,1.7342,
002081.SZ,Ѕру«тл,20090918,1.7111,
002081.SZ,Ѕру«тл,20090921,1.7185,
002081.SZ,Ѕру«тл,20090922,1.7053,
002081.SZ,Ѕру«тл,20090923,1.6682,
002081.SZ,Ѕру«тл,20090924,1.6426,
002081.SZ,Ѕру«тл,20090925,1.6376,
002081.SZ,Ѕру«тл,20090928,1.5468,
002081.SZ,Ѕру«тл,20090929,1.5773,
002081.SZ,Ѕру«тл,20090930,1.5633,
002081.SZ,Ѕру«тл,20091009,1.6682,
002081.SZ,Ѕру«тл,20091012,1.6624,
002081.SZ,Ѕру«тл,20091013,1.7549,
002081.SZ,Ѕру«тл,20091014,1.7392,
002081.SZ,Ѕру«тл,20091015,1.7549,
002081.SZ,Ѕру«тл,20091016,1.7284,
002081.SZ,Ѕру«тл,20091019,1.7673,
002081.SZ,Ѕру«тл,20091020,1.8507,
002081.SZ,Ѕру«тл,20091021,1.8614,
002081.SZ,Ѕру«тл,20091022,1.8548,
002081.SZ,Ѕру«тл,20091023,1.9151,
002081.SZ,Ѕру«тл,20091026,1.9572,
002081.SZ,Ѕру«тл,20091027,1.9498,
002081.SZ,Ѕру«тл,20091028,1.9266,
002081.SZ,Ѕру«тл,20091029,1.8746,
002081.SZ,Ѕру«тл,20091030,1.8796,
002081.SZ,Ѕру«тл,20091102,1.9052,
002081.SZ,Ѕру«тл,20091103,1.9374,
002081.SZ,Ѕру«тл,20091104,1.9985,
002081.SZ,Ѕру«тл,20091105,1.9811,
002081.SZ,Ѕру«тл,20091106,1.9159,
002081.SZ,Ѕру«тл,20091109,1.9159,
002081.SZ,Ѕру«тл,20091110,2.1075,
002081.SZ,Ѕру«тл,20091111,2.0753,
002081.SZ,Ѕру«тл,20091112,2.0976,
002081.SZ,Ѕру«тл,20091113,2.1636,
002081.SZ,Ѕру«тл,20091116,2.1628,
002081.SZ,Ѕру«тл,20091117,2.1504,
002081.SZ,Ѕру«тл,20091118,2.1257,
002081.SZ,Ѕру«тл,20091119,2.1603,
002081.SZ,Ѕру«тл,20091120,2.1413,
002081.SZ,Ѕру«тл,20091123,2.1306,
002081.SZ,Ѕру«тл,20091124,1.9993,
002081.SZ,Ѕру«тл,20091125,2.053,
002081.SZ,Ѕру«тл,20091126,1.9927,
002081.SZ,Ѕру«тл,20091127,1.9745,
002081.SZ,Ѕру«тл,20091130,2.086,
002081.SZ,Ѕру«тл,20091201,2.295,
002081.SZ,Ѕру«тл,20091202,2.3288,
002081.SZ,Ѕру«тл,20091203,2.3247,
002081.SZ,Ѕру«тл,20091204,2.2594,
002081.SZ,Ѕру«тл,20091207,2.3561,
002081.SZ,Ѕру«тл,20091208,2.3866,
002081.SZ,Ѕру«тл,20091209,2.3866,
002081.SZ,Ѕру«тл,20091210,2.4898,
002081.SZ,Ѕру«тл,20091211,2.4948,
002081.SZ,Ѕру«тл,20091214,2.5146,
002081.SZ,Ѕру«тл,20091215,2.5749,
002081.SZ,Ѕру«тл,20091216,2.5072,
002081.SZ,Ѕру«тл,20091217,2.4486,
002081.SZ,Ѕру«тл,20091218,2.4254,
002081.SZ,Ѕру«тл,20091221,2.3932,
002081.SZ,Ѕру«тл,20091222,2.4609,
002081.SZ,Ѕру«тл,20091223,2.527,
002081.SZ,Ѕру«тл,20091224,2.527,
002081.SZ,Ѕру«тл,20091225,2.5435,
002081.SZ,Ѕру«тл,20091228,2.5113,
002081.SZ,Ѕру«тл,20091229,2.551,
002081.SZ,Ѕру«тл,20091230,2.5435,
002081.SZ,Ѕру«тл,20091231,2.5518,
002081.SZ,Ѕру«тл,20100104,2.5254,
002081.SZ,Ѕру«тл,20100105,2.532,
002081.SZ,Ѕру«тл,20100106,2.6707,
002081.SZ,Ѕру«тл,20100107,2.6178,
002081.SZ,Ѕру«тл,20100108,2.6344,
002081.SZ,Ѕру«тл,20100111,2.7582,
002081.SZ,Ѕру«тл,20100112,2.7731,
002081.SZ,Ѕру«тл,20100113,2.7731,
002081.SZ,Ѕру«тл,20100114,2.8078,
002081.SZ,Ѕру«тл,20100115,2.8449,
002081.SZ,Ѕру«тл,20100118,2.816,
002081.SZ,Ѕру«тл,20100119,2.7541,
002081.SZ,Ѕру«тл,20100120,2.6674,
002081.SZ,Ѕру«тл,20100121,2.7318,
002081.SZ,Ѕру«тл,20100122,2.6633,
002081.SZ,Ѕру«тл,20100125,2.5485,
002081.SZ,Ѕру«тл,20100126,2.4263,
002081.SZ,Ѕру«тл,20100127,2.4444,
002081.SZ,Ѕру«тл,20100128,2.4923,
002081.SZ,Ѕру«тл,20100129,2.5022,
002081.SZ,Ѕру«тл,20100201,2.5856,
002081.SZ,Ѕру«тл,20100202,2.5964,
002081.SZ,Ѕру«тл,20100203,2.6352,
002081.SZ,Ѕру«тл,20100204,2.6913,
002081.SZ,Ѕру«тл,20100205,2.6294,
002081.SZ,Ѕру«тл,20100208,2.6286,
002081.SZ,Ѕру«тл,20100209,2.655,
002081.SZ,Ѕру«тл,20100210,2.6847,
002081.SZ,Ѕру«тл,20100211,2.6666,
002081.SZ,Ѕру«тл,20100212,2.6922,
002081.SZ,Ѕру«тл,20100222,2.6922,
002081.SZ,Ѕру«тл,20100223,2.7087,
002081.SZ,Ѕру«тл,20100224,2.75,
002081.SZ,Ѕру«тл,20100225,2.7789,
002081.SZ,Ѕру«тл,20100226,2.8491,
002081.SZ,Ѕру«тл,20100301,3.0184,
002081.SZ,Ѕру«тл,20100302,3.0225,
002081.SZ,Ѕру«тл,20100303,3.02,
002081.SZ,Ѕру«тл,20100304,2.9209,
002081.SZ,Ѕру«тл,20100305,3.096,
002081.SZ,Ѕру«тл,20100308,3.1546,
002081.SZ,Ѕру«тл,20100309,3.1125,
002081.SZ,Ѕру«тл,20100310,3.0704,
002081.SZ,Ѕру«тл,20100311,2.9729,
002081.SZ,Ѕру«тл,20100312,2.9663,
002081.SZ,Ѕру«тл,20100315,2.8961,
002081.SZ,Ѕру«тл,20100316,3.0308,
002081.SZ,Ѕру«тл,20100317,3.1208,
002081.SZ,Ѕру«тл,20100318,3.077,
002081.SZ,Ѕру«тл,20100319,3.0993,
002081.SZ,Ѕру«тл,20100322,3.0902,
002081.SZ,Ѕру«тл,20100323,3.0687,
002081.SZ,Ѕру«тл,20100324,3.1695,
002081.SZ,Ѕру«тл,20100325,3.2067,
002081.SZ,Ѕру«тл,20100326,3.4932,
002081.SZ,Ѕру«тл,20100329,3.3941,
002081.SZ,Ѕру«тл,20100330,3.5345,
002081.SZ,Ѕру«тл,20100331,3.5304,
002081.SZ,Ѕру«тл,20100401,3.5626,
002081.SZ,Ѕру«тл,20100402,3.5163,
002081.SZ,Ѕру«тл,20100406,3.5758,
002081.SZ,Ѕру«тл,20100407,3.7443,
002081.SZ,Ѕру«тл,20100408,3.8813,
002081.SZ,Ѕру«тл,20100409,4.0383,
002081.SZ,Ѕру«тл,20100412,4.2901,
002081.SZ,Ѕру«тл,20100413,3.8962,
002081.SZ,Ѕру«тл,20100414,3.9061,
002081.SZ,Ѕру«тл,20100415,3.7988,
002081.SZ,Ѕру«тл,20100416,3.7905,
002081.SZ,Ѕру«тл,20100419,3.7905,
002081.SZ,Ѕру«тл,20100420,3.7889,
002081.SZ,Ѕру«тл,20100421,4.0069,
002081.SZ,Ѕру«тл,20100422,4.2109,
002081.SZ,Ѕру«тл,20100423,4.1291,
002081.SZ,Ѕру«тл,20100426,3.9639,
002081.SZ,Ѕру«тл,20100427,3.8112,
002081.SZ,Ѕру«тл,20100428,3.7737,
002081.SZ,Ѕру«тл,20100429,3.3988,
002081.SZ,Ѕру«тл,20100430,3.47,
002081.SZ,Ѕру«тл,20100504,3.4738,
002081.SZ,Ѕру«тл,20100505,3.655,
002081.SZ,Ѕру«тл,20100506,3.5912,
002081.SZ,Ѕру«тл,20100507,3.5412,
002081.SZ,Ѕру«тл,20100510,3.4125,
002081.SZ,Ѕру«тл,20100511,3.4475,
002081.SZ,Ѕру«тл,20100512,3.3363,
002081.SZ,Ѕру«тл,20100513,3.425,
002081.SZ,Ѕру«тл,20100514,3.485,
002081.SZ,Ѕру«тл,20100517,3.2239,
002081.SZ,Ѕру«тл,20100518,3.2201,
002081.SZ,Ѕру«тл,20100519,3.2114,
002081.SZ,Ѕру«тл,20100520,3.3988,
002081.SZ,Ѕру«тл,20100521,3.56,
002081.SZ,Ѕру«тл,20100524,3.7112,
002081.SZ,Ѕру«тл,20100525,3.7599,
002081.SZ,Ѕру«тл,20100526,3.7112,
002081.SZ,Ѕру«тл,20100527,3.7112,
002081.SZ,Ѕру«тл,20100528,3.6862,
002081.SZ,Ѕру«тл,20100531,3.6625,
002081.SZ,Ѕру«тл,20100601,3.7462,
002081.SZ,Ѕру«тл,20100602,3.9736,
002081.SZ,Ѕру«тл,20100603,3.8924,
002081.SZ,Ѕру«тл,20100604,4.1173,
002081.SZ,Ѕру«тл,20100607,4.0736,
002081.SZ,Ѕру«тл,20100608,4.1098,
002081.SZ,Ѕру«тл,20100609,4.131,
002081.SZ,Ѕру«тл,20100610,4.256,
002081.SZ,Ѕру«тл,20100611,4.2248,
002081.SZ,Ѕру«тл,20100617,4.0673,
002081.SZ,Ѕру«тл,20100618,3.8099,
002081.SZ,Ѕру«тл,20100621,4.0398,
002081.SZ,Ѕру«тл,20100622,4.2173,
002081.SZ,Ѕру«тл,20100623,4.2485,
002081.SZ,Ѕру«тл,20100624,4.2048,
002081.SZ,Ѕру«тл,20100625,4.0811,
002081.SZ,Ѕру«тл,20100628,3.9299,
002081.SZ,Ѕру«тл,20100629,3.8074,
002081.SZ,Ѕру«тл,20100630,3.9111,
002081.SZ,Ѕру«тл,20100701,3.8549,
002081.SZ,Ѕру«тл,20100702,3.7862,
002081.SZ,Ѕру«тл,20100705,3.8124,
002081.SZ,Ѕру«тл,20100706,3.9299,
002081.SZ,Ѕру«тл,20100707,3.9486,
002081.SZ,Ѕру«тл,20100708,3.9486,
002081.SZ,Ѕру«тл,20100709,4.0561,
002081.SZ,Ѕру«тл,20100712,4.0873,
002081.SZ,Ѕру«тл,20100713,3.9986,
002081.SZ,Ѕру«тл,20100714,3.9111,
002081.SZ,Ѕру«тл,20100715,3.8486,
002081.SZ,Ѕру«тл,20100716,3.8124,
002081.SZ,Ѕру«тл,20100719,3.8674,
002081.SZ,Ѕру«тл,20100720,3.9211,
002081.SZ,Ѕру«тл,20100721,4.1485,
002081.SZ,Ѕру«тл,20100722,4.1485,
002081.SZ,Ѕру«тл,20100723,4.0723,
002081.SZ,Ѕру«тл,20100726,4.1485,
002081.SZ,Ѕру«тл,20100727,4.1935,
002081.SZ,Ѕру«тл,20100728,4.2697,
002081.SZ,Ѕру«тл,20100729,4.2273,
002081.SZ,Ѕру«тл,20100730,4.3635,
002081.SZ,Ѕру«тл,20100802,4.6196,
002081.SZ,Ѕру«тл,20100803,4.6234,
002081.SZ,Ѕру«тл,20100804,4.7621,
002081.SZ,Ѕру«тл,20100805,4.822,
002081.SZ,Ѕру«тл,20100806,4.8483,
002081.SZ,Ѕру«тл,20100809,4.8046,
002081.SZ,Ѕру«тл,20100810,4.5496,
002081.SZ,Ѕру«тл,20100811,4.6584,
002081.SZ,Ѕру«тл,20100812,4.7596,
002081.SZ,Ѕру«тл,20100813,4.8108,
002081.SZ,Ѕру«тл,20100816,5.1594,
002081.SZ,Ѕру«тл,20100817,5.3481,
002081.SZ,Ѕру«тл,20100818,5.3481,
002081.SZ,Ѕру«тл,20100819,5.3331,
002081.SZ,Ѕру«тл,20100820,5.1294,
002081.SZ,Ѕру«тл,20100823,5.1169,
002081.SZ,Ѕру«тл,20100824,5.3731,
002081.SZ,Ѕру«тл,20100825,5.3756,
002081.SZ,Ѕру«тл,20100826,5.538,
002081.SZ,Ѕру«тл,20100827,5.6667,
002081.SZ,Ѕру«тл,20100830,5.7705,
002081.SZ,Ѕру«тл,20100831,5.7505,
002081.SZ,Ѕру«тл,20100901,5.6193,
002081.SZ,Ѕру«тл,20100902,5.7855,
002081.SZ,Ѕру«тл,20100903,5.548,
002081.SZ,Ѕру«тл,20100906,5.5318,
002081.SZ,Ѕру«тл,20100907,5.523,
002081.SZ,Ѕру«тл,20100908,5.6268,
002081.SZ,Ѕру«тл,20100909,5.4731,
002081.SZ,Ѕру«тл,20100910,5.4806,
002081.SZ,Ѕру«тл,20100913,5.548,
002081.SZ,Ѕру«тл,20100914,5.6605,
002081.SZ,Ѕру«тл,20100915,5.8467,
002081.SZ,Ѕру«тл,20100916,5.698,
002081.SZ,Ѕру«тл,20100917,5.7455,
002081.SZ,Ѕру«тл,20100920,5.5593,
002081.SZ,Ѕру«тл,20100921,5.5905,
002081.SZ,Ѕру«тл,20100927,5.9604,
002081.SZ,Ѕру«тл,20100928,6.0991,
002081.SZ,Ѕру«тл,20100929,5.9991,
002081.SZ,Ѕру«тл,20100930,6.0579,
002081.SZ,Ѕру«тл,20101008,6.1603,
002081.SZ,Ѕру«тл,20101011,5.9966,
002081.SZ,Ѕру«тл,20101012,5.9129,
002081.SZ,Ѕру«тл,20101013,5.6593,
002081.SZ,Ѕру«тл,20101014,5.4231,
002081.SZ,Ѕру«тл,20101015,5.2831,
002081.SZ,Ѕру«тл,20101018,5.2232,
002081.SZ,Ѕру«тл,20101019,5.4343,
002081.SZ,Ѕру«тл,20101020,5.4993,
002081.SZ,Ѕру«тл,20101021,5.7917,
002081.SZ,Ѕру«тл,20101022,6.2428,
002081.SZ,Ѕру«тл,20101025,6.8676,
002081.SZ,Ѕру«тл,20101026,6.8513,
002081.SZ,Ѕру«тл,20101027,7.0338,
002081.SZ,Ѕру«тл,20101028,6.7976,
002081.SZ,Ѕру«тл,20101029,7.1475,
002081.SZ,Ѕру«тл,20101101,7.3724,
002081.SZ,Ѕру«тл,20101102,7.105,
002081.SZ,Ѕру«тл,20101103,7.085,
002081.SZ,Ѕру«тл,20101104,7.195,
002081.SZ,Ѕру«тл,20101105,7.4324,
002081.SZ,Ѕру«тл,20101108,7.6785,
002081.SZ,Ѕру«тл,20101109,7.6348,
002081.SZ,Ѕру«тл,20101110,7.4999,
002081.SZ,Ѕру«тл,20101111,7.7997,
002081.SZ,Ѕру«тл,20101112,7.3312,
002081.SZ,Ѕру«тл,20101115,7.4286,
002081.SZ,Ѕру«тл,20101116,7.3849,
002081.SZ,Ѕру«тл,20101117,6.8726,
002081.SZ,Ѕру«тл,20101118,7.2224,
002081.SZ,Ѕру«тл,20101119,7.9409,
002081.SZ,Ѕру«тл,20101122,7.9409,
002081.SZ,Ѕру«тл,20101123,8.7357,
002081.SZ,Ѕру«тл,20101124,9.078,
002081.SZ,Ѕру«тл,20101125,8.9718,
002081.SZ,Ѕру«тл,20101126,8.6195,
002081.SZ,Ѕру«тл,20101129,8.447,
002081.SZ,Ѕру«тл,20101130,8.4845,
002081.SZ,Ѕру«тл,20101201,8.2996,
002081.SZ,Ѕру«тл,20101202,8.1571,
002081.SZ,Ѕру«тл,20101203,7.9697,
002081.SZ,Ѕру«тл,20101206,7.9847,
002081.SZ,Ѕру«тл,20101207,8.622,
002081.SZ,Ѕру«тл,20101208,8.472,
002081.SZ,Ѕру«тл,20101209,8.2471,
002081.SZ,Ѕру«тл,20101210,8.4908,
002081.SZ,Ѕру«тл,20101213,8.7119,
002081.SZ,Ѕру«тл,20101214,9.1705,
002081.SZ,Ѕру«тл,20101215,8.9106,
002081.SZ,Ѕру«тл,20101216,8.7682,
002081.SZ,Ѕру«тл,20101217,8.9131,
002081.SZ,Ѕру«тл,20101220,8.9956,
002081.SZ,Ѕру«тл,20101221,8.9956,
002081.SZ,Ѕру«тл,20101222,8.9956,
002081.SZ,Ѕру«тл,20101223,8.9956,
002081.SZ,Ѕру«тл,20101224,8.3021,
002081.SZ,Ѕру«тл,20101227,8.497,
002081.SZ,Ѕру«тл,20101228,8.2546,
002081.SZ,Ѕру«тл,20101229,8.2458,
002081.SZ,Ѕру«тл,20101230,8.3533,
002081.SZ,Ѕру«тл,20101231,8.5945,
002081.SZ,Ѕру«тл,20110104,9.2717,
002081.SZ,Ѕру«тл,20110105,9.1968,
002081.SZ,Ѕру«тл,20110106,9.2542,
002081.SZ,Ѕру«тл,20110107,8.8569,
002081.SZ,Ѕру«тл,20110110,8.7457,
002081.SZ,Ѕру«тл,20110111,8.4758,
002081.SZ,Ѕру«тл,20110112,8.6207,
002081.SZ,Ѕру«тл,20110113,9.0443,
002081.SZ,Ѕру«тл,20110114,8.7069,
002081.SZ,Ѕру«тл,20110117,8.7069,
002081.SZ,Ѕру«тл,20110118,8.497,
002081.SZ,Ѕру«тл,20110119,9.0068,
002081.SZ,Ѕру«тл,20110120,8.8594,
002081.SZ,Ѕру«тл,20110121,8.7732,
002081.SZ,Ѕру«тл,20110124,8.1221,
002081.SZ,Ѕру«тл,20110125,8.1796,
002081.SZ,Ѕру«тл,20110126,8.497,
002081.SZ,Ѕру«тл,20110127,8.2246,
002081.SZ,Ѕру«тл,20110128,8.0597,
002081.SZ,Ѕру«тл,20110131,7.8497,
002081.SZ,Ѕру«тл,20110201,7.891,
002081.SZ,Ѕру«тл,20110209,7.7698,
002081.SZ,Ѕру«тл,20110210,8.0884,
002081.SZ,Ѕру«тл,20110211,8.0821,
002081.SZ,Ѕру«тл,20110214,8.1696,
002081.SZ,Ѕру«тл,20110215,8.1384,
002081.SZ,Ѕру«тл,20110216,7.9722,
002081.SZ,Ѕру«тл,20110217,8.0359,
002081.SZ,Ѕру«тл,20110218,7.7423,
002081.SZ,Ѕру«тл,20110221,7.7448,
002081.SZ,Ѕру«тл,20110222,7.8885,
002081.SZ,Ѕру«тл,20110223,7.9072,
002081.SZ,Ѕру«тл,20110224,8.2608,
002081.SZ,Ѕру«тл,20110225,8.2646,
002081.SZ,Ѕру«тл,20110228,8.2471,
002081.SZ,Ѕру«тл,20110301,8.0684,
002081.SZ,Ѕру«тл,20110302,8.0821,
002081.SZ,Ѕру«тл,20110303,7.796,
002081.SZ,Ѕру«тл,20110304,7.8097,
002081.SZ,Ѕру«тл,20110307,7.7848,
002081.SZ,Ѕру«тл,20110308,7.8022,
002081.SZ,Ѕру«тл,20110309,7.8722,
002081.SZ,Ѕру«тл,20110310,8.1596,
002081.SZ,Ѕру«тл,20110311,8.1159,
002081.SZ,Ѕру«тл,20110314,8.0347,
002081.SZ,Ѕру«тл,20110315,7.8572,
002081.SZ,Ѕру«тл,20110316,8.1946,
002081.SZ,Ѕру«тл,20110317,8.0347,
002081.SZ,Ѕру«тл,20110318,8.0347,
002081.SZ,Ѕру«тл,20110321,8.0347,
002081.SZ,Ѕру«тл,20110322,8.0347,
002081.SZ,Ѕру«тл,20110323,8.0509,
002081.SZ,Ѕру«тл,20110324,8.2471,
002081.SZ,Ѕру«тл,20110325,8.7319,
002081.SZ,Ѕру«тл,20110328,8.5907,
002081.SZ,Ѕру«тл,20110329,8.422,
002081.SZ,Ѕру«тл,20110330,8.1484,
002081.SZ,Ѕру«тл,20110331,7.84,
002081.SZ,Ѕру«тл,20110401,8.0055,
002081.SZ,Ѕру«тл,20110406,7.4076,
002081.SZ,Ѕру«тл,20110407,7.5543,
002081.SZ,Ѕру«тл,20110408,7.652,
002081.SZ,Ѕру«тл,20110411,7.7103,
002081.SZ,Ѕру«тл,20110412,7.4433,
002081.SZ,Ѕру«тл,20110413,7.6257,
002081.SZ,Ѕру«тл,20110414,7.6407,
002081.SZ,Ѕру«тл,20110415,7.7084,
002081.SZ,Ѕру«тл,20110418,7.5524,
002081.SZ,Ѕру«тл,20110419,7.6915,
002081.SZ,Ѕру«тл,20110420,7.8645,
002081.SZ,Ѕру«тл,20110421,7.8212,
002081.SZ,Ѕру«тл,20110422,7.6896,
