ДњТы,МђГЦ,ШеЦк,ЪеХЬМл(дЊ),
600275.SH,*STВ§гу,20050628,1.48,
600275.SH,*STВ§гу,20050629,1.4733,
600275.SH,*STВ§гу,20050630,1.4467,
600275.SH,*STВ§гу,20050701,1.38,
600275.SH,*STВ§гу,20050704,1.3533,
600275.SH,*STВ§гу,20050705,1.3533,
600275.SH,*STВ§гу,20050706,1.3533,
600275.SH,*STВ§гу,20050707,1.36,
600275.SH,*STВ§гу,20050708,1.3533,
600275.SH,*STВ§гу,20050711,1.3333,
600275.SH,*STВ§гу,20050712,1.3667,
600275.SH,*STВ§гу,20050713,1.3867,
600275.SH,*STВ§гу,20050714,1.4533,
600275.SH,*STВ§гу,20050715,1.44,
600275.SH,*STВ§гу,20050718,1.3,
600275.SH,*STВ§гу,20050719,1.2867,
600275.SH,*STВ§гу,20050720,1.2867,
600275.SH,*STВ§гу,20050721,1.3,
600275.SH,*STВ§гу,20050722,1.32,
600275.SH,*STВ§гу,20050725,1.34,
600275.SH,*STВ§гу,20050726,1.4067,
600275.SH,*STВ§гу,20050727,1.4067,
600275.SH,*STВ§гу,20050728,1.3933,
600275.SH,*STВ§гу,20050729,1.38,
600275.SH,*STВ§гу,20050801,1.38,
600275.SH,*STВ§гу,20050802,1.4067,
600275.SH,*STВ§гу,20050803,1.4267,
600275.SH,*STВ§гу,20050804,1.3867,
600275.SH,*STВ§гу,20050805,1.4333,
600275.SH,*STВ§гу,20050808,1.4533,
600275.SH,*STВ§гу,20050809,1.4733,
600275.SH,*STВ§гу,20050810,1.4733,
600275.SH,*STВ§гу,20050811,1.62,
600275.SH,*STВ§гу,20050812,1.5467,
600275.SH,*STВ§гу,20050815,1.5533,
600275.SH,*STВ§гу,20050816,1.54,
600275.SH,*STВ§гу,20050817,1.56,
600275.SH,*STВ§гу,20050818,1.4467,
600275.SH,*STВ§гу,20050819,1.4267,
600275.SH,*STВ§гу,20050822,1.4533,
600275.SH,*STВ§гу,20050823,1.4467,
600275.SH,*STВ§гу,20050824,1.4533,
600275.SH,*STВ§гу,20050825,1.4733,
600275.SH,*STВ§гу,20050826,1.5,
600275.SH,*STВ§гу,20050829,1.5,
600275.SH,*STВ§гу,20050830,1.46,
600275.SH,*STВ§гу,20050831,1.46,
600275.SH,*STВ§гу,20050901,1.5067,
600275.SH,*STВ§гу,20050902,1.5333,
600275.SH,*STВ§гу,20050905,1.56,
600275.SH,*STВ§гу,20050906,1.5133,
600275.SH,*STВ§гу,20050907,1.5667,
600275.SH,*STВ§гу,20050908,1.5733,
600275.SH,*STВ§гу,20050909,1.5667,
600275.SH,*STВ§гу,20050912,1.5733,
600275.SH,*STВ§гу,20050913,1.6267,
600275.SH,*STВ§гу,20050914,1.6467,
600275.SH,*STВ§гу,20050915,1.6667,
600275.SH,*STВ§гу,20050916,1.64,
600275.SH,*STВ§гу,20050919,1.68,
600275.SH,*STВ§гу,20050920,1.6933,
600275.SH,*STВ§гу,20050921,1.64,
600275.SH,*STВ§гу,20050922,1.5333,
600275.SH,*STВ§гу,20050923,1.5,
600275.SH,*STВ§гу,20050926,1.5133,
600275.SH,*STВ§гу,20050927,1.4467,
600275.SH,*STВ§гу,20050928,1.4333,
600275.SH,*STВ§гу,20050929,1.46,
600275.SH,*STВ§гу,20050930,1.4533,
600275.SH,*STВ§гу,20051010,1.48,
600275.SH,*STВ§гу,20051011,1.5,
600275.SH,*STВ§гу,20051012,1.5,
600275.SH,*STВ§гу,20051013,1.48,
600275.SH,*STВ§гу,20051014,1.4267,
600275.SH,*STВ§гу,20051017,1.4067,
600275.SH,*STВ§гу,20051018,1.4333,
600275.SH,*STВ§гу,20051019,1.4467,
600275.SH,*STВ§гу,20051020,1.42,
600275.SH,*STВ§гу,20051021,1.4467,
600275.SH,*STВ§гу,20051024,1.4667,
600275.SH,*STВ§гу,20051025,1.4267,
600275.SH,*STВ§гу,20051026,1.36,
600275.SH,*STВ§гу,20051027,1.3267,
600275.SH,*STВ§гу,20051028,1.3267,
600275.SH,*STВ§гу,20051031,1.3533,
600275.SH,*STВ§гу,20051101,1.3067,
600275.SH,*STВ§гу,20051102,1.34,
600275.SH,*STВ§гу,20051103,1.3333,
600275.SH,*STВ§гу,20051104,1.3533,
600275.SH,*STВ§гу,20051107,1.3667,
600275.SH,*STВ§гу,20051108,1.38,
600275.SH,*STВ§гу,20051109,1.3467,
600275.SH,*STВ§гу,20051110,1.3,
600275.SH,*STВ§гу,20051111,1.3133,
600275.SH,*STВ§гу,20051114,1.34,
600275.SH,*STВ§гу,20051115,1.3333,
600275.SH,*STВ§гу,20051116,1.3333,
600275.SH,*STВ§гу,20051117,1.3467,
600275.SH,*STВ§гу,20051118,1.3733,
600275.SH,*STВ§гу,20051121,1.4067,
600275.SH,*STВ§гу,20051122,1.3467,
600275.SH,*STВ§гу,20051123,1.3533,
600275.SH,*STВ§гу,20051124,1.3533,
600275.SH,*STВ§гу,20051125,1.38,
600275.SH,*STВ§гу,20051128,1.36,
600275.SH,*STВ§гу,20051129,1.32,
600275.SH,*STВ§гу,20051130,1.3267,
600275.SH,*STВ§гу,20051201,1.3267,
600275.SH,*STВ§гу,20051202,1.3,
600275.SH,*STВ§гу,20051205,1.28,
600275.SH,*STВ§гу,20051206,1.2933,
600275.SH,*STВ§гу,20051207,1.3133,
600275.SH,*STВ§гу,20051208,1.28,
600275.SH,*STВ§гу,20051209,1.3067,
600275.SH,*STВ§гу,20051212,1.3067,
600275.SH,*STВ§гу,20051213,1.2933,
600275.SH,*STВ§гу,20051214,1.3067,
600275.SH,*STВ§гу,20051215,1.3067,
600275.SH,*STВ§гу,20051216,1.3,
600275.SH,*STВ§гу,20051219,1.3267,
600275.SH,*STВ§гу,20051220,1.32,
600275.SH,*STВ§гу,20051221,1.34,
600275.SH,*STВ§гу,20051222,1.32,
600275.SH,*STВ§гу,20051223,1.3267,
600275.SH,*STВ§гу,20051226,1.34,
600275.SH,*STВ§гу,20051227,1.3333,
600275.SH,*STВ§гу,20051228,1.32,
600275.SH,*STВ§гу,20051229,1.3333,
600275.SH,*STВ§гу,20051230,1.3133,
600275.SH,*STВ§гу,20060104,1.3333,
600275.SH,*STВ§гу,20060105,1.3467,
600275.SH,*STВ§гу,20060106,1.36,
600275.SH,*STВ§гу,20060109,1.3733,
600275.SH,*STВ§гу,20060110,1.3933,
600275.SH,*STВ§гу,20060111,1.36,
600275.SH,*STВ§гу,20060112,1.4067,
600275.SH,*STВ§гу,20060113,1.46,
600275.SH,*STВ§гу,20060116,1.4533,
600275.SH,*STВ§гу,20060117,1.46,
600275.SH,*STВ§гу,20060118,1.48,
600275.SH,*STВ§гу,20060119,1.4667,
600275.SH,*STВ§гу,20060120,1.4533,
600275.SH,*STВ§гу,20060123,1.48,
600275.SH,*STВ§гу,20060124,1.4667,
600275.SH,*STВ§гу,20060125,1.4467,
600275.SH,*STВ§гу,20060206,1.48,
600275.SH,*STВ§гу,20060207,1.5067,
600275.SH,*STВ§гу,20060208,1.5133,
600275.SH,*STВ§гу,20060209,1.5,
600275.SH,*STВ§гу,20060210,1.5,
600275.SH,*STВ§гу,20060213,1.5,
600275.SH,*STВ§гу,20060214,1.5067,
600275.SH,*STВ§гу,20060215,1.5,
600275.SH,*STВ§гу,20060216,1.4333,
600275.SH,*STВ§гу,20060217,1.4467,
600275.SH,*STВ§гу,20060220,1.52,
600275.SH,*STВ§гу,20060221,1.5333,
600275.SH,*STВ§гу,20060222,1.5133,
600275.SH,*STВ§гу,20060223,1.5067,
600275.SH,*STВ§гу,20060224,1.5067,
600275.SH,*STВ§гу,20060227,1.52,
600275.SH,*STВ§гу,20060228,1.5067,
600275.SH,*STВ§гу,20060301,1.5,
600275.SH,*STВ§гу,20060302,1.4467,
600275.SH,*STВ§гу,20060303,1.4667,
600275.SH,*STВ§гу,20060306,1.4467,
600275.SH,*STВ§гу,20060307,1.3933,
600275.SH,*STВ§гу,20060308,1.3867,
600275.SH,*STВ§гу,20060309,1.3733,
600275.SH,*STВ§гу,20060310,1.36,
600275.SH,*STВ§гу,20060313,1.38,
600275.SH,*STВ§гу,20060314,1.3867,
600275.SH,*STВ§гу,20060315,1.3933,
600275.SH,*STВ§гу,20060316,1.3867,
600275.SH,*STВ§гу,20060317,1.3867,
600275.SH,*STВ§гу,20060320,1.4067,
600275.SH,*STВ§гу,20060321,1.4067,
600275.SH,*STВ§гу,20060322,1.4133,
600275.SH,*STВ§гу,20060323,1.44,
600275.SH,*STВ§гу,20060324,1.4267,
600275.SH,*STВ§гу,20060327,1.4333,
600275.SH,*STВ§гу,20060328,1.4267,
600275.SH,*STВ§гу,20060329,1.4467,
600275.SH,*STВ§гу,20060330,1.46,
600275.SH,*STВ§гу,20060331,1.4733,
600275.SH,*STВ§гу,20060403,1.5133,
600275.SH,*STВ§гу,20060404,1.5133,
600275.SH,*STВ§гу,20060405,1.5,
600275.SH,*STВ§гу,20060406,1.4867,
600275.SH,*STВ§гу,20060407,1.5067,
600275.SH,*STВ§гу,20060410,1.54,
600275.SH,*STВ§гу,20060411,1.5333,
600275.SH,*STВ§гу,20060412,1.6867,
600275.SH,*STВ§гу,20060413,1.5867,
600275.SH,*STВ§гу,20060414,1.5533,
600275.SH,*STВ§гу,20060417,1.58,
600275.SH,*STВ§гу,20060418,1.5533,
600275.SH,*STВ§гу,20060419,1.5267,
600275.SH,*STВ§гу,20060420,1.4733,
600275.SH,*STВ§гу,20060421,1.4867,
600275.SH,*STВ§гу,20060424,1.4133,
600275.SH,*STВ§гу,20060425,1.4,
600275.SH,*STВ§гу,20060426,1.52,
600275.SH,*STВ§гу,20060427,1.5067,
600275.SH,*STВ§гу,20060428,1.5067,
600275.SH,*STВ§гу,20060508,1.56,
600275.SH,*STВ§гу,20060509,1.58,
600275.SH,*STВ§гу,20060510,1.6133,
600275.SH,*STВ§гу,20060511,1.5667,
600275.SH,*STВ§гу,20060512,1.7267,
600275.SH,*STВ§гу,20060515,1.8533,
600275.SH,*STВ§гу,20060516,1.7733,
600275.SH,*STВ§гу,20060517,1.8333,
600275.SH,*STВ§гу,20060518,1.8667,
600275.SH,*STВ§гу,20060519,1.9933,
600275.SH,*STВ§гу,20060522,2.0133,
600275.SH,*STВ§гу,20060523,1.84,
600275.SH,*STВ§гу,20060524,1.86,
600275.SH,*STВ§гу,20060525,1.9133,
600275.SH,*STВ§гу,20060526,1.9667,
600275.SH,*STВ§гу,20060529,2.1333,
600275.SH,*STВ§гу,20060530,2.1267,
600275.SH,*STВ§гу,20060531,2.16,
600275.SH,*STВ§гу,20060601,2.34,
600275.SH,*STВ§гу,20060602,2.4133,
600275.SH,*STВ§гу,20060605,2.4067,
600275.SH,*STВ§гу,20060606,2.4133,
600275.SH,*STВ§гу,20060607,2.1733,
600275.SH,*STВ§гу,20060608,2.12,
600275.SH,*STВ§гу,20060609,2.16,
600275.SH,*STВ§гу,20060612,2.1,
600275.SH,*STВ§гу,20060613,2.16,
600275.SH,*STВ§гу,20060614,2.2667,
600275.SH,*STВ§гу,20060615,2.22,
600275.SH,*STВ§гу,20060616,2.1933,
600275.SH,*STВ§гу,20060619,2.16,
600275.SH,*STВ§гу,20060620,2.2,
600275.SH,*STВ§гу,20060621,2.1467,
600275.SH,*STВ§гу,20060622,2.18,
600275.SH,*STВ§гу,20060623,2.1333,
600275.SH,*STВ§гу,20060626,2.1333,
600275.SH,*STВ§гу,20060627,2.1333,
600275.SH,*STВ§гу,20060628,2.1333,
600275.SH,*STВ§гу,20060629,2.1333,
600275.SH,*STВ§гу,20060630,2.1333,
600275.SH,*STВ§гу,20060703,2.1333,
600275.SH,*STВ§гу,20060704,2.1333,
600275.SH,*STВ§гу,20060705,2.1333,
600275.SH,*STВ§гу,20060706,2.1333,
600275.SH,*STВ§гу,20060707,2.1333,
600275.SH,*STВ§гу,20060710,2.3467,
600275.SH,*STВ§гу,20060711,2.58,
600275.SH,*STВ§гу,20060712,2.48,
600275.SH,*STВ§гу,20060713,2.3133,
600275.SH,*STВ§гу,20060714,2.5067,
600275.SH,*STВ§гу,20060717,2.7133,
600275.SH,*STВ§гу,20060718,2.6333,
600275.SH,*STВ§гу,20060719,2.6333,
600275.SH,*STВ§гу,20060720,2.6333,
600275.SH,*STВ§гу,20060721,2.6333,
600275.SH,*STВ§гу,20060724,2.6333,
600275.SH,*STВ§гу,20060725,2.6333,
600275.SH,*STВ§гу,20060726,2.6333,
600275.SH,*STВ§гу,20060727,2.6333,
600275.SH,*STВ§гу,20060728,2.6333,
600275.SH,*STВ§гу,20060731,2.6333,
600275.SH,*STВ§гу,20060801,2.6333,
600275.SH,*STВ§гу,20060802,2.6333,
600275.SH,*STВ§гу,20060803,2.6333,
600275.SH,*STВ§гу,20060804,2.6333,
600275.SH,*STВ§гу,20060807,2.6333,
600275.SH,*STВ§гу,20060808,2.6333,
600275.SH,*STВ§гу,20060809,2.6333,
600275.SH,*STВ§гу,20060810,2.6333,
600275.SH,*STВ§гу,20060811,2.6333,
600275.SH,*STВ§гу,20060814,2.6333,
600275.SH,*STВ§гу,20060815,2.6333,
600275.SH,*STВ§гу,20060816,2.6333,
600275.SH,*STВ§гу,20060817,2.6333,
600275.SH,*STВ§гу,20060818,2.6333,
600275.SH,*STВ§гу,20060821,2.6333,
600275.SH,*STВ§гу,20060822,2.6333,
600275.SH,*STВ§гу,20060823,2.6333,
600275.SH,*STВ§гу,20060824,2.6333,
600275.SH,*STВ§гу,20060825,2.6333,
600275.SH,*STВ§гу,20060828,2.6333,
600275.SH,*STВ§гу,20060829,2.6333,
600275.SH,*STВ§гу,20060830,2.6333,
600275.SH,*STВ§гу,20060831,2.6333,
600275.SH,*STВ§гу,20060901,2.6333,
600275.SH,*STВ§гу,20060904,2.6333,
600275.SH,*STВ§гу,20060905,2.6333,
600275.SH,*STВ§гу,20060906,2.6333,
600275.SH,*STВ§гу,20060907,2.6333,
600275.SH,*STВ§гу,20060908,2.6333,
600275.SH,*STВ§гу,20060911,2.6333,
600275.SH,*STВ§гу,20060912,2.6333,
600275.SH,*STВ§гу,20060913,2.6333,
600275.SH,*STВ§гу,20060914,2.6333,
600275.SH,*STВ§гу,20060915,2.6333,
600275.SH,*STВ§гу,20060918,2.6333,
600275.SH,*STВ§гу,20060919,2.6333,
600275.SH,*STВ§гу,20060920,2.6333,
600275.SH,*STВ§гу,20060921,2.6333,
600275.SH,*STВ§гу,20060922,2.6333,
600275.SH,*STВ§гу,20060925,2.6333,
600275.SH,*STВ§гу,20060926,2.6333,
600275.SH,*STВ§гу,20060927,2.6333,
600275.SH,*STВ§гу,20060928,2.6333,
600275.SH,*STВ§гу,20060929,2.6333,
600275.SH,*STВ§гу,20061009,2.6333,
600275.SH,*STВ§гу,20061010,2.6333,
600275.SH,*STВ§гу,20061011,2.6333,
600275.SH,*STВ§гу,20061012,2.6333,
600275.SH,*STВ§гу,20061013,2.6333,
600275.SH,*STВ§гу,20061016,2.6333,
600275.SH,*STВ§гу,20061017,2.6333,
600275.SH,*STВ§гу,20061018,2.6333,
600275.SH,*STВ§гу,20061019,2.6333,
600275.SH,*STВ§гу,20061020,2.6333,
600275.SH,*STВ§гу,20061023,2.6333,
600275.SH,*STВ§гу,20061024,2.6333,
600275.SH,*STВ§гу,20061025,2.6333,
600275.SH,*STВ§гу,20061026,2.6333,
600275.SH,*STВ§гу,20061027,2.6333,
600275.SH,*STВ§гу,20061030,2.6333,
600275.SH,*STВ§гу,20061031,2.6333,
600275.SH,*STВ§гу,20061101,2.6333,
600275.SH,*STВ§гу,20061102,2.6333,
600275.SH,*STВ§гу,20061103,2.6333,
600275.SH,*STВ§гу,20061106,2.6333,
600275.SH,*STВ§гу,20061107,2.55,
600275.SH,*STВ§гу,20061108,2.53,
600275.SH,*STВ§гу,20061109,2.72,
600275.SH,*STВ§гу,20061110,2.6,
600275.SH,*STВ§гу,20061113,2.54,
600275.SH,*STВ§гу,20061114,2.72,
600275.SH,*STВ§гу,20061115,2.76,
600275.SH,*STВ§гу,20061116,2.71,
600275.SH,*STВ§гу,20061117,2.7,
600275.SH,*STВ§гу,20061120,2.76,
600275.SH,*STВ§гу,20061121,3.04,
600275.SH,*STВ§гу,20061122,3.16,
600275.SH,*STВ§гу,20061123,3.18,
600275.SH,*STВ§гу,20061124,3.09,
600275.SH,*STВ§гу,20061127,3.15,
600275.SH,*STВ§гу,20061128,3.22,
600275.SH,*STВ§гу,20061129,3.28,
600275.SH,*STВ§гу,20061130,3.42,
600275.SH,*STВ§гу,20061201,3.33,
600275.SH,*STВ§гу,20061204,3.29,
600275.SH,*STВ§гу,20061205,3.28,
600275.SH,*STВ§гу,20061206,3.13,
600275.SH,*STВ§гу,20061207,3.08,
600275.SH,*STВ§гу,20061208,3.04,
600275.SH,*STВ§гу,20061211,3.11,
600275.SH,*STВ§гу,20061212,3.13,
600275.SH,*STВ§гу,20061213,3.07,
600275.SH,*STВ§гу,20061214,3.09,
600275.SH,*STВ§гу,20061215,3.11,
600275.SH,*STВ§гу,20061218,3.11,
600275.SH,*STВ§гу,20061219,3,
600275.SH,*STВ§гу,20061220,3.18,
600275.SH,*STВ§гу,20061221,3.23,
600275.SH,*STВ§гу,20061222,3.16,
600275.SH,*STВ§гу,20061225,3.15,
600275.SH,*STВ§гу,20061226,3.06,
600275.SH,*STВ§гу,20061227,3.04,
600275.SH,*STВ§гу,20061228,2.98,
600275.SH,*STВ§гу,20061229,2.95,
600275.SH,*STВ§гу,20070104,2.88,
600275.SH,*STВ§гу,20070105,3,
600275.SH,*STВ§гу,20070108,3.12,
600275.SH,*STВ§гу,20070109,3.12,
600275.SH,*STВ§гу,20070110,3.24,
600275.SH,*STВ§гу,20070111,3.29,
600275.SH,*STВ§гу,20070112,3.15,
600275.SH,*STВ§гу,20070115,3.35,
600275.SH,*STВ§гу,20070116,3.54,
600275.SH,*STВ§гу,20070117,3.23,
600275.SH,*STВ§гу,20070118,3.22,
600275.SH,*STВ§гу,20070119,3.34,
600275.SH,*STВ§гу,20070122,3.61,
600275.SH,*STВ§гу,20070123,3.74,
600275.SH,*STВ§гу,20070124,3.71,
600275.SH,*STВ§гу,20070125,3.46,
600275.SH,*STВ§гу,20070126,3.46,
600275.SH,*STВ§гу,20070129,3.49,
600275.SH,*STВ§гу,20070130,3.67,
600275.SH,*STВ§гу,20070131,3.57,
600275.SH,*STВ§гу,20070201,3.82,
600275.SH,*STВ§гу,20070202,3.56,
600275.SH,*STВ§гу,20070205,3.6,
600275.SH,*STВ§гу,20070206,3.69,
600275.SH,*STВ§гу,20070207,3.8,
600275.SH,*STВ§гу,20070208,4.01,
600275.SH,*STВ§гу,20070209,4.05,
600275.SH,*STВ§гу,20070212,4.08,
600275.SH,*STВ§гу,20070213,4.1,
600275.SH,*STВ§гу,20070214,4.51,
600275.SH,*STВ§гу,20070215,4.81,
600275.SH,*STВ§гу,20070216,4.73,
600275.SH,*STВ§гу,20070226,5.2,
600275.SH,*STВ§гу,20070227,5.01,
600275.SH,*STВ§гу,20070228,5.51,
600275.SH,*STВ§гу,20070301,5.97,
600275.SH,*STВ§гу,20070302,5.9,
600275.SH,*STВ§гу,20070305,5.68,
600275.SH,*STВ§гу,20070306,5.59,
600275.SH,*STВ§гу,20070307,5.65,
600275.SH,*STВ§гу,20070308,5.95,
600275.SH,*STВ§гу,20070309,5.83,
600275.SH,*STВ§гу,20070312,6.41,
600275.SH,*STВ§гу,20070313,6.83,
600275.SH,*STВ§гу,20070314,7.15,
600275.SH,*STВ§гу,20070315,7.07,
600275.SH,*STВ§гу,20070316,6.88,
600275.SH,*STВ§гу,20070319,6.77,
600275.SH,*STВ§гу,20070320,7.31,
600275.SH,*STВ§гу,20070321,7.48,
600275.SH,*STВ§гу,20070322,7.25,
600275.SH,*STВ§гу,20070323,7.2,
600275.SH,*STВ§гу,20070326,7.42,
600275.SH,*STВ§гу,20070327,7.3,
600275.SH,*STВ§гу,20070328,6.92,
600275.SH,*STВ§гу,20070329,6.71,
600275.SH,*STВ§гу,20070330,6.62,
600275.SH,*STВ§гу,20070402,7,
600275.SH,*STВ§гу,20070403,7.04,
600275.SH,*STВ§гу,20070404,6.86,
600275.SH,*STВ§гу,20070405,7.33,
600275.SH,*STВ§гу,20070406,7.77,
600275.SH,*STВ§гу,20070409,7.78,
600275.SH,*STВ§гу,20070410,7.73,
600275.SH,*STВ§гу,20070411,7.76,
600275.SH,*STВ§гу,20070412,8.04,
600275.SH,*STВ§гу,20070413,8.07,
600275.SH,*STВ§гу,20070416,8.15,
600275.SH,*STВ§гу,20070417,8.91,
600275.SH,*STВ§гу,20070418,9.4,
600275.SH,*STВ§гу,20070419,8.46,
600275.SH,*STВ§гу,20070420,8.79,
600275.SH,*STВ§гу,20070423,9.02,
600275.SH,*STВ§гу,20070424,8.75,
600275.SH,*STВ§гу,20070425,8.4,
600275.SH,*STВ§гу,20070426,8.78,
600275.SH,*STВ§гу,20070427,8.35,
600275.SH,*STВ§гу,20070430,8.4,
600275.SH,*STВ§гу,20070508,8.56,
600275.SH,*STВ§гу,20070509,9.3,
600275.SH,*STВ§гу,20070510,9.38,
600275.SH,*STВ§гу,20070511,9,
600275.SH,*STВ§гу,20070514,9,
600275.SH,*STВ§гу,20070515,8.65,
600275.SH,*STВ§гу,20070516,9.01,
600275.SH,*STВ§гу,20070517,9.91,
600275.SH,*STВ§гу,20070518,10.9,
600275.SH,*STВ§гу,20070521,11.99,
600275.SH,*STВ§гу,20070522,12.35,
600275.SH,*STВ§гу,20070523,12.78,
600275.SH,*STВ§гу,20070524,12.54,
600275.SH,*STВ§гу,20070525,12.3,
600275.SH,*STВ§гу,20070528,12.54,
600275.SH,*STВ§гу,20070529,12.85,
600275.SH,*STВ§гу,20070530,11.57,
600275.SH,*STВ§гу,20070531,11.57,
600275.SH,*STВ§гу,20070601,10.41,
600275.SH,*STВ§гу,20070604,9.37,
600275.SH,*STВ§гу,20070605,8.81,
600275.SH,*STВ§гу,20070606,9.69,
600275.SH,*STВ§гу,20070607,10.32,
600275.SH,*STВ§гу,20070608,10.28,
600275.SH,*STВ§гу,20070611,10.25,
600275.SH,*STВ§гу,20070612,10.06,
600275.SH,*STВ§гу,20070613,10.49,
600275.SH,*STВ§гу,20070614,10.78,
600275.SH,*STВ§гу,20070615,11.39,
600275.SH,*STВ§гу,20070618,11.56,
600275.SH,*STВ§гу,20070619,12.06,
600275.SH,*STВ§гу,20070620,11.35,
600275.SH,*STВ§гу,20070621,10.92,
600275.SH,*STВ§гу,20070622,9.83,
600275.SH,*STВ§гу,20070625,8.85,
600275.SH,*STВ§гу,20070626,8.16,
600275.SH,*STВ§гу,20070627,8.98,
600275.SH,*STВ§гу,20070628,8.51,
600275.SH,*STВ§гу,20070629,7.66,
600275.SH,*STВ§гу,20070702,7.9,
600275.SH,*STВ§гу,20070703,7.76,
600275.SH,*STВ§гу,20070704,7.33,
600275.SH,*STВ§гу,20070705,6.6,
600275.SH,*STВ§гу,20070706,6.97,
600275.SH,*STВ§гу,20070709,7.07,
600275.SH,*STВ§гу,20070710,6.57,
600275.SH,*STВ§гу,20070711,7.09,
600275.SH,*STВ§гу,20070712,6.95,
600275.SH,*STВ§гу,20070713,7.13,
600275.SH,*STВ§гу,20070716,7.28,
600275.SH,*STВ§гу,20070717,8.01,
600275.SH,*STВ§гу,20070718,8.23,
600275.SH,*STВ§гу,20070719,8.1,
600275.SH,*STВ§гу,20070720,8.54,
600275.SH,*STВ§гу,20070723,8.84,
600275.SH,*STВ§гу,20070724,8.78,
600275.SH,*STВ§гу,20070725,8.84,
600275.SH,*STВ§гу,20070726,9.04,
600275.SH,*STВ§гу,20070727,9.02,
600275.SH,*STВ§гу,20070730,9.19,
600275.SH,*STВ§гу,20070731,10.11,
600275.SH,*STВ§гу,20070801,10.77,
600275.SH,*STВ§гу,20070802,11.78,
600275.SH,*STВ§гу,20070803,11.53,
600275.SH,*STВ§гу,20070806,11.17,
600275.SH,*STВ§гу,20070807,11.49,
600275.SH,*STВ§гу,20070808,10.75,
600275.SH,*STВ§гу,20070809,10.77,
600275.SH,*STВ§гу,20070810,9.88,
600275.SH,*STВ§гу,20070813,9.23,
600275.SH,*STВ§гу,20070814,9.62,
600275.SH,*STВ§гу,20070815,9.47,
600275.SH,*STВ§гу,20070816,10.42,
600275.SH,*STВ§гу,20070817,10.47,
600275.SH,*STВ§гу,20070820,10.71,
600275.SH,*STВ§гу,20070821,10.63,
600275.SH,*STВ§гу,20070822,10.41,
600275.SH,*STВ§гу,20070823,10.4,
600275.SH,*STВ§гу,20070824,10.68,
600275.SH,*STВ§гу,20070827,10.55,
600275.SH,*STВ§гу,20070828,10.32,
600275.SH,*STВ§гу,20070829,10.4,
600275.SH,*STВ§гу,20070830,10.59,
600275.SH,*STВ§гу,20070831,10.84,
600275.SH,*STВ§гу,20070903,10.88,
600275.SH,*STВ§гу,20070904,11.05,
600275.SH,*STВ§гу,20070905,10.65,
600275.SH,*STВ§гу,20070906,10.71,
600275.SH,*STВ§гу,20070907,11.32,
600275.SH,*STВ§гу,20070910,11.82,
600275.SH,*STВ§гу,20070911,10.64,
600275.SH,*STВ§гу,20070912,10.19,
600275.SH,*STВ§гу,20070913,10.35,
600275.SH,*STВ§гу,20070914,10.14,
600275.SH,*STВ§гу,20070917,10.15,
600275.SH,*STВ§гу,20070918,10.3,
600275.SH,*STВ§гу,20070919,10.2,
600275.SH,*STВ§гу,20070920,10.15,
600275.SH,*STВ§гу,20070921,10,
600275.SH,*STВ§гу,20070924,9.91,
600275.SH,*STВ§гу,20070925,10.05,
600275.SH,*STВ§гу,20070926,9.65,
600275.SH,*STВ§гу,20070927,9.33,
600275.SH,*STВ§гу,20070928,9.39,
600275.SH,*STВ§гу,20071008,9.62,
600275.SH,*STВ§гу,20071009,9.42,
600275.SH,*STВ§гу,20071010,9.17,
600275.SH,*STВ§гу,20071011,8.69,
600275.SH,*STВ§гу,20071012,8.41,
600275.SH,*STВ§гу,20071015,8.47,
600275.SH,*STВ§гу,20071016,8.82,
600275.SH,*STВ§гу,20071017,8.55,
600275.SH,*STВ§гу,20071018,8.29,
600275.SH,*STВ§гу,20071019,8.16,
600275.SH,*STВ§гу,20071022,7.68,
600275.SH,*STВ§гу,20071023,7.77,
600275.SH,*STВ§гу,20071024,7.92,
600275.SH,*STВ§гу,20071025,7.15,
600275.SH,*STВ§гу,20071026,7.08,
600275.SH,*STВ§гу,20071029,7.02,
600275.SH,*STВ§гу,20071030,7.27,
600275.SH,*STВ§гу,20071031,7.68,
600275.SH,*STВ§гу,20071101,7.56,
600275.SH,*STВ§гу,20071102,7.8,
600275.SH,*STВ§гу,20071105,7.66,
600275.SH,*STВ§гу,20071106,7.61,
600275.SH,*STВ§гу,20071107,8.26,
600275.SH,*STВ§гу,20071108,7.89,
600275.SH,*STВ§гу,20071109,7.35,
600275.SH,*STВ§гу,20071112,7.05,
600275.SH,*STВ§гу,20071113,7.13,
600275.SH,*STВ§гу,20071114,7.37,
600275.SH,*STВ§гу,20071115,7.54,
600275.SH,*STВ§гу,20071116,7.55,
600275.SH,*STВ§гу,20071119,7.66,
600275.SH,*STВ§гу,20071120,7.65,
600275.SH,*STВ§гу,20071121,7.43,
600275.SH,*STВ§гу,20071122,7.02,
600275.SH,*STВ§гу,20071123,7.13,
600275.SH,*STВ§гу,20071126,7.05,
600275.SH,*STВ§гу,20071127,6.89,
600275.SH,*STВ§гу,20071128,6.84,
600275.SH,*STВ§гу,20071129,6.95,
600275.SH,*STВ§гу,20071130,6.72,
600275.SH,*STВ§гу,20071203,6.88,
600275.SH,*STВ§гу,20071204,6.8,
600275.SH,*STВ§гу,20071205,6.99,
600275.SH,*STВ§гу,20071206,7.08,
