ДњТы,МђГЦ,ШеЦк,ЪеХЬМл(дЊ),
002287.SZ,Цце§ВивЉ,20110915,17.6615,
002287.SZ,Цце§ВивЉ,20110916,17.6708,
002287.SZ,Цце§ВивЉ,20110919,17.4121,
002287.SZ,Цце§ВивЉ,20110920,17.523,
002287.SZ,Цце§ВивЉ,20110921,18.1049,
002287.SZ,Цце§ВивЉ,20110922,17.4768,
002287.SZ,Цце§ВивЉ,20110923,17.3567,
002287.SZ,Цце§ВивЉ,20110926,17.3105,
002287.SZ,Цце§ВивЉ,20110927,17.4214,
002287.SZ,Цце§ВивЉ,20110928,17.1997,
002287.SZ,Цце§ВивЉ,20110929,16.6085,
002287.SZ,Цце§ВивЉ,20110930,16.6916,
002287.SZ,Цце§ВивЉ,20111010,16.5346,
002287.SZ,Цце§ВивЉ,20111011,16.6916,
002287.SZ,Цце§ВивЉ,20111012,17.0149,
002287.SZ,Цце§ВивЉ,20111013,17.172,
002287.SZ,Цце§ВивЉ,20111014,17.7724,
002287.SZ,Цце§ВивЉ,20111017,17.643,
002287.SZ,Цце§ВивЉ,20111018,17.1073,
002287.SZ,Цце§ВивЉ,20111019,17.0888,
002287.SZ,Цце§ВивЉ,20111020,16.7286,
002287.SZ,Цце§ВивЉ,20111021,16.5623,
002287.SZ,Цце§ВивЉ,20111024,16.7748,
002287.SZ,Цце§ВивЉ,20111025,17.0519,
002287.SZ,Цце§ВивЉ,20111026,17.1627,
002287.SZ,Цце§ВивЉ,20111027,17.0519,
002287.SZ,Цце§ВивЉ,20111028,17.3013,
002287.SZ,Цце§ВивЉ,20111031,17.4953,
002287.SZ,Цце§ВивЉ,20111101,17.4306,
002287.SZ,Цце§ВивЉ,20111102,17.5969,
002287.SZ,Цце§ВивЉ,20111103,17.6246,
002287.SZ,Цце§ВивЉ,20111104,17.9941,
002287.SZ,Цце§ВивЉ,20111107,19.7953,
002287.SZ,Цце§ВивЉ,20111108,18.7515,
002287.SZ,Цце§ВивЉ,20111109,19.0009,
002287.SZ,Цце§ВивЉ,20111110,18.7515,
002287.SZ,Цце§ВивЉ,20111111,18.9824,
002287.SZ,Цце§ВивЉ,20111114,19.2041,
002287.SZ,Цце§ВивЉ,20111115,19.158,
002287.SZ,Цце§ВивЉ,20111116,18.5945,
002287.SZ,Цце§ВивЉ,20111117,18.576,
002287.SZ,Цце§ВивЉ,20111118,17.8001,
002287.SZ,Цце§ВивЉ,20111121,18.0864,
002287.SZ,Цце§ВивЉ,20111122,17.7816,
002287.SZ,Цце§ВивЉ,20111123,17.8093,
002287.SZ,Цце§ВивЉ,20111124,17.7724,
002287.SZ,Цце§ВивЉ,20111125,17.4768,
002287.SZ,Цце§ВивЉ,20111128,17.5784,
002287.SZ,Цце§ВивЉ,20111129,18.4929,
002287.SZ,Цце§ВивЉ,20111130,18.1603,
002287.SZ,Цце§ВивЉ,20111201,18.77,
002287.SZ,Цце§ВивЉ,20111202,18.6591,
002287.SZ,Цце§ВивЉ,20111205,17.4675,
002287.SZ,Цце§ВивЉ,20111206,16.9503,
002287.SZ,Цце§ВивЉ,20111207,17.1165,
002287.SZ,Цце§ВивЉ,20111208,17.135,
002287.SZ,Цце§ВивЉ,20111209,16.9503,
002287.SZ,Цце§ВивЉ,20111212,16.7286,
002287.SZ,Цце§ВивЉ,20111213,15.9249,
002287.SZ,Цце§ВивЉ,20111214,15.5554,
002287.SZ,Цце§ВивЉ,20111215,15.2968,
002287.SZ,Цце§ВивЉ,20111216,15.7587,
002287.SZ,Цце§ВивЉ,20111219,15.9249,
002287.SZ,Цце§ВивЉ,20111220,15.9249,
002287.SZ,Цце§ВивЉ,20111221,15.4631,
002287.SZ,Цце§ВивЉ,20111222,15.3615,
002287.SZ,Цце§ВивЉ,20111223,15.5093,
002287.SZ,Цце§ВивЉ,20111226,15.3337,
002287.SZ,Цце§ВивЉ,20111227,15.1305,
002287.SZ,Цце§ВивЉ,20111228,14.9458,
002287.SZ,Цце§ВивЉ,20111229,14.9735,
002287.SZ,Цце§ВивЉ,20111230,15.149,
002287.SZ,Цце§ВивЉ,20120104,14.5024,
002287.SZ,Цце§ВивЉ,20120105,13.6711,
002287.SZ,Цце§ВивЉ,20120106,13.4216,
002287.SZ,Цце§ВивЉ,20120109,13.8558,
002287.SZ,Цце§ВивЉ,20120110,14.4655,
002287.SZ,Цце§ВивЉ,20120111,15.3245,
002287.SZ,Цце§ВивЉ,20120112,15.0843,
002287.SZ,Цце§ВивЉ,20120113,14.2253,
002287.SZ,Цце§ВивЉ,20120116,13.865,
002287.SZ,Цце§ВивЉ,20120117,14.6687,
002287.SZ,Цце§ВивЉ,20120118,14.0683,
002287.SZ,Цце§ВивЉ,20120119,14.1237,
002287.SZ,Цце§ВивЉ,20120120,14.2807,
002287.SZ,Цце§ВивЉ,20120130,14.2622,
002287.SZ,Цце§ВивЉ,20120131,14.2992,
002287.SZ,Цце§ВивЉ,20120201,14.2622,
002287.SZ,Цце§ВивЉ,20120202,14.7056,
002287.SZ,Цце§ВивЉ,20120203,14.8534,
002287.SZ,Цце§ВивЉ,20120206,14.8534,
002287.SZ,Цце§ВивЉ,20120207,14.5486,
002287.SZ,Цце§ВивЉ,20120208,14.8627,
002287.SZ,Цце§ВивЉ,20120209,15.0382,
002287.SZ,Цце§ВивЉ,20120210,14.9273,
002287.SZ,Цце§ВивЉ,20120213,15.1028,
002287.SZ,Цце§ВивЉ,20120214,15.2321,
002287.SZ,Цце§ВивЉ,20120215,15.3615,
002287.SZ,Цце§ВивЉ,20120216,15.2044,
002287.SZ,Цце§ВивЉ,20120217,15.2691,
002287.SZ,Цце§ВивЉ,20120220,15.2691,
002287.SZ,Цце§ВивЉ,20120221,15.4538,
002287.SZ,Цце§ВивЉ,20120222,15.6848,
002287.SZ,Цце§ВивЉ,20120223,15.7864,
002287.SZ,Цце§ВивЉ,20120224,17.3475,
002287.SZ,Цце§ВивЉ,20120227,17.486,
002287.SZ,Цце§ВивЉ,20120228,16.9318,
002287.SZ,Цце§ВивЉ,20120229,16.4699,
002287.SZ,Цце§ВивЉ,20120301,16.4607,
002287.SZ,Цце§ВивЉ,20120302,16.5346,
002287.SZ,Цце§ВивЉ,20120305,16.7286,
002287.SZ,Цце§ВивЉ,20120306,16.3406,
002287.SZ,Цце§ВивЉ,20120307,16.1928,
002287.SZ,Цце§ВивЉ,20120308,16.3591,
002287.SZ,Цце§ВивЉ,20120309,16.7101,
002287.SZ,Цце§ВивЉ,20120312,16.9872,
002287.SZ,Цце§ВивЉ,20120313,16.941,
002287.SZ,Цце§ВивЉ,20120314,15.9896,
002287.SZ,Цце§ВивЉ,20120315,15.7217,
002287.SZ,Цце§ВивЉ,20120316,16.1743,
002287.SZ,Цце§ВивЉ,20120319,16.5623,
002287.SZ,Цце§ВивЉ,20120320,16.082,
002287.SZ,Цце§ВивЉ,20120321,16.2113,
002287.SZ,Цце§ВивЉ,20120322,16.0265,
002287.SZ,Цце§ВивЉ,20120323,16.4884,
002287.SZ,Цце§ВивЉ,20120326,16.1281,
002287.SZ,Цце§ВивЉ,20120327,15.9711,
002287.SZ,Цце§ВивЉ,20120328,15.0751,
002287.SZ,Цце§ВивЉ,20120329,14.5855,
002287.SZ,Цце§ВивЉ,20120330,14.6779,
002287.SZ,Цце§ВивЉ,20120405,15.0474,
002287.SZ,Цце§ВивЉ,20120406,15.1305,
002287.SZ,Цце§ВивЉ,20120409,15.0289,
002287.SZ,Цце§ВивЉ,20120410,15.1582,
002287.SZ,Цце§ВивЉ,20120411,15.1582,
002287.SZ,Цце§ВивЉ,20120412,15.537,
002287.SZ,Цце§ВивЉ,20120413,15.537,
002287.SZ,Цце§ВивЉ,20120416,15.6386,
002287.SZ,Цце§ВивЉ,20120417,15.6293,
002287.SZ,Цце§ВивЉ,20120418,15.9526,
002287.SZ,Цце§ВивЉ,20120419,15.7956,
002287.SZ,Цце§ВивЉ,20120420,15.7956,
002287.SZ,Цце§ВивЉ,20120423,15.2414,
002287.SZ,Цце§ВивЉ,20120424,15.0012,
002287.SZ,Цце§ВивЉ,20120425,15.1028,
002287.SZ,Цце§ВивЉ,20120426,15.1121,
002287.SZ,Цце§ВивЉ,20120427,15.1398,
002287.SZ,Цце§ВивЉ,20120502,15.3799,
002287.SZ,Цце§ВивЉ,20120503,15.6571,
002287.SZ,Цце§ВивЉ,20120504,15.6386,
002287.SZ,Цце§ВивЉ,20120507,15.7587,
002287.SZ,Цце§ВивЉ,20120508,15.6571,
002287.SZ,Цце§ВивЉ,20120509,15.6201,
002287.SZ,Цце§ВивЉ,20120510,16.2113,
002287.SZ,Цце§ВивЉ,20120511,16.1651,
002287.SZ,Цце§ВивЉ,20120514,16.1281,
002287.SZ,Цце§ВивЉ,20120515,15.537,
002287.SZ,Цце§ВивЉ,20120516,15.3892,
002287.SZ,Цце§ВивЉ,20120517,15.5,
002287.SZ,Цце§ВивЉ,20120518,15.2229,
002287.SZ,Цце§ВивЉ,20120521,15.2137,
002287.SZ,Цце§ВивЉ,20120522,15.5739,
002287.SZ,Цце§ВивЉ,20120523,15.4261,
002287.SZ,Цце§ВивЉ,20120524,15.1305,
002287.SZ,Цце§ВивЉ,20120525,14.8904,
002287.SZ,Цце§ВивЉ,20120528,14.9735,
002287.SZ,Цце§ВивЉ,20120529,15.1121,
002287.SZ,Цце§ВивЉ,20120530,15.2137,
002287.SZ,Цце§ВивЉ,20120531,15.3245,
002287.SZ,Цце§ВивЉ,20120601,15.2044,
002287.SZ,Цце§ВивЉ,20120604,14.6687,
002287.SZ,Цце§ВивЉ,20120605,14.761,
002287.SZ,Цце§ВивЉ,20120606,14.7795,
002287.SZ,Цце§ВивЉ,20120607,14.6779,
002287.SZ,Цце§ВивЉ,20120608,14.6779,
002287.SZ,Цце§ВивЉ,20120611,14.9827,
002287.SZ,Цце§ВивЉ,20120612,14.8719,
002287.SZ,Цце§ВивЉ,20120613,15.306,
002287.SZ,Цце§ВивЉ,20120614,15.1952,
002287.SZ,Цце§ВивЉ,20120615,16.2007,
002287.SZ,Цце§ВивЉ,20120618,16.6518,
002287.SZ,Цце§ВивЉ,20120619,17.1592,
002287.SZ,Цце§ВивЉ,20120620,16.4638,
002287.SZ,Цце§ВивЉ,20120621,16.4826,
002287.SZ,Цце§ВивЉ,20120625,16.2759,
002287.SZ,Цце§ВивЉ,20120626,17.084,
002287.SZ,Цце§ВивЉ,20120627,16.7363,
002287.SZ,Цце§ВивЉ,20120628,16.539,
002287.SZ,Цце§ВивЉ,20120629,17.2626,
002287.SZ,Цце§ВивЉ,20120702,17.2344,
002287.SZ,Цце§ВивЉ,20120703,17.6948,
002287.SZ,Цце§ВивЉ,20120704,17.0934,
002287.SZ,Цце§ВивЉ,20120705,16.6424,
002287.SZ,Цце§ВивЉ,20120706,17.4599,
002287.SZ,Цце§ВивЉ,20120709,17.272,
002287.SZ,Цце§ВивЉ,20120710,16.7551,
002287.SZ,Цце§ВивЉ,20120711,17.3283,
002287.SZ,Цце§ВивЉ,20120712,17.3471,
002287.SZ,Цце§ВивЉ,20120713,17.6103,
002287.SZ,Цце§ВивЉ,20120716,16.8773,
002287.SZ,Цце§ВивЉ,20120717,16.5014,
002287.SZ,Цце§ВивЉ,20120718,16.6518,
002287.SZ,Цце§ВивЉ,20120719,16.539,
002287.SZ,Цце§ВивЉ,20120720,16.5202,
002287.SZ,Цце§ВивЉ,20120723,16.7175,
002287.SZ,Цце§ВивЉ,20120724,16.6048,
002287.SZ,Цце§ВивЉ,20120725,16.2195,
002287.SZ,Цце§ВивЉ,20120726,15.7496,
002287.SZ,Цце§ВивЉ,20120727,15.2234,
002287.SZ,Цце§ВивЉ,20120730,14.8945,
002287.SZ,Цце§ВивЉ,20120731,14.9791,
002287.SZ,Цце§ВивЉ,20120801,15.2516,
002287.SZ,Цце§ВивЉ,20120802,15.6932,
002287.SZ,Цце§ВивЉ,20120803,15.7872,
002287.SZ,Цце§ВивЉ,20120806,15.947,
002287.SZ,Цце§ВивЉ,20120807,15.8342,
002287.SZ,Цце§ВивЉ,20120808,15.6087,
002287.SZ,Цце§ВивЉ,20120809,16.0221,
002287.SZ,Цце§ВивЉ,20120810,15.9282,
002287.SZ,Цце§ВивЉ,20120813,15.5617,
002287.SZ,Цце§ВивЉ,20120814,15.5993,
002287.SZ,Цце§ВивЉ,20120815,15.4583,
002287.SZ,Цце§ВивЉ,20120816,15.1858,
002287.SZ,Цце§ВивЉ,20120817,15.2704,
002287.SZ,Цце§ВивЉ,20120820,15.2422,
002287.SZ,Цце§ВивЉ,20120821,16.1537,
002287.SZ,Цце§ВивЉ,20120822,15.806,
002287.SZ,Цце§ВивЉ,20120823,15.8906,
002287.SZ,Цце§ВивЉ,20120824,15.6087,
002287.SZ,Цце§ВивЉ,20120827,14.7159,
002287.SZ,Цце§ВивЉ,20120828,14.7253,
002287.SZ,Цце§ВивЉ,20120829,14.5938,
002287.SZ,Цце§ВивЉ,20120830,14.5844,
002287.SZ,Цце§ВивЉ,20120831,14.622,
002287.SZ,Цце§ВивЉ,20120903,14.8945,
002287.SZ,Цце§ВивЉ,20120904,14.6877,
002287.SZ,Цце§ВивЉ,20120905,14.669,
002287.SZ,Цце§ВивЉ,20120906,14.8287,
002287.SZ,Цце§ВивЉ,20120907,15.1764,
002287.SZ,Цце§ВивЉ,20120910,15.3831,
002287.SZ,Цце§ВивЉ,20120911,15.167,
002287.SZ,Цце§ВивЉ,20120912,15.3737,
002287.SZ,Цце§ВивЉ,20120913,15.0166,
002287.SZ,Цце§ВивЉ,20120914,15.2046,
002287.SZ,Цце§ВивЉ,20120917,15.0166,
002287.SZ,Цце§ВивЉ,20120918,15.0166,
002287.SZ,Цце§ВивЉ,20120919,14.9697,
002287.SZ,Цце§ВивЉ,20120920,14.4998,
002287.SZ,Цце§ВивЉ,20120921,14.4716,
002287.SZ,Цце§ВивЉ,20120924,14.5656,
002287.SZ,Цце§ВивЉ,20120925,14.622,
002287.SZ,Цце§ВивЉ,20120926,14.2179,
002287.SZ,Цце§ВивЉ,20120927,14.4904,
002287.SZ,Цце§ВивЉ,20120928,14.6314,
002287.SZ,Цце§ВивЉ,20121008,14.575,
002287.SZ,Цце§ВивЉ,20121009,14.9415,
002287.SZ,Цце§ВивЉ,20121010,15.073,
002287.SZ,Цце§ВивЉ,20121011,14.8287,
002287.SZ,Цце§ВивЉ,20121012,14.7629,
002287.SZ,Цце§ВивЉ,20121015,15.0166,
002287.SZ,Цце§ВивЉ,20121016,15.1294,
002287.SZ,Цце§ВивЉ,20121017,15.1294,
002287.SZ,Цце§ВивЉ,20121018,15.2234,
002287.SZ,Цце§ВивЉ,20121019,15.2704,
002287.SZ,Цце§ВивЉ,20121022,15.1952,
002287.SZ,Цце§ВивЉ,20121023,14.9321,
002287.SZ,Цце§ВивЉ,20121024,14.9603,
002287.SZ,Цце§ВивЉ,20121025,14.7253,
002287.SZ,Цце§ВивЉ,20121026,14.2367,
002287.SZ,Цце§ВивЉ,20121029,14.2837,
002287.SZ,Цце§ВивЉ,20121030,14.3964,
002287.SZ,Цце§ВивЉ,20121031,14.5374,
002287.SZ,Цце§ВивЉ,20121101,14.6877,
002287.SZ,Цце§ВивЉ,20121102,14.7441,
002287.SZ,Цце§ВивЉ,20121105,14.7347,
002287.SZ,Цце§ВивЉ,20121106,14.528,
002287.SZ,Цце§ВивЉ,20121107,14.4904,
002287.SZ,Цце§ВивЉ,20121108,14.3588,
002287.SZ,Цце§ВивЉ,20121109,14.4716,
002287.SZ,Цце§ВивЉ,20121112,14.4622,
002287.SZ,Цце§ВивЉ,20121113,14.1521,
002287.SZ,Цце§ВивЉ,20121114,14.2649,
002287.SZ,Цце§ВивЉ,20121115,13.983,
002287.SZ,Цце§ВивЉ,20121116,13.6823,
002287.SZ,Цце§ВивЉ,20121119,13.7292,
002287.SZ,Цце§ВивЉ,20121120,13.5131,
002287.SZ,Цце§ВивЉ,20121121,13.7104,
002287.SZ,Цце§ВивЉ,20121122,13.701,
002287.SZ,Цце§ВивЉ,20121123,13.7668,
002287.SZ,Цце§ВивЉ,20121126,13.6353,
002287.SZ,Цце§ВивЉ,20121127,13.3346,
002287.SZ,Цце§ВивЉ,20121128,12.8741,
002287.SZ,Цце§ВивЉ,20121129,12.8553,
002287.SZ,Цце§ВивЉ,20121130,12.8929,
002287.SZ,Цце§ВивЉ,20121203,12.2351,
002287.SZ,Цце§ВивЉ,20121204,11.831,
002287.SZ,Цце§ВивЉ,20121205,12.2069,
002287.SZ,Цце§ВивЉ,20121206,12.1787,
002287.SZ,Цце§ВивЉ,20121207,12.4794,
002287.SZ,Цце§ВивЉ,20121210,12.9117,
002287.SZ,Цце§ВивЉ,20121211,12.7989,
002287.SZ,Цце§ВивЉ,20121212,12.6674,
002287.SZ,Цце§ВивЉ,20121213,12.3573,
002287.SZ,Цце§ВивЉ,20121214,12.8177,
002287.SZ,Цце§ВивЉ,20121217,12.9023,
002287.SZ,Цце§ВивЉ,20121218,12.9305,
002287.SZ,Цце§ВивЉ,20121219,12.9775,
002287.SZ,Цце§ВивЉ,20121220,12.8647,
002287.SZ,Цце§ВивЉ,20121221,13.062,
002287.SZ,Цце§ВивЉ,20121224,13.344,
002287.SZ,Цце§ВивЉ,20121225,13.4661,
002287.SZ,Цце§ВивЉ,20121226,13.5883,
002287.SZ,Цце§ВивЉ,20121227,13.4191,
002287.SZ,Цце§ВивЉ,20121228,13.4567,
002287.SZ,Цце§ВивЉ,20121231,13.5695,
002287.SZ,Цце§ВивЉ,20130104,13.3534,
002287.SZ,Цце§ВивЉ,20130107,13.6729,
002287.SZ,Цце§ВивЉ,20130108,14.0299,
002287.SZ,Цце§ВивЉ,20130109,13.8702,
002287.SZ,Цце§ВивЉ,20130110,13.8984,
002287.SZ,Цце§ВивЉ,20130111,13.5883,
002287.SZ,Цце§ВивЉ,20130114,14.0393,
002287.SZ,Цце§ВивЉ,20130115,14.434,
002287.SZ,Цце§ВивЉ,20130116,14.4152,
002287.SZ,Цце§ВивЉ,20130117,14.3401,
002287.SZ,Цце§ВивЉ,20130118,14.5092,
002287.SZ,Цце§ВивЉ,20130121,14.4716,
002287.SZ,Цце§ВивЉ,20130122,14.3307,
002287.SZ,Цце§ВивЉ,20130123,14.3307,
002287.SZ,Цце§ВивЉ,20130124,13.9736,
002287.SZ,Цце§ВивЉ,20130125,13.9642,
002287.SZ,Цце§ВивЉ,20130128,14.2837,
002287.SZ,Цце§ВивЉ,20130129,14.4246,
002287.SZ,Цце§ВивЉ,20130130,14.4716,
002287.SZ,Цце§ВивЉ,20130131,14.9885,
002287.SZ,Цце§ВивЉ,20130201,14.8757,
002287.SZ,Цце§ВивЉ,20130204,14.5656,
002287.SZ,Цце§ВивЉ,20130205,14.6502,
002287.SZ,Цце§ВивЉ,20130206,14.8945,
002287.SZ,Цце§ВивЉ,20130207,14.7253,
002287.SZ,Цце§ВивЉ,20130208,14.9979,
002287.SZ,Цце§ВивЉ,20130218,15.1764,
002287.SZ,Цце§ВивЉ,20130219,14.8475,
002287.SZ,Цце§ВивЉ,20130220,15.3174,
002287.SZ,Цце§ВивЉ,20130221,15.2516,
002287.SZ,Цце§ВивЉ,20130222,15.1294,
002287.SZ,Цце§ВивЉ,20130225,15.5429,
002287.SZ,Цце§ВивЉ,20130226,15.2422,
002287.SZ,Цце§ВивЉ,20130227,15.0166,
002287.SZ,Цце§ВивЉ,20130228,15.1952,
002287.SZ,Цце§ВивЉ,20130301,15.5993,
002287.SZ,Цце§ВивЉ,20130304,15.1952,
002287.SZ,Цце§ВивЉ,20130305,15.6651,
002287.SZ,Цце§ВивЉ,20130306,15.7402,
002287.SZ,Цце§ВивЉ,20130307,16.5202,
002287.SZ,Цце§ВивЉ,20130308,16.9149,
002287.SZ,Цце§ВивЉ,20130311,17.0088,
002287.SZ,Цце§ВивЉ,20130312,16.3041,
002287.SZ,Цце§ВивЉ,20130313,15.7872,
002287.SZ,Цце§ВивЉ,20130314,16.1631,
002287.SZ,Цце§ВивЉ,20130315,16.7927,
002287.SZ,Цце§ВивЉ,20130318,17.4975,
002287.SZ,Цце§ВивЉ,20130319,17.3847,
002287.SZ,Цце§ВивЉ,20130320,17.4317,
002287.SZ,Цце§ВивЉ,20130321,17.4599,
002287.SZ,Цце§ВивЉ,20130322,18.2211,
002287.SZ,Цце§ВивЉ,20130325,17.9298,
002287.SZ,Цце§ВивЉ,20130326,17.911,
002287.SZ,Цце§ВивЉ,20130327,17.958,
002287.SZ,Цце§ВивЉ,20130328,17.1874,
002287.SZ,Цце§ВивЉ,20130329,17.3565,
002287.SZ,Цце§ВивЉ,20130401,17.4787,
002287.SZ,Цце§ВивЉ,20130402,15.9094,
002287.SZ,Цце§ВивЉ,20130403,16.0127,
002287.SZ,Цце§ВивЉ,20130408,16.2383,
002287.SZ,Цце§ВивЉ,20130409,16.0691,
002287.SZ,Цце§ВивЉ,20130410,15.6744,
002287.SZ,Цце§ВивЉ,20130411,15.6463,
002287.SZ,Цце§ВивЉ,20130412,15.5993,
002287.SZ,Цце§ВивЉ,20130415,15.3362,
002287.SZ,Цце§ВивЉ,20130416,15.6932,
002287.SZ,Цце§ВивЉ,20130417,16.0691,
002287.SZ,Цце§ВивЉ,20130418,16.0127,
002287.SZ,Цце§ВивЉ,20130419,16.5014,
002287.SZ,Цце§ВивЉ,20130422,16.5766,
002287.SZ,Цце§ВивЉ,20130423,15.9752,
002287.SZ,Цце§ВивЉ,20130424,16.3792,
002287.SZ,Цце§ВивЉ,20130425,16.3698,
002287.SZ,Цце§ВивЉ,20130426,15.8718,
002287.SZ,Цце§ВивЉ,20130502,16.2571,
002287.SZ,Цце§ВивЉ,20130503,16.9431,
002287.SZ,Цце§ВивЉ,20130506,17.3565,
002287.SZ,Цце§ВивЉ,20130507,17.1404,
002287.SZ,Цце§ВивЉ,20130508,17.5539,
002287.SZ,Цце§ВивЉ,20130509,17.319,
002287.SZ,Цце§ВивЉ,20130510,17.2438,
002287.SZ,Цце§ВивЉ,20130513,17.4129,
002287.SZ,Цце§ВивЉ,20130514,17.0558,
002287.SZ,Цце§ВивЉ,20130515,17.0652,
002287.SZ,Цце§ВивЉ,20130516,17.1592,
002287.SZ,Цце§ВивЉ,20130517,17.272,
002287.SZ,Цце§ВивЉ,20130520,17.2438,
002287.SZ,Цце§ВивЉ,20130521,17.5257,
002287.SZ,Цце§ВивЉ,20130522,17.5445,
002287.SZ,Цце§ВивЉ,20130523,17.5351,
002287.SZ,Цце§ВивЉ,20130524,18.0425,
002287.SZ,Цце§ВивЉ,20130527,18.1083,
002287.SZ,Цце§ВивЉ,20130528,17.6948,
002287.SZ,Цце§ВивЉ,20130529,18.0049,
002287.SZ,Цце§ВивЉ,20130530,18.2211,
002287.SZ,Цце§ВивЉ,20130531,18.5649,
002287.SZ,Цце§ВивЉ,20130603,19.4339,
002287.SZ,Цце§ВивЉ,20130604,18.9851,
002287.SZ,Цце§ВивЉ,20130605,18.7272,
002287.SZ,Цце§ВивЉ,20130606,18.1924,
002287.SZ,Цце§ВивЉ,20130607,17.5526,
002287.SZ,Цце§ВивЉ,20130613,16.674,
002287.SZ,Цце§ВивЉ,20130614,16.9605,
002287.SZ,Цце§ВивЉ,20130617,17.0464,
002287.SZ,Цце§ВивЉ,20130618,17.0846,
002287.SZ,Цце§ВивЉ,20130619,16.8268,
002287.SZ,Цце§ВивЉ,20130620,16.7217,
002287.SZ,Цце§ВивЉ,20130621,16.9414,
002287.SZ,Цце§ВивЉ,20130624,15.5853,
002287.SZ,Цце§ВивЉ,20130625,16.0151,
002287.SZ,Цце§ВивЉ,20130626,16.2729,
002287.SZ,Цце§ВивЉ,20130627,16.2252,
002287.SZ,Цце§ВивЉ,20130628,16.0437,
002287.SZ,Цце§ВивЉ,20130701,16.6549,
002287.SZ,Цце§ВивЉ,20130702,18.0014,
002287.SZ,Цце§ВивЉ,20130703,17.7913,
002287.SZ,Цце§ВивЉ,20130704,17.6672,
002287.SZ,Цце§ВивЉ,20130705,17.7149,
002287.SZ,Цце§ВивЉ,20130708,16.9032,
002287.SZ,Цце§ВивЉ,20130709,16.9223,
002287.SZ,Цце§ВивЉ,20130710,17.5717,
002287.SZ,Цце§ВивЉ,20130711,17.8677,
002287.SZ,Цце§ВивЉ,20130712,17.8773,
002287.SZ,Цце§ВивЉ,20130715,18.2879,
002287.SZ,Цце§ВивЉ,20130716,18.2688,
002287.SZ,Цце§ВивЉ,20130717,17.6863,
002287.SZ,Цце§ВивЉ,20130718,17.7245,
002287.SZ,Цце§ВивЉ,20130719,17.2183,
002287.SZ,Цце§ВивЉ,20130722,18.0778,
002287.SZ,Цце§ВивЉ,20130723,18.2879,
002287.SZ,Цце§ВивЉ,20130724,18.8609,
002287.SZ,Цце§ВивЉ,20130725,18.4312,
002287.SZ,Цце§ВивЉ,20130726,18.4694,
002287.SZ,Цце§ВивЉ,20130729,17.8391,
002287.SZ,Цце§ВивЉ,20130730,18.2879,
002287.SZ,Цце§ВивЉ,20130731,18.1924,
002287.SZ,Цце§ВивЉ,20130801,18.6699,
002287.SZ,Цце§ВивЉ,20130802,18.6317,
002287.SZ,Цце§ВивЉ,20130805,19.1952,
002287.SZ,Цце§ВивЉ,20130806,19.1474,
002287.SZ,Цце§ВивЉ,20130807,18.584,
002287.SZ,Цце§ВивЉ,20130808,19.0997,
002287.SZ,Цце§ВивЉ,20130809,18.9851,
002287.SZ,Цце§ВивЉ,20130812,18.8514,
002287.SZ,Цце§ВивЉ,20130813,18.8132,
002287.SZ,Цце§ВивЉ,20130814,18.6317,
002287.SZ,Цце§ВивЉ,20130815,18.2784,
002287.SZ,Цце§ВивЉ,20130816,17.6003,
002287.SZ,Цце§ВивЉ,20130819,17.8868,
002287.SZ,Цце§ВивЉ,20130820,17.9632,
002287.SZ,Цце§ВивЉ,20130821,18.0492,
002287.SZ,Цце§ВивЉ,20130822,17.7627,
002287.SZ,Цце§ВивЉ,20130823,17.8773,
002287.SZ,Цце§ВивЉ,20130826,18.1447,
002287.SZ,Цце§ВивЉ,20130827,17.9059,
002287.SZ,Цце§ВивЉ,20130828,17.6194,
002287.SZ,Цце§ВивЉ,20130829,17.6767,
002287.SZ,Цце§ВивЉ,20130830,17.2756,
002287.SZ,Цце§ВивЉ,20130902,17.7531,
002287.SZ,Цце§ВивЉ,20130903,18.202,
002287.SZ,Цце§ВивЉ,20130904,18.3357,
002287.SZ,Цце§ВивЉ,20130905,18.202,
002287.SZ,Цце§ВивЉ,20130906,17.9537,
002287.SZ,Цце§ВивЉ,20130909,18.0014,
002287.SZ,Цце§ВивЉ,20130910,17.8677,
002287.SZ,Цце§ВивЉ,20130911,17.3616,
002287.SZ,Цце§ВивЉ,20130912,17.5144,
002287.SZ,Цце§ВивЉ,20130913,17.4571,
002287.SZ,Цце§ВивЉ,20130916,17.5717,
002287.SZ,Цце§ВивЉ,20130917,17.352,
002287.SZ,Цце§ВивЉ,20130918,17.3902,
002287.SZ,Цце§ВивЉ,20130923,17.6767,
002287.SZ,Цце§ВивЉ,20130924,17.7913,
002287.SZ,Цце§ВивЉ,20130925,17.4762,
002287.SZ,Цце§ВивЉ,20130926,17.6672,
002287.SZ,Цце§ВивЉ,20130927,18.2784,
002287.SZ,Цце§ВивЉ,20130930,18.1733,
002287.SZ,Цце§ВивЉ,20131008,18.2211,
002287.SZ,Цце§ВивЉ,20131009,18.6508,
002287.SZ,Цце§ВивЉ,20131010,18.8991,
002287.SZ,Цце§ВивЉ,20131011,18.8323,
002287.SZ,Цце§ВивЉ,20131014,18.9087,
002287.SZ,Цце§ВивЉ,20131015,19.0997,
002287.SZ,Цце§ВивЉ,20131016,20.3698,
002287.SZ,Цце§ВивЉ,20131017,21.4298,
