ДњТы,МђГЦ,ШеЦк,ЪеХЬМл(дЊ),
300027.SZ,ЛЊвъажЕм,20111024,3.8228,
300027.SZ,ЛЊвъажЕм,20111025,4.0238,
300027.SZ,ЛЊвъажЕм,20111026,4.14,
300027.SZ,ЛЊвъажЕм,20111027,4.048,
300027.SZ,ЛЊвъажЕм,20111028,4.1642,
300027.SZ,ЛЊвъажЕм,20111031,4.232,
300027.SZ,ЛЊвъажЕм,20111101,4.1182,
300027.SZ,ЛЊвъажЕм,20111102,4.3675,
300027.SZ,ЛЊвъажЕм,20111103,4.4256,
300027.SZ,ЛЊвъажЕм,20111104,4.3119,
300027.SZ,ЛЊвъажЕм,20111107,4.3119,
300027.SZ,ЛЊвъажЕм,20111108,4.232,
300027.SZ,ЛЊвъажЕм,20111109,4.5588,
300027.SZ,ЛЊвъажЕм,20111110,4.3603,
300027.SZ,ЛЊвъажЕм,20111111,4.3893,
300027.SZ,ЛЊвъажЕм,20111114,4.4692,
300027.SZ,ЛЊвъажЕм,20111115,4.5007,
300027.SZ,ЛЊвъажЕм,20111116,4.3312,
300027.SZ,ЛЊвъажЕм,20111117,4.3022,
300027.SZ,ЛЊвъажЕм,20111118,4.1666,
300027.SZ,ЛЊвъажЕм,20111121,4.2174,
300027.SZ,ЛЊвъажЕм,20111122,4.2804,
300027.SZ,ЛЊвъажЕм,20111123,4.3554,
300027.SZ,ЛЊвъажЕм,20111124,4.3627,
300027.SZ,ЛЊвъажЕм,20111125,4.4256,
300027.SZ,ЛЊвъажЕм,20111128,4.4741,
300027.SZ,ЛЊвъажЕм,20111129,4.3821,
300027.SZ,ЛЊвъажЕм,20111130,4.1884,
300027.SZ,ЛЊвъажЕм,20111201,4.1884,
300027.SZ,ЛЊвъажЕм,20111202,4.1448,
300027.SZ,ЛЊвъажЕм,20111205,3.9632,
300027.SZ,ЛЊвъажЕм,20111206,4.0552,
300027.SZ,ЛЊвъажЕм,20111207,4.1182,
300027.SZ,ЛЊвъажЕм,20111208,4.1884,
300027.SZ,ЛЊвъажЕм,20111209,4.1158,
300027.SZ,ЛЊвъажЕм,20111212,4.0819,
300027.SZ,ЛЊвъажЕм,20111213,3.9947,
300027.SZ,ЛЊвъажЕм,20111214,3.8567,
300027.SZ,ЛЊвъажЕм,20111215,3.8398,
300027.SZ,ЛЊвъажЕм,20111216,4.0286,
300027.SZ,ЛЊвъажЕм,20111219,4.1182,
300027.SZ,ЛЊвъажЕм,20111220,4.0189,
300027.SZ,ЛЊвъажЕм,20111221,3.9245,
300027.SZ,ЛЊвъажЕм,20111222,3.9318,
300027.SZ,ЛЊвъажЕм,20111223,3.956,
300027.SZ,ЛЊвъажЕм,20111226,3.9584,
300027.SZ,ЛЊвъажЕм,20111227,3.8228,
300027.SZ,ЛЊвъажЕм,20111228,3.8398,
300027.SZ,ЛЊвъажЕм,20111229,3.8277,
300027.SZ,ЛЊвъажЕм,20111230,3.8277,
300027.SZ,ЛЊвъажЕм,20120104,3.8083,
300027.SZ,ЛЊвъажЕм,20120105,3.6243,
300027.SZ,ЛЊвъажЕм,20120106,3.6267,
300027.SZ,ЛЊвъажЕм,20120109,3.7139,
300027.SZ,ЛЊвъажЕм,20120110,3.8059,
300027.SZ,ЛЊвъажЕм,20120111,3.7962,
300027.SZ,ЛЊвъажЕм,20120112,3.7913,
300027.SZ,ЛЊвъажЕм,20120113,3.5977,
300027.SZ,ЛЊвъажЕм,20120116,3.3652,
300027.SZ,ЛЊвъажЕм,20120117,3.4451,
300027.SZ,ЛЊвъажЕм,20120118,3.22,
300027.SZ,ЛЊвъажЕм,20120119,3.2248,
300027.SZ,ЛЊвъажЕм,20120120,3.2878,
300027.SZ,ЛЊвъажЕм,20120130,3.3313,
300027.SZ,ЛЊвъажЕм,20120131,3.3313,
300027.SZ,ЛЊвъажЕм,20120201,3.295,
300027.SZ,ЛЊвъажЕм,20120202,3.3556,
300027.SZ,ЛЊвъажЕм,20120203,3.4354,
300027.SZ,ЛЊвъажЕм,20120206,3.496,
300027.SZ,ЛЊвъажЕм,20120207,3.4209,
300027.SZ,ЛЊвъажЕм,20120208,3.4718,
300027.SZ,ЛЊвъажЕм,20120209,3.4306,
300027.SZ,ЛЊвъажЕм,20120210,3.4137,
300027.SZ,ЛЊвъажЕм,20120213,3.4548,
300027.SZ,ЛЊвъажЕм,20120214,3.5153,
300027.SZ,ЛЊвъажЕм,20120215,3.6364,
300027.SZ,ЛЊвъажЕм,20120216,3.6727,
300027.SZ,ЛЊвъажЕм,20120217,3.6485,
300027.SZ,ЛЊвъажЕм,20120220,3.6243,
300027.SZ,ЛЊвъажЕм,20120221,3.7647,
300027.SZ,ЛЊвъажЕм,20120222,3.8906,
300027.SZ,ЛЊвъажЕм,20120223,3.8252,
300027.SZ,ЛЊвъажЕм,20120224,3.8083,
300027.SZ,ЛЊвъажЕм,20120227,3.801,
300027.SZ,ЛЊвъажЕм,20120228,3.6872,
300027.SZ,ЛЊвъажЕм,20120229,3.6364,
300027.SZ,ЛЊвъажЕм,20120301,3.68,
300027.SZ,ЛЊвъажЕм,20120302,3.7139,
300027.SZ,ЛЊвъажЕм,20120305,3.6751,
300027.SZ,ЛЊвъажЕм,20120306,3.6679,
300027.SZ,ЛЊвъажЕм,20120307,3.663,
300027.SZ,ЛЊвъажЕм,20120308,3.7163,
300027.SZ,ЛЊвъажЕм,20120309,3.7647,
300027.SZ,ЛЊвъажЕм,20120312,3.7962,
300027.SZ,ЛЊвъажЕм,20120313,3.8155,
300027.SZ,ЛЊвъажЕм,20120314,3.6558,
300027.SZ,ЛЊвъажЕм,20120315,3.5928,
300027.SZ,ЛЊвъажЕм,20120316,3.6243,
300027.SZ,ЛЊвъажЕм,20120319,3.6533,
300027.SZ,ЛЊвъажЕм,20120320,3.5347,
300027.SZ,ЛЊвъажЕм,20120321,3.4427,
300027.SZ,ЛЊвъажЕм,20120322,3.4282,
300027.SZ,ЛЊвъажЕм,20120323,3.4137,
300027.SZ,ЛЊвъажЕм,20120326,3.4354,
300027.SZ,ЛЊвъажЕм,20120327,3.4379,
300027.SZ,ЛЊвъажЕм,20120328,3.2878,
300027.SZ,ЛЊвъажЕм,20120329,3.3071,
300027.SZ,ЛЊвъажЕм,20120330,3.341,
300027.SZ,ЛЊвъажЕм,20120405,3.4354,
300027.SZ,ЛЊвъажЕм,20120406,3.4669,
300027.SZ,ЛЊвъажЕм,20120409,3.3652,
300027.SZ,ЛЊвъажЕм,20120410,3.4016,
300027.SZ,ЛЊвъажЕм,20120411,3.4379,
300027.SZ,ЛЊвъажЕм,20120412,3.4839,
300027.SZ,ЛЊвъажЕм,20120413,3.5323,
300027.SZ,ЛЊвъажЕм,20120416,3.5371,
300027.SZ,ЛЊвъажЕм,20120417,3.5371,
300027.SZ,ЛЊвъажЕм,20120418,3.5856,
300027.SZ,ЛЊвъажЕм,20120419,3.542,
300027.SZ,ЛЊвъажЕм,20120420,3.5638,
300027.SZ,ЛЊвъажЕм,20120423,3.4718,
300027.SZ,ЛЊвъажЕм,20120424,3.4597,
300027.SZ,ЛЊвъажЕм,20120425,3.4209,
300027.SZ,ЛЊвъажЕм,20120426,3.4403,
300027.SZ,ЛЊвъажЕм,20120427,3.387,
300027.SZ,ЛЊвъажЕм,20120502,3.4064,
300027.SZ,ЛЊвъажЕм,20120503,3.4233,
300027.SZ,ЛЊвъажЕм,20120504,3.4209,
300027.SZ,ЛЊвъажЕм,20120507,3.5662,
300027.SZ,ЛЊвъажЕм,20120508,3.5541,
300027.SZ,ЛЊвъажЕм,20120509,3.479,
300027.SZ,ЛЊвъажЕм,20120510,3.4936,
300027.SZ,ЛЊвъажЕм,20120511,3.4742,
300027.SZ,ЛЊвъажЕм,20120514,3.4524,
300027.SZ,ЛЊвъажЕм,20120515,3.4839,
300027.SZ,ЛЊвъажЕм,20120516,3.4016,
300027.SZ,ЛЊвъажЕм,20120517,3.433,
300027.SZ,ЛЊвъажЕм,20120518,3.3991,
300027.SZ,ЛЊвъажЕм,20120521,3.4524,
300027.SZ,ЛЊвъажЕм,20120522,3.4572,
300027.SZ,ЛЊвъажЕм,20120523,3.4209,
300027.SZ,ЛЊвъажЕм,20120524,3.3749,
300027.SZ,ЛЊвъажЕм,20120525,3.3677,
300027.SZ,ЛЊвъажЕм,20120528,3.3677,
300027.SZ,ЛЊвъажЕм,20120529,3.3991,
300027.SZ,ЛЊвъажЕм,20120530,3.3771,
300027.SZ,ЛЊвъажЕм,20120531,3.4212,
300027.SZ,ЛЊвъажЕм,20120601,3.4628,
300027.SZ,ЛЊвъажЕм,20120604,3.475,
300027.SZ,ЛЊвъажЕм,20120605,3.4946,
300027.SZ,ЛЊвъажЕм,20120606,3.5044,
300027.SZ,ЛЊвъажЕм,20120607,3.4383,
300027.SZ,ЛЊвъажЕм,20120608,3.4187,
300027.SZ,ЛЊвъажЕм,20120611,3.4505,
300027.SZ,ЛЊвъажЕм,20120612,3.6316,
300027.SZ,ЛЊвъажЕм,20120613,3.7026,
300027.SZ,ЛЊвъажЕм,20120614,3.6463,
300027.SZ,ЛЊвъажЕм,20120615,3.6267,
300027.SZ,ЛЊвъажЕм,20120618,3.7197,
300027.SZ,ЛЊвъажЕм,20120619,3.7197,
300027.SZ,ЛЊвъажЕм,20120620,3.6855,
300027.SZ,ЛЊвъажЕм,20120621,3.6879,
300027.SZ,ЛЊвъажЕм,20120625,3.6341,
300027.SZ,ЛЊвъажЕм,20120626,3.6487,
300027.SZ,ЛЊвъажЕм,20120627,3.7173,
300027.SZ,ЛЊвъажЕм,20120628,3.7564,
300027.SZ,ЛЊвъажЕм,20120629,3.8739,
300027.SZ,ЛЊвъажЕм,20120702,3.9057,
300027.SZ,ЛЊвъажЕм,20120703,3.8788,
300027.SZ,ЛЊвъажЕм,20120704,3.8421,
300027.SZ,ЛЊвъажЕм,20120705,3.7148,
300027.SZ,ЛЊвъажЕм,20120706,3.776,
300027.SZ,ЛЊвъажЕм,20120709,3.7564,
300027.SZ,ЛЊвъажЕм,20120710,3.8249,
300027.SZ,ЛЊвъажЕм,20120711,3.7833,
300027.SZ,ЛЊвъажЕм,20120712,3.8225,
300027.SZ,ЛЊвъажЕм,20120713,3.7515,
300027.SZ,ЛЊвъажЕм,20120716,3.7711,
300027.SZ,ЛЊвъажЕм,20120717,3.7491,
300027.SZ,ЛЊвъажЕм,20120718,3.8298,
300027.SZ,ЛЊвъажЕм,20120719,3.891,
300027.SZ,ЛЊвъажЕм,20120720,3.8788,
300027.SZ,ЛЊвъажЕм,20120723,3.962,
300027.SZ,ЛЊвъажЕм,20120724,3.9424,
300027.SZ,ЛЊвъажЕм,20120725,3.9179,
300027.SZ,ЛЊвъажЕм,20120726,3.8641,
300027.SZ,ЛЊвъажЕм,20120727,3.8739,
300027.SZ,ЛЊвъажЕм,20120730,3.8225,
300027.SZ,ЛЊвъажЕм,20120731,3.8298,
300027.SZ,ЛЊвъажЕм,20120801,3.9375,
300027.SZ,ЛЊвъажЕм,20120802,3.9008,
300027.SZ,ЛЊвъажЕм,20120803,4.0183,
300027.SZ,ЛЊвъажЕм,20120806,4.099,
300027.SZ,ЛЊвъажЕм,20120807,4.0917,
300027.SZ,ЛЊвъажЕм,20120808,4.1088,
300027.SZ,ЛЊвъажЕм,20120809,4.1627,
300027.SZ,ЛЊвъажЕм,20120810,4.1357,
300027.SZ,ЛЊвъажЕм,20120813,4.0648,
300027.SZ,ЛЊвъажЕм,20120814,4.0819,
300027.SZ,ЛЊвъажЕм,20120815,4.033,
300027.SZ,ЛЊвъажЕм,20120816,3.9938,
300027.SZ,ЛЊвъажЕм,20120817,3.9865,
300027.SZ,ЛЊвъажЕм,20120820,4.1113,
300027.SZ,ЛЊвъажЕм,20120821,4.2214,
300027.SZ,ЛЊвъажЕм,20120822,4.1822,
300027.SZ,ЛЊвъажЕм,20120823,4.2043,
300027.SZ,ЛЊвъажЕм,20120824,4.1162,
300027.SZ,ЛЊвъажЕм,20120827,4.0648,
300027.SZ,ЛЊвъажЕм,20120828,4.1724,
300027.SZ,ЛЊвъажЕм,20120829,4.148,
300027.SZ,ЛЊвъажЕм,20120830,4.0378,
300027.SZ,ЛЊвъажЕм,20120831,4.0085,
300027.SZ,ЛЊвъажЕм,20120903,4.1382,
300027.SZ,ЛЊвъажЕм,20120904,4.1113,
300027.SZ,ЛЊвъажЕм,20120905,4.1162,
300027.SZ,ЛЊвъажЕм,20120906,4.1382,
300027.SZ,ЛЊвъажЕм,20120907,4.1602,
300027.SZ,ЛЊвъажЕм,20120910,4.1333,
300027.SZ,ЛЊвъажЕм,20120911,4.1113,
300027.SZ,ЛЊвъажЕм,20120912,4.17,
300027.SZ,ЛЊвъажЕм,20120913,4.1504,
300027.SZ,ЛЊвъажЕм,20120914,4.0697,
300027.SZ,ЛЊвъажЕм,20120917,4.0256,
300027.SZ,ЛЊвъажЕм,20120918,4.0746,
300027.SZ,ЛЊвъажЕм,20120919,4.121,
300027.SZ,ЛЊвъажЕм,20120920,4.0378,
300027.SZ,ЛЊвъажЕм,20120921,3.9767,
300027.SZ,ЛЊвъажЕм,20120924,3.9742,
300027.SZ,ЛЊвъажЕм,20120925,3.9155,
300027.SZ,ЛЊвъажЕм,20120926,3.7075,
300027.SZ,ЛЊвъажЕм,20120927,3.798,
300027.SZ,ЛЊвъажЕм,20120928,3.7833,
300027.SZ,ЛЊвъажЕм,20121008,3.6414,
300027.SZ,ЛЊвъажЕм,20121009,3.7197,
300027.SZ,ЛЊвъажЕм,20121010,3.8054,
300027.SZ,ЛЊвъажЕм,20121011,3.7638,
300027.SZ,ЛЊвъажЕм,20121012,3.7173,
300027.SZ,ЛЊвъажЕм,20121015,3.7173,
300027.SZ,ЛЊвъажЕм,20121016,3.7589,
300027.SZ,ЛЊвъажЕм,20121017,3.7442,
300027.SZ,ЛЊвъажЕм,20121018,3.7833,
300027.SZ,ЛЊвъажЕм,20121019,3.8103,
300027.SZ,ЛЊвъажЕм,20121022,3.8054,
300027.SZ,ЛЊвъажЕм,20121023,3.7931,
300027.SZ,ЛЊвъажЕм,20121024,3.7466,
300027.SZ,ЛЊвъажЕм,20121025,3.6585,
300027.SZ,ЛЊвъажЕм,20121026,3.5949,
300027.SZ,ЛЊвъажЕм,20121029,3.6659,
300027.SZ,ЛЊвъажЕм,20121030,3.6781,
300027.SZ,ЛЊвъажЕм,20121031,3.6512,
300027.SZ,ЛЊвъажЕм,20121101,3.6855,
300027.SZ,ЛЊвъажЕм,20121102,3.8005,
300027.SZ,ЛЊвъажЕм,20121105,3.8078,
300027.SZ,ЛЊвъажЕм,20121106,3.8592,
300027.SZ,ЛЊвъажЕм,20121107,3.82,
300027.SZ,ЛЊвъажЕм,20121108,3.7638,
300027.SZ,ЛЊвъажЕм,20121109,3.6806,
300027.SZ,ЛЊвъажЕм,20121112,3.6855,
300027.SZ,ЛЊвъажЕм,20121113,3.6659,
300027.SZ,ЛЊвъажЕм,20121114,3.683,
300027.SZ,ЛЊвъажЕм,20121115,3.59,
300027.SZ,ЛЊвъажЕм,20121116,3.6438,
300027.SZ,ЛЊвъажЕм,20121119,3.6145,
300027.SZ,ЛЊвъажЕм,20121120,3.5851,
300027.SZ,ЛЊвъажЕм,20121121,3.5851,
300027.SZ,ЛЊвъажЕм,20121122,3.6585,
300027.SZ,ЛЊвъажЕм,20121123,3.7271,
300027.SZ,ЛЊвъажЕм,20121126,3.6781,
300027.SZ,ЛЊвъажЕм,20121127,3.4897,
300027.SZ,ЛЊвъажЕм,20121128,3.5484,
300027.SZ,ЛЊвъажЕм,20121129,3.5215,
300027.SZ,ЛЊвъажЕм,20121130,3.1691,
300027.SZ,ЛЊвъажЕм,20121203,2.9782,
300027.SZ,ЛЊвъажЕм,20121204,3.01,
300027.SZ,ЛЊвъажЕм,20121205,3.0859,
300027.SZ,ЛЊвъажЕм,20121206,3.059,
300027.SZ,ЛЊвъажЕм,20121207,3.059,
300027.SZ,ЛЊвъажЕм,20121210,3.059,
300027.SZ,ЛЊвъажЕм,20121211,3.125,
300027.SZ,ЛЊвъажЕм,20121212,3.059,
300027.SZ,ЛЊвъажЕм,20121213,3.0223,
300027.SZ,ЛЊвъажЕм,20121214,3.1104,
300027.SZ,ЛЊвъажЕм,20121217,3.1471,
300027.SZ,ЛЊвъажЕм,20121218,3.1299,
300027.SZ,ЛЊвъажЕм,20121219,3.1446,
300027.SZ,ЛЊвъажЕм,20121220,3.1569,
300027.SZ,ЛЊвъажЕм,20121221,3.2205,
300027.SZ,ЛЊвъажЕм,20121224,3.3184,
300027.SZ,ЛЊвъажЕм,20121225,3.3991,
300027.SZ,ЛЊвъажЕм,20121226,3.3893,
300027.SZ,ЛЊвъажЕм,20121227,3.4261,
300027.SZ,ЛЊвъажЕм,20121228,3.4261,
300027.SZ,ЛЊвъажЕм,20121231,3.4872,
300027.SZ,ЛЊвъажЕм,20130104,3.5606,
300027.SZ,ЛЊвъажЕм,20130107,3.6634,
300027.SZ,ЛЊвъажЕм,20130108,3.661,
300027.SZ,ЛЊвъажЕм,20130109,3.5337,
300027.SZ,ЛЊвъажЕм,20130110,3.5117,
300027.SZ,ЛЊвъажЕм,20130111,3.4432,
300027.SZ,ЛЊвъажЕм,20130114,3.5655,
300027.SZ,ЛЊвъажЕм,20130115,3.7393,
300027.SZ,ЛЊвъажЕм,20130116,3.7589,
300027.SZ,ЛЊвъажЕм,20130117,3.6708,
300027.SZ,ЛЊвъажЕм,20130118,3.6683,
300027.SZ,ЛЊвъажЕм,20130121,3.6781,
300027.SZ,ЛЊвъажЕм,20130122,3.59,
300027.SZ,ЛЊвъажЕм,20130123,3.5949,
300027.SZ,ЛЊвъажЕм,20130124,3.4872,
300027.SZ,ЛЊвъажЕм,20130125,3.5141,
300027.SZ,ЛЊвъажЕм,20130128,3.6512,
300027.SZ,ЛЊвъажЕм,20130129,3.7075,
300027.SZ,ЛЊвъажЕм,20130130,3.7295,
300027.SZ,ЛЊвъажЕм,20130131,3.6977,
300027.SZ,ЛЊвъажЕм,20130201,3.9057,
300027.SZ,ЛЊвъажЕм,20130204,4.2801,
300027.SZ,ЛЊвъажЕм,20130205,4.3315,
300027.SZ,ЛЊвъажЕм,20130206,4.3144,
300027.SZ,ЛЊвъажЕм,20130207,4.5053,
300027.SZ,ЛЊвъажЕм,20130208,4.6496,
300027.SZ,ЛЊвъажЕм,20130218,5.0485,
300027.SZ,ЛЊвъажЕм,20130219,4.8895,
300027.SZ,ЛЊвъажЕм,20130220,5.0045,
300027.SZ,ЛЊвъажЕм,20130221,4.6839,
300027.SZ,ЛЊвъажЕм,20130222,4.7133,
300027.SZ,ЛЊвъажЕм,20130225,4.5689,
300027.SZ,ЛЊвъажЕм,20130226,4.5689,
300027.SZ,ЛЊвъажЕм,20130227,4.5762,
300027.SZ,ЛЊвъажЕм,20130228,4.608,
300027.SZ,ЛЊвъажЕм,20130301,4.5395,
300027.SZ,ЛЊвъажЕм,20130304,4.2997,
300027.SZ,ЛЊвъажЕм,20130305,4.493,
300027.SZ,ЛЊвъажЕм,20130306,4.5836,
300027.SZ,ЛЊвъажЕм,20130307,4.3878,
300027.SZ,ЛЊвъажЕм,20130308,4.4343,
300027.SZ,ЛЊвъажЕм,20130311,4.4857,
300027.SZ,ЛЊвъажЕм,20130312,4.3388,
300027.SZ,ЛЊвъажЕм,20130313,4.3804,
300027.SZ,ЛЊвъажЕм,20130314,4.5273,
300027.SZ,ЛЊвъажЕм,20130315,4.6545,
300027.SZ,ЛЊвъажЕм,20130318,4.6472,
300027.SZ,ЛЊвъажЕм,20130319,4.3388,
300027.SZ,ЛЊвъажЕм,20130320,4.4172,
300027.SZ,ЛЊвъажЕм,20130321,4.3927,
300027.SZ,ЛЊвъажЕм,20130322,4.3756,
300027.SZ,ЛЊвъажЕм,20130325,4.4196,
300027.SZ,ЛЊвъажЕм,20130326,4.4074,
300027.SZ,ЛЊвъажЕм,20130327,4.5004,
300027.SZ,ЛЊвъажЕм,20130328,4.4074,
300027.SZ,ЛЊвъажЕм,20130329,4.2826,
300027.SZ,ЛЊвъажЕм,20130401,4.1871,
300027.SZ,ЛЊвъажЕм,20130402,4.0476,
300027.SZ,ЛЊвъажЕм,20130403,4.006,
300027.SZ,ЛЊвъажЕм,20130408,4.0672,
300027.SZ,ЛЊвъажЕм,20130409,4.1235,
300027.SZ,ЛЊвъажЕм,20130410,4.1039,
300027.SZ,ЛЊвъажЕм,20130411,4.2043,
300027.SZ,ЛЊвъажЕм,20130412,4.3315,
300027.SZ,ЛЊвъажЕм,20130415,4.3193,
300027.SZ,ЛЊвъажЕм,20130416,4.449,
300027.SZ,ЛЊвъажЕм,20130417,4.5469,
300027.SZ,ЛЊвъажЕм,20130418,4.6399,
300027.SZ,ЛЊвъажЕм,20130419,4.6301,
300027.SZ,ЛЊвъажЕм,20130422,4.8895,
300027.SZ,ЛЊвъажЕм,20130423,5.0143,
300027.SZ,ЛЊвъажЕм,20130424,5.4358,
300027.SZ,ЛЊвъажЕм,20130425,5.1622,
300027.SZ,ЛЊвъажЕм,20130426,5.2386,
300027.SZ,ЛЊвъажЕм,20130502,5.7563,
300027.SZ,ЛЊвъажЕм,20130503,6.0792,
300027.SZ,ЛЊвъажЕм,20130506,6.0152,
300027.SZ,ЛЊвъажЕм,20130507,6.2617,
300027.SZ,ЛЊвъажЕм,20130508,6.8878,
300027.SZ,ЛЊвъажЕм,20130509,7.0579,
300027.SZ,ЛЊвъажЕм,20130510,6.6167,
300027.SZ,ЛЊвъажЕм,20130513,6.7547,
300027.SZ,ЛЊвъажЕм,20130514,6.5649,
300027.SZ,ЛЊвъажЕм,20130515,7.2206,
300027.SZ,ЛЊвъажЕм,20130516,7.1245,
300027.SZ,ЛЊвъажЕм,20130517,7.3735,
300027.SZ,ЛЊвъажЕм,20130520,7.7556,
300027.SZ,ЛЊвъажЕм,20130521,7.8222,
300027.SZ,ЛЊвъажЕм,20130522,7.3267,
300027.SZ,ЛЊвъажЕм,20130523,7.2108,
300027.SZ,ЛЊвъажЕм,20130524,7.5954,
300027.SZ,ЛЊвъажЕм,20130527,7.6003,
300027.SZ,ЛЊвъажЕм,20130528,7.1023,
300027.SZ,ЛЊвъажЕм,20130529,7.2502,
300027.SZ,ЛЊвъажЕм,20130530,7.6299,
300027.SZ,ЛЊвъажЕм,20130531,7.5115,
300027.SZ,ЛЊвъажЕм,20130603,7.7852,
300027.SZ,ЛЊвъажЕм,20130604,7.0382,
300027.SZ,ЛЊвъажЕм,20130605,7.0382,
300027.SZ,ЛЊвъажЕм,20130606,7.0382,
300027.SZ,ЛЊвъажЕм,20130607,7.0382,
300027.SZ,ЛЊвъажЕм,20130613,7.0382,
300027.SZ,ЛЊвъажЕм,20130614,7.0382,
300027.SZ,ЛЊвъажЕм,20130617,7.0382,
300027.SZ,ЛЊвъажЕм,20130618,7.0382,
300027.SZ,ЛЊвъажЕм,20130619,7.0382,
300027.SZ,ЛЊвъажЕм,20130620,7.0382,
300027.SZ,ЛЊвъажЕм,20130621,7.0382,
300027.SZ,ЛЊвъажЕм,20130624,7.0382,
300027.SZ,ЛЊвъажЕм,20130625,7.0382,
300027.SZ,ЛЊвъажЕм,20130626,7.0382,
300027.SZ,ЛЊвъажЕм,20130627,7.0382,
300027.SZ,ЛЊвъажЕм,20130628,7.0382,
300027.SZ,ЛЊвъажЕм,20130701,7.0382,
300027.SZ,ЛЊвъажЕм,20130702,7.0382,
300027.SZ,ЛЊвъажЕм,20130703,7.0382,
300027.SZ,ЛЊвъажЕм,20130704,7.0382,
300027.SZ,ЛЊвъажЕм,20130705,7.0382,
300027.SZ,ЛЊвъажЕм,20130708,7.0382,
300027.SZ,ЛЊвъажЕм,20130709,7.0382,
300027.SZ,ЛЊвъажЕм,20130710,7.0382,
300027.SZ,ЛЊвъажЕм,20130711,7.0382,
300027.SZ,ЛЊвъажЕм,20130712,7.0382,
300027.SZ,ЛЊвъажЕм,20130715,7.0382,
300027.SZ,ЛЊвъажЕм,20130716,7.0382,
300027.SZ,ЛЊвъажЕм,20130717,7.0382,
300027.SZ,ЛЊвъажЕм,20130718,7.0382,
300027.SZ,ЛЊвъажЕм,20130719,7.0382,
300027.SZ,ЛЊвъажЕм,20130722,7.0382,
300027.SZ,ЛЊвъажЕм,20130723,7.0382,
300027.SZ,ЛЊвъажЕм,20130724,7.7433,
300027.SZ,ЛЊвъажЕм,20130725,8.5174,
300027.SZ,ЛЊвъажЕм,20130726,9.3703,
300027.SZ,ЛЊвъажЕм,20130729,10.2208,
300027.SZ,ЛЊвъажЕм,20130730,10.2307,
300027.SZ,ЛЊвъажЕм,20130731,9.8609,
300027.SZ,ЛЊвъажЕм,20130801,10.4033,
300027.SZ,ЛЊвъажЕм,20130802,10.0211,
300027.SZ,ЛЊвъажЕм,20130805,10.1074,
300027.SZ,ЛЊвъажЕм,20130806,10.8075,
300027.SZ,ЛЊвъажЕм,20130807,10.4772,
300027.SZ,ЛЊвъажЕм,20130808,10.5783,
300027.SZ,ЛЊвъажЕм,20130809,10.3145,
300027.SZ,ЛЊвъажЕм,20130812,9.8658,
300027.SZ,ЛЊвъажЕм,20130813,9.8856,
300027.SZ,ЛЊвъажЕм,20130814,10.0606,
300027.SZ,ЛЊвъажЕм,20130815,9.8831,
300027.SZ,ЛЊвъажЕм,20130816,9.3925,
300027.SZ,ЛЊвъажЕм,20130819,9.8042,
300027.SZ,ЛЊвъажЕм,20130820,9.6809,
300027.SZ,ЛЊвъажЕм,20130821,9.7943,
300027.SZ,ЛЊвъажЕм,20130822,10.28,
300027.SZ,ЛЊвъажЕм,20130823,11.2612,
300027.SZ,ЛЊвъажЕм,20130826,11.3622,
300027.SZ,ЛЊвъажЕм,20130827,12.2546,
300027.SZ,ЛЊвъажЕм,20130828,11.6852,
300027.SZ,ЛЊвъажЕм,20130829,11.8725,
300027.SZ,ЛЊвъажЕм,20130830,11.1256,
300027.SZ,ЛЊвъажЕм,20130902,11.9342,
300027.SZ,ЛЊвъажЕм,20130903,12.6466,
300027.SZ,ЛЊвъажЕм,20130904,12.9153,
300027.SZ,ЛЊвъажЕм,20130905,14.2071,
300027.SZ,ЛЊвъажЕм,20130906,15.0009,
300027.SZ,ЛЊвъажЕм,20130909,14.9393,
300027.SZ,ЛЊвъажЕм,20130910,14.6286,
300027.SZ,ЛЊвъажЕм,20130911,13.6302,
300027.SZ,ЛЊвъажЕм,20130912,13.8792,
300027.SZ,ЛЊвъажЕм,20130913,15.2671,
300027.SZ,ЛЊвъажЕм,20130916,16.0486,
300027.SZ,ЛЊвъажЕм,20130917,16.0486,
300027.SZ,ЛЊвъажЕм,20130918,17.1087,
300027.SZ,ЛЊвъажЕм,20130923,17.4809,
300027.SZ,ЛЊвъажЕм,20130924,16.1965,
300027.SZ,ЛЊвъажЕм,20130925,16.9805,
300027.SZ,ЛЊвъажЕм,20130926,16.4874,
300027.SZ,ЛЊвъажЕм,20130927,17.4538,
300027.SZ,ЛЊвъажЕм,20130930,19.1992,
300027.SZ,ЛЊвъажЕм,20131008,18.9822,
300027.SZ,ЛЊвъажЕм,20131009,19.5492,
300027.SZ,ЛЊвъажЕм,20131010,17.5968,
300027.SZ,ЛЊвъажЕм,20131011,16.6846,
300027.SZ,ЛЊвъажЕм,20131014,16.6353,
300027.SZ,ЛЊвъажЕм,20131015,17.4637,
300027.SZ,ЛЊвъажЕм,20131016,15.7183,
300027.SZ,ЛЊвъажЕм,20131017,14.4512,
300027.SZ,ЛЊвъажЕм,20131018,14.3476,
300027.SZ,ЛЊвъажЕм,20131021,14.6632,
300027.SZ,ЛЊвъажЕм,20131022,13.1988,
300027.SZ,ЛЊвъажЕм,20131023,13.4355,
