ґъВл,јтіЖ,ИХЖЪ,КХЕМјЫ(ФЄ),
603003.SH,БъУоИјУН,20170321,21.7064,
603003.SH,БъУоИјУН,20170322,21.5465,
603003.SH,БъУоИјУН,20170323,20.8669,
603003.SH,БъУоИјУН,20170324,21.0768,
603003.SH,БъУоИјУН,20170327,20.8669,
603003.SH,БъУоИјУН,20170328,21.1467,
603003.SH,БъУоИјУН,20170329,21.2367,
603003.SH,БъУоИјУН,20170330,21.5865,
603003.SH,БъУоИјУН,20170331,21.4166,
603003.SH,БъУоИјУН,20170405,21.9562,
603003.SH,БъУоИјУН,20170406,22.306,
603003.SH,БъУоИјУН,20170407,22.0562,
603003.SH,БъУоИјУН,20170410,21.5465,
603003.SH,БъУоИјУН,20170411,22.3859,
603003.SH,БъУоИјУН,20170412,21.8363,
603003.SH,БъУоИјУН,20170413,22.1161,
603003.SH,БъУоИјУН,20170414,20.9568,
603003.SH,БъУоИјУН,20170417,21.1367,
603003.SH,БъУоИјУН,20170418,20.8869,
603003.SH,БъУоИјУН,20170419,20.787,
603003.SH,БъУоИјУН,20170420,20.3073,
603003.SH,БъУоИјУН,20170421,20.3073,
603003.SH,БъУоИјУН,20170424,20.4372,
603003.SH,БъУоИјУН,20170425,20.2173,
603003.SH,БъУоИјУН,20170426,20.0274,
603003.SH,БъУоИјУН,20170427,20.3772,
603003.SH,БъУоИјУН,20170428,20.5271,
603003.SH,БъУоИјУН,20170502,20.1274,
603003.SH,БъУоИјУН,20170503,20.1673,
603003.SH,БъУоИјУН,20170504,20.3272,
603003.SH,БъУоИјУН,20170505,20.4572,
603003.SH,БъУоИјУН,20170508,20.4871,
603003.SH,БъУоИјУН,20170509,20.2473,
603003.SH,БъУоИјУН,20170510,20.0074,
603003.SH,БъУоИјУН,20170511,20.2673,
603003.SH,БъУоИјУН,20170512,20.3472,
603003.SH,БъУоИјУН,20170515,20.6071,
603003.SH,БъУоИјУН,20170516,20.8069,
603003.SH,БъУоИјУН,20170517,20.657,
603003.SH,БъУоИјУН,20170518,21.8963,
603003.SH,БъУоИјУН,20170519,22.1361,
603003.SH,БъУоИјУН,20170522,21.5365,
603003.SH,БъУоИјУН,20170523,20.9169,
603003.SH,БъУоИјУН,20170524,20.4871,
603003.SH,БъУоИјУН,20170525,20.3972,
603003.SH,БъУоИјУН,20170526,20.687,
603003.SH,БъУоИјУН,20170531,18.6183,
603003.SH,БъУоИјУН,20170601,16.7595,
603003.SH,БъУоИјУН,20170602,15.1905,
603003.SH,БъУоИјУН,20170605,15.1805,
603003.SH,БъУоИјУН,20170606,15.2105,
603003.SH,БъУоИјУН,20170607,15.4303,
603003.SH,БъУоИјУН,20170608,15.2804,
603003.SH,БъУоИјУН,20170609,15.4403,
603003.SH,БъУоИјУН,20170612,14.9206,
603003.SH,БъУоИјУН,20170613,15.0705,
603003.SH,БъУоИјУН,20170614,14.9306,
603003.SH,БъУоИјУН,20170615,15.1605,
603003.SH,БъУоИјУН,20170616,15.2504,
603003.SH,БъУоИјУН,20170619,15.6002,
603003.SH,БъУоИјУН,20170620,15.5502,
603003.SH,БъУоИјУН,20170621,15.5502,
603003.SH,БъУоИјУН,20170622,15.2304,
603003.SH,БъУоИјУН,20170623,15.0605,
603003.SH,БъУоИјУН,20170626,15.2204,
603003.SH,БъУоИјУН,20170627,15.1605,
603003.SH,БъУоИјУН,20170628,15.2404,
603003.SH,БъУоИјУН,20170629,15.1505,
603003.SH,БъУоИјУН,20170630,15.0506,
603003.SH,БъУоИјУН,20170703,15.2204,
603003.SH,БъУоИјУН,20170704,15.2504,
603003.SH,БъУоИјУН,20170705,15.2204,
603003.SH,БъУоИјУН,20170706,15.4403,
603003.SH,БъУоИјУН,20170707,16.2198,
603003.SH,БъУоИјУН,20170710,15.7501,
603003.SH,БъУоИјУН,20170711,15.6602,
603003.SH,БъУоИјУН,20170712,16,
603003.SH,БъУоИјУН,20170713,15.98,
603003.SH,БъУоИјУН,20170714,16.0999,
603003.SH,БъУоИјУН,20170717,15.5802,
603003.SH,БъУоИјУН,20170718,15.6602,
603003.SH,БъУоИјУН,20170719,15.7801,
603003.SH,БъУоИјУН,20170720,16.1399,
603003.SH,БъУоИјУН,20170721,15.92,
603003.SH,БъУоИјУН,20170724,15.91,
603003.SH,БъУоИјУН,20170725,15.7501,
603003.SH,БъУоИјУН,20170726,15.4303,
603003.SH,БъУоИјУН,20170727,15.5602,
603003.SH,БъУоИјУН,20170728,15.6302,
603003.SH,БъУоИјУН,20170731,15.6502,
603003.SH,БъУоИјУН,20170801,15.6402,
603003.SH,БъУоИјУН,20170802,15.2804,
603003.SH,БъУоИјУН,20170803,15.3803,
603003.SH,БъУоИјУН,20170804,15.3304,
603003.SH,БъУоИјУН,20170807,15.5502,
603003.SH,БъУоИјУН,20170808,15.4803,
603003.SH,БъУоИјУН,20170809,15.3803,
603003.SH,БъУоИјУН,20170810,15.0905,
603003.SH,БъУоИјУН,20170811,15.0206,
603003.SH,БъУоИјУН,20170814,15.1905,
603003.SH,БъУоИјУН,20170815,15.3204,
603003.SH,БъУоИјУН,20170816,15.4703,
603003.SH,БъУоИјУН,20170817,15.5802,
603003.SH,БъУоИјУН,20170818,15.7901,
603003.SH,БъУоИјУН,20170821,15.89,
603003.SH,БъУоИјУН,20170822,15.6402,
603003.SH,БъУоИјУН,20170823,15.6602,
603003.SH,БъУоИјУН,20170824,15.94,
603003.SH,БъУоИјУН,20170825,15.74,
603003.SH,БъУоИјУН,20170828,15.81,
603003.SH,БъУоИјУН,20170829,15.6,
603003.SH,БъУоИјУН,20170830,15.64,
603003.SH,БъУоИјУН,20170831,15.57,
603003.SH,БъУоИјУН,20170901,15.73,
603003.SH,БъУоИјУН,20170904,15.68,
603003.SH,БъУоИјУН,20170905,15.2,
603003.SH,БъУоИјУН,20170906,15.19,
603003.SH,БъУоИјУН,20170907,15.17,
603003.SH,БъУоИјУН,20170908,15.1,
603003.SH,БъУоИјУН,20170911,15.04,
603003.SH,БъУоИјУН,20170912,14.84,
603003.SH,БъУоИјУН,20170913,14.86,
603003.SH,БъУоИјУН,20170914,15.11,
603003.SH,БъУоИјУН,20170915,15.16,
603003.SH,БъУоИјУН,20170918,15,
603003.SH,БъУоИјУН,20170919,14.98,
603003.SH,БъУоИјУН,20170920,14.99,
603003.SH,БъУоИјУН,20170921,14.86,
603003.SH,БъУоИјУН,20170922,14.5,
603003.SH,БъУоИјУН,20170925,14.27,
603003.SH,БъУоИјУН,20170926,14.31,
603003.SH,БъУоИјУН,20170927,14.36,
603003.SH,БъУоИјУН,20170928,14.17,
603003.SH,БъУоИјУН,20170929,13.92,
603003.SH,БъУоИјУН,20171009,14.27,
603003.SH,БъУоИјУН,20171010,14.28,
603003.SH,БъУоИјУН,20171011,14.42,
603003.SH,БъУоИјУН,20171012,14.52,
603003.SH,БъУоИјУН,20171013,14.54,
603003.SH,БъУоИјУН,20171016,14.19,
603003.SH,БъУоИјУН,20171017,14.13,
603003.SH,БъУоИјУН,20171018,14.1,
603003.SH,БъУоИјУН,20171019,13.9,
603003.SH,БъУоИјУН,20171020,14.88,
603003.SH,БъУоИјУН,20171023,14.74,
603003.SH,БъУоИјУН,20171024,14.46,
603003.SH,БъУоИјУН,20171025,14.03,
603003.SH,БъУоИјУН,20171026,14.07,
603003.SH,БъУоИјУН,20171027,14.17,
603003.SH,БъУоИјУН,20171030,13.94,
603003.SH,БъУоИјУН,20171031,14.24,
603003.SH,БъУоИјУН,20171101,14.53,
603003.SH,БъУоИјУН,20171102,14.38,
603003.SH,БъУоИјУН,20171103,14.65,
603003.SH,БъУоИјУН,20171106,14.75,
603003.SH,БъУоИјУН,20171107,15.15,
603003.SH,БъУоИјУН,20171108,14.71,
603003.SH,БъУоИјУН,20171109,14.84,
603003.SH,БъУоИјУН,20171110,14.67,
603003.SH,БъУоИјУН,20171113,14.18,
603003.SH,БъУоИјУН,20171114,14.16,
603003.SH,БъУоИјУН,20171115,14.1,
603003.SH,БъУоИјУН,20171116,14.09,
603003.SH,БъУоИјУН,20171117,12.73,
603003.SH,БъУоИјУН,20171120,12.53,
603003.SH,БъУоИјУН,20171121,12.31,
603003.SH,БъУоИјУН,20171122,12.32,
603003.SH,БъУоИјУН,20171123,12.14,
603003.SH,БъУоИјУН,20171124,12.2,
603003.SH,БъУоИјУН,20171127,12.15,
603003.SH,БъУоИјУН,20171128,12.43,
603003.SH,БъУоИјУН,20171129,12.39,
603003.SH,БъУоИјУН,20171130,12.53,
603003.SH,БъУоИјУН,20171201,12.42,
603003.SH,БъУоИјУН,20171204,12.23,
603003.SH,БъУоИјУН,20171205,11.55,
603003.SH,БъУоИјУН,20171206,11.6,
603003.SH,БъУоИјУН,20171207,11.58,
603003.SH,БъУоИјУН,20171208,11.72,
603003.SH,БъУоИјУН,20171211,12.23,
603003.SH,БъУоИјУН,20171212,12.05,
603003.SH,БъУоИјУН,20171213,12.08,
603003.SH,БъУоИјУН,20171214,12.07,
603003.SH,БъУоИјУН,20171215,11.93,
603003.SH,БъУоИјУН,20171218,11.83,
603003.SH,БъУоИјУН,20171219,11.95,
603003.SH,БъУоИјУН,20171220,11.63,
603003.SH,БъУоИјУН,20171221,11.69,
603003.SH,БъУоИјУН,20171222,11.91,
603003.SH,БъУоИјУН,20171225,11.48,
603003.SH,БъУоИјУН,20171226,11.6,
603003.SH,БъУоИјУН,20171227,11.59,
603003.SH,БъУоИјУН,20171228,11.56,
603003.SH,БъУоИјУН,20171229,11.55,
603003.SH,БъУоИјУН,20180102,11.87,
603003.SH,БъУоИјУН,20180103,11.97,
603003.SH,БъУоИјУН,20180104,12.37,
603003.SH,БъУоИјУН,20180105,12.26,
603003.SH,БъУоИјУН,20180108,12.35,
603003.SH,БъУоИјУН,20180109,12.16,
603003.SH,БъУоИјУН,20180110,12.15,
603003.SH,БъУоИјУН,20180111,12.1,
603003.SH,БъУоИјУН,20180112,11.88,
603003.SH,БъУоИјУН,20180115,11.67,
603003.SH,БъУоИјУН,20180116,11.73,
603003.SH,БъУоИјУН,20180117,11.75,
603003.SH,БъУоИјУН,20180118,12.19,
603003.SH,БъУоИјУН,20180119,12.05,
603003.SH,БъУоИјУН,20180122,12.02,
603003.SH,БъУоИјУН,20180123,11.96,
603003.SH,БъУоИјУН,20180124,12.07,
603003.SH,БъУоИјУН,20180125,12.04,
603003.SH,БъУоИјУН,20180126,12.01,
603003.SH,БъУоИјУН,20180129,11.82,
603003.SH,БъУоИјУН,20180130,11.66,
603003.SH,БъУоИјУН,20180131,11.43,
603003.SH,БъУоИјУН,20180201,11.06,
603003.SH,БъУоИјУН,20180202,10.94,
603003.SH,БъУоИјУН,20180205,10.88,
603003.SH,БъУоИјУН,20180206,10.2,
603003.SH,БъУоИјУН,20180207,10.3,
603003.SH,БъУоИјУН,20180208,10.5,
603003.SH,БъУоИјУН,20180209,10.05,
603003.SH,БъУоИјУН,20180212,10.41,
603003.SH,БъУоИјУН,20180213,10.51,
603003.SH,БъУоИјУН,20180214,10.48,
603003.SH,БъУоИјУН,20180222,10.56,
603003.SH,БъУоИјУН,20180223,10.53,
603003.SH,БъУоИјУН,20180226,10.71,
603003.SH,БъУоИјУН,20180227,10.71,
603003.SH,БъУоИјУН,20180228,10.69,
603003.SH,БъУоИјУН,20180301,10.87,
603003.SH,БъУоИјУН,20180302,10.74,
603003.SH,БъУоИјУН,20180305,11,
603003.SH,БъУоИјУН,20180306,11.04,
603003.SH,БъУоИјУН,20180307,10.91,
603003.SH,БъУоИјУН,20180308,11.07,
603003.SH,БъУоИјУН,20180309,11.19,
603003.SH,БъУоИјУН,20180312,11.4,
603003.SH,БъУоИјУН,20180313,11.34,
603003.SH,БъУоИјУН,20180314,11.31,
603003.SH,БъУоИјУН,20180315,12.13,
603003.SH,БъУоИјУН,20180316,11.79,
603003.SH,БъУоИјУН,20180319,11.89,
603003.SH,БъУоИјУН,20180320,11.76,
603003.SH,БъУоИјУН,20180321,12.31,
603003.SH,БъУоИјУН,20180322,12.34,
603003.SH,БъУоИјУН,20180323,11.29,
603003.SH,БъУоИјУН,20180326,11.04,
