ґъВл,јтіЖ,ИХЖЪ,КХЕМјЫ(ФЄ),
002776.SZ,°Ш±¤Бъ,20170619,23.7454,
002776.SZ,°Ш±¤Бъ,20170620,23.4264,
002776.SZ,°Ш±¤Бъ,20170621,23.7654,
002776.SZ,°Ш±¤Бъ,20170622,23.3068,
002776.SZ,°Ш±¤Бъ,20170623,23.4065,
002776.SZ,°Ш±¤Бъ,20170626,23.5361,
002776.SZ,°Ш±¤Бъ,20170627,23.4962,
002776.SZ,°Ш±¤Бъ,20170628,22.7286,
002776.SZ,°Ш±¤Бъ,20170629,22.9579,
002776.SZ,°Ш±¤Бъ,20170630,23.1074,
002776.SZ,°Ш±¤Бъ,20170703,23.247,
002776.SZ,°Ш±¤Бъ,20170704,23.0576,
002776.SZ,°Ш±¤Бъ,20170705,23.257,
002776.SZ,°Ш±¤Бъ,20170706,23.4364,
002776.SZ,°Ш±¤Бъ,20170707,23.6059,
002776.SZ,°Ш±¤Бъ,20170710,22.9778,
002776.SZ,°Ш±¤Бъ,20170711,22.5292,
002776.SZ,°Ш±¤Бъ,20170712,22.8383,
002776.SZ,°Ш±¤Бъ,20170713,23.0775,
002776.SZ,°Ш±¤Бъ,20170714,22.8782,
002776.SZ,°Ш±¤Бъ,20170717,22.29,
002776.SZ,°Ш±¤Бъ,20170718,22.28,
002776.SZ,°Ш±¤Бъ,20170719,23.21,
002776.SZ,°Ш±¤Бъ,20170720,22.7,
002776.SZ,°Ш±¤Бъ,20170721,22.21,
002776.SZ,°Ш±¤Бъ,20170724,22.41,
002776.SZ,°Ш±¤Бъ,20170725,22.26,
002776.SZ,°Ш±¤Бъ,20170726,22.16,
002776.SZ,°Ш±¤Бъ,20170727,22.47,
002776.SZ,°Ш±¤Бъ,20170728,22.5,
002776.SZ,°Ш±¤Бъ,20170731,22.59,
002776.SZ,°Ш±¤Бъ,20170801,23.4,
002776.SZ,°Ш±¤Бъ,20170802,22.93,
002776.SZ,°Ш±¤Бъ,20170803,23.17,
002776.SZ,°Ш±¤Бъ,20170804,23.02,
002776.SZ,°Ш±¤Бъ,20170807,23.71,
002776.SZ,°Ш±¤Бъ,20170808,23.6,
002776.SZ,°Ш±¤Бъ,20170809,23.45,
002776.SZ,°Ш±¤Бъ,20170810,23.89,
002776.SZ,°Ш±¤Бъ,20170811,24.77,
002776.SZ,°Ш±¤Бъ,20170814,24.6,
002776.SZ,°Ш±¤Бъ,20170815,23.97,
002776.SZ,°Ш±¤Бъ,20170816,23.78,
002776.SZ,°Ш±¤Бъ,20170817,24.08,
002776.SZ,°Ш±¤Бъ,20170818,23.46,
002776.SZ,°Ш±¤Бъ,20170821,23.68,
002776.SZ,°Ш±¤Бъ,20170822,23.44,
002776.SZ,°Ш±¤Бъ,20170823,23.26,
002776.SZ,°Ш±¤Бъ,20170824,23.33,
002776.SZ,°Ш±¤Бъ,20170825,23.43,
002776.SZ,°Ш±¤Бъ,20170828,23.66,
002776.SZ,°Ш±¤Бъ,20170829,24.05,
002776.SZ,°Ш±¤Бъ,20170830,24.08,
002776.SZ,°Ш±¤Бъ,20170831,24.12,
002776.SZ,°Ш±¤Бъ,20170901,24.14,
002776.SZ,°Ш±¤Бъ,20170904,24.36,
002776.SZ,°Ш±¤Бъ,20170905,24.24,
002776.SZ,°Ш±¤Бъ,20170906,24.16,
002776.SZ,°Ш±¤Бъ,20170907,24.06,
002776.SZ,°Ш±¤Бъ,20170908,24.07,
002776.SZ,°Ш±¤Бъ,20170911,24.3,
002776.SZ,°Ш±¤Бъ,20170912,24.15,
002776.SZ,°Ш±¤Бъ,20170913,24.17,
002776.SZ,°Ш±¤Бъ,20170914,25.24,
002776.SZ,°Ш±¤Бъ,20170915,25.48,
002776.SZ,°Ш±¤Бъ,20170918,26.25,
002776.SZ,°Ш±¤Бъ,20170919,25.82,
002776.SZ,°Ш±¤Бъ,20170920,25.95,
002776.SZ,°Ш±¤Бъ,20170921,25.6,
002776.SZ,°Ш±¤Бъ,20170922,25.7,
002776.SZ,°Ш±¤Бъ,20170925,25.29,
002776.SZ,°Ш±¤Бъ,20170926,25.43,
002776.SZ,°Ш±¤Бъ,20170927,25.3,
002776.SZ,°Ш±¤Бъ,20170928,25.24,
002776.SZ,°Ш±¤Бъ,20170929,25.57,
002776.SZ,°Ш±¤Бъ,20171009,25.57,
002776.SZ,°Ш±¤Бъ,20171010,25.69,
002776.SZ,°Ш±¤Бъ,20171011,26.48,
002776.SZ,°Ш±¤Бъ,20171012,26.32,
002776.SZ,°Ш±¤Бъ,20171013,26.23,
002776.SZ,°Ш±¤Бъ,20171016,26.71,
002776.SZ,°Ш±¤Бъ,20171017,27.05,
002776.SZ,°Ш±¤Бъ,20171018,26.8,
002776.SZ,°Ш±¤Бъ,20171019,26.3,
002776.SZ,°Ш±¤Бъ,20171020,26.45,
002776.SZ,°Ш±¤Бъ,20171023,26.59,
002776.SZ,°Ш±¤Бъ,20171024,26.3,
002776.SZ,°Ш±¤Бъ,20171025,26.29,
002776.SZ,°Ш±¤Бъ,20171026,26.23,
002776.SZ,°Ш±¤Бъ,20171027,26.29,
002776.SZ,°Ш±¤Бъ,20171030,25.5,
002776.SZ,°Ш±¤Бъ,20171031,26.38,
002776.SZ,°Ш±¤Бъ,20171101,26.39,
002776.SZ,°Ш±¤Бъ,20171102,25.7,
002776.SZ,°Ш±¤Бъ,20171103,24.99,
002776.SZ,°Ш±¤Бъ,20171106,25.5,
002776.SZ,°Ш±¤Бъ,20171107,25.38,
002776.SZ,°Ш±¤Бъ,20171108,25.17,
002776.SZ,°Ш±¤Бъ,20171109,25.07,
002776.SZ,°Ш±¤Бъ,20171110,24.63,
002776.SZ,°Ш±¤Бъ,20171113,23.73,
002776.SZ,°Ш±¤Бъ,20171114,23.4,
002776.SZ,°Ш±¤Бъ,20171115,23.23,
002776.SZ,°Ш±¤Бъ,20171116,23.84,
002776.SZ,°Ш±¤Бъ,20171117,23.29,
002776.SZ,°Ш±¤Бъ,20171120,22.56,
002776.SZ,°Ш±¤Бъ,20171121,22.55,
002776.SZ,°Ш±¤Бъ,20171122,22.45,
002776.SZ,°Ш±¤Бъ,20171123,22.51,
002776.SZ,°Ш±¤Бъ,20171124,22.48,
002776.SZ,°Ш±¤Бъ,20171127,22.1,
002776.SZ,°Ш±¤Бъ,20171128,22.16,
002776.SZ,°Ш±¤Бъ,20171129,22.36,
002776.SZ,°Ш±¤Бъ,20171130,22.24,
002776.SZ,°Ш±¤Бъ,20171201,22.92,
002776.SZ,°Ш±¤Бъ,20171204,22.4,
002776.SZ,°Ш±¤Бъ,20171205,22.29,
002776.SZ,°Ш±¤Бъ,20171206,22.36,
002776.SZ,°Ш±¤Бъ,20171207,22.5,
002776.SZ,°Ш±¤Бъ,20171208,22.45,
002776.SZ,°Ш±¤Бъ,20171211,22.57,
002776.SZ,°Ш±¤Бъ,20171212,22.44,
002776.SZ,°Ш±¤Бъ,20171213,22.17,
002776.SZ,°Ш±¤Бъ,20171214,22.12,
002776.SZ,°Ш±¤Бъ,20171215,21.84,
002776.SZ,°Ш±¤Бъ,20171218,21.62,
002776.SZ,°Ш±¤Бъ,20171219,21.4,
002776.SZ,°Ш±¤Бъ,20171220,21,
002776.SZ,°Ш±¤Бъ,20171221,20.46,
002776.SZ,°Ш±¤Бъ,20171222,20.12,
002776.SZ,°Ш±¤Бъ,20171225,19.2,
002776.SZ,°Ш±¤Бъ,20171226,19.41,
002776.SZ,°Ш±¤Бъ,20171227,19.4,
002776.SZ,°Ш±¤Бъ,20171228,19.29,
002776.SZ,°Ш±¤Бъ,20171229,19.33,
002776.SZ,°Ш±¤Бъ,20180102,19.36,
002776.SZ,°Ш±¤Бъ,20180103,19.47,
002776.SZ,°Ш±¤Бъ,20180104,19.84,
002776.SZ,°Ш±¤Бъ,20180105,19.65,
002776.SZ,°Ш±¤Бъ,20180108,19.93,
002776.SZ,°Ш±¤Бъ,20180109,20.19,
002776.SZ,°Ш±¤Бъ,20180110,20.37,
002776.SZ,°Ш±¤Бъ,20180111,20.38,
002776.SZ,°Ш±¤Бъ,20180112,20.02,
002776.SZ,°Ш±¤Бъ,20180115,19.36,
002776.SZ,°Ш±¤Бъ,20180116,19.32,
002776.SZ,°Ш±¤Бъ,20180117,19.37,
002776.SZ,°Ш±¤Бъ,20180118,19.34,
002776.SZ,°Ш±¤Бъ,20180119,19.38,
002776.SZ,°Ш±¤Бъ,20180122,19.51,
002776.SZ,°Ш±¤Бъ,20180123,19.49,
002776.SZ,°Ш±¤Бъ,20180124,19.39,
002776.SZ,°Ш±¤Бъ,20180125,19.39,
002776.SZ,°Ш±¤Бъ,20180126,19.36,
002776.SZ,°Ш±¤Бъ,20180129,19.16,
002776.SZ,°Ш±¤Бъ,20180130,18.96,
002776.SZ,°Ш±¤Бъ,20180131,20.2,
002776.SZ,°Ш±¤Бъ,20180201,19.4,
002776.SZ,°Ш±¤Бъ,20180202,19.12,
002776.SZ,°Ш±¤Бъ,20180205,18.7,
002776.SZ,°Ш±¤Бъ,20180206,16.83,
002776.SZ,°Ш±¤Бъ,20180207,15.15,
002776.SZ,°Ш±¤Бъ,20180208,15.25,
002776.SZ,°Ш±¤Бъ,20180209,15.25,
002776.SZ,°Ш±¤Бъ,20180212,15.45,
002776.SZ,°Ш±¤Бъ,20180213,15.77,
002776.SZ,°Ш±¤Бъ,20180214,15.88,
002776.SZ,°Ш±¤Бъ,20180222,16.27,
002776.SZ,°Ш±¤Бъ,20180223,16.29,
002776.SZ,°Ш±¤Бъ,20180226,16.58,
002776.SZ,°Ш±¤Бъ,20180227,16.75,
002776.SZ,°Ш±¤Бъ,20180228,16.6,
002776.SZ,°Ш±¤Бъ,20180301,16.58,
002776.SZ,°Ш±¤Бъ,20180302,16.16,
002776.SZ,°Ш±¤Бъ,20180305,16.31,
002776.SZ,°Ш±¤Бъ,20180306,16.32,
002776.SZ,°Ш±¤Бъ,20180307,15.96,
002776.SZ,°Ш±¤Бъ,20180308,16,
002776.SZ,°Ш±¤Бъ,20180309,16.2,
002776.SZ,°Ш±¤Бъ,20180312,17.01,
002776.SZ,°Ш±¤Бъ,20180313,18.55,
002776.SZ,°Ш±¤Бъ,20180314,18.06,
002776.SZ,°Ш±¤Бъ,20180315,18.23,
002776.SZ,°Ш±¤Бъ,20180316,18.15,
002776.SZ,°Ш±¤Бъ,20180319,17.83,
002776.SZ,°Ш±¤Бъ,20180320,17.97,
002776.SZ,°Ш±¤Бъ,20180321,18.38,
002776.SZ,°Ш±¤Бъ,20180322,19.1,
002776.SZ,°Ш±¤Бъ,20180323,18.63,
002776.SZ,°Ш±¤Бъ,20180326,19.16,
